id,group,technology,series,full_n,n_block,block_years,status,test,variable,deterministic,lag,statistic,p_raw,test_nobs,critical_1pct,critical_5pct,critical_10pct,warnings,q_BH
wind__DEU_spliced_proxy,equipment,wind,DEU_spliced_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ,ct,0,-1.0885179131065394,0.9718614466920078,,-5.612419999999999,-4.521500612244898,-4.03261247813411,,0.9821236811023941
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,c,1,-1.8435296061077484,0.3590744711484257,13.0,-4.068853732362312,-3.1271488757396453,-2.7017297633136095,,0.6056258720463633
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,c,1,-1.5981938611459579,0.48450069763709064,13.0,-4.068853732362312,-3.1271488757396453,-2.7017297633136095,,0.6056258720463633
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ,c,1,-1.2957396467522866,0.8310175029953493,,-4.849774693877551,-3.80737693877551,-3.361270408163265,,0.8821645727585055
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,ct,1,-0.5306747553302602,0.9821811454178999,13.0,-4.8844381383705056,-3.8223332407828856,-3.3593537778789258,,0.9930352683390222
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,ct,1,-2.5357422024273832,0.310328833267111,13.0,-4.8844381383705056,-3.8223332407828856,-3.3593537778789258,,0.9930352683390222
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ,ct,1,-1.7962159850027426,0.8463854690448387,,-5.612419999999999,-4.521500612244898,-4.03261247813411,,0.9259807408943838
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,y,c,0,-1.4891461581936467,0.538873583572377,14.0,-4.01203360058309,-3.1041838775510207,-2.6909873469387753,,0.6735919794654712
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,ADF,logQ,c,0,-3.233552130506557,0.01812286270944406,14.0,-4.01203360058309,-3.1041838775510207,-2.6909873469387753,,0.09061431354722028
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,15,15,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",computed,Engle_Granger,y~logQ,c,0,-1.0055513656168653,0.9017892943619354,,-4.849774693877551,-3.80737693877551,-3.361270408163265,,0.9702264787175163
