target,target_name,iso3,country_name,start_year,end_year,scope,method,excluded_target_receiver,TIC0,TIC1,actual_TIC_decline,X0,X1,B0,B1,direct_price_effect,target_share_effect,spillover_other_origins,three_effects_net,spillover_inclusive,direct_spillover_overlap,remaining_other_price,remaining_other_mix,tariff_effect,SDA_interaction,unattributed_balance_change,all_other_net,full_reconciliation_error,balance_status,direct_price_effect_pct,target_share_effect_pct,spillover_other_origins_pct,three_effects_net_pct,all_other_net_pct
USA,美国,BRA,Brazil,2010,2024,2010-2024,Shapley,False,3106.241515833783,1307.044736135391,1799.196779698392,1889.528704711341,398.9197531891877,1216.7128111224415,908.1249829462032,10.199067660293846,2.7178940599662,3.9097180127957007,16.826679733055744,4.203747389499804,0.2940293767041029,993.847797707212,458.34836094740734,21.58611313447804,0.0,308.5878281762383,1782.3700999653356,-6.821210263296962e-13,Accounting residual; fourth effect excluded by design,0.5668678254306104,0.15106152315489432,0.21730352437886785,0.9352328729643725,99.0647671270356
USA,美国,BRA,Brazil,2010,2024,2010-2024,SDA,False,3106.241515833783,1307.044736135391,1799.196779698392,1889.528704711341,398.9197531891877,1216.7128111224415,908.1249829462032,13.11996167864539,0.8089968689063372,2.530508073343978,16.459466620895707,2.90874403404577,0.3782359607017919,1091.1691942697882,549.4648310361838,35.90959529315677,-202.3941356978715,308.5878281762383,1782.7373130774959,-4.547473508864641e-13,Accounting residual; fourth effect excluded by design,0.7292121588192678,0.044964335087457924,0.14064654305173777,0.9148230369584636,99.0851769630415
USA,美国,CAN,Canada,2010,2024,2010-2024,Shapley,False,3207.7690771495986,1237.5279556276118,1970.2411215219868,1846.25426498737,560.342131184351,1361.5148121622285,677.1858244432608,75.84043106706058,8.499920771897314,10.485834758975075,94.82618659793296,12.672241930527834,2.1864071715527613,860.5857256113812,330.5002215937047,0.0,0.0,684.3289877189677,1875.4149349240536,-2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,3.8492969331832234,0.43141525567851463,0.5322107352461966,4.812922924107934,95.18707707589206
USA,美国,CAN,Canada,2010,2024,2010-2024,SDA,False,3207.7690771495986,1237.5279556276118,1970.2411215219868,1846.25426498737,560.342131184351,1361.5148121622285,677.1858244432608,94.06767925145104,-3.695212940804597,14.838194754177389,105.21066106482382,17.550076077014772,2.7118813228373813,865.1229332950448,351.9986580358301,0.0,-36.42011859267984,684.3289877189677,1865.030460457163,0.0,Accounting residual; fourth effect excluded by design,4.77442472517196,-0.1875513052915113,0.7531156766596704,5.339989096540117,94.66001090345989
USA,美国,CHN,China,2010,2024,2010-2024,Shapley,False,1765.1775585802086,855.9662826565387,909.21127592367,1119.112956086978,311.13156825430923,646.0646024932305,544.8347144022296,0.0,0.0,5.4983894551408525,5.4983894551408525,5.4983894551408525,0.0,802.482998377528,0.0,0.0,0.0,101.22988809100093,903.712886468529,-2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.0,0.0,0.6047427699964483,0.6047427699964483,99.39525723000352
USA,美国,CHN,China,2010,2024,2010-2024,SDA,False,1765.1775585802086,855.9662826565387,909.21127592367,1119.112956086978,311.13156825430923,646.0646024932305,544.8347144022296,0.0,-0.0,5.4983894551408525,5.4983894551408525,5.4983894551408525,0.0,802.482998377528,-0.0,0.0,0.0,101.22988809100093,903.712886468529,-2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.0,-0.0,0.6047427699964483,0.6047427699964483,99.39525723000352
USA,美国,DEU,Germany,2010,2024,2010-2024,Shapley,False,2704.819128610142,1669.527372030262,1035.2917565798798,2111.750189365818,875.5377300046706,593.0689392443232,793.9896420255915,0.359630527302986,-0.0878902901020061,23.39967532570658,23.67141556290756,23.410043130226427,0.0103678045198513,1195.935873218417,21.653108414160616,-5.047937834337323,0.0,-200.92070278126823,1011.6203410169722,0.0,Accounting residual; fourth effect excluded by design,0.03473711878968661,-0.008489422381991579,2.2602010667029915,2.2864487631106862,97.71355123688932
USA,美国,DEU,Germany,2010,2024,2010-2024,SDA,False,2704.819128610142,1669.527372030262,1035.2917565798798,2111.750189365818,875.5377300046706,593.0689392443232,793.9896420255915,0.7040493499034244,-0.2639826406179997,24.250841509896965,24.69090821918239,24.27113858002298,0.0202970701260225,1186.620276951117,15.172026942553298,-7.056163291572049,16.785410539867726,-200.92070278126823,1010.6008483606976,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.06800492184244511,-0.025498381392514414,2.342416169719192,2.384922710169123,97.6150772898309
USA,美国,ESP,Spain,2010,2024,2010-2024,Shapley,False,2917.3316496399493,1398.8328190572436,1518.4988305827058,1778.076924623156,704.3477312453122,1139.2547250167934,694.4850878119314,0.2096691355272022,0.0793574097227305,4.028829840943761,4.317856386193694,4.034874401808199,0.0060445608644363,996.1208530570468,77.72206549073103,-4.431581556127187,0.0,444.76963720486197,1514.1809741965126,4.547473508864641e-13,Accounting residual; fourth effect excluded by design,0.013807658676085,0.005226043519064025,0.26531662453752075,0.2843503267326698,99.71564967326736
USA,美国,ESP,Spain,2010,2024,2010-2024,SDA,False,2917.3316496399493,1398.8328190572436,1518.4988305827058,1778.076924623156,704.3477312453122,1139.2547250167934,694.4850878119314,0.4034735376774706,0.0090169881515044,4.915340764290013,5.327831290118988,4.926972520912411,0.0116317566223977,1027.2903707743162,112.281469810594,-5.781228200621608,-65.389250296564,444.76963720486197,1513.1709992925864,-2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.026570553071986393,0.0005938093576301431,0.32369736909206637,0.35086173152168293,99.6491382684783
USA,美国,FRA,France,2010,2024,2010-2024,Shapley,False,2950.0624683907927,1860.4830152221043,1089.5794531686884,1968.84348906625,685.4288185538263,981.2189793245428,1175.054196668278,0.4383613742771777,0.103437392333865,8.935099688095427,9.47689845470647,8.947737227716,0.0126375396205733,1052.9664189456646,234.67868540800575,-13.707332295953076,0.0,-193.83521734373528,1080.102554713982,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.04023216232669824,0.009493331765118266,0.8200503104303765,0.8697758045221929,99.13022419547782
USA,美国,FRA,France,2010,2024,2010-2024,SDA,False,2950.0624683907927,1860.4830152221043,1089.5794531686884,1968.84348906625,685.4288185538263,981.2189793245428,1175.054196668278,0.826291920993987,-0.1623745912925129,14.31161965287856,14.975536982580032,14.335440859541531,0.0238212066629723,1133.2028218593678,326.2214732762457,-19.74496281983721,-171.2401987859326,-193.83521734373528,1074.6039161861086,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.07583585745775445,-0.014902501219190492,1.3134994066984154,1.374432762936979,98.62556723706304
USA,美国,GBR,United Kingdom,2010,2024,2010-2024,Shapley,False,2646.677480945218,1925.620884875948,721.0565960692702,1954.516173855145,796.6747553890768,692.161307090073,1128.946129486871,0.7631424347180503,-0.0032411312021095,14.467458595660377,15.227359899176315,14.489459262965504,0.0220006673051265,1105.9841228108803,22.71034694393221,13.919588812079398,0.0,-436.78482239679806,705.8292361700937,-1.1368683772161603e-13,Accounting residual; fourth effect excluded by design,0.10583669005709186,-0.0004494974763115727,2.006424831910216,2.1118120244909955,97.888187975509
USA,美国,GBR,United Kingdom,2010,2024,2010-2024,SDA,False,2646.677480945218,1925.620884875948,721.0565960692702,1954.516173855145,796.6747553890768,692.161307090073,1128.946129486871,0.9711113627147886,-0.0776007137358609,16.352909384990827,17.246420033969756,16.380905597801625,0.0279962128107966,1091.2844280336678,4.6479940276462015,19.591116551193743,25.07145981959067,-436.78482239679806,703.8101760353004,0.0,Accounting residual; fourth effect excluded by design,0.1346789375492373,-0.010762083608816468,2.2679092701094774,2.391826124049898,97.6081738759501
USA,美国,IND,India,2010,2024,2010-2024,Shapley,False,1607.2867942080602,1110.269638408882,497.0171557991782,1699.1182848786843,546.3302395020477,-91.83149067062412,563.9393989068343,1.515385278684013,1.25981014160065,2.1982965317742647,4.973491952058928,2.24198364159634,0.0436871098220752,965.1839812991544,182.6305721254233,0.0,0.0,-655.7708895774584,492.0436638471193,0.0,Nonpositive balance retained in residual; no log or fourth-effect calculation,0.30489597008927205,0.2534741762736418,0.4422979179138225,1.0006680642767365,98.99933193572326
USA,美国,IND,India,2010,2024,2010-2024,SDA,False,1607.2867942080602,1110.269638408882,497.0171557991782,1699.1182848786843,546.3302395020477,-91.83149067062412,563.9393989068343,3.030770557368026,0.7194597769498576,1.8550406524091023,5.605270986726986,1.9424148720532537,0.0873742196441504,999.3982260904876,217.8007014096025,0.0,-70.01615311017996,-655.7708895774584,491.41188481245183,5.684341886080801e-13,Nonpositive balance retained in residual; no log or fourth-effect calculation,0.6097919401785441,0.1447555217270122,0.3732347325971659,1.1277821945027224,98.8722178054974
USA,美国,ITA,Italy,2010,2024,2010-2024,Shapley,False,3042.576771339253,1408.131747785429,1634.4450235538238,1727.31502224317,653.9514921438818,1315.261749096083,754.1802556415473,4.989985971114781,2.561380568611289,1.200155328736874,8.751521868462945,1.3440118569723996,0.1438565282355254,982.0116680339872,91.37586411101488,-8.775523914176434,0.0,561.0814934545356,1625.6935016853613,4.547473508864641e-13,Accounting residual; fourth effect excluded by design,0.3053015487951318,0.15671255574213203,0.0734289199967913,0.5354430245340551,99.46455697546597
USA,美国,ITA,Italy,2010,2024,2010-2024,SDA,False,3042.576771339253,1408.131747785429,1634.4450235538238,1727.31502224317,653.9514921438818,1315.261749096083,754.1802556415473,9.935856151935706,0.8511810091672561,1.4797238316715549,12.266760992774516,1.766165072055591,0.2864412403840365,994.4350318303146,113.95651119804192,-11.706384817481046,-35.588389104361816,561.0814934545356,1622.1782625610495,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.6079039679371944,0.05207767755421392,0.09053371697104538,0.7505153624624537,99.24948463753756
USA,美国,POL,Poland,2010,2024,2010-2024,Shapley,False,3129.841562382764,1838.4745885101927,1291.3669738725714,1928.716726362367,709.5172117566436,1201.1248360203974,1128.957376753549,0.0271654799414672,0.0046678361538885,8.904273141961863,8.936106458057218,8.905056296795333,0.0007831548334709,1024.2195430883785,198.6754797154861,-12.63161465619858,0.0,72.16745926684848,1282.4308674145145,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.00210362201381091,0.0003614647306559591,0.6895230652569339,0.6919881520014007,99.30801184799863
USA,美国,POL,Poland,2010,2024,2010-2024,SDA,False,3129.841562382764,1838.4745885101927,1291.3669738725714,1928.716726362367,709.5172117566436,1201.1248360203974,1128.957376753549,0.0477836623091567,-0.0066147328670757,17.051543844610567,17.092712774052647,17.05292140194359,0.0013775573330195,1053.7881725929674,240.20206191705657,-18.910629437092712,-72.97280324126086,72.16745926684848,1274.274261098519,2.2737367544323206e-13,Accounting residual; fourth effect excluded by design,0.0037002388380633824,-0.0005122271980705326,1.3204258889691232,1.323613900609116,98.67638609939091
USA,美国,SWE,Sweden,2010,2024,2010-2024,Shapley,False,2773.275585814188,1772.9311285129593,1000.3444573012288,1929.96493664404,643.5506732109213,843.3106491701483,1129.380455302038,0.0295986627263929,0.0066094257464059,10.171314139528445,10.207522228001242,10.172167440697,0.0008533011685564,1005.293894933904,284.29470789133126,-13.381861620117345,0.0,-286.06980613188966,990.1369350732282,6.821210263296962e-13,Accounting residual; fourth effect excluded by design,0.002958847076160687,0.0006607149865394453,1.0167811762529322,1.0204007383156322,98.97959926168444
