technology,iso3,country_name,year,cost_scope,tic,procurement_cost,other_cost,eligible,exclusion_reason,Q_global_gw,lnQ,lnB,procurement_pretax,procurement_duties,procurement_policy_rent,old_equipment_share,old_equipment_cost,old_proportional_balance,old_calibration,balance_change_vs_old,implied_procurement_share,other_price_proxy_quantity_share,supplier_count,tic_source_sheet,tic_source_cell,same_capacity_basis_assumption
wind,ITA,Italy,2012,非风机采购成本余额,3492.0935581917875,1474.1807348176385,2017.912823374149,True,,261.36127,5.56590362647905,7.609819000463158,1464.4347885992509,9.7459462183878,0.0,0.7500837239999995,2619.3625406849046,872.7310175068828,1.776825920200977,1145.1818058672661,0.4221481212493551,0.8095938440238343,17,Fig 2.6,E16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2013,非风机采购成本余额,2409.1721620428693,1411.8517906055165,997.3203714373528,True,,292.27612,5.677698971893068,6.905072053788346,1402.631538725432,9.220251880084557,0.0,0.7499999999999999,1806.879121532152,602.2930405107177,1.2797937669910904,395.02733092663516,0.5860319211925186,0.7301473990817771,21,Fig 2.6,F16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2014,非风机采购成本余额,2361.529671561993,1183.7825766289636,1177.7470949330293,True,,340.63979000000006,5.830825584658366,7.071358650952638,1175.9044439468053,7.878132682158306,0.0,0.7372000000000009,1740.9196738755031,620.6099976864898,1.4706414068308789,557.1370972465395,0.5012778754738115,0.668737359245459,18,Fig 2.6,G16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2015,非风机采购成本余额,2527.535652399827,1142.5655518672838,1384.9701005325433,True,,404.24651,6.002024865148459,7.233433830325268,1135.0121653387298,7.553386528554081,0.0,0.7517999999999991,1900.201303474188,627.3343489256392,1.6631004675125254,757.635751606904,0.45204725432159526,0.7154707279971946,22,Fig 2.6,H16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2016,非风机采购成本余额,2129.873112690811,1062.1705855925125,1067.7025270982986,True,,452.48745,6.114760027948734,6.9732644480432135,1055.0513655224438,7.119220070068757,0.0,0.7664000000000003,1632.3347535662383,497.5383591245727,1.5367915245512742,570.1641679737259,0.49870134481889455,0.6974997594771027,22,Fig 2.6,I16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2017,非风机采购成本余额,3047.6230662438456,892.9370388435947,2154.686027400251,True,,495.6822,6.2059349955659755,7.67540029698143,887.0126647980516,5.924374045543126,0.0,0.7663999999999989,2335.69831796928,711.9247482745659,2.615748049822351,1442.7612791256852,0.2929945795246023,0.579605580160446,22,Fig 2.6,J16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2018,非风机采购成本余额,2093.797504944295,889.6410500716313,1204.1564548726635,True,,539.4404499999999,6.290532398624406,7.093534563334056,883.6762353774909,5.964814694140444,0.0,0.7664000000000017,1604.6864077893113,489.1110971549836,1.8037459126465736,715.04535771768,0.4248935477145389,0.5632698280933457,12,Fig 2.6,K16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2019,非风机采购成本余额,1988.9232899516264,930.5069133345531,1058.4163766170732,True,,594.24654,6.38729428375806,6.9645290856752515,924.2681035255741,6.238809808978931,0.0,0.7663999999999986,1524.3108094189238,464.61248053270265,1.6381509772521965,593.8038960843705,0.46784454585836965,0.9134978623688957,14,Fig 2.6,L16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2020,非风机采购成本余额,2037.3177709416573,664.1411723675014,1373.1765985741558,True,,698.33524,6.5486992739946635,7.224882019910623,659.6882764230053,4.452895944496229,0.0,0.7663999999999989,1561.4003396496837,475.9174312919736,2.35100669046563,897.2591672821823,0.3259880131809445,0.4212036222784379,10,Fig 2.6,M16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
wind,ITA,Italy,2021,非风机采购成本余额,1564.420272621896,600.633651759135,963.786620862761,True,,769.27527,6.645448863841342,6.870869922456801,596.3482434101853,4.285408348949581,0.0,0.766399999999998,1198.9716969374178,365.4485756844781,1.996178025366828,598.3380451782829,0.3839336924166169,0.436133292110776,15,Fig 2.6,N16,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
