importer_iso3,importer_name,supplier_iso3,supplier_name,year,hs6,hs_scope_note,applied_rate_pct,bilateral_rate_pct,mfn_rate_pct,tariff_source,selected_tariff_type,bilateral_total_lines,bilateral_pref_lines,bilateral_mfn_lines,mfn_total_lines,wits_nomen_code,trade_pair_year_observed,import_value,import_share,datatype
DNK,Denmark,ZAF,South Africa,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,96994.436,0.0008114356216520079,aveestimated
ESP,Spain,AUS,Australia,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,243971.417,0.004904733979680547,aveestimated
ESP,Spain,AUS,Australia,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,1871.048,2.747166456740884e-05,aveestimated
ESP,Spain,AUT,Austria,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,11408.853,0.0006825246542711378,aveestimated
ESP,Spain,AUT,Austria,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,37409.071,0.001499295193203983,aveestimated
ESP,Spain,AUT,Austria,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,2779.693,3.5846315405171445e-05,aveestimated
ESP,Spain,AUT,Austria,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,2975.965,2.9725861997892164e-05,aveestimated
ESP,Spain,BEL,,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,2147.766,2.002366887654471e-05,aveestimated
ESP,Spain,BEL,,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,2045.987,4.2744384909865844e-05,aveestimated
ESP,Spain,BEL,,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,6164.376,6.157377196274771e-05,aveestimated
ESP,Spain,BGR,Bulgaria,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,1200.761,9.354463385584595e-06,aveestimated
ESP,Spain,BGR,Bulgaria,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,1586.327,2.3291248133785967e-05,aveestimated
ESP,Spain,BOL,Bolivia,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,228.488,1.3669094799021756e-05,aveestimated
ESP,Spain,BRA,Brazil,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,806940.776,0.016222514474459885,aveestimated
ESP,Spain,BRA,Brazil,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,127170.881,0.0050968036762745516,aveestimated
ESP,Spain,BRA,Brazil,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,4018.497,3.746453445551717e-05,aveestimated
ESP,Spain,BRA,Brazil,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,291.694,6.094017514235627e-06,aveestimated
ESP,Spain,CAN,Canada,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,144245.189,0.0017922039741519859,aveestimated
ESP,Spain,CAN,Canada,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,18048.042,0.00035692575888872764,aveestimated
ESP,Spain,CAN,Canada,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,4024.676,0.00016130251887312125,aveestimated
ESP,Spain,CAN,Canada,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,3465.217,2.1727686588822028e-05,aveestimated
ESP,Spain,CAN,Canada,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,19753.686,0.00015389001842775962,aveestimated
ESP,Spain,CHE,Switzerland,2010,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,458.129,5.692117845776299e-06,aveestimated
ESP,Spain,CHE,Switzerland,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,2671.5,2.490645228748811e-05,aveestimated
ESP,Spain,CHE,Switzerland,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,58.681,5.861437577049159e-07,aveestimated
ESP,Spain,CHL,Chile,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,2160.338,1.6829995912164915e-05,aveestimated
ESP,Spain,CHN,China,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,553037.912,0.006871333114223423,aveestimated
ESP,Spain,CHN,China,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,306300.132,0.006057521755646261,aveestimated
ESP,Spain,CHN,China,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,32234781.437,0.6480391423952324,aveestimated
ESP,Spain,CHN,China,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,387159.831,0.11582235730714725,aveestimated
ESP,Spain,CHN,China,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,128719.096,0.01161027839516151,aveestimated
ESP,Spain,CHN,China,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,142594.524,0.00853059270673901,aveestimated
ESP,Spain,CHN,China,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1805539.424,0.07236310625151553,aveestimated
ESP,Spain,CHN,China,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,282821.558,0.0036472052026788535,aveestimated
ESP,Spain,CHN,China,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,9374701.003,0.058781474654285584,aveestimated
ESP,Spain,CHN,China,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,13821508.776,0.12752127281560838,aveestimated
ESP,Spain,CHN,China,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,13027192.844,0.10148763865261086,aveestimated
ESP,Spain,CHN,China,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,33616703.677,0.4935772931942545,aveestimated
ESP,Spain,CHN,China,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,40972132.542,0.3819840779614307,aveestimated
ESP,Spain,CHN,China,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,492350.011,0.01028608607022463,aveestimated
ESP,Spain,CHN,China,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,14644584.67,0.14627957752086035,aveestimated
ESP,Spain,CRI,Costa Rica,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,73.77,7.368624427990601e-07,aveestimated
ESP,Spain,CZE,Czech Republic,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,12913.184,0.000128985228501474,aveestimated
ESP,Spain,DEU,Germany,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,59465838.633,0.7388455245071868,aveestimated
ESP,Spain,DEU,Germany,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,7970411.548,0.15762625056088514,aveestimated
ESP,Spain,DEU,Germany,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,5237977.886,0.10530286063092169,aveestimated
ESP,Spain,DEU,Germany,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,165828.59,0.04960911919274091,aveestimated
ESP,Spain,DEU,Germany,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,189500.591,0.01709268232863939,aveestimated
ESP,Spain,DEU,Germany,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,116705.555,0.006981807774882914,aveestimated
ESP,Spain,DEU,Germany,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,13533944.679,0.5424186610331307,aveestimated
ESP,Spain,DEU,Germany,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,39941440.803,0.515076119830975,aveestimated
ESP,Spain,DEU,Germany,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,83544279.457,0.5238413410561759,aveestimated
ESP,Spain,DEU,Germany,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,60060069.847,0.5541317287721108,aveestimated
ESP,Spain,DEU,Germany,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,96442971.014,0.7513337301490134,aveestimated
ESP,Spain,DEU,Germany,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,11939434.734,0.17530076520587295,aveestimated
ESP,Spain,DEU,Germany,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,27041789.126,0.2521111849653879,aveestimated
ESP,Spain,DEU,Germany,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,14899703.888,0.311281879128116,aveestimated
ESP,Spain,DEU,Germany,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,773196.291,0.007723184326276711,aveestimated
ESP,Spain,DNK,Denmark,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,16791395.826,0.20862814586430517,aveestimated
ESP,Spain,DNK,Denmark,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,38389690.374,0.7592108534678295,aveestimated
ESP,Spain,DNK,Denmark,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1889333.241,0.03798263362167822,aveestimated
ESP,Spain,DNK,Denmark,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,656744.971,0.19647118476718745,aveestimated
ESP,Spain,DNK,Denmark,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,155783.597,0.014051457684022635,aveestimated
ESP,Spain,DNK,Denmark,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,20621.734,0.001233677203906595,aveestimated
ESP,Spain,DNK,Denmark,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,15117.961,0.0006059034788205587,aveestimated
ESP,Spain,DNK,Denmark,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,5384742.956,0.06944047215881438,aveestimated
ESP,Spain,DNK,Denmark,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,40891512.823,0.25639894262348967,aveestimated
ESP,Spain,DNK,Denmark,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,33882473.214,0.3126095841209946,aveestimated
ESP,Spain,DNK,Denmark,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,1738537.902,0.016208426466836116,aveestimated
ESP,Spain,DNK,Denmark,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,22049188.881,0.4606476074773682,aveestimated
ESP,Spain,DNK,Denmark,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,57053694.419,0.569889177718523,aveestimated
ESP,Spain,EST,Estonia,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,744161.811,0.014960423502365906,aveestimated
ESP,Spain,EST,Estonia,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,358704.31,0.10730963140758709,aveestimated
ESP,Spain,EST,Estonia,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,250160.509,0.014965633698454776,aveestimated
ESP,Spain,EST,Estonia,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,502898.513,0.020155360800334515,aveestimated
ESP,Spain,EST,Estonia,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,4537458.483,0.058514076165781165,aveestimated
ESP,Spain,FIN,Finland,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,12620.898,0.0011383869521344144,aveestimated
ESP,Spain,FIN,Finland,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,193.511,1.1576626359605313e-05,aveestimated
ESP,Spain,FIN,Finland,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,257878.723,0.01033536304131908,aveestimated
ESP,Spain,FIN,Finland,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,6214.842,6.207785899051371e-05,aveestimated
ESP,Spain,FRA,France,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,62638.176,0.001238759224086784,aveestimated
ESP,Spain,FRA,France,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,72014.207,0.0014477537263828273,aveestimated
ESP,Spain,FRA,France,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,2114.283,0.0006325068394671016,aveestimated
ESP,Spain,FRA,France,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,384.007,3.4636882282725054e-05,aveestimated
ESP,Spain,FRA,France,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,230270.1,0.009228853987542232,aveestimated
ESP,Spain,FRA,France,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,1309.379,1.688546635146686e-05,aveestimated
ESP,Spain,FRA,France,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,326919.499,0.0047999959472302955,aveestimated
ESP,Spain,FRA,France,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,13273.594,0.00012375000398446133,aveestimated
ESP,Spain,FRA,France,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,64009.707,0.0013372790511258059,aveestimated
ESP,Spain,FRA,France,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,195962.297,0.0019573980868094745,aveestimated
ESP,Spain,GBR,United Kingdom,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,13275.949,0.00016494975481254407,aveestimated
ESP,Spain,GBR,United Kingdom,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,3004.627,5.942078216310451e-05,aveestimated
ESP,Spain,GBR,United Kingdom,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,48939.122,0.0009838585911444366,aveestimated
ESP,Spain,GBR,United Kingdom,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,89957.806,0.02691168947508667,aveestimated
ESP,Spain,GBR,United Kingdom,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,9853977.596,0.8888146882980311,aveestimated
ESP,Spain,GBR,United Kingdom,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1015.075,6.072597424423606e-05,aveestimated
ESP,Spain,GBR,United Kingdom,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,12831.968,0.0005142845686209991,aveestimated
ESP,Spain,GBR,United Kingdom,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,2087.65,2.6921879630450617e-05,aveestimated
ESP,Spain,GBR,United Kingdom,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,2112.662,1.9492036045802586e-05,aveestimated
ESP,Spain,GBR,United Kingdom,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,20297.491,0.0002980179366387179,aveestimated
ESP,Spain,GBR,United Kingdom,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,7951.518,7.413217431409429e-05,aveestimated
ESP,Spain,GBR,United Kingdom,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,125923.268,0.002630765804719283,aveestimated
ESP,Spain,GBR,United Kingdom,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,75409.528,0.000753239108206644,aveestimated
ESP,Spain,GIB,,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1849.154,7.411110807039067e-05,aveestimated
ESP,Spain,GRC,,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,12188467.249,0.7291643949850884,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,87428.488,0.0010862732042154915,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,503.013,9.94779914385702e-06,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1584.377,3.185187758500548e-05,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,3279.394,0.0009810603094795617,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1961.36,0.00017691186732024576,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,5175.957,0.00030964710141740597,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1789.094,7.170400019797569e-05,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,305.454,3.939068244504425e-06,aveestimated
ESP,Spain,HKG,"Hong Kong, China",2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,480.872,3.0151751262157687e-06,aveestimated
ESP,Spain,IND,India,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,252854.438,0.005083315780272851,aveestimated
ESP,Spain,IND,India,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,273745.034,0.08189329729045462,aveestimated
ESP,Spain,IND,India,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,476460.248,0.0429760330472465,aveestimated
ESP,Spain,IND,India,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,82283.999,0.0049225682870593255,aveestimated
ESP,Spain,IND,India,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,14805.896,0.00013660351656933498,aveestimated
ESP,Spain,IND,India,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,5861267.674,0.045661887627549184,aveestimated
ESP,Spain,IND,India,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,19590291.803,0.28763448355663507,aveestimated
ESP,Spain,IND,India,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,25944596.581,0.24188203513486942,aveestimated
ESP,Spain,IND,India,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,26661656.111,0.2663138545617453,aveestimated
ESP,Spain,IRL,,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,377.173,7.459133752976532e-06,aveestimated
ESP,Spain,IRL,,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,565.621,1.1371088353029859e-05,aveestimated
ESP,Spain,IRL,,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,13285.192,0.000794774994184401,aveestimated
ESP,Spain,IRL,,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,3614.979,4.6617981704120296e-05,aveestimated
ESP,Spain,IRL,,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,447765.092,0.002807587399112685,aveestimated
ESP,Spain,IRL,,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,308.075,3.0772522307892156e-06,aveestimated
ESP,Spain,ISR,Israel,2010,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,2506283.936,0.03113983947466339,aveestimated
ESP,Spain,ITA,Italy,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,11239.179,0.00013964348765909649,aveestimated
ESP,Spain,ITA,Italy,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,14626.457,0.0002892590378822447,aveestimated
ESP,Spain,ITA,Italy,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,21766.074,0.0004375791396581563,aveestimated
ESP,Spain,ITA,Italy,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1347342.556,0.4030696845101089,aveestimated
ESP,Spain,ITA,Italy,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,19925.637,0.0017972639643998958,aveestimated
ESP,Spain,ITA,Italy,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,3623708.661,0.2167852018978904,aveestimated
ESP,Spain,ITA,Italy,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1062.345,4.2577073138872795e-05,aveestimated
ESP,Spain,ITA,Italy,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,1517614.416,0.019570824914611457,aveestimated
