model_id,year,y,logQ,logG,logM,fitted,residual
USA__updated_main__D,2016,-0.16757233602876334,5.674382328161501,10.780184633729247,2.929240932529897,-0.4339744668417964,0.2664021308130331
USA__updated_main__D,2017,-0.7961835122749041,5.951553934028465,10.835811011768737,2.891409513410439,-0.5882440399940592,-0.20793947228084497
USA__updated_main__D,2018,-0.5232843431649703,6.17063993071869,10.908526753237249,2.956890415537674,-0.6168412388457227,0.09355689568075243
USA__updated_main__D,2019,-0.7261858339880062,6.363208897541072,10.939075881284436,2.5071504398904505,-0.7503173820409188,0.02413154805291262
USA__updated_main__D,2020,-0.7731265254241907,6.566156825734936,10.9902926221134,2.4948890766393457,-0.8292246218634602,0.05609809643926955
USA__updated_main__D,2021,-0.903934598743685,6.751017535589894,11.049447051795886,3.442230801592228,-0.8605037122449488,-0.043430886498736165
USA__updated_main__D,2022,-0.896924640048022,6.952593472965691,11.132678346516066,3.62475566987548,-0.8337995957062461,-0.0631250443417759
USA__updated_main__D,2023,-0.9187655491935207,7.2503426514181,11.225114306567848,2.737118000531579,-0.8934085567989811,-0.02535699239453959
USA__updated_main__D,2024,-1.0615763195895638,7.530490596047716,11.254702348489987,1.547562508716013,-1.1358227139978325,0.07424639440826875
USA__new_source_old_years__A,2010,1.1251235264312904,3.682166724070565,10.512763874058926,4.456192445165693,1.1345724759691254,-0.009448949537834928
USA__new_source_old_years__A,2011,1.0121245199443458,4.252328599622632,10.605666325206338,4.509679808932987,0.9829883038430092,0.029136216101336654
USA__new_source_old_years__A,2012,0.3569511942516002,4.598290072191402,10.661033635112348,3.523311081544699,0.3211273417874301,0.035823852464170136
USA__new_source_old_years__A,2013,-0.1533604531897466,4.90117475518874,10.685875142695629,3.015723559908184,-0.08762162044983257,-0.06573883273991402
USA__new_source_old_years__A,2014,-0.1343671682116031,5.151279397977148,10.713605552327314,3.26713839072327,-0.04230006247527629,-0.09206710573632682
USA__new_source_old_years__A,2015,-0.1413234108507973,5.39300057712095,10.736031795649817,3.164990795937875,-0.19632960039839586,0.05500618954759856
USA__new_source_old_years__A,2016,-0.16757233602876334,5.674382328161501,10.780205441271315,2.929240932529897,-0.41944891562920095,0.25187657960043763
USA__new_source_old_years__A,2017,-0.7961835122749041,5.951553934028465,10.835830693477304,2.891409513410439,-0.5163751273338311,-0.2798083849410731
USA__new_source_old_years__A,2018,-0.5232843431649703,6.17063993071869,10.908545054584073,2.956890415537674,-0.50569481577347,-0.017589527391500326
USA__new_source_old_years__A,2019,-0.7261858339880062,6.363208897541072,10.939093631999517,2.5071504398904505,-0.8189957966212833,0.09280996263327712
USA__new_source_old_years__B,2010,1.1251235264312904,3.682166724070565,10.512763874058926,4.456192445165693,1.1112681896069745,0.013855336824315945
USA__new_source_old_years__B,2011,1.0121245199443458,4.252328599622632,10.605666325206338,4.509679808932987,0.724560013079703,0.28756450686464285
USA__new_source_old_years__B,2012,0.3569511942516002,4.598290072191402,10.661033635112348,3.523311081544699,0.4863338821737244,-0.1293826879221242
USA__new_source_old_years__B,2013,-0.1533604531897466,4.90117475518874,10.685875142695629,3.015723559908184,0.19348387375099207,-0.34684432694073863
USA__new_source_old_years__B,2014,-0.1343671682116031,5.151279397977148,10.713605552327314,3.26713839072327,-0.02259169155539098,-0.11177547665621212
USA__new_source_old_years__B,2015,-0.1413234108507973,5.39300057712095,10.736031795649817,3.164990795937875,-0.2470272228354986,0.1057038119847013
USA__new_source_old_years__B,2016,-0.16757233602876334,5.674382328161501,10.780205441271315,2.929240932529897,-0.4438458846134594,0.2762735485846961
USA__new_source_old_years__B,2017,-0.7961835122749041,5.951553934028465,10.835830693477304,2.891409513410439,-0.5945185980063883,-0.20166491426851585
USA__new_source_old_years__B,2018,-0.5232843431649703,6.17063993071869,10.908545054584073,2.956890415537674,-0.6110880921372086,0.0878037489722383
USA__new_source_old_years__B,2019,-0.7261858339880062,6.363208897541072,10.939093631999517,2.5071504398904505,-0.7446522865448912,0.01846645255688506
USA__new_source_old_years__C,2010,1.1251235264312904,3.682166724070565,10.512736686478211,4.456192445165693,1.134572100048214,-0.009448573616923639
USA__new_source_old_years__C,2011,1.0121245199443458,4.252328599622632,10.605641549672672,4.509679808932987,0.9829885025419376,0.029136017402408232
USA__new_source_old_years__C,2012,0.3569511942516002,4.598290072191402,10.661010194065058,3.523311081544699,0.3211275084316436,0.0358236858199566
USA__new_source_old_years__C,2013,-0.1533604531897466,4.90117475518874,10.685852276792648,3.015723559908184,-0.08762158184279589,-0.0657388713469507
USA__new_source_old_years__C,2014,-0.1343671682116031,5.151279397977148,10.713583311801187,3.26713839072327,-0.042299944452987015,-0.09206722375861609
USA__new_source_old_years__C,2015,-0.1413234108507973,5.39300057712095,10.736010048349293,3.164990795937875,-0.1963295265044911,0.05500611565369379
USA__new_source_old_years__C,2016,-0.16757233602876334,5.674382328161501,10.780184633729247,2.929240932529897,-0.4194488827394489,0.2518765467106856
USA__new_source_old_years__C,2017,-0.7961835122749041,5.951553934028465,10.835811011768737,2.891409513410439,-0.5163751143078747,-0.2798083979670294
USA__new_source_old_years__C,2018,-0.5232843431649703,6.17063993071869,10.908526753237249,2.956890415537674,-0.5056948410774738,-0.017589502087496545
USA__new_source_old_years__C,2019,-0.7261858339880062,6.363208897541072,10.939075881284436,2.5071504398904505,-0.8189960371783618,0.0928102031903556
USA__new_source_old_years__D,2010,1.1251235264312904,3.682166724070565,10.512736686478211,4.456192445165693,1.1112669707937286,0.01385655563756183
USA__new_source_old_years__D,2011,1.0121245199443458,4.252328599622632,10.605641549672672,4.509679808932987,0.724560151087907,0.2875643688564389
USA__new_source_old_years__D,2012,0.3569511942516002,4.598290072191402,10.661010194065058,3.523311081544699,0.4863344550129227,-0.1293832607613225
USA__new_source_old_years__D,2013,-0.1533604531897466,4.90117475518874,10.685852276792648,3.015723559908184,0.19348440548697,-0.34684485867671655
USA__new_source_old_years__D,2014,-0.1343671682116031,5.151279397977148,10.713583311801187,3.26713839072327,-0.022591174484169585,-0.11177599372743352
USA__new_source_old_years__D,2015,-0.1413234108507973,5.39300057712095,10.736010048349293,3.164990795937875,-0.24702680294384294,0.10570339209304563
USA__new_source_old_years__D,2016,-0.16757233602876334,5.674382328161501,10.780184633729247,2.929240932529897,-0.44384556890707927,0.27627323287831596
USA__new_source_old_years__D,2017,-0.7961835122749041,5.951553934028465,10.835811011768737,2.891409513410439,-0.5945185393023209,-0.20166497297258323
USA__new_source_old_years__D,2018,-0.5232843431649703,6.17063993071869,10.908526753237249,2.956890415537674,-0.6110885477085404,0.08780420454357007
USA__new_source_old_years__D,2019,-0.7261858339880062,6.363208897541072,10.939075881284436,2.5071504398904505,-0.7446531661169757,0.01846733212896956
USA__annual_difference__C,2011,-0.11299900648694461,0.570161875552067,0.09290486319446067,0.05348736376729324,-0.2425945856837011,0.1295955791967565
USA__annual_difference__C,2012,-0.6551733256927457,0.34596147256876986,0.0553686443923862,-0.9863687273882875,-0.288957213479562,-0.3662161122131837
USA__annual_difference__C,2013,-0.5103116474413468,0.3028846829973384,0.0248420827275897,-0.5075875216365149,-0.2982856477935852,-0.21202599964776164
USA__annual_difference__C,2014,0.018993284978143482,0.2501046427884077,0.02773103500853935,0.25141483081508564,-0.1660100231314447,0.18500330810958818
USA__annual_difference__C,2015,-0.006956242639194199,0.2417211791438021,0.022426736548105453,-0.1021475947853947,-0.2133319150047164,0.2063756723655222
USA__annual_difference__C,2016,-0.026248925177966037,0.2813817510405512,0.04417458537995422,-0.2357498634079782,-0.19187215432990506,0.16562322915193903
USA__annual_difference__C,2017,-0.6286111762461408,0.27717160586696377,0.055626378039489666,-0.037831419119457976,-0.13179891485308648,-0.49681226139305434
USA__annual_difference__C,2018,0.27289916910993384,0.21908599669022522,0.07271574146851201,0.06548090212723512,-0.02074932318135758,0.2936484922912914
USA__annual_difference__C,2019,-0.20290149082303588,0.19256896682238178,0.03054912804718768,-0.44973997564722357,-0.18532778107873837,-0.017573709744297505
USA__annual_difference__C,2020,-0.04694069143618451,0.20294792819386398,0.05121674082896277,-0.012261363251104829,-0.0828880749929265,0.035947383556741985
USA__annual_difference__C,2021,-0.1308080733194943,0.1848607098549584,0.05915442968248641,0.9473417249528824,0.05841716346964783,-0.1892252367891421
USA__annual_difference__C,2022,0.00700995869566301,0.2015759373757966,0.08323129472018032,0.18252486828325187,0.03854965812412839,-0.03153969942846538
USA__annual_difference__C,2023,-0.021840909145498744,0.2977491784524089,0.09243596005178212,-0.887637669343901,-0.12419593925409765,0.10235503010859891
USA__annual_difference__C,2024,-0.14281077039604306,0.2801479446296167,0.02958804192213904,-1.189555491815566,-0.33765509483150824,0.19484432443546518
USA__annual_difference__D,2011,-0.11299900648694461,0.570161875552067,0.09290486319446067,0.05348736376729324,-0.30369904032967354,0.19070003384272893
USA__annual_difference__D,2012,-0.6551733256927457,0.34596147256876986,0.0553686443923862,-0.9863687273882875,-0.21909878426325566,-0.43607454142949
USA__annual_difference__D,2013,-0.5103116474413468,0.3028846829973384,0.0248420827275897,-0.5075875216365149,-0.2911259105302149,-0.2191857369111319
USA__annual_difference__D,2014,0.018993284978143482,0.2501046427884077,0.02773103500853935,0.25141483081508564,-0.22681040652923837,0.24580369150738185
USA__annual_difference__D,2015,-0.006956242639194199,0.2417211791438021,0.022426736548105453,-0.1021475947853947,-0.23841726096040017,0.23146101832120597
USA__annual_difference__D,2016,-0.026248925177966037,0.2813817510405512,0.04417458537995422,-0.2357498634079782,-0.196176421396353,0.16992749621838696
USA__annual_difference__D,2017,-0.6286111762461408,0.27717160586696377,0.055626378039489666,-0.037831419119457976,-0.14855584342786662,-0.48005533281827417
USA__annual_difference__D,2018,0.27289916910993384,0.21908599669022522,0.07271574146851201,0.06548090212723512,-0.0251041608135823,0.29800332992351614
USA__annual_difference__D,2019,-0.20290149082303588,0.19256896682238178,0.03054912804718768,-0.44973997564722357,-0.15795385273576723,-0.04494763808726865
USA__annual_difference__D,2020,-0.04694069143618451,0.20294792819386398,0.05121674082896277,-0.012261363251104829,-0.09019097043658575,0.04325027900040124
USA__annual_difference__D,2021,-0.1308080733194943,0.1848607098549584,0.05915442968248641,0.9473417249528824,-0.041842898935415984,-0.0889651743840783
USA__annual_difference__D,2022,0.00700995869566301,0.2015759373757966,0.08323129472018032,0.18252486828325187,0.03242146242890537,-0.025411503733242358
USA__annual_difference__D,2023,-0.021840909145498744,0.2977491784524089,0.09243596005178212,-0.887637669343901,-0.029984299698753825,0.008143390553255081
USA__annual_difference__D,2024,-0.14281077039604306,0.2801479446296167,0.02958804192213904,-1.189555491815566,-0.25016145839265225,0.10735068799660918
USA__2020_revised_vintage__C,2010,1.1251235264312904,3.682166724070565,10.512736686478211,4.456192445165693,1.100762136898286,0.024361389533004374
USA__2020_revised_vintage__C,2011,1.0121245199443458,4.252328599622632,10.605641549672672,4.509679808932987,0.7407968003508434,0.27132771959350244
USA__2020_revised_vintage__C,2012,0.3569511942516002,4.598290072191402,10.661010194065058,3.523311081544699,0.45901054676400677,-0.10205935251240655
USA__2020_revised_vintage__C,2013,-0.1533604531897466,4.90117475518874,10.685852276792648,3.015723559908184,0.1642245921924732,-0.31758504538221977
USA__2020_revised_vintage__C,2014,-0.1343671682116031,5.151279397977148,10.713583311801187,3.26713839072327,-0.018286580019418075,-0.11608058819218503
USA__2020_revised_vintage__C,2015,-0.1413234108507973,5.39300057712095,10.736010048349293,3.164990795937875,-0.2279601966716641,0.08663678582086679
USA__2020_revised_vintage__C,2016,-0.16757233602876334,5.674382328161501,10.780184633729247,2.929240932529897,-0.42606049263207457,0.25848815660331126
USA__2020_revised_vintage__C,2017,-0.7961835122749041,5.951553934028465,10.835811011768737,2.891409513410439,-0.5741996013672499,-0.22198391090765424
USA__2020_revised_vintage__C,2018,-0.5232843431649703,6.17063993071869,10.908526753237249,2.956890415537674,-0.6014626796539444,0.0781783364889741
USA__2020_revised_vintage__C,2019,-0.7261858339880062,6.363208897541072,10.939075881284436,2.5071504398904505,-0.7532123411509252,0.02702650716291899
USA__2020_revised_vintage__C,2020,-0.6970144249733967,6.566156825734936,10.9902926221134,2.4948890766393457,-0.8300598213422867,0.13304539636889
USA__2020_revised_vintage__C,2021,-0.903934598743685,6.751017535589894,11.049447051795886,3.442230801592228,-0.8065999952476925,-0.09733460349599243
USA__2020_revised_vintage__C,2022,-0.896924640048022,6.952593472965691,11.132678346516066,3.62475566987548,-0.7766236418779087,-0.1203009981701133
USA__2020_revised_vintage__C,2023,-0.9187655491935207,7.2503426514181,11.225114306567848,2.737118000531579,-0.8903068930526407,-0.028458656140880056
USA__2020_revised_vintage__C,2024,-1.0615763195895638,7.530490596047716,11.254702348489987,1.547562508716013,-1.1863151828192322,0.12473886322966843
USA__2020_revised_vintage__D,2010,1.1251235264312904,3.682166724070565,10.512736686478211,4.456192445165693,1.0990467782312692,0.02607674820002126
USA__2020_revised_vintage__D,2011,1.0121245199443458,4.252328599622632,10.605641549672672,4.509679808932987,0.7148433232210891,0.2972811967232567
USA__2020_revised_vintage__D,2012,0.3569511942516002,4.598290072191402,10.661010194065058,3.523311081544699,0.47852340397154336,-0.12157220971994315
USA__2020_revised_vintage__D,2013,-0.1533604531897466,4.90117475518874,10.685852276792648,3.015723559908184,0.1964467011746862,-0.34980715436443277
USA__2020_revised_vintage__D,2014,-0.1343671682116031,5.151279397977148,10.713583311801187,3.26713839072327,-0.013513704695498063,-0.12085346351610504
USA__2020_revised_vintage__D,2015,-0.1413234108507973,5.39300057712095,10.736010048349293,3.164990795937875,-0.2303536756570992,0.08903026480630188
USA__2020_revised_vintage__D,2016,-0.16757233602876334,5.674382328161501,10.780184633729247,2.929240932529897,-0.42529164183367385,0.25771930580491054
USA__2020_revised_vintage__D,2017,-0.7961835122749041,5.951553934028465,10.835811011768737,2.891409513410439,-0.5787786317492305,-0.21740488052567364
USA__2020_revised_vintage__D,2018,-0.5232843431649703,6.17063993071869,10.908526753237249,2.956890415537674,-0.6086481893363143,0.08536384617134396
USA__2020_revised_vintage__D,2019,-0.7261858339880062,6.363208897541072,10.939075881284436,2.5071504398904505,-0.7410479343723821,0.014862100384375965
USA__2020_revised_vintage__D,2020,-0.6970144249733967,6.566156825734936,10.9902926221134,2.4948890766393457,-0.8200719549843001,0.12305753001090336
USA__2020_revised_vintage__D,2021,-0.903934598743685,6.751017535589894,11.049447051795886,3.442230801592228,-0.8522798074441198,-0.051654791299565184
USA__2020_revised_vintage__D,2022,-0.896924640048022,6.952593472965691,11.132678346516066,3.62475566987548,-0.8278203520859151,-0.06910428796210688
USA__2020_revised_vintage__D,2023,-0.9187655491935207,7.2503426514181,11.225114306567848,2.737118000531579,-0.8887382843466938,-0.03002726484682694
USA__2020_revised_vintage__D,2024,-1.0615763195895638,7.530490596047716,11.254702348489987,1.547562508716013,-1.1286093797232724,0.06703306013370858
