model_id,year,y,x,fitted_log,residual_log
wind__AUS__annual_difference,2013,-0.20736355760770753,0.11179534541401814,-0.09401063345873725,-0.11335292414897027
wind__AUS__annual_difference,2014,0.2149589653244659,0.15312661276529838,-0.03791124912487395,0.2528702144493399
wind__AUS__annual_difference,2015,-0.09260887599523748,0.17119928049009303,-0.013381018197898581,-0.0792278577973389
wind__AUS__annual_difference,2016,-0.20677160896476732,0.11273516280027529,-0.09273500897069084,-0.11403659999407648
wind__AUS__annual_difference,2017,-0.3102214109003656,0.09117496761724109,-0.12199889932291055,-0.18822251157745504
wind__AUS__annual_difference,2018,-0.19445102061175668,0.08459740305843066,-0.1309267001335981,-0.06352432047815856
wind__AUS__annual_difference,2019,0.27344673769579764,0.09676188513365425,-0.11441571465230677,0.3878624523481044
wind__AUS__annual_difference,2020,0.18593289140475022,0.16140499023660304,-0.026674916217963224,0.21260780762271345
wind__AUS__annual_difference,2021,-0.5953588654946653,0.09674958984667814,-0.11443240318072051,-0.4809264623139448
wind__AUS__annual_difference,2022,-0.04465090934166138,0.0876980312013842,-0.12671818340969573,0.08206727406803435
wind__AUS__annual_difference,2023,0.3851356574938043,0.1160552002129549,-0.08822868562875852,0.4733643431225628
wind__AUS__annual_difference,2024,-0.1690917190262491,0.10657425221761319,-0.10109728075117669,-0.0679944382750724
wind__BRA__main_level,2010,7.103908084139171,5.180162236673185,7.315738158683342,-0.2118300745441708
wind__BRA__main_level,2011,7.129380748026941,5.376417249698097,7.22061783166213,-0.09123708363518901
wind__BRA__main_level,2012,7.377069298570384,5.56590362647905,7.128778108193866,0.24829119037651814
wind__BRA__main_level,2013,7.329550928920933,5.677698971893068,7.0745934550157035,0.2549574739052298
wind__BRA__main_level,2014,7.058742917443819,5.830825584658366,7.000376479574487,0.058366437869332266
wind__BRA__main_level,2015,6.930798327536326,6.002024865148459,6.917400094436511,0.01339823309981547
wind__BRA__main_level,2016,7.017636486726019,6.114760027948734,6.862759933214283,0.1548765535117358
wind__BRA__main_level,2017,6.704209266979939,6.2059349955659755,6.818569506675729,-0.1143602396957899
wind__BRA__main_level,2018,6.756977909704906,6.290532398624406,6.777567075603859,-0.020589165898952544
wind__BRA__main_level,2019,6.490943553137765,6.38729428375806,6.7306687976172785,-0.23972524447951393
wind__BRA__main_level,2020,6.472520274993748,6.5486992739946635,6.652439481496767,-0.17991920650301907
wind__BRA__main_level,2021,6.541539513036707,6.645448863841342,6.605547162755254,-0.06400764971854755
wind__BRA__main_level,2022,6.450550392471885,6.733146895042726,6.563041927967019,-0.11249153549513391
wind__BRA__main_level,2023,6.45481942795387,6.849202095255681,6.506792620361474,-0.051973192407603896
wind__BRA__main_level,2024,6.811382015545418,6.955776347473294,6.455138511930147,0.35624350361527135
wind__BRA__annual_difference,2011,0.025472663887770253,0.19625501302491166,0.029587993295663542,-0.0041153294078932895
wind__BRA__annual_difference,2012,0.24768855054344296,0.1894863767809527,0.02466617863395472,0.22302237190948826
wind__BRA__annual_difference,2013,-0.047518369649450776,0.11179534541401814,-0.03182686420112704,-0.015691505448323734
wind__BRA__annual_difference,2014,-0.2708080114771141,0.15312661276529838,-0.0017728281583278965,-0.2690351833187862
wind__BRA__annual_difference,2015,-0.1279445899074929,0.17119928049009303,0.011368714358966511,-0.13931330426645944
wind__BRA__annual_difference,2016,0.08683815918969273,0.11273516280027529,-0.031143475875282572,0.1179816350649753
wind__BRA__annual_difference,2017,-0.3134272197460799,0.09117496761724109,-0.04682097440474936,-0.26660624534133054
wind__BRA__annual_difference,2018,0.05276864272496695,0.08459740305843066,-0.0516038512675418,0.10437249399250875
wind__BRA__annual_difference,2019,-0.2660343565671415,0.09676188513365425,-0.04275844665839837,-0.2232759099087431
wind__BRA__annual_difference,2020,-0.018423278144016564,0.16140499023660304,0.0042467950190576975,-0.02267007316307426
wind__BRA__annual_difference,2021,0.06901923804295862,0.09674958984667814,-0.04276738717780698,0.1117866252207656
wind__BRA__annual_difference,2022,-0.09098912056482167,0.0876980312013842,-0.049349229139174944,-0.041639891425646725
wind__BRA__annual_difference,2023,0.004269035481985206,0.1160552002129549,-0.028729310269953665,0.03299834575193887
wind__BRA__annual_difference,2024,0.35656258759154813,0.10657425221761319,-0.035623382749032345,0.39218597034058045
wind__CAN__main_level,2010,7.216353191351168,5.180162236673185,7.451880894071928,-0.23552770272076007
wind__CAN__main_level,2011,7.143838938642678,5.376417249698097,7.400000394043433,-0.25616145540075497
wind__CAN__main_level,2012,7.458707151519531,5.56590362647905,7.349909199813731,0.10879795170579953
wind__CAN__main_level,2013,7.3661074786381455,5.677698971893068,7.320355822646233,0.04575165599191244
wind__CAN__main_level,2014,7.321131185909052,5.830825584658366,7.279876422321692,0.04125476358735991
wind__CAN__main_level,2015,7.439260867616323,6.002024865148459,7.234619467406523,0.20464140020980004
wind__CAN__main_level,2016,7.361309754961551,6.114760027948734,7.204817647179237,0.1564921077823147
wind__CAN__main_level,2017,7.206069326908724,6.2059349955659755,7.180715318086303,0.025354008822421115
