technology,iso3,country,year,tic,logC,logQ,logK,logM,source_sheet,source_cell,model_id,fitted_log_cost,residual
pv,CHN,China,2013,2520.8503416008384,7.83235156072955,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F7,pv_CHN_2024,7.7780584071859,0.05429315354365016
pv,CHN,China,2014,2100.065022292831,7.649723586228757,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G7,pv_CHN_2024,7.620022586919248,0.02970099930950898
pv,CHN,China,2015,1622.5553814943787,7.391757581428304,5.39300057712095,8.546285121659619,3.164990795937875,Figure 3.3,H7,pv_CHN_2024,7.479044553671281,-0.08728697224297743
pv,CHN,China,2016,1468.7692152533812,7.292180060532598,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I7,pv_CHN_2024,7.316455903813861,-0.024275843281262866
pv,CHN,China,2017,1377.8666056804332,7.228291644043518,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J7,pv_CHN_2024,7.1563026708205735,0.07198897322294417
pv,CHN,China,2018,1047.2659983319315,6.9539382362269855,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K7,pv_CHN_2024,7.026117165408018,-0.07217892918103264
pv,CHN,China,2019,946.188254693266,6.852441549986699,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L7,pv_CHN_2024,6.927625915892124,-0.07518436590542521
pv,CHN,China,2020,765.8158251007976,6.640941703625708,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M7,pv_CHN_2024,6.813459750064045,-0.1725180464383369
pv,CHN,China,2021,713.51431624731,6.570202501533129,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N7,pv_CHN_2024,6.688546136041144,-0.11834363450801533
pv,CHN,China,2022,759.3280240727838,6.632433863312094,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O7,pv_CHN_2024,6.57310408321432,0.0593297800977739
pv,CHN,China,2023,687.158676448271,6.532565235637685,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P7,pv_CHN_2024,6.420018586440104,0.11254664919758106
pv,CHN,China,2024,590.5861539927796,6.381115525067483,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q7,pv_CHN_2024,6.288164180894341,0.09295134417314177
pv,DEU,Germany,2010,4412.429498946073,8.39218072353795,3.682166724070565,8.41226261905827,4.456192445165693,Figure 3.3,C9,pv_DEU_2024,8.443804328915274,-0.051623605377324466
pv,DEU,Germany,2011,3509.4585583491103,8.163217047680499,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D9,pv_DEU_2024,8.140497025553511,0.02272002212698787
pv,DEU,Germany,2012,2788.468001908775,7.9332476207445035,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E9,pv_DEU_2024,7.865478866157252,0.0677687545872514
pv,DEU,Germany,2013,2385.8489941203084,7.777310312356795,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F9,pv_DEU_2024,7.668851691860118,0.10845862049667687
pv,DEU,Germany,2014,1905.6109817322056,7.552557961458174,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G9,pv_DEU_2024,7.568789132352538,-0.016231170894363878
pv,DEU,Germany,2015,1524.0657237487353,7.32913686113608,5.39300057712095,8.546285121659619,3.164990795937875,Figure 3.3,H9,pv_DEU_2024,7.446869128653123,-0.11773226751704335
pv,DEU,Germany,2016,1383.628851008505,7.23246492897665,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I9,pv_DEU_2024,7.292968740595664,-0.060503811619014414
pv,DEU,Germany,2017,1326.5973101999584,7.190372529500043,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J9,pv_DEU_2024,7.164836949159596,0.02553558034044734
pv,DEU,Germany,2018,1325.5787006452413,7.189604398274486,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K9,pv_DEU_2024,7.070042875965851,0.11956152230863548
pv,DEU,Germany,2019,1070.350382721752,6.9757413343400865,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L9,pv_DEU_2024,6.9477791227523715,0.027962211587714947
pv,DEU,Germany,2020,823.3332704010522,6.713361064517941,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M9,pv_DEU_2024,6.860157445944467,-0.14679638142652607
pv,DEU,Germany,2021,787.7903462895194,6.669231996449944,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N9,pv_DEU_2024,6.866776987086153,-0.19754499063620923
pv,DEU,Germany,2022,1057.341173676759,6.963512709264141,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O9,pv_DEU_2024,6.800384166768196,0.16312854249594544
pv,DEU,Germany,2023,748.2274007844397,6.617706943516175,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P9,pv_DEU_2024,6.587019650879562,0.030687292636612185
pv,DEU,Germany,2024,592.9665484018221,6.38513798661707,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q9,pv_DEU_2024,6.360528305727544,0.024609680889525976
pv,ESP,Spain,2010,5563.901030792681,8.624054765464697,3.682166724070565,8.41226261905827,4.456192445165693,Figure 3.3,C17,pv_ESP_2024,8.719381852107842,-0.09532708664314526
pv,ESP,Spain,2011,3886.646798518194,8.265302059349773,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D17,pv_ESP_2024,8.224009002502052,0.04129305684772078
pv,ESP,Spain,2012,3201.469600696212,8.071365233582279,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E17,pv_ESP_2024,8.009816617967266,0.06154861561501335
pv,ESP,Spain,2013,2750.859347123692,7.91966863170899,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F17,pv_ESP_2024,7.835635255481008,0.0840333762279819
pv,ESP,Spain,2014,2758.289754469833,7.922366112468603,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G17,pv_ESP_2024,7.643478341937822,0.2788877705307806
pv,ESP,Spain,2015,1422.8034809078426,7.260384486590736,5.39300057712095,8.546285121659619,3.164990795937875,Figure 3.3,H17,pv_ESP_2024,7.506774202076247,-0.24638971548551147
pv,ESP,Spain,2019,912.6338153971122,6.816334721715559,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L17,pv_ESP_2024,7.0227495931850585,-0.20641487146949977
pv,ESP,Spain,2020,897.0841215721103,6.799149638678477,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M17,pv_ESP_2024,6.93053810332145,-0.13138846464297327
pv,ESP,Spain,2021,926.730225640223,6.831662504484852,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N17,pv_ESP_2024,6.768227475438188,0.06343502904666387
pv,ESP,Spain,2022,826.2275993024847,6.716870279515455,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O17,pv_ESP_2024,6.671573837384331,0.04529644213112416
pv,ESP,Spain,2023,686.7911105133509,6.532030185598481,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P17,pv_ESP_2024,6.584831894910131,-0.05280170931164996
pv,ESP,Spain,2024,822.1244412681233,6.711891772002155,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q17,pv_ESP_2024,6.5540642148498325,0.15782755715232266
pv,FRA,France,2010,6514.65732422562,8.78180989020565,3.682166724070565,8.41226261905827,4.456192445165693,Figure 3.3,C8,pv_FRA_2024,9.142299086757832,-0.3604891965521819
pv,FRA,France,2011,6650.285260692152,8.802415029074563,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D8,pv_FRA_2024,8.544982224272848,0.2574328048017147
pv,FRA,France,2012,5890.383037251002,8.681076306322499,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E8,pv_FRA_2024,8.271207041133213,0.4098692651892861
pv,FRA,France,2013,3864.823013780442,8.259671167936927,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F8,pv_FRA_2024,8.06885273146988,0.19081843646704755
pv,FRA,France,2014,2821.354842892848,7.9449724892996025,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G8,pv_FRA_2024,7.8567926405371935,0.08817984876240903
pv,FRA,France,2015,1857.0719154645603,7.52675628729351,5.39300057712095,8.546285121659619,3.164990795937875,Figure 3.3,H8,pv_FRA_2024,7.71286811776899,-0.18611183047548074
pv,FRA,France,2016,1571.8381732973864,7.360001024495091,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I8,pv_FRA_2024,7.546972496084619,-0.1869714715895281
pv,FRA,France,2017,1476.3695280040931,7.297341331552502,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J8,pv_FRA_2024,7.400393047796457,-0.1030517162439546
pv,FRA,France,2018,1278.8838736497266,7.153743002812292,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K8,pv_FRA_2024,7.265002283133777,-0.11125928032148469
pv,FRA,France,2019,1165.927553649501,7.061272232604071,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L8,pv_FRA_2024,7.225276690814817,-0.16400445821074605
pv,FRA,France,2020,1112.9280483932464,7.014749702638919,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M8,pv_FRA_2024,7.143237825216765,-0.12848812257784648
pv,FRA,France,2021,918.0257559627578,6.822225446831222,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N8,pv_FRA_2024,6.989737452681689,-0.1675120058504671
pv,FRA,France,2022,1228.3628006623424,7.113437505351983,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O8,pv_FRA_2024,6.909269894286247,0.20416761106573578
pv,FRA,France,2023,977.5888351031304,6.885089167631094,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P8,pv_FRA_2024,6.825045462854817,0.06004370477627674
pv,FRA,France,2024,1103.958016240936,7.0066571973466605,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q8,pv_FRA_2024,6.809280786586831,0.19737641075982992
pv,GRC,Greece,2010,5628.192471733896,8.635543616607201,3.682166724070565,8.41226261905827,4.456192445165693,Figure 3.3,C10,pv_GRC_2024,8.500396216773705,0.135147399833496
pv,GRC,Greece,2011,4373.251073566136,8.383261964255084,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D10,pv_GRC_2024,8.379995892977345,0.0032660712777392575
pv,GRC,Greece,2012,2618.2511220428087,7.87026186320002,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E10,pv_GRC_2024,8.127521462851341,-0.25725959965132095
pv,GRC,Greece,2013,2353.574035849505,7.763690318111232,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F10,pv_GRC_2024,7.927670422853371,-0.16398010474213898
pv,GRC,Greece,2017,2361.568414229289,7.767081259583178,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J10,pv_GRC_2024,7.415985595514902,0.35109566406827586
pv,GRC,Greece,2018,2165.3421631094043,7.680333670955763,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K10,pv_GRC_2024,7.318072742820272,0.36226092813549116
pv,GRC,Greece,2020,893.2591524897251,6.794876743131155,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M10,pv_GRC_2024,6.995291770912515,-0.2004150277813599
pv,GRC,Greece,2021,825.6339070458065,6.716151463464643,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N10,pv_GRC_2024,7.046461730661763,-0.3303102671971203
pv,GRC,Greece,2022,1244.886310232289,7.12679948764665,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O10,pv_GRC_2024,6.944650140140749,0.18214934750590128
pv,GRC,Greece,2023,641.3083890204307,6.463510447342345,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P10,pv_GRC_2024,6.6306103189511365,-0.1670998716087917
pv,GRC,Greece,2024,565.6873590627295,6.338041556444023,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q10,pv_GRC_2024,6.252896096282525,0.08514546016149804
pv,IND,India,2010,6015.812576430637,8.702146710960637,3.682166724070565,8.41226261905827,4.456192445165693,Figure 3.3,C11,pv_IND_2024,8.787765094063285,-0.08561838310264847
pv,IND,India,2011,3706.132789258691,8.217744237088093,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D11,pv_IND_2024,8.265600860646472,-0.047856623558379496
pv,IND,India,2012,3251.3910782402595,8.086838207821536,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E11,pv_IND_2024,8.022244667638155,0.06459354018338104
pv,IND,India,2013,3346.7804933594625,8.115754115959216,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F11,pv_IND_2024,7.819700590398162,0.2960535255610548
pv,IND,India,2014,2271.335541607726,7.728123281789368,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G11,pv_IND_2024,7.611180098918918,0.11694318287045036
pv,IND,India,2015,1547.763572844863,7.344566311764775,5.39300057712095,8.546285121659619,3.164990795937875,Figure 3.3,H11,pv_IND_2024,7.450958337566664,-0.10639202580188911
pv,IND,India,2016,1332.2464239123133,7.194621836926574,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I11,pv_IND_2024,7.2683595083215415,-0.07373767139496756
pv,IND,India,2017,1328.4315129609276,7.191754211715141,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J11,pv_IND_2024,7.092350773919369,0.09940343779577177
pv,IND,India,2018,943.7873225135758,6.849900846815523,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K11,pv_IND_2024,6.9404000928384715,-0.09049924602294812
pv,IND,India,2019,736.3417292664177,6.6016943170406694,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L11,pv_IND_2024,6.862037864413473,-0.26034354737280374
pv,IND,India,2020,701.3016128884932,6.5529380553954795,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M11,pv_IND_2024,6.746156003746938,-0.19321794835145845
pv,IND,India,2021,669.689384633508,6.506813999862362,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N11,pv_IND_2024,6.573929128002029,-0.06711512813966714
pv,IND,India,2022,679.9035273566287,6.521950916571065,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O11,pv_IND_2024,6.4543019440621325,0.0676489725089322
pv,IND,India,2023,728.321084784776,6.590742001491029,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P11,pv_IND_2024,6.326064257104831,0.26467774438619784
pv,IND,India,2024,525.1674202758713,6.263717107518741,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q11,pv_IND_2024,6.248256937079844,0.015460170438896803
pv,ITA,Italy,2010,6078.874297702453,8.71257480941393,3.682166724070565,8.41226261905827,4.456192445165693,Figure 3.3,C12,pv_ITA_2024,8.925084368774518,-0.2125095593605888
pv,ITA,Italy,2011,5733.075804344135,8.654007455277645,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D12,pv_ITA_2024,8.348278218060598,0.30572923721704726
pv,ITA,Italy,2012,3045.0689972502278,8.02127883908276,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E12,pv_ITA_2024,8.013455324389739,0.007823514693020783
pv,ITA,Italy,2013,2424.211548272102,7.793261615770673,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F12,pv_ITA_2024,7.786143459173528,0.007118156597145209
pv,ITA,Italy,2014,2241.319524548638,7.714820044872637,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G12,pv_ITA_2024,7.602396218554541,0.11242382631809544
pv,ITA,Italy,2017,1157.9088452672888,7.0543709376488035,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J12,pv_ITA_2024,7.15637238345135,-0.10200144580254644
pv,ITA,Italy,2018,1036.4459520977036,6.943552785892719,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K12,pv_ITA_2024,7.036138551739003,-0.09258576584628386
pv,ITA,Italy,2019,988.655656329996,6.896346097416841,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L12,pv_ITA_2024,6.974587242818662,-0.07824114540182059
pv,ITA,Italy,2020,918.8087537918004,6.8230779981877125,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M12,pv_ITA_2024,6.902852877755277,-0.07977487956756413
pv,ITA,Italy,2021,891.5029479724126,6.792908744053098,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N12,pv_ITA_2024,6.828072092642575,-0.03516334858947712
pv,ITA,Italy,2022,818.4876080028004,6.707458256809959,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O12,pv_ITA_2024,6.7726235185218675,-0.0651652617119085
pv,ITA,Italy,2023,840.9617751669034,6.734546207295405,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P12,pv_ITA_2024,6.639157227172623,0.09538898012278185
pv,ITA,Italy,2024,804.1602225425657,6.689798531094352,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q12,pv_ITA_2024,6.552840839763079,0.1369576913312729
pv,JPN,Japan,2011,6644.276501864859,8.801511086644002,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D13,pv_JPN_2024,8.751678620662483,0.04983246598151858
pv,JPN,Japan,2012,4666.397750554368,8.448142693387702,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E13,pv_JPN_2024,8.484667831692118,-0.03652513830441606
pv,JPN,Japan,2013,3986.820627069335,8.290749356920927,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F13,pv_JPN_2024,8.313225692315024,-0.022476335394097546
pv,JPN,Japan,2014,3654.82914695912,8.203804626073271,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G13,pv_JPN_2024,8.151324945439388,0.05247968063388342
pv,JPN,Japan,2015,2644.6984988513204,7.880312348703021,5.39300057712095,8.546285121659619,3.164990795937875,Figure 3.3,H13,pv_JPN_2024,8.050572960795812,-0.17026061209279053
pv,JPN,Japan,2016,2901.8816159801127,7.973114638669967,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I13,pv_JPN_2024,7.9294357655365975,0.04367887313336993
pv,JPN,Japan,2017,2632.3006248899737,7.8756135051058145,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J13,pv_JPN_2024,7.839900421828591,0.03571308327722367
pv,JPN,Japan,2018,2502.241154612059,7.82494207111918,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K13,pv_JPN_2024,7.750547139246795,0.07439493187238533
pv,JPN,Japan,2019,2465.1839596297914,7.810021712345271,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L13,pv_JPN_2024,7.741459934217883,0.06856177812738729
pv,JPN,Japan,2020,2156.084945202252,7.676049330697208,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M13,pv_JPN_2024,7.706880309405865,-0.030830978708657142
pv,JPN,Japan,2021,1923.3335172935465,7.561815166480589,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N13,pv_JPN_2024,7.629000699443225,-0.06718553296263607
pv,JPN,Japan,2022,2022.7323093139555,7.612204504790826,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O13,pv_JPN_2024,7.605563688231588,0.006640816559237983
pv,JPN,Japan,2023,1920.0374804638247,7.560099985906202,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P13,pv_JPN_2024,7.554701870272741,0.005398115633461487
pv,JPN,Japan,2024,1911.450682621868,7.555617752448868,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q13,pv_JPN_2024,7.565038900202409,-0.009421147753540637
pv,KOR,Republic of Korea,2011,7012.58447961614,8.85546159676247,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D16,pv_KOR_2024,8.760727143043734,0.09473445371873623
pv,KOR,Republic of Korea,2012,3628.137387695874,8.196474679232434,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E16,pv_KOR_2024,8.364252724105873,-0.1677780448734385
pv,KOR,Republic of Korea,2013,3171.064023211654,8.061822464562107,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F16,pv_KOR_2024,8.114034704603041,-0.05221224004093372
pv,KOR,Republic of Korea,2014,2633.44817638635,7.876049360122014,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G16,pv_KOR_2024,7.896385040552935,-0.02033568043092071
pv,KOR,Republic of Korea,2015,2490.6956467529776,7.820317326646503,5.39300057712095,8.546285121659619,3.164990795937875,Figure 3.3,H16,pv_KOR_2024,7.755306634526668,0.06501069211983523
pv,KOR,Republic of Korea,2016,2457.944023668056,7.8070805167454544,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I16,pv_KOR_2024,7.582608140290321,0.2244723764551333
pv,KOR,Republic of Korea,2017,1883.095475647461,7.540672231379959,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J16,pv_KOR_2024,7.459440164346256,0.081232067033703
pv,KOR,Republic of Korea,2018,1579.1431074974807,7.3646376418761825,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K16,pv_KOR_2024,7.338467233854779,0.0261704080214038
pv,KOR,Republic of Korea,2019,1491.0871038765438,7.307260732828017,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L16,pv_KOR_2024,7.316463447823303,-0.009202714995285355
pv,KOR,Republic of Korea,2020,1116.603856846098,7.018047086968537,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M16,pv_KOR_2024,7.270216031982409,-0.25216894501387177
pv,KOR,Republic of Korea,2021,1068.21464090682,6.973743973959298,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N16,pv_KOR_2024,7.187984297629152,-0.2142403236698538
pv,KOR,Republic of Korea,2022,1420.2340770009885,7.258576979968641,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O16,pv_KOR_2024,7.162472254561785,0.09610472540685588
pv,KOR,Republic of Korea,2023,1234.052546300519,7.118058785649924,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P16,pv_KOR_2024,7.071691979712416,0.04636680593750864
pv,KOR,Republic of Korea,2024,1262.2227758007118,7.140629553513334,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q16,pv_KOR_2024,7.058783133182143,0.08184642033119172
pv,NLD,Netherlands,2016,1355.17997309698,7.211689545967596,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I14,pv_NLD_2024,7.382481614638008,-0.17079206867041208
pv,NLD,Netherlands,2017,1842.6343299258667,7.5189515277429235,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J14,pv_NLD_2024,7.330386759929865,0.18856476781305886
pv,NLD,Netherlands,2018,1390.922392100978,7.2377223974848475,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K14,pv_NLD_2024,7.335055329300234,-0.09733293181538638
pv,NLD,Netherlands,2019,1335.413117698778,7.196995974423881,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L14,pv_NLD_2024,7.156049130733427,0.040946843690454315
pv,NLD,Netherlands,2020,1322.301847993796,7.187129321121958,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M14,pv_NLD_2024,7.055068055939876,0.13206126518208183
pv,NLD,Netherlands,2021,1160.99553431761,7.057033135280167,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N14,pv_NLD_2024,7.133676089445317,-0.0766429541651501
pv,NLD,Netherlands,2022,1296.4928941522107,7.1674181241709585,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O14,pv_NLD_2024,7.026002573752774,0.1414155504181842
pv,NLD,Netherlands,2023,771.1931133697339,6.647938813497303,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P14,pv_NLD_2024,6.810335732056364,-0.16239691855906102
pv,NLD,Netherlands,2024,641.4153298835705,6.463677187633823,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q14,pv_NLD_2024,6.459500741530221,0.004176446103602238
pv,TUR,Türkiye,2016,1865.5356917879296,7.531303525036713,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I18,pv_TUR_2024,7.504858353276025,0.02644517176068817
pv,TUR,Türkiye,2017,1496.3046871355025,7.310753805668263,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J18,pv_TUR_2024,7.306587893470237,0.004165912198025978
pv,TUR,Türkiye,2018,1435.9432201758366,7.26957720855891,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K18,pv_TUR_2024,7.097518470298759,0.1720587382601506
pv,TUR,Türkiye,2019,1096.947922286589,7.000286986301129,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L18,pv_TUR_2024,7.1315900452171075,-0.1313030589159787
pv,TUR,Türkiye,2020,972.9611410022684,6.880344144083524,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M18,pv_TUR_2024,7.048038406554467,-0.16769426247094277
pv,TUR,Türkiye,2021,920.0801748584032,6.824460812831264,6.751017535589894,8.4619194547022,3.442230801592228,Figure 3.3,N18,pv_TUR_2024,6.735330091479117,0.08913072135214684
pv,TUR,Türkiye,2022,732.4802287506292,6.5964363490602285,6.952593472965691,8.43506592119739,3.62475566987548,Figure 3.3,O18,pv_TUR_2024,6.646213291753753,-0.04977694269352462
pv,TUR,Türkiye,2023,732.4492140602254,6.596394006146635,7.2503426514181,8.421521206718717,2.737118000531579,Figure 3.3,P18,pv_TUR_2024,6.651240559915726,-0.054846553769090534
pv,TUR,Türkiye,2024,1032.6897498228595,6.939922085018396,7.530490596047716,8.39783749217994,1.547562508716013,Figure 3.3,Q18,pv_TUR_2024,6.828101810743116,0.11182027427527963
pv,USA,United States,2010,5552.428538737875,8.621990685580021,3.682166724070565,8.41226261905827,4.456192445165693,Figure 3.3,C19,pv_USA_2024,8.763655932303438,-0.14166524672341652
pv,USA,United States,2011,5343.332324829953,8.583604768194975,4.252328599622632,8.484138934820503,4.509679808932987,Figure 3.3,D19,pv_USA_2024,8.493958746902036,0.08964602129293908
pv,USA,United States,2012,5205.807053591208,8.557530022553282,4.598290072191402,8.529912216601073,3.523311081544699,Figure 3.3,E19,pv_USA_2024,8.404292842566166,0.15323717998711572
pv,USA,United States,2013,4196.912593835998,8.34210443724968,4.90117475518874,8.544763696217103,3.015723559908184,Figure 3.3,F19,pv_USA_2024,8.283481998722523,0.05862243852715743
pv,USA,United States,2014,3436.432230506145,8.142189069868488,5.151279397977148,8.550810236670191,3.26713839072327,Figure 3.3,G19,pv_USA_2024,8.13180623632549,0.010382833542998071
pv,USA,United States,2015,3062.1627290585498,8.026876719501303,5.39300057712095,8.546285121659619,3.164990795937875,Figure 3.3,H19,pv_USA_2024,8.002807513629568,0.024069205871734667
pv,USA,United States,2016,2651.787883404358,7.882989364473542,5.674382328161501,8.544318752276505,2.929240932529897,Figure 3.3,I19,pv_USA_2024,7.863181904593655,0.01980745987988719
pv,USA,United States,2017,2230.025830283302,7.709768447473763,5.951553934028465,8.529880575483906,2.891409513410439,Figure 3.3,J19,pv_USA_2024,7.70339659179797,0.0063718556757930145
pv,USA,United States,2018,1844.1949390024656,7.51979811382325,6.17063993071869,8.522287754076318,2.956890415537674,Figure 3.3,K19,pv_USA_2024,7.572876482354419,-0.05307836853116843
pv,USA,United States,2019,1453.1489723057368,7.281488185710261,6.363208897541072,8.504106352134421,2.5071504398904505,Figure 3.3,L19,pv_USA_2024,7.486524386502218,-0.20503620079195706
pv,USA,United States,2020,1317.4012030837664,7.183416289432049,6.566156825734936,8.483962768411303,2.4948890766393457,Figure 3.3,M19,pv_USA_2024,7.361989005248747,-0.17857271581669742
