technology,country,year,tic,unit,source_sheet,source_cell,source_status,imputed,Q_global_gw,Q_china_gw,Q_no_china_gw,H_global,H_china_origin,H_foreign_citing_china,H_no_china_origin,initialization,delta,material,material_scope,Q_freeze_china2010_gw,H_freeze_china2010,china_Q_fraction,china_H_fraction,receiver,weight_base,K_access_global,K_access_china,K_access_no_china,K_access_freeze_china2010,patent_stock_global,patent_stock_china,china_access_fraction,weight_china,citation_origin_coverage,logQ,logK,logM,logC,iso3
pv,Poland,2010,,2024 USD/kW,Figure 3.3,C15,source_blank,False,39.73239,0.864,38.868390000000005,418700.0,5190.0,3980.0,413510.0,steady_2010,0.1,86.15882929323459,polysilicon common market price; 2023-2024 manual estimates,39.73239,418700.0,0.0217454827157389,0.0123955099116312,GLOBAL,base2010_2012,4500.935160824272,147.03591615339772,4353.899244670874,4500.935160824272,36781.0,10611.6,0.0326678592113889,0.0138561495112327,0.9967157618169415,3.682166724070565,8.41226261905827,4.456192445165693,,POL
pv,Republic of Korea,2010,,2024 USD/kW,Figure 3.3,C16,source_blank,False,39.73239,0.864,38.868390000000005,418700.0,5190.0,3980.0,413510.0,steady_2010,0.1,86.15882929323459,polysilicon common market price; 2023-2024 manual estimates,39.73239,418700.0,0.0217454827157389,0.0123955099116312,GLOBAL,base2010_2012,4500.935160824272,147.03591615339772,4353.899244670874,4500.935160824272,36781.0,10611.6,0.0326678592113889,0.0138561495112327,0.9967157618169415,3.682166724070565,8.41226261905827,4.456192445165693,,KOR
pv,Spain,2010,5563.901030792681,2024 USD/kW,Figure 3.3,C17,IRENA_reported_cell,False,39.73239,0.864,38.868390000000005,418700.0,5190.0,3980.0,413510.0,steady_2010,0.1,86.15882929323459,polysilicon common market price; 2023-2024 manual estimates,39.73239,418700.0,0.0217454827157389,0.0123955099116312,GLOBAL,base2010_2012,4500.935160824272,147.03591615339772,4353.899244670874,4500.935160824272,36781.0,10611.6,0.0326678592113889,0.0138561495112327,0.9967157618169415,3.682166724070565,8.41226261905827,4.456192445165693,8.624054765464697,ESP
pv,Türkiye,2010,,2024 USD/kW,Figure 3.3,C18,source_blank,False,39.73239,0.864,38.868390000000005,418700.0,5190.0,3980.0,413510.0,steady_2010,0.1,86.15882929323459,polysilicon common market price; 2023-2024 manual estimates,39.73239,418700.0,0.0217454827157389,0.0123955099116312,GLOBAL,base2010_2012,4500.935160824272,147.03591615339772,4353.899244670874,4500.935160824272,36781.0,10611.6,0.0326678592113889,0.0138561495112327,0.9967157618169415,3.682166724070565,8.41226261905827,4.456192445165693,,TUR
pv,United States,2010,5552.428538737875,2024 USD/kW,Figure 3.3,C19,IRENA_reported_cell,False,39.73239,0.864,38.868390000000005,418700.0,5190.0,3980.0,413510.0,steady_2010,0.1,86.15882929323459,polysilicon common market price; 2023-2024 manual estimates,39.73239,418700.0,0.0217454827157389,0.0123955099116312,GLOBAL,base2010_2012,4500.935160824272,147.03591615339772,4353.899244670874,4500.935160824272,36781.0,10611.6,0.0326678592113889,0.0138561495112327,0.9967157618169415,3.682166724070565,8.41226261905827,4.456192445165693,8.621990685580021,USA
pv,Australia,2011,8070.627916404932,2024 USD/kW,Figure 3.3,D5,IRENA_reported_cell,False,70.26885,2.93,67.33885,417090.0,5286.0,4085.0,411804.0,steady_2010,0.1,90.89271081670634,polysilicon common market price; 2023-2024 manual estimates,68.20285,416994.0,0.0416969966066044,0.0126735236999208,GLOBAL,base2010_2012,4836.430328323152,166.83413682102756,4669.596191502124,4816.632107655522,40361.9,12040.44,0.0344953044901756,0.0138561495112327,0.9967157618169415,4.252328599622632,8.484138934820503,4.509679808932987,8.995986566961331,AUS
pv,Brazil,2011,7522.515553575554,2024 USD/kW,Figure 3.3,D6,IRENA_reported_cell,False,70.26885,2.93,67.33885,417090.0,5286.0,4085.0,411804.0,steady_2010,0.1,90.89271081670634,polysilicon common market price; 2023-2024 manual estimates,68.20285,416994.0,0.0416969966066044,0.0126735236999208,GLOBAL,base2010_2012,4836.430328323152,166.83413682102756,4669.596191502124,4816.632107655522,40361.9,12040.44,0.0344953044901756,0.0138561495112327,0.9967157618169415,4.252328599622632,8.484138934820503,4.509679808932987,8.925655876109316,BRA
pv,China,2011,4031.162378781085,2024 USD/kW,Figure 3.3,D7,IRENA_reported_cell,False,70.26885,2.93,67.33885,417090.0,5286.0,4085.0,411804.0,steady_2010,0.1,90.89271081670634,polysilicon common market price; 2023-2024 manual estimates,68.20285,416994.0,0.0416969966066044,0.0126735236999208,GLOBAL,base2010_2012,4836.430328323152,166.83413682102756,4669.596191502124,4816.632107655522,40361.9,12040.44,0.0344953044901756,0.0138561495112327,0.9967157618169415,4.252328599622632,8.484138934820503,4.509679808932987,8.301810044811699,CHN
pv,France,2011,6650.285260692152,2024 USD/kW,Figure 3.3,D8,IRENA_reported_cell,False,70.26885,2.93,67.33885,417090.0,5286.0,4085.0,411804.0,steady_2010,0.1,90.89271081670634,polysilicon common market price; 2023-2024 manual estimates,68.20285,416994.0,0.0416969966066044,0.0126735236999208,GLOBAL,base2010_2012,4836.430328323152,166.83413682102756,4669.596191502124,4816.632107655522,40361.9,12040.44,0.0344953044901756,0.0138561495112327,0.9967157618169415,4.252328599622632,8.484138934820503,4.509679808932987,8.802415029074563,FRA
pv,Germany,2011,3509.4585583491103,2024 USD/kW,Figure 3.3,D9,IRENA_reported_cell,False,70.26885,2.93,67.33885,417090.0,5286.0,4085.0,411804.0,steady_2010,0.1,90.89271081670634,polysilicon common market price; 2023-2024 manual estimates,68.20285,416994.0,0.0416969966066044,0.0126735236999208,GLOBAL,base2010_2012,4836.430328323152,166.83413682102756,4669.596191502124,4816.632107655522,40361.9,12040.44,0.0344953044901756,0.0138561495112327,0.9967157618169415,4.252328599622632,8.484138934820503,4.509679808932987,8.163217047680499,DEU
