technology,iso3,country_name,year,tic,equipment_cost,other_cost,equipment_share,new_capacity_kw,import_dependency_value,scope_note
pv,AUS,Australia,2010,8226.00670764764,2185.9325702699407,6040.0741373777,0.2657343530048061,379500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2011,8070.62791640493,2144.643087708391,5925.984828696539,0.2657343530048061,165000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2012,5845.8413892502,1553.4408793411187,4292.400509909082,0.2657343530048061,545000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2013,3431.14900017858,911.774159625541,2519.374840553039,0.2657343530048057,400500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2014,3581.32835835596,951.681974205484,2629.646384150476,0.2657343530048057,412500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2015,2663.0217981109,707.6563745586944,1955.365423552205,0.2657343530048057,449500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2016,2292.9292994915,653.4996895923867,1639.429609899113,0.2850064717378388,422500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2017,2346.42868245442,623.5267078039449,1722.9019746504753,0.2657343530048061,680115.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2018,1809.82800377751,394.0416140569556,1415.7863897205543,0.2177232384704535,1943270.0000000005,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2019,1489.09214466389,360.31100109130585,1128.781143572584,0.2419668939779636,2162460.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2020,1248.04575528938,330.7723542623641,917.2734010270158,0.2650322336825456,2159970.0000000005,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2021,1162.04712304129,411.66110049082926,750.3860225504607,0.3542550834026737,2311994.999999999,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2022,979.521461555793,363.57932992773056,615.9421316280625,0.3711805654061427,2245235.0000000005,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2023,1012.2454310799,318.39518766937607,693.850243410524,0.3145434673186922,893924.9999999995,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,AUS,Australia,2024,943.969038552507,294.5420026163424,649.4270359361645,0.3120250671229604,2661500.000000002,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2010,7522.51555357555,1987.611977062298,5534.903576513252,0.264221717177781,24.99999999999991,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2011,7522.51555357555,1987.611977062298,5534.903576513252,0.264221717177781,2780.0000000000005,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2012,6319.89909644267,1669.8545916523892,4650.044504790281,0.264221717177781,505.00000000000045,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2013,5117.28263930978,1352.0972062424776,3765.185433067303,0.264221717177781,464.9999999999999,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2014,6068.72279915614,1603.4883590689851,4465.234440087155,0.264221717177781,6305.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2015,2497.65897641162,659.9357436719772,1837.723232739643,0.264221717177781,11930.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2016,2460.59280282345,650.142055637301,1810.4507471861489,0.264221717177781,42629.99999999999,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2017,1975.08688575981,521.8608485307728,1453.226037229037,0.264221717177781,535700.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2018,1809.61904759092,478.1406521920935,1331.4783953988265,0.264221717177781,623955.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2019,1495.16284847862,375.50606547835577,1119.656783000264,0.25114726858044,1105845.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2020,1298.40743414743,263.1233860293644,1035.2840481180656,0.2026508622096256,1858120.0000000005,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2021,915.542297424372,304.5782776691147,610.9640197552574,0.3326752663705024,2962210.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2022,779.520074075437,205.26368420153423,574.2563898739028,0.2633205879207032,5379585.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2023,744.352528682658,193.8722481119236,550.4802805707344,0.2604575663295391,6247325.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,BRA,Brazil,2024,724.436607374899,197.9053365242601,526.531270850639,0.2731851683219029,7775425.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,CHN,China,2010,4291.43290226581,2361.1493952340747,1930.2835070317356,0.5502007019584122,290000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2011,4031.16237878109,1659.2384175334264,2371.9239612476636,0.4116029724496321,1033000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2012,3275.39666836316,833.8275607552864,2441.569107607874,0.2545730014349626,1785000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2013,2520.85034160084,749.0545000578583,1771.7958415429816,0.29714358194789897,5475000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2014,2100.06502229283,699.0226074119715,1401.0424148808584,0.3328576020226201,5300000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2015,1622.55538149438,629.8291681948343,992.7262132995457,0.3881711375637355,7565000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2016,1468.76921525338,521.4871782855456,947.2820369678344,0.35505045508159216,17120000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2017,1377.86660568043,405.340532042003,972.526073638427,0.2941798069355446,26502245.000000004,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2018,1047.26599833193,341.954784931793,705.3112134001369,0.3265214238564544,22102784.999999996,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2019,946.188254693266,298.4415804150787,647.7466742781874,0.3154145899980835,14774970.000000002,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2020,765.815825100798,275.7864282538957,490.0293968469023,0.36012108814491556,24415000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2021,713.51431624731,346.4040549812865,367.11026126602354,0.48548998540517013,26490000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2022,759.328024072784,302.580926235985,456.74709783679907,0.3984851298033768,43025000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2023,687.158676448271,213.89399786188568,473.2646785863853,0.31127308028393574,108440000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,CHN,China,2024,590.58615399278,97.27851766068326,493.30763633209676,0.16471520201246118,138380000.0,0.0,China extension: domestic procurement approximation; PV utility additions=50% net additions
pv,DEU,Germany,2010,4412.42949894607,1797.8001360173848,2614.6293629286856,0.4074399684905556,3720000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2011,3509.45855834911,1429.8936844326713,2079.5648739164385,0.4074399684905554,3955000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2012,2788.46800190878,1136.133314834633,1652.334687074147,0.4074399684905546,4080500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2013,2385.84899412031,972.0902389876014,1413.7587551327088,0.4074399684905549,1316500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2014,1905.61098173221,776.4220783522259,1129.188903379984,0.4074399684905543,595000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2015,1524.06572374874,620.9652904617201,903.10043328702,0.407439968490554,662000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2016,1383.62885100851,640.4296958005392,743.1991552079709,0.4628623458767413,727500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2017,1326.59731019996,540.5087662675264,786.0885439324336,0.4074399684905547,807000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2018,1325.57870064524,587.9687167741243,737.6099838711156,0.443556249423685,1432500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2019,1070.35038272175,459.9881204074208,610.3622623143292,0.4297547119455742,1878000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2020,823.333270401052,283.57258925639064,539.7606811446614,0.3444201752204915,2378500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2021,787.790346289519,392.9071358452965,394.88321044422247,0.4987458118722619,3183500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2022,1057.34117367676,313.6300469836497,743.7111266931104,0.2966214262639975,576000.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2023,748.22740078444,284.82829177718986,463.3991090072501,0.3806707579521633,7165500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,DEU,Germany,2024,592.966548401822,204.80076657906832,388.1657818227537,0.3453833392980639,7842500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2010,5563.90103079268,2309.220242396958,3254.680788395722,0.4150361822787431,225970.0000000001,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2011,3886.64679851819,1613.0990491228908,2273.547749395299,0.4150361822787436,203995.0000000001,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2012,3201.46960069621,1328.7257207544087,1872.7438799418007,0.4150361822787436,143324.99999999985,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2013,2750.85934712369,1141.7061614160134,1609.1531857076766,0.4150361822787436,60505.0000000001,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2014,2758.28975446983,1144.7900493137315,1613.499705156098,0.4150361822787438,3380.000000000109,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2015,1422.80348090784,590.5149248488979,832.288556058942,0.4150361822787441,3609.9999999996726,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2016,1295.26106453016,528.4681132398714,766.7929512902886,0.4080012344318917,2120.0000000003456,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2017,1167.71864815248,472.94070811634754,694.7779400361325,0.4050125506384747,4134.999999999764,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2018,1040.17623177479,400.6798229789932,639.4964087957969,0.3852037863769847,20704.999999999927,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2019,912.633815397112,358.52581132534766,554.1080040717643,0.3928473888175437,2021795.0000000005,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2020,897.08412157211,303.78889237447305,593.2952291976369,0.3386403627812441,664195.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2021,926.730225640223,357.94604125917994,568.7841843810431,0.386246214222587,1789805.0000000005,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2022,826.227599302485,304.8406881823307,521.3869111201543,0.3689548599437761,5091060.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2023,686.791110513351,224.69537033699208,462.0957401763589,0.3271669753690326,2841145.0000000005,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,ESP,Spain,2024,822.124441268123,285.875194092936,536.249247175187,0.347727399579527,3121630.000000001,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2010,6514.65732422562,2753.305234492456,3761.352089733164,0.4226323960669311,383500.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2011,6650.28526069215,2810.62599425492,3839.6592664372297,0.4226323960669312,972290.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2012,5890.383037251,2489.466696785398,3400.916340465602,0.4226323960669312,656090.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2013,3864.82301378044,1633.399410688646,2231.4236030917937,0.4226323960669313,429759.99999999977,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2014,2821.35484289285,1192.3959574068444,1628.958885486005,0.4226323960669308,350565.00000000006,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2015,1857.07191546456,784.8587533013924,1072.2131621631677,0.4226323960669311,479065.00000000006,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2016,1571.83817329739,640.4296958005392,931.4084774968508,0.4074399684905544,249770.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2017,1476.36952800409,623.961591100574,852.407936903516,0.422632396066932,102345.00000000026,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2018,1278.88387364973,335.6253810646457,943.2584925850844,0.2624361663947052,584840.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2019,1165.9275536495,290.7957901054928,875.1317635440071,0.2494115429344348,516165.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2020,1112.92804839325,286.04118062988044,826.8868677633695,0.2570167775381725,578535.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2021,918.025755962758,324.3741292393992,593.6516267233587,0.3533388111744419,1476040.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2022,1228.36280066234,269.5760656745998,958.7867349877404,0.2194596462293085,1296334.9999999988,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2023,977.58883510313,278.81235842960865,698.7764766735213,0.2852041148773917,1660855.0000000016,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,FRA,France,2024,1103.95801624094,382.5825781632973,721.3754380776427,0.3465553694387942,2666760.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2010,6015.81257643064,1598.608062795971,4417.204513634669,0.2657343530048059,11435.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2011,3706.13278925869,984.8467989035556,2721.2859903551343,0.2657343530048061,224740.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2012,3251.39107824026,864.006304541774,2387.384773698486,0.265734353004806,173695.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2013,3346.78049335946,889.3545490519825,2457.425944307477,0.2657343530048063,173690.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2014,2271.33554160773,603.5718806059498,1667.7636610017803,0.2657343530048056,943215.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2015,1547.76357284486,411.2939516343368,1136.4696212105232,0.2657343530048066,908095.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2016,1332.24642391231,575.0797268413004,757.1666970710097,0.4316616779893513,2066895.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2017,1328.43151296093,353.0098886078678,975.421624353062,0.2657343530048057,4019855.0,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2018,943.787322513576,386.4275911304743,557.3597313831017,0.4094435069347053,4486800.000000002,0.75,inherited recipient equipment/other-cost and import-penetration proxies
pv,IND,India,2019,736.341729266418,340.9687049836304,395.3730242827877,0.463057696490081,3852279.999999999,0.75,inherited recipient equipment/other-cost and import-penetration proxies
