technology,iso3,year,supplier,price_model_supplier,trade_import_value,preborder_expenditure_share,quantity_share,baseline_price_usd_kw,duty_rate,policy_rent_rate,landed_expenditure_share,beta,price_basis,domestic
pv,KOR,2014,SWE,OTHER,284753.0,4.9234784613503986e-05,4.1221838827663116e-05,1164.3875458977266,0.0,0.0,4.923478461350399e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2014,THA,OTHER,18263674.0,0.00315785279045788,0.0026439132371879536,1164.3875458977266,0.0,0.0,0.003157852790457881,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2014,TUN,OTHER,131.0,2.2650355867608144e-08,1.896401753949517e-08,1164.3875458977266,0.0,0.0,2.2650355867608147e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2014,TUR,OTHER,3930.0,6.795106760282443e-07,5.689205261848551e-07,1164.3875458977266,0.0,0.0,6.795106760282444e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2014,USA,USA,23090080.0,0.00399235518329421,0.0037654948411301303,1033.6178125172853,0.0,0.0,0.00399235518329421,-0.4906304306778069,approved national/OEM proxy equation,False
pv,KOR,2014,VNM,OTHER,16999601.0,0.0029392901699034145,0.0024609216147207604,1164.3875458977266,0.0,0.0,0.002939290169903415,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2014,ZAF,OTHER,50.0,8.645173995270284e-09,7.238174633395103e-09,1164.3875458977266,0.0,0.0,8.645173995270285e-09,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,ARE,OTHER,1609.0,3.0361777818536236e-07,2.5170227741034523e-07,1009.8952226618466,0.0,0.0,3.036177781853624e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,AUS,OTHER,27394.0,5.169238915854454e-06,4.2853525092473566e-06,1009.8952226618466,0.0,0.0,5.169238915854454e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,AUT,OTHER,1721922.0,0.00032492612296363923,0.00026936711555188095,1009.8952226618466,0.0,0.0,0.0003249261229636393,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,BEL,OTHER,673529.0,0.0001270947038678738,0.00010536282361834209,1009.8952226618466,0.0,0.0,0.00012709470386787383,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,BGD,OTHER,223842.0,4.223891280582218e-05,3.501649545064419e-05,1009.8952226618466,0.0,0.0,4.223891280582218e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,BRA,OTHER,152458.0,2.876877515636046e-05,2.3849612063036926e-05,1009.8952226618466,0.0,0.0,2.876877515636046e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,CAN,OTHER,705201.0,0.00013307119999633046,0.00011031740070357543,1009.8952226618466,0.0,0.0,0.00013307119999633046,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,CHE,OTHER,648596.0,0.00012238985485389265,0.00010146245513936623,1009.8952226618466,0.0,0.0,0.00012238985485389265,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,CHN,CHN,1261739696.0,0.23808987144051869,0.33777576355355554,590.1313696901666,0.0,0.0,0.23808987144051869,-0.5094069001785779,approved national/OEM proxy equation,False
pv,KOR,2015,CMR,OTHER,159.0,3.0003248434725056e-08,2.4873003174794835e-08,1009.8952226618466,0.0,0.0,3.0003248434725056e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,COK,OTHER,3537.0,6.67430752915865e-07,5.533069951525116e-07,1009.8952226618466,0.0,0.0,6.674307529158651e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,CRI,OTHER,1425.0,2.6889703785838497e-07,2.2291842467976508e-07,1009.8952226618466,0.0,0.0,2.6889703785838497e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,CZE,OTHER,40310.0,7.6064839270677175e-06,6.305853823748301e-06,1009.8952226618466,0.0,0.0,7.6064839270677175e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,DEU,DEU,16629304.0,0.0031379442717519943,0.0026669459035021056,985.0704354128677,0.0,0.0,0.0031379442717519948,-0.3874765003794204,approved national/OEM proxy equation,False
pv,KOR,2015,DNK,OTHER,11897.0,2.2449600416850564e-06,1.8610950866071331e-06,1009.8952226618466,0.0,0.0,2.244960041685057e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,DOM,OTHER,71592.0,1.350938718200526e-05,1.1199421655911395e-05,1009.8952226618466,0.0,0.0,1.350938718200526e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,EGY,OTHER,29131.0,5.497010252528148e-06,4.557078336383323e-06,1009.8952226618466,0.0,0.0,5.497010252528149e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,ESP,OTHER,17022.0,3.212045879596792e-06,2.66281924554313e-06,1009.8952226618466,0.0,0.0,3.212045879596792e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,FIN,OTHER,8048.0,1.5186549899538822e-06,1.2589806889984204e-06,1009.8952226618466,0.0,0.0,1.5186549899538822e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,FRA,OTHER,3645150.0,0.0006878386228417486,0.0005702253303308389,1009.8952226618466,0.0,0.0,0.0006878386228417486,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,GBR,OTHER,322659.0,6.088564865849027e-05,5.0474832272805833e-05,1009.8952226618466,0.0,0.0,6.0885648658490274e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,GRC,OTHER,490378.0,9.253416956555725e-05,7.671178333867636e-05,1009.8952226618466,0.0,0.0,9.253416956555727e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,HKG,OTHER,19122196.0,0.003608352183682426,0.002991361269289617,1009.8952226618466,0.0,0.0,0.0036083521836824265,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,HND,OTHER,7917.0,1.4939353324384798e-06,1.238487837326105e-06,1009.8952226618466,0.0,0.0,1.4939353324384796e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,HUN,OTHER,435806.0,8.22364508637974e-05,6.817486806034363e-05,1009.8952226618466,0.0,0.0,8.223645086379742e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,IDN,OTHER,610609.0,0.00011522172027345304,9.55199974563415e-05,1009.8952226618466,0.0,0.0,0.00011522172027345302,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,IND,OTHER,108211.0,2.0419380606100837e-05,1.692787765124355e-05,1009.8952226618466,0.0,0.0,2.0419380606100844e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,IRL,OTHER,179096.0,3.37953571173932e-05,2.8016700481717333e-05,1009.8952226618466,0.0,0.0,3.37953571173932e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,IRN,OTHER,1135.0,2.141741319082575e-07,1.7755256983265496e-07,1009.8952226618466,0.0,0.0,2.141741319082575e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,ISR,OTHER,58904.0,1.1115165696849338e-05,9.214587289359214e-06,1009.8952226618466,0.0,0.0,1.111516569684934e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,ITA,OTHER,480613.0,9.069151723244348e-05,7.51842055021866e-05,1009.8952226618466,0.0,0.0,9.069151723244348e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,JPN,JPN,692957778.0,0.13076090797552864,0.045027142032816936,2431.307054978458,0.0,0.0,0.13076090797552864,-0.5739927583121232,approved national/OEM proxy equation,False
pv,KOR,2015,KHM,OTHER,24000.0,4.528792216562273e-06,3.7544155735539376e-06,1009.8952226618466,0.0,0.0,4.5287922165622735e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,KOR,KOR,0.0,0.5,0.5080979178150902,823.8703133513013,0.0,0.0,0.5,-0.6035999212061967,approved national/OEM proxy equation,True
pv,KOR,2015,LKA,OTHER,7168.0,1.3525992753465989e-06,1.121318784634776e-06,1009.8952226618466,0.0,0.0,1.3525992753465989e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,LTU,OTHER,486.0,9.170804238538602e-08,7.602691536446723e-08,1009.8952226618466,0.0,0.0,9.170804238538602e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,LVA,OTHER,1145.0,2.1606112866515844e-07,1.7911690965496912e-07,1009.8952226618466,0.0,0.0,2.1606112866515846e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,MAC,OTHER,484.0,9.133064303400583e-08,7.57140474000044e-08,1009.8952226618466,0.0,0.0,9.133064303400583e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,MEX,OTHER,453413.0,8.555888605367291e-05,7.092920118549213e-05,1009.8952226618466,0.0,0.0,8.55588860536729e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,MLT,OTHER,1440.0,2.7172753299373636e-07,2.2526493441323624e-07,1009.8952226618466,0.0,0.0,2.717275329937364e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,MYS,OTHER,247933102.0,0.04678489594023917,0.03878516247284737,1009.8952226618466,0.0,0.0,0.04678489594023917,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,NIU,OTHER,416.0,7.84990650870794e-08,6.507653660826825e-08,1009.8952226618466,0.0,0.0,7.84990650870794e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,NLD,OTHER,302040.0,5.6994850045436205e-05,4.7249319993176306e-05,1009.8952226618466,0.0,0.0,5.699485004543621e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,NOR,OTHER,721.0,1.3605246617255827e-07,1.1278890118884952e-07,1009.8952226618466,0.0,0.0,1.3605246617255824e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,NZL,OTHER,1700.0,3.2078944867316097e-07,2.659377697934039e-07,1009.8952226618466,0.0,0.0,3.20789448673161e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,PHL,OTHER,3308267.0,0.0006242689099962425,0.0005175253810947735,1009.8952226618466,0.0,0.0,0.0006242689099962425,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,POL,OTHER,37524.0,7.080766630595114e-06,5.870028749251581e-06,1009.8952226618466,0.0,0.0,7.080766630595113e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,PRT,OTHER,15.0,2.8304951353514203e-09,2.3465097334712107e-09,1009.8952226618466,0.0,0.0,2.8304951353514207e-09,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,ROU,OTHER,8979.0,1.6943343880213603e-06,1.4046207264558669e-06,1009.8952226618466,0.0,0.0,1.6943343880213605e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,RUS,OTHER,28566.0,5.390394935763245e-06,4.468693136422574e-06,1009.8952226618466,0.0,0.0,5.390394935763245e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,S19,OTHER,295726073.0,0.05580341406820527,0.046261607249047855,1009.8952226618466,0.0,0.0,0.05580341406820527,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,SAU,OTHER,703.0,1.3265587201013658e-07,1.099730895086841e-07,1009.8952226618466,0.0,0.0,1.326558720101366e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,SGP,OTHER,8355016.0,0.0015765888095855523,0.0013070084244871803,1009.8952226618466,0.0,0.0,0.0015765888095855525,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,SRB,OTHER,28017.0,5.286798813809383e-06,4.382810880177527e-06,1009.8952226618466,0.0,0.0,5.286798813809384e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,SVK,OTHER,25616.0,4.8337308924774655e-06,4.007212888839902e-06,1009.8952226618466,0.0,0.0,4.8337308924774655e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,SVN,OTHER,33599.0,6.340120403511492e-06,5.256025368993281e-06,1009.8952226618466,0.0,0.0,6.340120403511491e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,SWE,OTHER,624484.0,0.0001178399282736531,9.769051895980239e-05,1009.8952226618466,0.0,0.0,0.0001178399282736531,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,THA,OTHER,17223770.0,0.0032501198131607823,0.0026943829301379627,1009.8952226618466,0.0,0.0,0.0032501198131607823,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,TUN,OTHER,3671.0,6.927165094583376e-07,5.74269148771521e-07,1009.8952226618466,0.0,0.0,6.927165094583376e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,TUR,OTHER,7523655.0,0.0014197112585041594,0.0011769553125852896,1009.8952226618466,0.0,0.0,0.0014197112585041596,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,USA,USA,16564655.0,0.0031257450264183056,0.0029008339892681117,902.1254570889439,0.0,0.0,0.003125745026418306,-0.4906304306778069,approved national/OEM proxy equation,False
pv,KOR,2015,VNM,OTHER,50367184.0,0.009504271286223326,0.007879139166902362,1009.8952226618466,0.0,0.0,0.009504271286223326,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2015,ZAF,OTHER,53.0,1.0001082811575019e-08,8.291001058264945e-09,1009.8952226618466,0.0,0.0,1.0001082811575019e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,ARE,OTHER,1120.0,2.2587395923707916e-07,1.8844649971610953e-07,837.916362964375,0.0,0.0,2.258739592370792e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,AUS,OTHER,85152.0,1.7172874443710503e-05,1.4327318164130498e-05,837.916362964375,0.0,0.0,1.7172874443710507e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,AUT,OTHER,724662.0,0.00014614488843630382,0.00012192858694399586,837.916362964375,0.0,0.0,0.00014614488843630384,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,BEL,OTHER,1914726.0,0.0003861488772090854,0.00032216376126377455,837.916362964375,0.0,0.0,0.00038614887720908543,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,BGD,OTHER,376691.0,7.596847105265588e-05,6.338044680764376e-05,837.916362964375,0.0,0.0,7.59684710526559e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,BGR,OTHER,4131.0,8.331118978646197e-07,6.950647235064719e-07,837.916362964375,0.0,0.0,8.331118978646198e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,BRA,OTHER,95102.0,1.9179522563718484e-05,1.6001463407144148e-05,837.916362964375,0.0,0.0,1.9179522563718484e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,CAN,OTHER,2060546.0,0.00041555686000904155,0.00034669882250359875,837.916362964375,0.0,0.0,0.00041555686000904155,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,CHE,OTHER,795247.0,0.00016037998969768705,0.0001338049228211937,837.916362964375,0.0,0.0,0.00016037998969768708,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,CHN,CHN,1136127788.0,0.2291265014953794,0.341696469417467,468.76741419462576,0.0,0.0,0.22912650149537941,-0.5094069001785779,approved national/OEM proxy equation,False
pv,KOR,2016,COD,OTHER,113.0,2.2789069101598166e-08,1.9012905774928906e-08,837.916362964375,0.0,0.0,2.278906910159817e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,CRI,OTHER,10061.0,2.0290338427537976e-06,1.6928216371819445e-06,837.916362964375,0.0,0.0,2.029033842753798e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,CZE,OTHER,35634.0,7.186422020941142e-06,5.995627295432006e-06,837.916362964375,0.0,0.0,7.186422020941142e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,DEU,DEU,5130990.0,0.00103478305902309,0.0008702025432891537,831.2880623539319,0.0,0.0,0.0010347830590230899,-0.3874765003794204,approved national/OEM proxy equation,False
pv,KOR,2016,DNK,OTHER,4665.0,9.408053748580128e-07,7.849133224782597e-07,837.916362964375,0.0,0.0,9.408053748580128e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,DOM,OTHER,38384.0,7.741023260139328e-06,6.458330754556382e-06,837.916362964375,0.0,0.0,7.741023260139328e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,E19,OTHER,331.0,6.675382188167251e-08,5.5692670898243085e-08,837.916362964375,0.0,0.0,6.675382188167251e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,ESP,OTHER,78822.0,1.5896283227665227e-05,1.3262258929127843e-05,837.916362964375,0.0,0.0,1.589628322766523e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,EST,OTHER,103.0,2.0772337322695674e-08,1.7330347741749358e-08,837.916362964375,0.0,0.0,2.0772337322695674e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,FIN,OTHER,10237.0,2.0645283220624817e-06,1.7224346585659048e-06,837.916362964375,0.0,0.0,2.064528322062482e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,FRA,OTHER,4491295.0,0.000905773735492587,0.0007556864481629143,837.916362964375,0.0,0.0,0.000905773735492587,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,GBR,OTHER,285147.0,5.7506501655870905e-05,4.7977637548704895e-05,837.916362964375,0.0,0.0,5.7506501655870905e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,GEO,OTHER,97.0,1.9562298255354178e-08,1.6320812921841627e-08,837.916362964375,0.0,0.0,1.9562298255354178e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,GIN,OTHER,15.0,3.025097668353739e-09,2.523837049769324e-09,837.916362964375,0.0,0.0,3.025097668353739e-09,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,HKG,OTHER,17653095.0,0.00356015576824847,0.002970235680273173,837.916362964375,0.0,0.0,0.0035601557682484694,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,HND,OTHER,133.0,2.682253265940315e-08,2.2378021841288003e-08,837.916362964375,0.0,0.0,2.6822532659403146e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,HUN,OTHER,132557.0,2.673319144159777e-05,2.230348452041815e-05,837.916362964375,0.0,0.0,2.673319144159777e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,IDN,OTHER,695293.0,0.00014022194887484507,0.00011698708225635082,837.916362964375,0.0,0.0,0.00014022194887484504,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,IND,OTHER,608972.0,0.00012281331848618086,0.00010246307305814165,837.916362964375,0.0,0.0,0.0001228133184861809,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,IRL,OTHER,132297.0,2.6680756415346306e-05,2.225973801155548e-05,837.916362964375,0.0,0.0,2.6680756415346306e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,IRN,OTHER,13.0,2.6217513125732404e-09,2.187325443133414e-09,837.916362964375,0.0,0.0,2.6217513125732404e-09,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,IRQ,OTHER,1329.0,2.6802365341614126e-07,2.2361196260956207e-07,837.916362964375,0.0,0.0,2.6802365341614126e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,ISR,OTHER,49684.0,1.0019930170299144e-05,8.359621332049273e-06,837.916362964375,0.0,0.0,1.0019930170299144e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,ITA,OTHER,609489.0,0.00012291758351915013,0.00010255006130845704,837.916362964375,0.0,0.0,0.00012291758351915016,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,JPN,JPN,793716280.0,0.1600712845308269,0.0545210471328633,2052.4463980086575,0.0,0.0,0.1600712845308269,-0.5739927583121232,approved national/OEM proxy equation,False
pv,KOR,2016,KEN,OTHER,470.0,9.478639360841714e-08,7.908022755943881e-08,837.916362964375,0.0,0.0,9.478639360841716e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,KHM,OTHER,176.0,3.549447930868387e-08,2.9613021383960067e-08,837.916362964375,0.0,0.0,3.549447930868387e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,KOR,KOR,0.0,0.5,0.5108213965562465,684.2637078037419,0.0,0.0,0.5,-0.6035999212061967,approved national/OEM proxy equation,True
pv,KOR,2016,LTU,OTHER,17083.0,3.4451828978991278e-06,2.874313888080624e-06,837.916362964375,0.0,0.0,3.445182897899128e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,LVA,OTHER,1502.0,3.029131131911544e-07,2.527202165835683e-07,837.916362964375,0.0,0.0,3.0291311319115445e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,MAC,OTHER,771.0,1.5549002015338217e-07,1.2972522435814324e-07,837.916362964375,0.0,0.0,1.5549002015338215e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,MEX,OTHER,338533.0,6.827302593071974e-05,5.696014186463723e-05,837.916362964375,0.0,0.0,6.827302593071974e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,MLT,OTHER,112.0,2.2587395923707917e-08,1.884464997161095e-08,837.916362964375,0.0,0.0,2.2587395923707914e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,MNE,OTHER,1084.0,2.1861372483303018e-07,1.8238929079666313e-07,837.916362964375,0.0,0.0,2.186137248330302e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,MUS,OTHER,1.0,2.0167317789024926e-10,1.6825580331795492e-10,837.916362964375,0.0,0.0,2.0167317789024926e-10,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,MYS,OTHER,185718089.0,0.037454357200334146,0.03124814625537045,837.916362964375,0.0,0.0,0.037454357200334146,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,NLD,OTHER,109714.0,2.2126371039050807e-05,1.8460017205226104e-05,837.916362964375,0.0,0.0,2.2126371039050803e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,NZL,OTHER,3665.0,7.391321969677635e-07,6.166575191603047e-07,837.916362964375,0.0,0.0,7.391321969677635e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,PHL,OTHER,3724615.0,0.0007511549434676907,0.0006266880888751047,837.916362964375,0.0,0.0,0.0007511549434676908,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,POL,OTHER,35054.0,7.069451577764797e-06,5.8980389295075915e-06,837.916362964375,0.0,0.0,7.069451577764798e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,QAT,OTHER,1540.0,3.1057669395098384e-07,2.5911393710965057e-07,837.916362964375,0.0,0.0,3.1057669395098384e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,ROU,OTHER,3008.0,6.066329190938697e-07,5.061134563804083e-07,837.916362964375,0.0,0.0,6.066329190938697e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,RUS,OTHER,32919.0,6.638879342969115e-06,5.538812789423758e-06,837.916362964375,0.0,0.0,6.638879342969115e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,S19,OTHER,172513128.0,0.03479127075154734,0.02902633493453318,837.916362964375,0.0,0.0,0.03479127075154734,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,SAU,OTHER,6609.0,1.3328580326766573e-06,1.112002604128364e-06,837.916362964375,0.0,0.0,1.3328580326766573e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,SGP,OTHER,8120357.0,0.0016376582017933307,0.0013662971902635784,837.916362964375,0.0,0.0,0.0016376582017933307,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,SLV,OTHER,388.0,7.824919302141671e-08,6.528325168736651e-08,837.916362964375,0.0,0.0,7.824919302141671e-08,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,SRB,OTHER,52430.0,1.0573724716785767e-05,8.821651767960375e-06,837.916362964375,0.0,0.0,1.0573724716785767e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,SVK,OTHER,33829.0,6.822401934849242e-06,5.691925570443096e-06,837.916362964375,0.0,0.0,6.822401934849241e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,SVN,OTHER,573.0,1.1555873093111282e-07,9.641057530118816e-08,837.916362964375,0.0,0.0,1.1555873093111281e-07,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,SWE,OTHER,1394446.0,0.0002812223562163465,0.00023462363191350895,837.916362964375,0.0,0.0,0.0002812223562163465,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,THA,OTHER,54201509.0,0.010930990566476945,0.009119718437840362,837.916362964375,0.0,0.0,0.010930990566476945,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,TUN,OTHER,14043.0,2.83209643711277e-06,2.3628162459940406e-06,837.916362964375,0.0,0.0,2.8320964371127698e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,TUR,OTHER,24500.0,4.940992858311107e-06,4.122267181289896e-06,837.916362964375,0.0,0.0,4.940992858311107e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,USA,USA,27612353.0,0.0055686709785373574,0.005157925583814447,754.7429564012024,0.0,0.0,0.0055686709785373574,-0.4906304306778069,approved national/OEM proxy equation,False
pv,KOR,2016,VNM,OTHER,59420322.0,0.011983485169001891,0.00999781401152155,837.916362964375,0.0,0.0,0.011983485169001891,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2016,YEM,OTHER,5771.0,1.1638559096046285e-06,9.710042409479178e-07,837.916362964375,0.0,0.0,1.1638559096046285e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
pv,KOR,2017,ARE,OTHER,5858.0,1.0254538224839793e-06,8.514716547276228e-07,721.931850027558,0.00888888895511627,0.0,1.0322127418618994e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
