typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,destination,reporterDesc,flowCode,flowDesc,partnerCode,supplier,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,requested_reporter_iso3,technology,year
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,392,JPN,Japan,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,66.0,False,,False,1722.0,,1722.0,0,True,False,FRA,wind,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,528,NLD,Netherlands,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,1.0,False,,False,6019.0,,6019.0,0,True,False,FRA,wind,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,620,PRT,Portugal,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,1448.0,False,,False,96348.0,,96348.0,0,True,False,FRA,wind,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,699,IND,India,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,37.0,False,,False,1871.0,,1871.0,0,True,False,FRA,wind,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,724,ESP,Spain,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,1918371.0,False,,False,9656440.0,,9656440.0,0,True,False,FRA,wind,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,1481.0,False,,False,67968.0,,67968.0,0,True,False,FRA,wind,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,842,USA,USA,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,22415.0,False,,False,1041930.0,,1041930.0,0,True,False,FRA,wind,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,4,AFG,Afghanistan,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,24.0,True,,False,315.0,,315.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,20,AND,Andorra,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,,True,,False,3.0,,3.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,32,ARG,Argentina,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,4828.0,False,,False,111333.0,,111333.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,36,AUS,Australia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,211.0,True,,False,48562.0,,48562.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,40,AUT,Austria,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,39758.0,True,,False,1980418.0,,1980418.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,56,BEL,Belgium,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,414721.0,False,,False,7126733.0,,7126733.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,27.0,False,,False,995.0,,995.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,76,BRA,Brazil,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,519.0,True,,False,7901.0,,7901.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,100,BGR,Bulgaria,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,1514.0,False,,False,6608.0,,6608.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,112,BLR,Belarus,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,6.0,False,,False,323.0,,323.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,8021.0,True,,False,589650.0,,589650.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,144,LKA,Sri Lanka,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,360.0,False,,False,4518.0,,4518.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,148,TCD,Chad,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,9.0,False,,False,1539.0,,1539.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,152,CHL,Chile,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,2.0,False,,False,159.0,,159.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,156,CHN,China,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,27315047.0,True,,False,261704616.0,,261704616.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,188,CRI,Costa Rica,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,4.0,False,,False,353.0,,353.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,191,HRV,Croatia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,40000.0,False,,False,300542.0,,300542.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,203,CZE,Czechia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,434115.0,False,,False,5114515.0,,5114515.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,208,DNK,Denmark,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,28440.0,False,,False,1027169.0,,1027169.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,214,DOM,Dominican Rep.,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,246.0,False,,False,30685.0,,30685.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,218,ECU,Ecuador,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,10.0,False,,False,1242.0,,1242.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,232,ERI,Eritrea,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,2.0,False,,False,238.0,,238.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,246,FIN,Finland,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,16988.0,False,,False,310209.0,,310209.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,251,FRA,France,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,260105.0,True,,False,4154005.0,,4154005.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,14840784.0,True,,False,117264018.0,,117264018.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,300,GRC,Greece,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,10290.0,False,,False,51205.0,,51205.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,6601.0,True,,False,498961.0,,498961.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,348,HUN,Hungary,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,294.0,False,,False,148137.0,,148137.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,352,ISL,Iceland,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,1.0,False,,False,398.0,,398.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,360,IDN,Indonesia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,2962.0,True,,False,1459647.0,,1459647.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,372,IRL,Ireland,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,17732.0,False,,False,3768495.0,,3768495.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,376,ISR,Israel,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,8148.0,True,,False,7569843.0,,7569843.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,240620.0,False,,False,4327338.0,,4327338.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,384,CIV,Côte d'Ivoire,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,7.0,True,,False,92.0,,92.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,392,JPN,Japan,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,50443.0,True,,False,40466332.0,,40466332.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,404,KEN,Kenya,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,12.0,False,,False,747.0,,747.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,408,PRK,Dem. People's Rep. of Korea,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,28.0,False,,False,14010.0,,14010.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,69844.0,True,,False,2664980.0,,2664980.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,428,LVA,Latvia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,33.0,False,,False,5979.0,,5979.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,440,LTU,Lithuania,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,3659.0,False,,False,454502.0,,454502.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,442,LUX,Luxembourg,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,238970.0,False,,False,2534026.0,,2534026.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,446,MAC,"China, Macao SAR",0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,15.0,True,,False,200.0,,200.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,450,MDG,Madagascar,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,115.0,False,,False,3225.0,,3225.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,233109.0,True,,False,10002531.0,,10002531.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,470,MLT,Malta,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,4.0,False,,False,309.0,,309.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,480,MUS,Mauritius,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,3282.0,False,,False,40022.0,,40022.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,484,MEX,Mexico,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,13003.0,True,,False,1636609.0,,1636609.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,490,S19,"Other Asia, nes",0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,1203388.0,True,,False,40673903.0,,40673903.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,499,MNE,Montenegro,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,1.0,False,,False,298.0,,298.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,504,MAR,Morocco,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,4761.0,True,,False,418972.0,,418972.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,528,NLD,Netherlands,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,201680.0,False,,False,9075847.0,,9075847.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,554,NZL,New Zealand,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,46.0,False,,False,9245.0,,9245.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,566,NGA,Nigeria,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,4.0,False,,False,328.0,,328.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,579,NOR,Norway,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,39.0,True,,False,5215.0,,5215.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,586,PAK,Pakistan,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,11.0,False,,False,201.0,,201.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,598,PNG,Papua New Guinea,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,15.0,False,,False,98.0,,98.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,608,PHL,Philippines,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,247046.0,True,,False,4954669.0,,4954669.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,616,POL,Poland,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,145642.0,False,,False,2104085.0,,2104085.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,620,PRT,Portugal,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,26.0,False,,False,1455.0,,1455.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,642,ROU,Romania,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,282.0,False,,False,26091.0,,26091.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,643,RUS,Russian Federation,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,57.0,True,,False,45130.0,,45130.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,682,SAU,Saudi Arabia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,161.0,True,,False,5857.0,,5857.0,4,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,686,SEN,Senegal,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,25.0,False,,False,3012.0,,3012.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,694,SLE,Sierra Leone,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,24200.0,False,,False,172745.0,,172745.0,0,True,False,FRA,pv,2015
C,A,20150101,2015,52,2015,251,FRA,France,M,Import,699,IND,India,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,,False,-1,,,False,7719.0,True,,False,68020.0,,68020.0,4,True,False,FRA,pv,2015
