technology,iso3,country,country_cn,spec,Q_scope,H_scope,first_year,last_year,N,p_mean,df_resid,R2,adj_R2,RMSE_log,AIC,AICc,BIC,VIF,correlation_logQ_logH,condition_standardized,a,b,g,p_HAC_b,p_HAC_g,covariance_HAC,rolling_RMSE_log,rolling_MAE_log,rolling_test_N
pv,ITA,Italy,意大利,GD,global,domestic,2010,2024,15,3,12,0.9484812108294826,0.9398947459677296,0.15108283716209525,-6.129654067175007,-2.1296540671750073,-3.297453262766167,7.867935696667817,-0.9342921700787259,5.425658745764877,17.14665070522984,-0.7958783980425237,-0.9656487825300069,1.3541485560328831e-06,0.036483751559556195,"[[6.986863006911665, -0.21323309542842062, -1.0784979790008966], [-0.21323309542799165, 0.008129034467023104, 0.031205756830948433], [-1.0784979789986702, 0.03120575683093748, 0.16835714004436453]]",0.22118326595963056,0.19515431587156623,7
pv,ITA,Italy,意大利,DD,domestic,domestic,2010,2024,15,3,12,0.8644804960880046,0.8418939121026721,0.24503787055904572,8.377880795971048,12.377880795971048,11.210081600379889,1.5410381035150262,-0.5925257620000981,1.9769384816283242,1.369531499643827,-0.6247308410632542,1.4682690679919452,2.0723012939666244e-08,0.0007378953777128137,"[[2.8768069141750185, 0.019648077008412035, -0.5536123562571802], [0.01964807700843063, 0.0023297133262314453, -0.004456587559388964], [-0.5536123562570674, -0.0044565875593916525, 0.10687829150230817]]",0.37143511344524194,0.330943955416667,7
pv,ITA,Italy,意大利,DG,domestic,global,2010,2024,15,3,12,0.840940665877276,0.814430776856822,0.2654678228425003,10.780306789790611,14.780306789790611,13.612507594199451,2.4796597965875544,0.7724758066949764,2.7911062316886555,31.30489806017794,-0.3629307085162603,-2.105916905075267,0.005784303050790457,0.00460244605486869,"[[40.13688133204511, 0.5792039597531051, -3.8405326340851165], [0.579203959756418, 0.011739744649773565, -0.05596110911466501], [-3.8405326340862045, -0.05596110911437302, 0.3676084031489507]]",0.46959109361917084,0.45597209144232004,7
pv,ITA,Italy,意大利,GG,global,global,2010,2024,15,3,12,0.9751854462573832,0.9710496873002804,0.10485413039325851,-17.087397875516785,-13.087397875516785,-14.255197071107945,24.27058139257344,0.9791822381801047,9.75047728088076,-20.14335232873337,-1.1991589334053367,3.175275266502343,1.408633883411079e-07,0.00011778242958985163,"[[30.72807596067122, 0.5873911415696753, -3.1467632044431326], [0.5873911415728017, 0.012115587814380546, -0.060637862584941304], [-3.1467632044525473, -0.06063786258481474, 0.32252077430931614]]",0.12114082158083071,0.0983944948223582,7
pv,JPN,Japan,日本,G0,global,none,2011,2024,14,2,12,0.8951482034219682,0.8864105537071323,0.11750699878553739,-14.22492779537692,-11.82492779537692,-12.307755806531146,1.0,,1.0000000000000004,10.036871712134063,-0.35072152032765014,,1.2189138242103062e-05,,"[[0.09617807703351776, -0.01517956246339876], [-0.01517956246339872, 0.002428574413771654]]",0.15983277562416176,0.14513045089774604,7
pv,JPN,Japan,日本,D0,domestic,none,2011,2024,14,2,12,0.9582828264745338,0.9548063953474116,0.07411962852155408,-27.12781797428702,-24.72781797428702,-25.210645985441246,1.0,,1.0000000000000007,9.321705222334593,-0.3839267483113341,,2.2969660528061293e-09,,"[[0.00892157817163567, -0.0022611494778804722], [-0.0022611494778804766, 0.0005976578624932808]]",0.06511284216572992,0.054840494012934116,7
pv,JPN,Japan,日本,GD,global,domestic,2011,2024,14,3,11,0.9673239422821249,0.9613828408788749,0.06559800375303053,-28.547601464765656,-24.103157020321213,-25.99137214630462,4.790268691853419,-0.8895186579473078,4.135529487221161,20.939248692077122,-0.5446071231069392,-1.0967703245466902,3.67410893463865e-10,3.871226903323218e-05,"[[2.5805092960424463, -0.0372989711706969, -0.2667524152015862], [-0.037298971170685036, 0.0006915015992042591, 0.0037684654980432667], [-0.266752415201584, 0.0037684654980441852, 0.027626732611101188]]",0.08400993787515378,0.059604291956264585,7
pv,JPN,Japan,日本,DD,domestic,domestic,2011,2024,14,3,11,0.9618965598176415,0.9549686616026672,0.0708366297136732,-26.396334280831915,-21.951889836387473,-23.84010496237088,1.9081062014242953,-0.689869666095008,2.334288238189401,7.865012155708079,-0.3614596032070405,0.15488860125215975,1.0975204248483025e-06,0.1974136932344156,"[[1.2520956019722538, -0.03646413162705521, -0.12593945461631992], [-0.03646413162706048, 0.0014144586888823834, 0.0035041382066896124], [-0.12593945461616274, 0.003504138206686636, 0.012745878797193307]]",0.0880397039709717,0.06675643071170738,7
pv,JPN,Japan,日本,DG,domestic,global,2011,2024,14,3,11,0.9648737816759086,0.9584871965260738,0.06801293149819124,-27.53532890852447,-23.090884464080027,-24.979099590063434,3.6623306841477192,0.8526135316438795,3.545386687741306,12.133584877385779,-0.3319742189230328,-0.2753477604412975,9.606020133904351e-06,0.05714210889178574,"[[1.6246866907676938, 0.0479124187473239, -0.16489405353125844], [0.04791241874728518, 0.001868337098222299, -0.005033321813058317], [-0.16489405353072334, -0.005033321813052453, 0.016800852209253998]]",0.06078948369185737,0.05202243850062338,7
pv,JPN,Japan,日本,GG,global,global,2011,2024,14,3,11,0.9523638217411808,0.9437026984213955,0.07920347783943116,-23.270303002600564,-18.82585855815612,-20.714073684139528,23.831930063295186,0.9787949159407541,9.660072675327488,-9.968064464377576,-0.774406973771788,2.069500313185168,5.0498549073454784e-05,0.003525711742956258,"[[29.08201431006244, 0.6360167812439922, -3.0184071067695273], [0.6360167812332872, 0.014621210133086648, -0.06641445112398034], [-3.0184071067731084, -0.06641445112516092, 0.3135107645435241]]",0.11664851107486952,0.10399120401900218,7
pv,KOR,South Korea,韩国,G0,global,none,2010,2024,15,2,13,0.9004787648322121,0.8928232852039207,0.18626621026984647,-1.8491957189770396,0.33262246284114205,0.27495488432959014,1.0,,1.0,10.644237883658732,-0.5073088071787785,,2.7413282706001696e-06,,"[[0.13482360566640664, -0.02342727184115505], [-0.023427271841154992, 0.004174181309120735]]",0.26084197294636413,0.19576327159542956,7
pv,KOR,South Korea,韩国,D0,domestic,none,2010,2024,15,2,13,0.9197944508257166,0.9136247931969256,0.16721622250315477,-5.085870758791199,-2.904052576973017,-2.961720155484569,1.0,,1.0000000000000002,8.425958640809704,-0.4561678626920816,,1.0661140527551925e-06,,"[[0.012410031909937232, -0.005247363531236241], [-0.005247363531236242, 0.0028437594005507787]]",0.20447702219427427,0.15884772461116586,7
pv,KOR,South Korea,韩国,GD,global,domestic,2010,2024,15,3,12,0.9386025882246256,0.9283696862620632,0.1463023262987792,-7.094246109926882,-3.094246109926882,-4.262045305518042,3.8384196926229497,0.8599279724238709,3.643949548556357,45.577266077686744,-0.3314467317051131,-3.8973369557977264,0.0016044808297779323,0.01816373454013129,"[[162.11830561435818, 0.8979252612583721, -18.153256860595093], [0.8979252612603794, 0.006690868513399423, -0.10168571134284488], [-18.153256860676663, -0.10168571134302584, 2.0334887451049966]]",0.1972124083731322,0.14737594490309128,7
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,0.9532481693269035,0.9454561975480541,0.12766607617883366,-11.181960115200766,-7.181960115200766,-8.349759310791926,3.7476632552725233,0.8562517510696902,3.5934959245890763,41.475635895345704,-0.31196189102198124,-3.6074139564230734,0.0002192141282935688,0.0009109086854513407,"[[56.366515157046706, 0.40524387144622587, -6.19634886522249], [0.4052438714542994, 0.0035889012058732545, -0.04467019778376491], [-6.196348865477717, -0.044670197783992505, 0.6811934243409823]]",0.143426985107945,0.09944715488868335,7
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,0.9393879849113014,0.9292859823965183,0.1453635636042536,-7.287364188267876,-3.287364188267876,-4.455163383859036,14.424188134908803,0.9647134330846102,7.4618223229979215,-6.717081739003419,-0.7001059962158831,1.429987508593742,0.00011428574817441657,0.022256624870131355,"[[32.58323677926853, 0.6771755549892244, -3.111407266683841], [0.6771755549829628, 0.015573407462707578, -0.06498407493311209], [-3.11140726673095, -0.06498407493446101, 0.297186912642875]]",0.22236852445040345,0.1671105910454986,7
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,0.9409198650181748,0.9310731758545373,0.14351488235174517,-7.671340185610472,-3.6713401856104717,-4.8391393812016315,24.27058139257344,0.9791822381801047,9.75047728088076,-15.289167857258533,-1.025930599835665,2.66490503352842,4.952238074599582e-05,0.00743972523569873,"[[65.16896660962516, 1.312547711532357, -6.692083088541807], [1.3125477114997786, 0.027835422429673407, -0.1355110100292145], [-6.692083088452563, -0.1355110100307888, 0.6875888821138876]]",0.21212423177785908,0.1596043138839422,7
