technology,iso3,country,country_cn,spec,Q_scope,H_scope,first_year,last_year,N,p_mean,df_resid,year,actual_log,fitted_log,residual_log
wind,ITA,Italy,意大利,GD,global,domestic,2011,2024,14,3,11,2021,7.355270601517608,7.436948216324817,-0.0816776148072087
wind,ITA,Italy,意大利,GD,global,domestic,2011,2024,14,3,11,2022,7.338523573002209,7.37522667003109,-0.03670309702888108
wind,ITA,Italy,意大利,GD,global,domestic,2011,2024,14,3,11,2023,7.245491437919949,7.304689683169649,-0.059198245249699966
wind,ITA,Italy,意大利,GD,global,domestic,2011,2024,14,3,11,2024,7.250019103210841,7.231466663202388,0.018552440008452464
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2011,8.224800655471908,8.228369589358577,-0.0035689338866689013
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2012,8.158256708751733,7.985760779219843,0.1724959295318893
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2013,7.7870384662476155,7.94839209532255,-0.16135362907493445
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2014,7.767064853966951,7.902112145563397,-0.1350472915964458
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2015,7.835000056591315,7.823576807535513,0.011423249055801499
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2016,7.663817685422356,7.775940248079431,-0.11212256265707499
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2017,8.022117243228779,7.739976064292666,0.28214117893611323
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2018,7.646734684244603,7.662081678088178,-0.015346993843575518
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2019,7.595348710966767,7.574224491978505,0.021124218988261667
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2020,7.619389403540594,7.533566355043506,0.08582304849708766
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2021,7.355270601517608,7.467037014757398,-0.1117664132397902
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2022,7.338523573002209,7.369722880966257,-0.031199307964048018
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2023,7.245491437919949,7.299733350380778,-0.054241912460829766
wind,ITA,Italy,意大利,DD,domestic,domestic,2011,2024,14,3,11,2024,7.250019103210841,7.198379683496713,0.05163941971412811
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2011,8.224800655471908,8.220894883859296,0.0039057716126116304
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2012,8.158256708751733,7.987749786026024,0.17050692272570878
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2013,7.7870384662476155,7.915143012831941,-0.1281045465843258
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2014,7.767064853966951,7.917430718761356,-0.15036586479440484
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2015,7.835000056591315,7.838059863861712,-0.003059807270397563
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2016,7.663817685422356,7.799430039475258,-0.13561235405290173
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2017,8.022117243228779,7.7442838136042145,0.2778334296245646
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2018,7.646734684244603,7.656096872284831,-0.009362188040228148
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2019,7.595348710966767,7.5719076292709175,0.023441081695849242
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2020,7.619389403540594,7.531489095892134,0.08790030764845991
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2021,7.355270601517608,7.46563269655856,-0.11036209504095229
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2022,7.338523573002209,7.373273254656795,-0.034749681654586695
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2023,7.245491437919949,7.294543535020092,-0.04905209710014358
wind,ITA,Italy,意大利,DG,domestic,global,2011,2024,14,3,11,2024,7.250019103210841,7.192937981978225,0.057081121232616105
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2011,8.224800655471908,8.137232126409192,0.0875685290627164
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2012,8.158256708751733,8.05187264127132,0.10638406748041263
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2013,7.7870384662476155,7.9964437193464555,-0.20940525309883995
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2014,7.767064853966951,7.922323961948532,-0.15525910798158105
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2015,7.835000056591315,7.826158773639952,0.008841282951363105
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2016,7.663817685422356,7.762892385843729,-0.09907470042137323
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2017,8.022117243228779,7.71374640184408,0.30837084138469883
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2018,7.646734684244603,7.66220846387216,-0.01547377962755725
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2019,7.595348710966767,7.5987479329444625,-0.00339922197769571
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2020,7.619389403540594,7.494973844027923,0.1244155595126708
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2021,7.355270601517608,7.433272346735701,-0.078001745218093
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2022,7.338523573002209,7.377349341885099,-0.03882576888288991
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2023,7.245491437919949,7.301414952307705,-0.055923514387756335
wind,ITA,Italy,意大利,GG,global,global,2011,2024,14,3,11,2024,7.250019103210841,7.230236292006275,0.01978281120456593
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2011,7.897972047658038,7.918614893610391,-0.020642845952353106
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2012,7.8953241198614705,7.854923353814836,0.04040076604663412
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2013,7.922807470737422,7.816763394906945,0.10604407583047681
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2014,7.818441496625437,7.7647918371728615,0.05364965945257527
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2015,7.745240175054199,7.707270826985983,0.0379693480682155
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2016,7.739862567925692,7.668956226717082,0.07090634120860972
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2017,7.445535909659522,7.637990882623205,-0.19245497296368264
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2018,7.450913768257648,7.609277853576818,-0.15836408531917012
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2019,7.456262860127105,7.576425025395423,-0.1201621652683178
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2020,7.461583491383673,7.521389743998251,-0.05980625261457728
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2021,7.5602063269424615,7.488339616991151,0.07186670995131017
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2022,7.466751634223443,7.4587675972422485,0.007984036981194542
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2023,7.449667248973288,7.420172382866074,0.02949486610721408
wind,POL,Poland,波兰,G0,global,none,2011,2024,14,2,12,2024,7.516691478785695,7.38357696031372,0.13311451847197553
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2011,7.897972047658038,7.98349139871652,-0.0855193510584824
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2012,7.8953241198614705,7.8662463273971595,0.02907779246431108
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2013,7.922807470737422,7.769906858129045,0.15290061260837717
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2014,7.818441496625437,7.732735985063992,0.08570551156144468
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2015,7.745240175054199,7.6525546020915565,0.09268557296264213
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2016,7.739862567925692,7.5987662476565685,0.14109632026912333
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2017,7.445535909659522,7.59805426454424,-0.15251835488471777
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2018,7.450913768257648,7.597667807862431,-0.14675403960478306
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2019,7.456262860127105,7.593573402838594,-0.13731054271148846
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2020,7.461583491383673,7.5684115947041,-0.10682810332042703
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2021,7.5602063269424615,7.534952385791115,0.025253941151346382
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2022,7.466751634223443,7.48298349381023,-0.016231859586786967
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2023,7.449667248973288,7.437708844198616,0.01195840477467236
wind,POL,Poland,波兰,D0,domestic,none,2011,2024,14,2,12,2024,7.516691478785695,7.410207383410919,0.10648409537477654
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2011,7.897972047658038,7.881732430794024,0.01623961686401376
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2012,7.8953241198614705,7.8500990397301145,0.045225080131356066
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2013,7.922807470737422,7.8363906466792095,0.0864168240582126
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2014,7.818441496625437,7.784748244451482,0.033693252173955024
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2015,7.745240175054199,7.717894317327119,0.02734585772707998
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2016,7.739862567925692,7.695103025346985,0.0447595425787064
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2017,7.445535909659522,7.642588423906986,-0.1970525142474635
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2018,7.450913768257648,7.616026500559096,-0.16511273230144852
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2019,7.456262860127105,7.576646779490135,-0.12038391936302961
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2020,7.461583491383673,7.511720283512618,-0.05013679212894484
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2021,7.5602063269424615,7.456852428722259,0.10335389822020247
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2022,7.466751634223443,7.423144607386487,0.043607026836956386
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2023,7.449667248973288,7.408453467321575,0.04121378165171308
wind,POL,Poland,波兰,GD,global,domestic,2011,2024,14,3,11,2024,7.516691478785695,7.425860400987134,0.09083107779856103
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2011,7.897972047658038,7.9424409563204525,-0.04446890866241482
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2012,7.8953241198614705,7.873899964741659,0.021424155119811772
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2013,7.922807470737422,7.807796902320598,0.11501056841682367
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2014,7.818441496625437,7.774590712852047,0.043850783773390134
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2015,7.745240175054199,7.658726201986299,0.08651397306789921
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2016,7.739862567925692,7.632616738790371,0.1072458291353211
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2017,7.445535909659522,7.592001222795753,-0.1464653131362308
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2018,7.450913768257648,7.607279410315699,-0.15636564205805126
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2019,7.456262860127105,7.598174380732812,-0.14191152060570644
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2020,7.461583491383673,7.55910161059187,-0.0975181192081962
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2021,7.5602063269424615,7.471580080607488,0.0886262463349734
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2022,7.466751634223443,7.398145592535308,0.06860604168813467
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2023,7.449667248973288,7.40426939010297,0.04539785887031833
wind,POL,Poland,波兰,DD,domestic,domestic,2011,2024,14,3,11,2024,7.516691478785695,7.506637431522038,0.010054047263657218
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2011,7.897972047658038,8.025548030063804,-0.12757598240576673
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2012,7.8953241198614705,7.877709398191975,0.017614721669495736
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2013,7.922807470737422,7.774778321839367,0.14802914889805496
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2014,7.818441496625437,7.710861536601149,0.10757996002428794
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2015,7.745240175054199,7.632089219743513,0.11315095531068575
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2016,7.739862567925692,7.577926561178452,0.16193600674723996
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2017,7.445535909659522,7.566459808747051,-0.12092389908752832
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2018,7.450913768257648,7.566454103699234,-0.1155403354415867
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2019,7.456262860127105,7.571220669679132,-0.11495780955202672
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2020,7.461583491383673,7.559477668676556,-0.09789417729288274
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2021,7.5602063269424615,7.536001419356665,0.024204907585796853
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2022,7.466751634223443,7.49781357665626,-0.031061942432817347
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2023,7.449667248973288,7.47197394947187,-0.022306700498582188
wind,POL,Poland,波兰,DG,domestic,global,2011,2024,14,3,11,2024,7.516691478785695,7.458946332310076,0.0577451464756189
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2011,7.897972047658038,8.009460180808237,-0.1114881331501989
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2012,7.8953241198614705,7.885842077194774,0.009482042666696167
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2013,7.922807470737422,7.822520235844696,0.1002872348927264
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2014,7.818441496625437,7.73284397567554,0.08559752094989648
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2015,7.745240175054199,7.669002511832734,0.0762376632214643
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2016,7.739862567925692,7.624500747241093,0.11536182068459855
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2017,7.445535909659522,7.583560749319952,-0.13802483966042978
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2018,7.450913768257648,7.560550197143443,-0.10963642888579539
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2019,7.456262860127105,7.545478159502515,-0.08921529937541006
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2020,7.461583491383673,7.513875971708242,-0.05229248032456901
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2021,7.5602063269424615,7.4933505161699605,0.06685581077250102
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2022,7.466751634223443,7.476776312138407,-0.010024677914963753
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2023,7.449667248973288,7.462531690431415,-0.012864441458127374
wind,POL,Poland,波兰,GG,global,global,2011,2024,14,3,11,2024,7.516691478785695,7.44696727120381,0.06972420758188491
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2011,7.84440053402456,7.91595243737318,-0.07155190334862027
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2012,7.928494823122128,7.835774405139588,0.09272041798254005
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2013,7.779881952531955,7.787736778397159,-0.007854825865203807
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2014,7.8459152971673705,7.722312434055523,0.12360286311184776
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2015,7.734076287208797,7.649902166951348,0.0841741202574493
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2016,7.650469136026362,7.601669870083693,0.04879926594266859
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2017,7.551390949988589,7.562689177124273,-0.011298227135684513
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2018,7.326519664054419,7.526543808747327,-0.2000241446929083
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2019,7.374842947222319,7.4851870583006015,-0.11034411107828213
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2020,7.37674672283028,7.415905948438734,-0.03915922560845431
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2021,7.313025489220572,7.374300828559305,-0.061275339338732415
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2022,7.180163854158318,7.337074120581276,-0.15691026642295824
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2023,7.359640949634439,7.288488572920655,0.07115237671378427
wind,SWE,Sweden,瑞典,G0,global,none,2011,2024,14,2,12,2024,7.480389460713397,7.2424204612307355,0.23796899948266148
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2011,7.84440053402456,7.916310035544858,-0.07190950152029796
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2012,7.928494823122128,7.816442770371809,0.11205205275031904
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2013,7.779881952531955,7.764740652025182,0.015141300506773092
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2014,7.8459152971673705,7.692599386799566,0.15331591036780434
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2015,7.734076287208797,7.642846030102774,0.09123025710602306
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2016,7.650469136026362,7.605149328647078,0.04531980737928354
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2017,7.551390949988589,7.595231977042669,-0.04384102705408033
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2018,7.326519664054419,7.558865275870822,-0.23234561181640334
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2019,7.374842947222319,7.495549825048739,-0.12070687782641976
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2020,7.37674672283028,7.444930589632314,-0.06818386680203403
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2021,7.313025489220572,7.374121578061581,-0.061096088841009255
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2022,7.180163854158318,7.314755392644237,-0.13459153848591932
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2023,7.359640949634439,7.268696359352577,0.09094459028186197
wind,SWE,Sweden,瑞典,D0,domestic,none,2011,2024,14,2,12,2024,7.480389460713397,7.255718866759319,0.22467059395407762
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2011,7.84440053402456,7.9701848660430805,-0.12578433201852057
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2012,7.928494823122128,7.86893217264068,0.05956265048144882
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2013,7.779881952531955,7.802251949302977,-0.022369996771021583
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2014,7.8459152971673705,7.7171107660573375,0.12880453111003298
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2015,7.734076287208797,7.624662466742178,0.10941382046661907
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2016,7.650469136026362,7.558300232572659,0.09216890345370299
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2017,7.551390949988589,7.5020525130176665,0.04933843697092222
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2018,7.326519664054419,7.493430677656754,-0.16691101360233507
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2019,7.374842947222319,7.434420689162723,-0.05957774194040333
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2020,7.37674672283028,7.419032704356631,-0.042285981526351435
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2021,7.313025489220572,7.388702942941605,-0.07567745372103296
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2022,7.180163854158318,7.347629109407055,-0.16746525524873768
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2023,7.359640949634439,7.330953794999273,0.02868715463516658
wind,SWE,Sweden,瑞典,GD,global,domestic,2011,2024,14,3,11,2024,7.480389460713397,7.288293183002949,0.1920962777104478
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2011,7.84440053402456,7.988212503440009,-0.14381196941544871
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2012,7.928494823122128,7.859178375315311,0.06931644780681712
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2013,7.779881952531955,7.783337223393257,-0.00345527086130204
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2014,7.8459152971673705,7.685202089168484,0.1607132079988869
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2015,7.734076287208797,7.611924177560165,0.12215210964863221
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2016,7.650469136026362,7.552151640909731,0.09831749511663102
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2017,7.551390949988589,7.5232075622682775,0.02818338772031126
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2018,7.326519664054419,7.520608148427484,-0.19408848437306503
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2019,7.374842947222319,7.432625798964631,-0.05778285174231179
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2020,7.37674672283028,7.450063898146894,-0.07331717531661397
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2021,7.313025489220572,7.389833816887108,-0.07680832766653545
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2022,7.180163854158318,7.323003046234907,-0.14283919207658968
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2023,7.359640949634439,7.316291611294609,0.04334933833983001
wind,SWE,Sweden,瑞典,DD,domestic,domestic,2011,2024,14,3,11,2024,7.480389460713397,7.310318175892646,0.17007128482075107
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2011,7.84440053402456,7.9910065674954724,-0.1466060334709125
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2012,7.928494823122128,7.844663177852988,0.08383164526914033
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2013,7.779881952531955,7.772870887948546,0.007011064583409166
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2014,7.8459152971673705,7.670788270767355,0.17512702640001532
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2015,7.734076287208797,7.613087784574754,0.12098850263404337
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2016,7.650469136026362,7.569017540158726,0.08145159586763562
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2017,7.551390949988589,7.547597119439113,0.003793830549475352
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2018,7.326519664054419,7.515728793649115,-0.18920912959469582
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2019,7.374842947222319,7.469118862427513,-0.09427591520519396
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2020,7.37674672283028,7.435055783835591,-0.05830906100531141
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2021,7.313025489220572,7.37752762232467,-0.06450213310409758
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2022,7.180163854158318,7.331038581852332,-0.15087472769401433
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2023,7.359640949634439,7.304185765337866,0.055455184296572924
wind,SWE,Sweden,瑞典,DG,domestic,global,2011,2024,14,3,11,2024,7.480389460713397,7.3042713102392,0.17611815047419732
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2011,7.84440053402456,7.971460348652499,-0.12705981462793936
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2012,7.928494823122128,7.854666235494054,0.07382858762807398
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2013,7.779881952531955,7.791254299513332,-0.01137234698137668
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2014,7.8459152971673705,7.702791783989296,0.14312351317807437
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2015,7.734076287208797,7.626519619459289,0.1075566677495079
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2016,7.650469136026362,7.574506867062345,0.07596226896401692
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2017,7.551390949988589,7.529431502416989,0.021959447571600066
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2018,7.326519664054419,7.496770437848517,-0.17025077379409836
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2019,7.374842947222319,7.466278032424405,-0.09143508520208599
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2020,7.37674672283028,7.411314914401528,-0.03456819157124791
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2021,7.313025489220572,7.377362567430168,-0.06433707820959622
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2022,7.180163854158318,7.348077731000107,-0.16791387684178893
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2023,7.359640949634439,7.314370781659461,0.04527016797497829
wind,SWE,Sweden,瑞典,GG,global,global,2011,2024,14,3,11,2024,7.480389460713397,7.281152946551555,0.19923651416184196
