technology,iso3,country,country_cn,current,alternative,R2_current,R2_alternative,R2_current_minus_alternative,R2_current_better,R2_tie,adj_R2_current,adj_R2_alternative,adj_R2_current_minus_alternative,adj_R2_current_better,adj_R2_tie,AICc_current,AICc_alternative,AICc_current_minus_alternative,AICc_current_better,AICc_tie,BIC_current,BIC_alternative,BIC_current_minus_alternative,BIC_current_better,BIC_tie,rolling_RMSE_log_current,rolling_RMSE_log_alternative,rolling_RMSE_log_current_minus_alternative,rolling_RMSE_log_current_better,rolling_RMSE_log_tie
wind,AUS,Australia,澳大利亚,G0,DD,0.9178557874156478,0.9217185332265447,-0.0038627458108969615,False,False,0.9110104363669518,0.9074855392677347,0.003524897099217106,True,False,-15.969590959477044,-12.599463693609371,-3.370127265867673,True,False,-16.45241897063127,-14.487678819592782,-1.9647401510384892,True,False,0.13083172766263299,0.2043069495931968,-0.07347522193056383,True,False
wind,AUS,Australia,澳大利亚,G0,DG,0.9178557874156478,0.9271619280573167,-0.009306140641668903,False,False,0.9110104363669518,0.9139186422495561,-0.00290820588260432,False,False,-15.969590959477044,-13.60847302540427,-2.361117934072773,True,False,-16.45241897063127,-15.496688151387682,-0.9557308192435894,True,False,0.13083172766263299,0.17814068710247757,-0.04730895943984459,True,False
wind,AUS,Australia,澳大利亚,G0,GG,0.9178557874156478,0.924174819836342,-0.006319032420694204,False,False,0.9110104363669518,0.9103884234429496,0.0006220129240022132,True,False,-15.969590959477044,-13.045789997247715,-2.923800962229329,True,False,-16.45241897063127,-14.934005123231126,-1.5184138474001454,True,False,0.13083172766263299,0.15458653688579982,-0.023754809223166834,True,False
wind,BRA,Brazil,巴西,G0,D0,0.9146845367848995,0.8316041571243773,0.08308037966052217,True,False,0.9075749148503077,0.8175711702180755,0.09000374463223226,True,False,-15.035186706409645,-5.51572294758582,-9.519463758823825,True,False,-15.51801471756387,-5.998550958740045,-9.519463758823825,True,False,0.160097469703609,0.22911045838951463,-0.06901298868590564,True,False
wind,BRA,Brazil,巴西,G0,GD,0.9146845367848995,0.9373295660758383,-0.022645029290938812,False,False,0.9075749148503077,0.9259349417259907,-0.018360026875682944,False,False,-15.035186706409645,-15.309265285701633,0.274078579291988,False,False,-15.51801471756387,-17.197480411685042,1.6794656941211716,False,False,0.160097469703609,0.15176742994805448,0.00833003975555452,False,False
wind,BRA,Brazil,巴西,G0,DD,0.9146845367848995,0.9357225148161546,-0.021037978031255178,False,False,0.9075749148503077,0.9240356993281827,-0.016460784477875023,False,False,-15.035186706409645,-14.954790478330287,-0.08039622807935842,True,False,-15.51801471756387,-16.843005604313696,1.3249908867498252,False,False,0.160097469703609,0.16145977368223363,-0.001362303978624635,True,False
wind,BRA,Brazil,巴西,G0,DG,0.9146845367848995,0.9267074615776771,-0.012022924792777667,False,False,0.9075749148503077,0.9133815455008911,-0.0058066306505834,False,False,-15.035186706409645,-13.117298998868199,-1.9178877075414462,True,False,-15.51801471756387,-15.00551412485161,-0.5125005927122608,True,False,0.160097469703609,0.17145893266673254,-0.011361462963123542,True,False
wind,BRA,Brazil,巴西,G0,GG,0.9146845367848995,0.9370655542329829,-0.022381017448083407,False,False,0.9075749148503077,0.9256229277298889,-0.018048012879581132,False,False,-15.035186706409645,-15.250411342249768,0.21522463584012286,False,False,-15.51801471756387,-17.138626468233177,1.6206117506693065,False,False,0.160097469703609,0.1556864168944518,0.004411052809157184,False,False
wind,CAN,Canada,加拿大,G0,D0,0.7885318147099439,0.5639633580854255,0.2245684566245184,True,False,0.7709094659357726,0.527626971259211,0.2432824946765616,True,False,-5.827379543271283,4.303744507262367,-10.13112405053365,True,False,-6.310207554425508,3.8209164961081417,-10.13112405053365,True,False,0.23788676246173984,0.32140267342376044,-0.0835159109620206,True,False
wind,CAN,Canada,加拿大,G0,GD,0.7885318147099439,0.9017564287332032,-0.11322461402325923,False,False,0.7709094659357726,0.8838939612301492,-0.1129844952943766,False,False,-5.827379543271283,-12.515681554046855,6.688302010775573,False,False,-6.310207554425508,-14.403896680030266,8.093689125604758,False,False,0.23788676246173984,0.20652500970576523,0.03136175275597461,False,False
wind,CAN,Canada,加拿大,G0,DD,0.7885318147099439,0.8904305117575402,-0.10189869704759624,False,False,0.7709094659357726,0.8705087866225475,-0.0995993206867749,False,False,-5.827379543271283,-10.988153767678218,5.160774224406936,False,False,-6.310207554425508,-12.87636889366163,6.566161339236121,False,False,0.23788676246173984,0.21369938461309562,0.02418737784864422,False,False
wind,CAN,Canada,加拿大,G0,DG,0.7885318147099439,0.8388796002147605,-0.050347785504816556,False,False,0.7709094659357726,0.8095849820719897,-0.038675516136217114,False,False,-5.827379543271283,-5.589852237398153,-0.23752730587312954,True,False,-6.310207554425508,-7.478067363381564,1.167859808956056,False,False,0.23788676246173984,0.240268446983605,-0.0023816845218651572,True,False
wind,CAN,Canada,加拿大,G0,GG,0.7885318147099439,0.8972022017694344,-0.1086703870594905,False,False,0.7709094659357726,0.8785116930002407,-0.10760222706446809,False,False,-5.827379543271283,-11.88128389376549,6.053904350494207,False,False,-6.310207554425508,-13.769499019748901,7.459291465323393,False,False,0.23788676246173984,0.2186359377482433,0.01925082471349654,False,False
wind,CHN,China,中国,G0,D0,0.7198942502268332,0.707175281082536,0.012718969144297154,True,False,0.6965521044124026,0.6827732211727473,0.01377888323965526,True,False,-15.219012065651262,-14.597314185661629,-0.6216978799896324,True,False,-15.701840076805487,-15.080142196815855,-0.6216978799896324,True,False,0.16905451040648528,0.17227781355805538,-0.0032233031515701005,True,False
wind,CHN,China,中国,G0,GD,0.7198942502268332,0.9348695185492524,-0.2149752683224192,False,False,0.6965521044124026,0.9230276128309346,-0.22647550841853203,False,False,-15.219012065651262,-31.597411250464823,16.37839918481356,False,False,-15.701840076805487,-33.48562637644823,17.783786299642742,False,False,0.16905451040648528,0.09988873128290944,0.06916577912357584,False,False
wind,CHN,China,中国,G0,DD,0.7198942502268332,0.9315503314711219,-0.2116560812442887,False,False,0.6965521044124026,0.919104937193144,-0.22255283278074145,False,False,-15.219012065651262,-30.901526627292704,15.682514561641442,False,False,-15.701840076805487,-32.78974175327611,17.087901676470622,False,False,0.16905451040648528,0.10094879140768877,0.06810571899879651,False,False
