technology,iso3,country,country_cn,spec,Q_scope,H_scope,first_year,last_year,N,p_mean,df_resid,term,coefficient,se_OLS,p_OLS,se_HAC,t_HAC,p_HAC,CI_HAC_lower,CI_HAC_upper,q_BH_within_technology_spec,q_BH_all_explored_slopes_technology
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,a,17.00490686591162,4.315468783288879,0.001961294483727924,3.791075604841641,4.48550982317377,0.0007452280975938279,8.744862699858652,25.264951031964593,,
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,b,-0.23873811905893738,0.046057743498461264,0.00022803418199205628,0.04884216461181734,-4.887951239597084,0.00037346735725588394,-0.3451560539436976,-0.13232018417417718,0.0013693803099382412,0.0007207264789148637
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,g,-0.8056239994763787,0.4135897165007474,0.07520477710376032,0.3665984007908652,-2.197565504209513,0.048347513277906116,-1.6043732984536074,-0.006874700499150066,0.07090968614092898,0.06331221976868658
pv,CHN,China,中国,GG,global,global,2010,2024,15,3,12,a,-0.6203090881078452,5.710367562737897,0.9152923788752519,5.5096974658688325,-0.11258496350307826,0.912221060266694,-12.624908614306879,11.384290438091188,,
pv,CHN,China,中国,GG,global,global,2010,2024,15,3,12,b,-0.80481755877216,0.11658959319884185,1.6440615137735964e-05,0.13202831420504743,-6.09579516043985,5.370333395085448e-05,-1.0924825436409502,-0.5171525739033698,0.00014768416836484982,0.00012568865392753177
pv,CHN,China,中国,GG,global,global,2010,2024,15,3,12,g,1.1566577325977168,0.5866165198779968,0.07213752782024799,0.5769170770727237,2.0048942535495677,0.06806784822954187,-0.10033659658025229,2.413652061775686,0.07881540321315375,0.08508481028692734
pv,DEU,Germany,德国,G0,global,none,2010,2024,15,2,13,a,10.240637710083517,0.16851940667798423,2.3999126845439347e-17,0.14916760727965805,68.65188694006778,4.937611838633662e-18,9.918380686757258,10.562894733409776,,
pv,DEU,Germany,德国,G0,global,none,2010,2024,15,2,13,b,-0.5079420409552607,0.02833562284767199,1.5048458896345347e-10,0.027283731290365106,-18.617029890432686,9.362520198065122e-11,-0.5668849588662701,-0.4489991230442514,1.0298772217871634e-09,3.4329240726238784e-09
pv,DEU,Germany,德国,D0,domestic,none,2010,2024,15,2,13,a,12.551808544313818,0.458632609752333,7.043338363175962e-13,0.4363054527671961,28.76839715090889,3.7178058300343503e-13,11.609227919512538,13.494389169115099,,
pv,DEU,Germany,德国,D0,domestic,none,2010,2024,15,2,13,b,-1.395197497801831,0.12055793107369345,3.2238213597328e-08,0.11309187203929558,-12.33685032039303,1.4982423521408456e-08,-1.6395176334560249,-1.1508773621476374,3.161221083435258e-08,1.2677435287345617e-07
pv,DEU,Germany,德国,GD,global,domestic,2010,2024,15,3,12,a,15.278088621785088,3.148768296827736,0.00039683743963987543,2.898480003521743,5.271069182199545,0.0001974633239689921,8.962843203589046,21.59333403998113,,
pv,DEU,Germany,德国,GD,global,domestic,2010,2024,15,3,12,b,-0.6462076952799851,0.09037111819183401,1.1632778338022778e-05,0.07788717542465758,-8.296714982366767,2.5847063089438336e-06,-0.8159092723614743,-0.476506118198496,7.1079423495955425e-06,8.362285117171227e-06
pv,DEU,Germany,德国,GD,global,domestic,2010,2024,15,3,12,g,-0.6082582237774403,0.3797187554113008,0.13516635908858798,0.3540158838290636,-1.7181664765955458,0.11143492667246686,-1.3795925733688383,0.16307612581395758,0.14149464023946615,0.13619824371079284
pv,DEU,Germany,德国,DD,domestic,domestic,2010,2024,15,3,12,a,7.398253987577,3.883753098320353,0.08103073349005023,3.531529043236476,2.0949152327505303,0.05806671404904612,-0.2962868001556087,15.09279477530961,,
pv,DEU,Germany,德国,DD,domestic,domestic,2010,2024,15,3,12,b,-1.0559299066835575,0.27967286002228325,0.002644732389996497,0.19251874597128069,-5.484816044049433,0.0001396188329134555,-1.4753922203564962,-0.6364675930106187,0.0004388020462994316,0.0002897749362354737
pv,DEU,Germany,德国,DD,domestic,domestic,2010,2024,15,3,12,g,0.5565278175610473,0.4166359887810854,0.20640801238320955,0.4144280362093676,1.3428816801378067,0.20415942695386952,-0.34643330470413825,1.4594889398262327,0.24952818849917383,0.229158540458425
pv,DEU,Germany,德国,DG,domestic,global,2010,2024,15,3,12,a,18.37403181485997,7.0300114134655445,0.022648398610103062,7.903789981009184,2.324711544589132,0.03843740645521617,1.153152801271979,35.59491082844796,,
pv,DEU,Germany,德国,DG,domestic,global,2010,2024,15,3,12,b,-1.0396633262032333,0.4453930289153722,0.03777721281405419,0.39042844322876546,-2.6628780362553113,0.020681152090138103,-1.8903338273755828,-0.18899282503088377,0.03497469622449213,0.028796540885002424
pv,DEU,Germany,德国,DG,domestic,global,2010,2024,15,3,12,g,-0.659468035549132,0.7945330779439981,0.42274017525366336,0.8578960040095753,-0.7687039366857471,0.45693185414031834,-2.5286628556021737,1.2097267845039095,0.45693185414031834,0.4879854752954856
pv,DEU,Germany,德国,GG,global,global,2010,2024,15,3,12,a,-3.7745081863071306,5.853545973800433,0.5311755476895097,5.257481040587804,-0.7179309173286392,0.48654238190696875,-15.229575329252013,7.680558956637752,,
pv,DEU,Germany,德国,GG,global,global,2010,2024,15,3,12,b,-0.7882199250769646,0.11951289235905106,2.555259602276017e-05,0.10076092367291158,-7.822674667370765,4.726181202867133e-06,-1.0077591183042407,-0.5686807318496885,3.465866215435898e-05,1.4050808981496881e-05
pv,DEU,Germany,德国,GG,global,global,2010,2024,15,3,12,g,1.4401900474644567,0.6013249988500396,0.033823898818590985,0.5363716509071854,2.685059967335353,0.019850355707733663,0.2715366130001331,2.6088434819287802,0.02426154586500781,0.02799409138270132
pv,ESP,Spain,西班牙,G0,global,none,2010,2024,15,2,13,a,10.591786361629328,0.2612218638804481,4.498094383542104e-15,0.267323610059266,39.621589575575136,6.0591692906880724e-15,10.014268813325284,11.169303909933372,,
pv,ESP,Spain,西班牙,G0,global,none,2010,2024,15,2,13,b,-0.5616114843142074,0.043923037473222286,9.726079232580991e-09,0.04727651102157723,-11.87929210888437,2.3589571408203187e-08,-0.6637461769120564,-0.4594767917163583,3.706932649860501e-08,1.5263840322955003e-07
pv,ESP,Spain,西班牙,D0,domestic,none,2010,2024,15,2,13,a,8.582004641978564,0.3645051752926378,4.804743903565373e-12,0.4785375344555595,17.933817149249244,1.496562478119786e-10,7.548187151600642,9.615822132356486,,
pv,ESP,Spain,西班牙,D0,domestic,none,2010,2024,15,2,13,b,-0.6177597684748513,0.16635523146715836,0.002602226994083212,0.16859562555704843,-3.664150635188439,0.002859034613467017,-0.981988473544736,-0.25353106340496656,0.002859034613467017,0.004765057689111695
pv,ESP,Spain,西班牙,GD,global,domestic,2010,2024,15,3,12,a,22.245230992891535,4.05866153815766,0.00014049392662059454,2.9342973348693198,7.581110042443002,6.492144463905004e-06,15.851946313631089,28.638515672151982,,
pv,ESP,Spain,西班牙,GD,global,domestic,2010,2024,15,3,12,b,-0.7700535291089943,0.08058375603516454,5.83722907521013e-07,0.06070942082739116,-12.68425095502736,2.60081389119228e-08,-0.9023279940891497,-0.6377790641288389,1.907263520207672e-07,1.5893862668397266e-07
pv,ESP,Spain,西班牙,GD,global,domestic,2010,2024,15,3,12,g,-2.0907683463180398,0.7272046703432402,0.013957646455656055,0.5225664240010578,-4.000961887887783,0.0017586498217407782,-3.229342775282878,-0.9521939173532017,0.0029761766214074707,0.0030226793811169625
pv,ESP,Spain,西班牙,DD,domestic,domestic,2010,2024,15,3,12,a,-14.719437868358028,12.419977314509778,0.2589010939282608,15.010695344670284,-0.9805966699327043,0.3461486556965898,-47.42493346749458,17.986057730778526,,
pv,ESP,Spain,西班牙,DD,domestic,domestic,2010,2024,15,3,12,b,0.04190243572489627,0.38303591708789253,0.9146968455059474,0.39314406544877356,0.10658290282740165,0.9168809838952021,-0.8146848979809259,0.8984897694307185,0.9168809838952021,0.9252927360410296
pv,ESP,Spain,西班牙,DD,domestic,domestic,2010,2024,15,3,12,g,4.396373567576376,2.3424799690637323,0.08506523020766571,2.8640721610870425,1.5350079608007352,0.15071701844895172,-1.8439036020819035,10.636650737234655,0.22105162705846254,0.17744490054487666
pv,ESP,Spain,西班牙,DG,domestic,global,2010,2024,15,3,12,a,63.102972668499234,5.990628614665101,2.0364656713307437e-07,5.692378659012883,11.08551915614165,1.1635680839487904e-07,50.70034501493972,75.50560032205874,,
pv,ESP,Spain,西班牙,DG,domestic,global,2010,2024,15,3,12,b,0.8289926885261714,0.1704387210186619,0.0003889900557739416,0.1832953169241963,4.522716141564108,0.0006984977022286321,0.4296265003945103,1.2283588766578324,0.001920868681128738,0.001302283851612704
pv,ESP,Spain,西班牙,DG,domestic,global,2010,2024,15,3,12,g,-5.290434624651862,0.5811523547301846,9.78512987951444e-07,0.5581572790016803,-9.478394036380443,6.368722530657458e-07,-6.506554865110747,-4.074314384192977,7.005594783723203e-06,2.5946647347122976e-06
pv,ESP,Spain,西班牙,GG,global,global,2010,2024,15,3,12,a,-15.902695695485207,7.946858721507422,0.0685190579869239,6.839243730263523,-2.3252125999130695,0.03840249141906548,-30.80412768017846,-1.0012637107919513,,
pv,ESP,Spain,西班牙,GG,global,global,2010,2024,15,3,12,b,-1.0914538011024235,0.16225243215429522,2.112814217587682e-05,0.11839251939048667,-9.218942266973384,8.559685319328572e-07,-1.3494089412865908,-0.8334986609182562,9.415653851261429e-06,3.3627335183076536e-06
pv,ESP,Spain,西班牙,GG,global,global,2010,2024,15,3,12,g,2.7225609817739134,0.8163675202963048,0.0059431749077692615,0.6915097090511395,3.9371261836796143,0.0019731154729755065,1.2158907558564733,4.229231207691353,0.0036173783671217623,0.0033391184927277803
pv,FRA,France,法国,G0,global,none,2010,2024,15,2,13,a,11.029391148752492,0.3615576348461001,1.753235661627571e-13,0.44546257079657814,24.75941161348233,2.531276642066718e-12,10.067027773177019,11.991754524327964,,
pv,FRA,France,法国,G0,global,none,2010,2024,15,2,13,b,-0.5901357175018014,0.060793952344444284,2.53735611583656e-07,0.07563467087073632,-7.802449732482803,2.937134001516372e-06,-0.7535344897926849,-0.4267369452109179,3.230847401668009e-06,8.97457611574447e-06
pv,FRA,France,法国,D0,domestic,none,2010,2024,15,2,13,a,9.190727067194413,0.2595390520220059,2.5773247370830145e-14,0.31255343902372673,29.405298165657747,2.8080473813978763e-13,8.515496414058456,9.86595772033037,,
pv,FRA,France,法国,D0,domestic,none,2010,2024,15,2,13,b,-0.7946492540319535,0.11977029528496058,1.6257021669742054e-05,0.1278193525886838,-6.21697135792179,3.1326616568088385e-05,-1.0707861770536848,-0.5185123310102222,3.828808691655247e-05,8.013785633697028e-05
pv,FRA,France,法国,GD,global,domestic,2010,2024,15,3,12,a,30.86027771652452,7.026801886070626,0.0008779361709491084,6.156095982435619,5.012962404188321,0.0003026734574184327,17.447296809354373,44.27325862369467,,
pv,FRA,France,法国,GD,global,domestic,2010,2024,15,3,12,b,-0.9958106527655115,0.1517631557566171,2.6835747578690758e-05,0.1503895881668237,-6.621539861262747,2.459658716196117e-05,-1.3234814169111848,-0.6681398886198383,6.012499084034952e-05,6.441963304323163e-05
pv,FRA,France,法国,GD,global,domestic,2010,2024,15,3,12,g,-2.945221716618491,1.0426994884812624,0.01532820984451985,0.8984772608711069,-3.2780147532759925,0.006604378119631583,-4.902835499765304,-0.9876079334716776,0.010378308473706773,0.010378308473706773
pv,FRA,France,法国,DD,domestic,domestic,2010,2024,15,3,12,a,6.051249602218249,8.806170179663333,0.5050456540452963,10.102463373313538,0.5989875319125736,0.5603193315832372,-15.96012720676206,28.062626411198558,,
pv,FRA,France,法国,DD,domestic,domestic,2010,2024,15,3,12,b,-0.7005151152589284,0.291602136858501,0.03337849763287508,0.28082110797147597,-2.494524433434264,0.028197185821307383,-1.3123717481474761,-0.08865848237038065,0.04771831446682787,0.037825493174924535
pv,FRA,France,法国,DD,domestic,domestic,2010,2024,15,3,12,g,0.4974027329048205,1.3945547942041476,0.7275281749008965,1.624680454377946,0.30615419269955146,0.7647338318494422,-3.0424718851972394,4.03727735100688,0.8214591607875319,0.7861749673218564
pv,FRA,France,法国,DG,domestic,global,2010,2024,15,3,12,a,19.472414348679905,12.856837674179905,0.15577171808420784,12.69807173206723,1.533493805953624,0.15108637139469455,-8.194307253134554,47.139135950494364,,
pv,FRA,France,法国,DG,domestic,global,2010,2024,15,3,12,b,-0.5274318493603425,0.35547091142787196,0.16365818539675944,0.26872308840046816,-1.9627336545579224,0.07328193563478164,-1.1129291619940593,0.05806546327337425,0.08956681022028866,0.09057317887444921
pv,FRA,France,法国,DG,domestic,global,2010,2024,15,3,12,g,-0.9957994890309365,1.2449463576583524,0.4393318056544002,1.210742421315576,-0.8224701402210014,0.426850752570465,-3.6337806100110646,1.6421816319491915,0.4471769788833443,0.46032924296814853
pv,FRA,France,法国,GG,global,global,2010,2024,15,3,12,a,-30.451022401486085,9.468008635379013,0.007406495452843939,8.286781786880825,-3.6746499648023145,0.003179797160650815,-48.506368875363165,-12.395675927609002,,
pv,FRA,France,法国,GG,global,global,2010,2024,15,3,12,b,-1.4196698963324486,0.19331002130319927,8.926224165491646e-06,0.20228283765596164,-7.018241946689481,1.398201624327324e-05,-1.86040633823798,-0.978933454426917,6.152087147040226e-05,3.751272650634284e-05
pv,FRA,France,法国,GG,global,global,2010,2024,15,3,12,g,4.262508517670758,0.9726327096881114,0.0008924649274834567,0.870867440902722,4.894554920152183,0.0003693241098188909,2.365051364495759,6.159965670845757,0.0007386482196377818,0.0007207264789148637
pv,IND,India,印度,G0,global,none,2010,2024,15,2,13,a,11.070365389307149,0.24186384066761032,9.403171327495697e-16,0.2495476707305436,44.361725985656264,1.408637329732974e-15,10.531250423168029,11.60948035544627,,
pv,IND,India,印度,G0,global,none,2010,2024,15,2,13,b,-0.656947396220198,0.040668091021365885,5.514939100306093e-10,0.04640421523942385,-14.157062948498528,2.811785425192888e-09,-0.7571976083511198,-0.5566971840892763,7.732409919280441e-09,3.4366266307913076e-08
pv,IND,India,印度,D0,domestic,none,2010,2024,15,2,13,a,7.907637136635431,0.0599220121371441,1.0216590964907759e-21,0.09377503142537691,84.32561436066347,3.427444392446426e-19,7.7050484979854,8.110225775285462,,
pv,IND,India,印度,D0,domestic,none,2010,2024,15,2,13,b,-0.32969331493320997,0.01990468472445786,4.038729631525657e-10,0.02963526272096096,-11.125034322709702,5.153263263563592e-08,-0.3937164076415615,-0.2656702222248584,8.097985128457074e-08,2.983468205221027e-07
pv,IND,India,印度,GD,global,domestic,2010,2024,15,3,12,a,10.981802351308097,0.24258429079965085,8.801181972523223e-15,0.2657852915514361,41.318322346603004,2.616607394515182e-14,10.402705948139996,11.560898754476199,,
pv,IND,India,印度,GD,global,domestic,2010,2024,15,3,12,b,-0.6183943758849972,0.04826822567070231,2.324684633443355e-08,0.056875887190192875,-10.872698544764452,1.4398404455229801e-07,-0.7423162885934788,-0.4944724631765158,7.91912245037639e-07,7.542021381310849e-07
pv,IND,India,印度,GD,global,domestic,2010,2024,15,3,12,g,-0.1083793172602735,0.0786556119148609,0.19338734484955983,0.063925769555519,-1.6953932352139611,0.11576834201410867,-0.24766160411394542,0.030902969593398416,0.14149464023946615,0.1399397540829885
pv,IND,India,印度,DD,domestic,domestic,2010,2024,15,3,12,a,7.85054415146032,0.09637507422155915,7.81280799514482e-18,0.11693128280471604,67.13809994346263,7.91293910226619e-17,7.595772772296403,8.105315530624237,,
pv,IND,India,印度,DD,domestic,domestic,2010,2024,15,3,12,b,-0.3440549974830759,0.027609775593146105,3.172845200708929e-08,0.031889992561535595,-10.78880770571458,1.5674703593549317e-07,-0.4135373224140206,-0.2745726725521312,1.1400824261037097e-06,7.837351796774658e-07
pv,IND,India,印度,DD,domestic,domestic,2010,2024,15,3,12,g,0.06860640429545861,0.08975440827637024,0.45940877827499627,0.07081284357160056,0.9688412558392608,0.35174685863625565,-0.08568152778329335,0.22289433637421058,0.40728583631566445,0.38692154449988125
pv,IND,India,印度,DG,domestic,global,2010,2024,15,3,12,a,15.673820192199628,4.981698732930192,0.008432982342684654,5.0514309668391615,3.102847548564487,0.009141507376052795,4.667697593491381,26.679942790907873,,
pv,IND,India,印度,DG,domestic,global,2010,2024,15,3,12,b,-0.2635194055763683,0.04645978144338356,0.00010361211184118179,0.05646840559904255,-4.6666698445056936,0.0005446020068282173,-0.38655349216619983,-0.14048531898653685,0.0017116063071743973,0.001032865875019033
pv,IND,India,印度,DG,domestic,global,2010,2024,15,3,12,g,-0.7270339040678602,0.46633305048600376,0.1449570053654755,0.4747971353768967,-1.531251664967895,0.15163473319289458,-1.7615279941144812,0.3074601859787609,0.1755770594865095,0.17744490054487666
pv,IND,India,印度,GG,global,global,2010,2024,15,3,12,a,-10.915283764834115,8.000786360827902,0.19752037488796226,7.369884972626411,-1.4810656890000586,0.16436269235721537,-26.972883696336165,5.142316166667936,,
pv,IND,India,印度,GG,global,global,2010,2024,15,3,12,b,-1.0966211086110027,0.16335348238643374,2.154842070473118e-05,0.15506712121528982,-7.071912472589802,1.2973583973082752e-05,-1.4344833417738485,-0.7587588754481569,6.152087147040226e-05,3.5677355925977565e-05
pv,IND,India,印度,GG,global,global,2010,2024,15,3,12,g,2.2592353538748373,0.8219074165912201,0.01764239531422368,0.7584699158912729,2.9786749698833144,0.011514069131900834,0.6066713702171986,3.911799337532476,0.016887301393454558,0.01734996718505605
pv,ITA,Italy,意大利,G0,global,none,2010,2024,15,2,13,a,10.756698813530418,0.2630011803282474,4.022374430426841e-15,0.3689857525685754,29.152070882550685,3.1372837829688145e-13,9.95955355900059,11.553844068060247,,
pv,ITA,Italy,意大利,G0,global,none,2010,2024,15,2,13,b,-0.5812131041267056,0.044222219868801455,6.966120381848869e-09,0.0635078519252557,-9.151830624199867,4.980618448877127e-07,-0.7184134768651952,-0.44401273138821595,6.848350367206049e-07,2.191472117505936e-06
pv,ITA,Italy,意大利,D0,domestic,none,2010,2024,15,2,13,a,10.53372672816725,0.6601248176186084,6.421116630895789e-10,0.5962541237326741,17.666505452782353,1.806183274198766e-10,9.245598007969555,11.821855448364946,,
