group,model_id,term,n,coefficient,SE_HAC,p_HAC_raw,R2
PV_Module_Price_Updated_0915,USA__updated_main__A,logM,15,0.06361172995942078,0.12153801532263256,0.6110845724360512,0.9441010940977018
PV_Module_Price_Updated_0915,USA__updated_main__B,const,15,-28.582453397517583,7.7810660583109215,0.0031874629786102313,0.9422897883862179
PV_Module_Price_Updated_0915,USA__updated_main__B,logQ,15,-1.2082448788687392,0.1696369521169807,1.2093242797119967e-05,0.9422897883862179
PV_Module_Price_Updated_0915,USA__updated_main__B,logG,15,3.2471109069738224,0.8033122336514497,0.001633167095932849,0.9422897883862179
PV_Module_Price_Updated_0915,USA__updated_main__C,const,15,-26.317860161171488,8.50643475017927,0.010215148350472499,0.9441009751992643
PV_Module_Price_Updated_0915,USA__updated_main__C,logQ,15,-1.1243793978778007,0.21334034317520986,0.0002641737341460114,0.9441009751992643
PV_Module_Price_Updated_0915,USA__updated_main__C,logG,15,2.9755414804378333,0.8996261881743023,0.006984047965232067,0.9441009751992643
PV_Module_Price_Updated_0915,USA__updated_main__C,logM,15,0.06361140832833742,0.12153845082454687,0.6110876153820706,0.9441009751992643
PV_Module_Price_Updated_0915,USA__updated_main__D,const,15,-28.581967274679275,7.780989815854685,0.0031876174220690254,0.9422896904658157
PV_Module_Price_Updated_0915,USA__updated_main__D,logQ,15,-1.2082499498776098,0.16963911702587267,1.209426455006736e-05,0.9422896904658157
PV_Module_Price_Updated_0915,USA__updated_main__D,logG,15,3.2470747172459014,0.8033078419032438,0.0016332343801460506,0.9422896904658157
PV_Module_Price_Updated_0915,USA__new_source_old_years__A,const,10,-11.923452597602008,25.050645206062814,0.6509287176003642,0.9571845051213431
PV_Module_Price_Updated_0915,USA__new_source_old_years__A,logQ,10,-0.5112400809352691,0.43905103398509776,0.28845434520720603,0.9571845051213431
PV_Module_Price_Updated_0915,USA__new_source_old_years__A,logG,10,1.1845703341504072,2.5499331193888124,0.6586330763331303,0.9571845051213431
PV_Module_Price_Updated_0915,USA__new_source_old_years__A,logM,10,0.5581868608843987,0.103857038939418,0.0017043998492228842,0.9571845051213431
PV_Module_Price_Updated_0915,USA__new_source_old_years__B,const,10,-31.746651919950853,30.155847318340836,0.3274316998665215,0.906442069284872
PV_Module_Price_Updated_0915,USA__new_source_old_years__B,logQ,10,-1.2593923366095434,0.4852924905568091,0.035677748008284015,0.906442069284872
PV_Module_Price_Updated_0915,USA__new_source_old_years__B,logG,10,3.566637005563624,3.0398858028494424,0.27905575294767276,0.906442069284872
PV_Module_Price_Updated_0915,USA__new_source_old_years__C,const,10,-11.923190826833498,25.050148028385607,0.65092939200759,0.9571844994009296
PV_Module_Price_Updated_0915,USA__new_source_old_years__C,logQ,10,-0.5112405533945668,0.4390532000041685,0.28845609670098976,0.9571844994009296
PV_Module_Price_Updated_0915,USA__new_source_old_years__C,logG,10,1.1845485231240303,2.54989296566081,0.6586339139650186,0.9571844994009296
PV_Module_Price_Updated_0915,USA__new_source_old_years__C,logM,10,0.5581871059732799,0.10385694289543847,0.0017043880110280804,0.9571844994009296
PV_Module_Price_Updated_0915,USA__new_source_old_years__D,const,10,-31.745798872510523,30.15526644270332,0.3274351256855158,0.9064419525301386
PV_Module_Price_Updated_0915,USA__new_source_old_years__D,logQ,10,-1.259393366252277,0.4852957561393358,0.035678545016033826,0.9064419525301386
PV_Module_Price_Updated_0915,USA__new_source_old_years__D,logG,10,3.566565329963981,3.0398395344022737,0.27905790102235606,0.9064419525301386
PV_Module_Price_Updated_0915,USA__annual_difference__C,const,14,-0.07714011025140763,0.1406742803569719,0.5954738634226384,0.2114007203484729
PV_Module_Price_Updated_0915,USA__annual_difference__C,logQ,14,-0.8072218521061205,0.5142688702892644,0.14756917979919779,0.2114007203484729
PV_Module_Price_Updated_0915,USA__annual_difference__C,logG,14,3.1118613385618423,2.3114449160982593,0.20793332760866381,0.2114007203484729
PV_Module_Price_Updated_0915,USA__annual_difference__C,logM,14,0.10629796294809121,0.1434301256694773,0.4756680614835578,0.2114007203484729
PV_Module_Price_Updated_0915,USA__annual_difference__D,const,14,-0.07888536843478854,0.16498333293570513,0.6419107880078023,0.1667875503875209
PV_Module_Price_Updated_0915,USA__annual_difference__D,logQ,14,-1.0112974621650603,0.5705660140608876,0.10397867778610932,0.1667875503875209
PV_Module_Price_Updated_0915,USA__annual_difference__D,logG,14,3.7865572778236034,2.415945920151645,0.14533762197626662,0.1667875503875209
PV_Module_Price_Updated_0915,USA__2020_revised_vintage__C,const,15,-25.84405211961949,8.231243907220328,0.009412589781012752,0.9412468465016421
PV_Module_Price_Updated_0915,USA__2020_revised_vintage__C,logQ,15,-1.1140242448629962,0.20901951208766162,0.00024115841524196657,0.9412468465016421
PV_Module_Price_Updated_0915,USA__2020_revised_vintage__C,logG,15,2.9281181517293238,0.8701403828353819,0.006306577664096406,0.9412468465016421
PV_Module_Price_Updated_0915,USA__2020_revised_vintage__C,logM,15,0.059311205246360216,0.12259129364519206,0.6380067232145179,0.9412468465016421
PV_Module_Price_Updated_0915,USA__2020_revised_vintage__D,const,15,-27.95510303388139,7.776963371876604,0.0036821972893869783,0.9396567570078942
PV_Module_Price_Updated_0915,USA__2020_revised_vintage__D,logQ,15,-1.192225052776418,0.1713121560601418,1.5184923945262361e-05,0.9396567570078942
PV_Module_Price_Updated_0915,USA__2020_revised_vintage__D,logG,15,3.18129543490479,0.8038432062636774,0.0019015149728810105,0.9396567570078942
TIC_Country_Regression_0915,pv_AUS_2022,const,13,-4.709628505805597,9.561530326683584,0.6341160560469854,0.9792827763914919
TIC_Country_Regression_0915,pv_AUS_2022,logQ,13,-0.6116830565818522,0.045443254340556266,2.8787009425290336e-07,0.9792827763914919
TIC_Country_Regression_0915,pv_AUS_2022,logK,13,1.8069229706560321,1.072272055909825,0.1262449446670383,0.9792827763914919
TIC_Country_Regression_0915,pv_AUS_2022,logM,13,0.1878368706309428,0.11184628131769511,0.12737523413180682,0.9792827763914919
TIC_Country_Regression_0915,pv_BRA_2022,const,11,9.485157598641749,25.988008713368462,0.7259026483338733,0.9542092688012138
TIC_Country_Regression_0915,pv_BRA_2022,logQ,11,-0.8866270739897997,0.08729256147545036,1.930487914811654e-05,0.9542092688012138
TIC_Country_Regression_0915,pv_BRA_2022,logK,11,0.43979004648042874,2.9495313205270888,0.88567552905532,0.9542092688012138
TIC_Country_Regression_0915,pv_BRA_2022,logM,11,-0.1089768721817892,0.13998537803261937,0.4617809170358135,0.9542092688012138
TIC_Country_Regression_0915,pv_CHN_2022,const,13,-5.661270918887112,7.244121462976603,0.4545753810282457,0.9848273559254305
TIC_Country_Regression_0915,pv_CHN_2022,logQ,13,-0.5528808650768781,0.03912147188183742,1.8905619357407995e-07,0.9848273559254305
TIC_Country_Regression_0915,pv_CHN_2022,logK,13,1.8330105149946903,0.822401528537756,0.05279572871298068,0.9848273559254305
TIC_Country_Regression_0915,pv_CHN_2022,logM,13,0.15882857844075704,0.06070029784374518,0.02796629057902105,0.9848273559254305
TIC_Country_Regression_0915,pv_DEU_2022,const,13,8.831926739830323,6.219655853749616,0.18930603321224262,0.9614813856990376
TIC_Country_Regression_0915,pv_DEU_2022,logQ,13,-0.4640966275309999,0.048463477695592144,5.124905998360163e-06,0.9614813856990376
TIC_Country_Regression_0915,pv_DEU_2022,logK,13,0.08157854931621955,0.7236541473006007,0.9127179294905632,0.9614813856990376
TIC_Country_Regression_0915,pv_DEU_2022,logM,13,0.13679584473837192,0.061998447494563784,0.054762361575071264,0.9614813856990376
TIC_Country_Regression_0915,pv_ESP_2022,const,10,7.054290012720912,10.907191805355545,0.5417252316861796,0.964597310884876
TIC_Country_Regression_0915,pv_ESP_2022,logQ,10,-0.5666934173628329,0.030602835079374554,1.5995775319252965e-06,0.964597310884876
TIC_Country_Regression_0915,pv_ESP_2022,logK,10,0.3716485078124343,1.2641492474542917,0.778669844856531,0.964597310884876
TIC_Country_Regression_0915,pv_ESP_2022,logM,10,0.11937092973890029,0.07042392741919556,0.14100298736367722,0.964597310884876
TIC_Country_Regression_0915,pv_FRA_2022,const,13,4.331194775662425,19.84392796564611,0.8320929113957893,0.9293678541135322
TIC_Country_Regression_0915,pv_FRA_2022,logQ,13,-0.5949486067746743,0.11180426899365084,0.00048013457051871886,0.9293678541135322
TIC_Country_Regression_0915,pv_FRA_2022,logK,13,0.6985232792092653,2.247901184744048,0.7630710239036987,0.9293678541135322
TIC_Country_Regression_0915,pv_FRA_2022,logM,13,0.21903966158234156,0.16569782520013482,0.21880546116335195,0.9293678541135322
TIC_Country_Regression_0915,pv_GRC_2022,const,9,-8.083718678896957,26.586570214593724,0.773334614176463,0.8433522949686871
TIC_Country_Regression_0915,pv_GRC_2022,logQ,9,-0.40856828312913773,0.10856723737718682,0.013113277601546278,0.8433522949686871
TIC_Country_Regression_0915,pv_GRC_2022,logK,9,2.0207264858869394,3.0655173612549165,0.5389240844875045,0.8433522949686871
TIC_Country_Regression_0915,pv_GRC_2022,logM,9,0.24120205873082412,0.16391046759356143,0.20111561632737487,0.8433522949686871
TIC_Country_Regression_0915,pv_IND_2022,const,13,6.894569564691551,7.855156612613115,0.402921840096786,0.9707089383623513
TIC_Country_Regression_0915,pv_IND_2022,logQ,13,-0.704040401286991,0.06538082343519161,1.9260586819162826e-06,0.9707089383623513
TIC_Country_Regression_0915,pv_IND_2022,logK,13,0.49300676112574493,0.8857920145054927,0.5913881977626045,0.9707089383623513
TIC_Country_Regression_0915,pv_IND_2022,logM,13,0.0575383458744656,0.13097980381117716,0.6708083130737089,0.9707089383623513
TIC_Country_Regression_0915,pv_ITA_2022,const,11,8.961964381157372,12.796951435910206,0.506329447667914,0.9865432458469963
TIC_Country_Regression_0915,pv_ITA_2022,logQ,11,-0.5740972120825385,0.04969193289551393,8.199332460534668e-06,0.9865432458469963
TIC_Country_Regression_0915,pv_ITA_2022,logK,11,0.11174246204637939,1.4225272516199565,0.9395872420977144,0.9865432458469963
TIC_Country_Regression_0915,pv_ITA_2022,logM,11,0.22633412513635354,0.14232334355374093,0.15579683946134745,0.9865432458469963
TIC_Country_Regression_0915,pv_JPN_2022,const,12,42.04110116468894,10.33465918582963,0.003593506413618373,0.9638827667168369
TIC_Country_Regression_0915,pv_JPN_2022,logQ,12,-0.5170825338372969,0.04663037306662422,3.903846407863674e-06,0.9638827667168369
TIC_Country_Regression_0915,pv_JPN_2022,logK,12,-3.621597908400986,1.167916322548341,0.014645679745397596,0.9638827667168369
TIC_Country_Regression_0915,pv_JPN_2022,logM,12,-0.08081240407650814,0.057424583428019337,0.19698908681540436,0.9638827667168369
TIC_Country_Regression_0915,pv_KOR_2022,const,12,16.157772952004166,15.60825042014479,0.330848003190348,0.9508651393694478
TIC_Country_Regression_0915,pv_KOR_2022,logQ,12,-0.5483102221357159,0.08067198983801478,0.00013827583366615004,0.9508651393694478
TIC_Country_Regression_0915,pv_KOR_2022,logK,12,-0.6993965892223777,1.769296422173959,0.7029555254209463,0.9508651393694478
TIC_Country_Regression_0915,pv_KOR_2022,logM,12,0.19057948141386438,0.09213861416384363,0.07240891162836073,0.9508651393694478
TIC_Country_Regression_0915,pv_NLD_2022,const,7,3.394207547201404,69.12613739260092,0.9639244451692617,0.33459787707304467
TIC_Country_Regression_0915,pv_NLD_2022,logQ,7,-0.1324080174389195,0.6753554669268965,0.8570946880861867,0.33459787707304467
TIC_Country_Regression_0915,pv_NLD_2022,logK,7,0.5514130098744658,7.607915658055044,0.9467825171751859,0.33459787707304467
TIC_Country_Regression_0915,pv_NLD_2022,logM,7,-0.004728819864024736,0.10131998425875029,0.9657076688903571,0.33459787707304467
TIC_Country_Regression_0915,pv_TUR_2022,const,7,-46.64183561558548,16.31428203769211,0.06463219194052744,0.993267702339642
TIC_Country_Regression_0915,pv_TUR_2022,logQ,7,-0.2295801534954549,0.14663044933500857,0.2153908914460511,0.993267702339642
TIC_Country_Regression_0915,pv_TUR_2022,logK,7,6.4400939423279056,1.8020348515945388,0.03745109476567551,0.993267702339642
TIC_Country_Regression_0915,pv_TUR_2022,logM,7,0.14580051210149003,0.03913168006000221,0.033669959490732745,0.993267702339642
TIC_Country_Regression_0915,pv_USA_2022,const,13,-18.268553528657833,3.4649646780237657,0.0005122616354488157,0.9903141886349474
TIC_Country_Regression_0915,pv_USA_2022,logQ,13,-0.490239807334374,0.029763111615334535,4.992350756423566e-08,0.9903141886349474
TIC_Country_Regression_0915,pv_USA_2022,logK,13,3.332605320709014,0.39570892547144915,1.4647933380869845e-05,0.9903141886349474
TIC_Country_Regression_0915,pv_USA_2022,logM,13,0.1546935664564275,0.04537202880978888,0.007756393643454305,0.9903141886349474
TIC_Country_Regression_0915,wind_ARG_2022,const,10,10.61815340887387,0.36054247629364156,1.9147923310657023e-09,0.7978083160547575
TIC_Country_Regression_0915,wind_ARG_2022,logQ,10,-0.4685921234213726,0.06039219778009239,5.4379625231897955e-05,0.7978083160547575
TIC_Country_Regression_0915,wind_AUS_2022,const,13,12.200124609024236,0.3171765780274899,4.4362823567138017e-13,0.9197557816438231
TIC_Country_Regression_0915,wind_AUS_2022,logQ,13,-0.7262918468661375,0.05245930242474864,2.6412006386159773e-08,0.9197557816438231
TIC_Country_Regression_0915,wind_AUT_2022,const,8,10.780190374013774,0.5928002806386035,1.7802977715379936e-06,0.7843985565686775
TIC_Country_Regression_0915,wind_AUT_2022,logQ,8,-0.5039306041067979,0.09561675357086259,0.00188264227364536,0.7843985565686775
TIC_Country_Regression_0915,wind_BRA_2022,const,13,11.525978947135311,0.6867965849207456,3.4770227835463773e-09,0.864842218130919
TIC_Country_Regression_0915,wind_BRA_2022,logQ,13,-0.634251100493008,0.11423702802212782,0.00017222521807782977,0.864842218130919
TIC_Country_Regression_0915,wind_CAN_2022,const,13,10.446873905346555,0.6167741911631246,3.1521737630614787e-09,0.674321135609881
TIC_Country_Regression_0915,wind_CAN_2022,logQ,13,-0.4320775326761668,0.10394161782664735,0.0015976319759814985,0.674321135609881
TIC_Country_Regression_0915,wind_CHL_2022,const,12,10.355750240747659,0.6586050568126716,2.221221357325656e-08,0.598908606689823
TIC_Country_Regression_0915,wind_CHL_2022,logQ,12,-0.4295563035520664,0.11067119902950706,0.0030520991381466933,0.598908606689823
TIC_Country_Regression_0915,wind_CHN_2022,const,13,8.544428325589287,0.2374962860839654,9.20659051704916e-13,0.7918112325718749
TIC_Country_Regression_0915,wind_CHN_2022,logQ,13,-0.2006903667281439,0.04131799656609341,0.000504908733363335,0.7918112325718749
TIC_Country_Regression_0915,wind_CRI_2022,const,6,8.75876412494997,1.37433947462171,0.003109090462274335,0.06178422143332052
TIC_Country_Regression_0915,wind_CRI_2022,logQ,6,-0.1259050533465551,0.2311767034209065,0.6149507450253929,0.06178422143332052
TIC_Country_Regression_0915,wind_CYP_2022,const,5,7.59317767011315,0.7193250202617113,0.0018160155193178505,0.025078707733634853
TIC_Country_Regression_0915,wind_CYP_2022,logQ,5,0.036329538395081906,0.13080734944230774,0.7992574776699237,0.025078707733634853
TIC_Country_Regression_0915,wind_DEU_2022,const,13,8.960096551803327,0.07459881986925875,1.6671628037173658e-18,0.9374615578704262
TIC_Country_Regression_0915,wind_DEU_2022,logQ,13,-0.2017048069016356,0.012712994950250979,6.30335548535139e-09,0.9374615578704262
TIC_Country_Regression_0915,wind_DNK_2022,const,10,9.127805384646154,0.2444969266049104,2.907538090974354e-10,0.7338908632011572
TIC_Country_Regression_0915,wind_DNK_2022,logQ,10,-0.22491670395626961,0.04234151694129615,0.000717951655914029,0.7338908632011572
TIC_Country_Regression_0915,wind_DOM_2022,const,9,7.425314007029661,1.1247854316041006,0.000303871894133555,0.01994281375208684
TIC_Country_Regression_0915,wind_DOM_2022,logQ,9,0.062438432764917895,0.18320905361823536,0.7432508411024659,0.01994281375208684
TIC_Country_Regression_0915,wind_EGY_2022,const,6,8.244117564685585,0.7335583519710008,0.0003570515233516794,0.20384330865871325
TIC_Country_Regression_0915,wind_EGY_2022,logQ,6,-0.11691210100733951,0.11479405525706825,0.3660524572124204,0.20384330865871325
TIC_Country_Regression_0915,wind_ESP_2022,const,13,10.598600783895263,0.48673878140765764,2.1428582206037653e-10,0.7176297221391137
TIC_Country_Regression_0915,wind_ESP_2022,logQ,13,-0.4926806442673981,0.08727423323493796,0.0001498794329207047,0.7176297221391137
TIC_Country_Regression_0915,wind_ETH_2022,const,6,9.410382461562937,0.26841038741861256,3.949731968341923e-06,0.6865619387468885
TIC_Country_Regression_0915,wind_ETH_2022,logQ,6,-0.24793054421794603,0.04703574412647669,0.006207467739760632,0.6865619387468885
TIC_Country_Regression_0915,wind_FIN_2022,const,10,9.94243753313545,1.0456760471682534,1.2353456301761662e-05,0.38545026537022
TIC_Country_Regression_0915,wind_FIN_2022,logQ,10,-0.3648588988032526,0.16635132178845502,0.05961316599880761,0.38545026537022
TIC_Country_Regression_0915,wind_FRA_2022,const,13,8.986290892012367,0.2791918707550143,3.0995804265227687e-12,0.6810799110173209
TIC_Country_Regression_0915,wind_FRA_2022,logQ,13,-0.21048916689742825,0.0454361985679609,0.0007252923586147414,0.6810799110173209
TIC_Country_Regression_0915,wind_GBR_2022,const,13,9.428488936284346,0.43810526400029787,2.431009000068179e-10,0.666744982176066
TIC_Country_Regression_0915,wind_GBR_2022,logQ,13,-0.2720105062272973,0.07298386796680886,0.003340875889604645,0.666744982176066
TIC_Country_Regression_0915,wind_GRC_2022,const,12,8.9678928948911,0.5045118647444955,6.774495837381292e-09,0.35090025366814304
TIC_Country_Regression_0915,wind_GRC_2022,logQ,12,-0.20657677841795197,0.08321987532831787,0.03241483867972729,0.35090025366814304
TIC_Country_Regression_0915,wind_HRV_2022,const,8,8.768004408671562,0.6711441126586805,1.2399045353835624e-05,0.263149204176801
TIC_Country_Regression_0915,wind_HRV_2022,logQ,8,-0.17569166482078358,0.10712466059942868,0.15210177940592623,0.263149204176801
TIC_Country_Regression_0915,wind_IDN_2022,const,4,10.364719063474894,1.9415487197202124,0.033344679783385456,0.2609032912742145
TIC_Country_Regression_0915,wind_IDN_2022,logQ,4,-0.3902032202605188,0.3013578572628269,0.32471351577114393,0.2609032912742145
TIC_Country_Regression_0915,wind_IND_2022,const,13,8.84850879408061,0.4672808256526192,9.598451694835745e-10,0.6701844556674277
TIC_Country_Regression_0915,wind_IND_2022,logQ,13,-0.2634031092068241,0.07440840355456302,0.0046330054202394395,0.6701844556674277
TIC_Country_Regression_0915,wind_IRL_2022,const,12,9.172091318108382,0.7285725636043827,1.8591216397967837e-07,0.35939409954137225
TIC_Country_Regression_0915,wind_IRL_2022,logQ,12,-0.2194155848243402,0.11917667256211016,0.09542734506458536,0.35939409954137225
TIC_Country_Regression_0915,wind_ITA_2022,const,13,10.673046161826846,0.4906165721530269,2.1645631835631237e-10,0.7224607127005073
TIC_Country_Regression_0915,wind_ITA_2022,logQ,13,-0.4800958485536273,0.08025431873109397,9.157699770189811e-05,0.7224607127005073
TIC_Country_Regression_0915,wind_JPN_2022,const,13,7.965612100095592,0.43977361685120725,1.5432300658714354e-09,0.006434292532717323
TIC_Country_Regression_0915,wind_JPN_2022,logQ,13,0.022129214443733947,0.07247239865896409,0.7658024253042802,0.006434292532717323
TIC_Country_Regression_0915,wind_KOR_2022,const,10,8.14185521816226,0.08512349181274695,1.59389555725754e-13,0.31960152778493234
TIC_Country_Regression_0915,wind_KOR_2022,logQ,10,-0.036500909984612306,0.013830716711743104,0.029753980605325442,0.31960152778493234
TIC_Country_Regression_0915,wind_MAR_2022,const,10,10.37616948135512,0.7385697097024329,6.396069051312837e-07,0.5163310211374788
TIC_Country_Regression_0915,wind_MAR_2022,logQ,10,-0.4539531150276779,0.12737604833678295,0.007358975531030034,0.5163310211374788
TIC_Country_Regression_0915,wind_MEX_2022,const,13,10.626394012618007,0.28584106637431683,6.437126856340228e-13,0.880409959676216
TIC_Country_Regression_0915,wind_MEX_2022,logQ,13,-0.47438232527323176,0.045460017454066096,4.822444610717536e-07,0.880409959676216
TIC_Country_Regression_0915,wind_NLD_2022,const,12,7.769199022901615,0.6137135835530176,1.7638687199489624e-07,0.00036380216538700605
TIC_Country_Regression_0915,wind_NLD_2022,logQ,12,0.006432177093445013,0.10263904949862104,0.9512658505568151,0.00036380216538700605
TIC_Country_Regression_0915,wind_NOR_2022,const,9,10.098850296066948,0.4796974210981383,1.3723567799740747e-07,0.6685653037702716
TIC_Country_Regression_0915,wind_NOR_2022,logQ,9,-0.39611027621671946,0.08184097220320269,0.0018777577070058901,0.6685653037702716
TIC_Country_Regression_0915,wind_NZL_2022,const,5,10.658131175261948,1.962621497291467,0.01225487358598556,0.47409474160619414
TIC_Country_Regression_0915,wind_NZL_2022,logQ,5,-0.4839523222731599,0.30752618746908345,0.21362053458415686,0.47409474160619414
TIC_Country_Regression_0915,wind_PAK_2022,const,8,10.952407438040147,1.5260095569564656,0.0003696645151331194,0.3640163277054421
TIC_Country_Regression_0915,wind_PAK_2022,logQ,8,-0.5080823906381544,0.24621911425957452,0.0846410236023259,0.3640163277054421
TIC_Country_Regression_0915,wind_PAN_2022,const,4,5.767540955949187,0.9027552478463665,0.023634491176643027,0.5013168634221414
TIC_Country_Regression_0915,wind_PAN_2022,logQ,4,0.3353033740704223,0.15093907945544408,0.15643563468657512,0.5013168634221414
TIC_Country_Regression_0915,wind_PER_2022,const,4,12.307360043313771,4.236799615023152,0.10089068332709937,0.2934974896790711
TIC_Country_Regression_0915,wind_PER_2022,logQ,4,-0.762001133518722,0.7090976402370751,0.3949865132026913,0.2934974896790711
TIC_Country_Regression_0915,wind_PHL_2022,const,6,11.358035902134162,1.66828856591438,0.0024322319067189655,0.5488670962791788
TIC_Country_Regression_0915,wind_PHL_2022,logQ,6,-0.5430141655763814,0.2841958681870028,0.12864152276140922,0.5488670962791788
TIC_Country_Regression_0915,wind_POL_2022,const,11,10.002906563579767,0.19429246542496328,1.97613226188322e-12,0.8566250289416301
TIC_Country_Regression_0915,wind_POL_2022,logQ,11,-0.3799198663249166,0.0337892375749385,1.3378545230918546e-06,0.8566250289416301
TIC_Country_Regression_0915,wind_PRT_2022,const,9,9.165764898889075,0.5087662010768584,4.0122228158180825e-07,0.5682078128507468
TIC_Country_Regression_0915,wind_PRT_2022,logQ,9,-0.23745472838486625,0.08373917342543546,0.02520133926065654,0.5682078128507468
TIC_Country_Regression_0915,wind_RUS_2022,const,6,12.906834750887576,0.3110962639410882,2.0173034787564977e-06,0.9174003441223767
TIC_Country_Regression_0915,wind_RUS_2022,logQ,6,-0.8264196921382858,0.04771968212049209,6.524487506665533e-05,0.9174003441223767
TIC_Country_Regression_0915,wind_SWE_2022,const,13,10.62274759348325,0.3500487616285086,5.884003415445825e-12,0.8793010905348799
TIC_Country_Regression_0915,wind_SWE_2022,logQ,13,-0.49977828084798603,0.05637148771126667,2.427488999351815e-06,0.8793010905348799
TIC_Country_Regression_0915,wind_TUR_2022,const,13,9.672538762438027,0.36371836851299943,2.4687976933144244e-11,0.7299996805653193
TIC_Country_Regression_0915,wind_TUR_2022,logQ,13,-0.3332064071870031,0.062278869629208845,0.00023372871045554056,0.7299996805653193
TIC_Country_Regression_0915,wind_UKR_2022,const,8,8.929884091158643,1.837930095789181,0.002826679562775739,0.1041957452899569
TIC_Country_Regression_0915,wind_UKR_2022,logQ,8,-0.2084689265515962,0.29725954312146435,0.5093861358769509,0.1041957452899569
TIC_Country_Regression_0915,wind_URY_2022,const,6,11.287766117454328,1.0958736372515792,0.0005011326304073041,0.6699902020372709
TIC_Country_Regression_0915,wind_URY_2022,logQ,6,-0.562523238975408,0.1914389706778867,0.042456978048694784,0.6699902020372709
TIC_Country_Regression_0915,wind_USA_2022,const,13,10.394036063676111,0.28329935895219327,7.433210789228577e-13,0.9262602801469556
TIC_Country_Regression_0915,wind_USA_2022,logQ,13,-0.45626688306035335,0.04852681785181167,1.3636523796603961e-06,0.9262602801469556
TIC_Country_Regression_0915,wind_VNM_2022,const,10,9.584672337203653,0.8076813608318743,2.3339589305877755e-06,0.4407300047639462
TIC_Country_Regression_0915,wind_VNM_2022,logQ,10,-0.2863467797749204,0.1343111527115317,0.06559190449519166,0.4407300047639462
TIC_Country_Regression_0915,wind_ZAF_2022,const,10,10.076763329980762,0.38519714156109747,4.897127526209901e-09,0.829863824959884
TIC_Country_Regression_0915,wind_ZAF_2022,logQ,10,-0.3759875073292491,0.06216207198909387,0.00030642237686330894,0.829863824959884
TIC_Country_Regression_0915,pv_AUS_2024,const,15,18.771643841265245,8.266717114058228,0.044249283530110366,0.9681426696468302
TIC_Country_Regression_0915,pv_AUS_2024,logQ,15,-0.6756854946438674,0.05804726112294107,1.5895751135814389e-07,0.9681426696468302
TIC_Country_Regression_0915,pv_AUS_2024,logK,15,-0.8221713163314917,0.9197047677426125,0.39048788147427405,0.9681426696468302
TIC_Country_Regression_0915,pv_AUS_2024,logM,15,-0.04032404618948737,0.09057473702570898,0.6648077367485004,0.9681426696468302
TIC_Country_Regression_0915,pv_BRA_2024,const,13,23.179622644872495,7.229898087300181,0.010726176854581744,0.9651780805591079
TIC_Country_Regression_0915,pv_BRA_2024,logQ,13,-0.9408341709781185,0.029071179617824548,1.2624511017562945e-10,0.9651780805591079
TIC_Country_Regression_0915,pv_BRA_2024,logK,13,-1.0977555534220258,0.8449211931556859,0.22615591413078445,0.9651780805591079
TIC_Country_Regression_0915,pv_BRA_2024,logM,13,-0.20009370897175194,0.01762150937477831,1.2309059210671038e-06,0.9651780805591079
TIC_Country_Regression_0915,pv_CHN_2024,const,15,13.87496256620446,7.168463650450193,0.07903660832845477,0.9740792061141094
TIC_Country_Regression_0915,pv_CHN_2024,logQ,15,-0.5998019826734479,0.0510451393278399,1.4433720496935152e-07,0.9740792061141094
TIC_Country_Regression_0915,pv_CHN_2024,logK,15,-0.3612906155668938,0.806683354537562,0.6629381637869762,0.9740792061141094
TIC_Country_Regression_0915,pv_CHN_2024,logM,15,-0.023220592456926203,0.05762782116063596,0.6947126168985169,0.9740792061141094
TIC_Country_Regression_0915,pv_DEU_2024,const,15,14.05523854854556,3.7555021005439873,0.003251612622312929,0.9711332194960024
TIC_Country_Regression_0915,pv_DEU_2024,logQ,15,-0.476557311964548,0.04836239291606575,8.562757273076622e-07,0.9711332194960024
TIC_Country_Regression_0915,pv_DEU_2024,logK,15,-0.505193754534524,0.4281761160074998,0.26293777172422494,0.9711332194960024
TIC_Country_Regression_0915,pv_DEU_2024,logM,15,0.08822594582445475,0.056271760626538714,0.14521292608850406,0.9711332194960024
TIC_Country_Regression_0915,pv_ESP_2024,const,12,26.4211374625649,9.685816187562963,0.025933196730707823,0.957487967346959
TIC_Country_Regression_0915,pv_ESP_2024,logQ,12,-0.6362717078900717,0.046363430076259426,7.663361318419897e-07,0.957487967346959
TIC_Country_Regression_0915,pv_ESP_2024,logK,12,-1.7788598401962794,1.1131577082154487,0.14870340984532998,0.957487967346959
TIC_Country_Regression_0915,pv_ESP_2024,logM,12,-0.08856461358568724,0.08501416792579532,0.32797800714876113,0.957487967346959
TIC_Country_Regression_0915,pv_FRA_2024,const,15,35.571830455243344,15.932476723804074,0.04730538824645295,0.9094327197347746
TIC_Country_Regression_0915,pv_FRA_2024,logQ,15,-0.6869573115151203,0.11862868702818771,0.0001209044507374928,0.9094327197347746
TIC_Country_Regression_0915,pv_FRA_2024,logK,15,-2.7918598946082867,1.7947411947338716,0.14809252833294828,0.9094327197347746
TIC_Country_Regression_0915,pv_FRA_2024,logM,15,-0.09294512999670945,0.12540887640854215,0.47413572697477224,0.9094327197347746
TIC_Country_Regression_0915,pv_GRC_2024,const,11,-4.941528000156126,17.523382478166972,0.7861014750474349,0.9022922296003352
