scenario,year,region,good,quantity,consumer_price,expenditure_2024USD_bn,real_consumption_2024USD_bn,quantity_S0,consumer_price_S0,expenditure_2024USD_bn_S0,real_consumption_2024USD_bn_S0,quantity_gap,quantity_pct,consumer_price_gap,consumer_price_pct,expenditure_2024USD_bn_gap,expenditure_2024USD_bn_pct,real_consumption_2024USD_bn_gap,real_consumption_2024USD_bn_pct
S2_CAPACITY,2030,Sub Saharan,Forestry,24.866141669494198,1.2339685460587502,39.26748034733538,31.822107952221216,25.13877805685856,1.2811054876422778,41.21445838784432,32.17101067568056,-0.27263638736436135,-1.0845252173662376,-0.04713694158352766,-3.6793958060610286,-1.946978040508938,-4.724017048063828,-0.3489027234593465,-1.0845252173662574
S1_NO_CN,2030,Sub Saharan,Coal,0.0134390127902191,1.6623806653614903,0.0285902786501528,0.0171983942991813,0.0134516759863479,1.645957510348286,0.0283345004026113,0.017214599852633,-1.2663196128800264e-05,-0.0941384266291586,0.01642315501320435,0.9977873007018994,0.00025577824754149936,0.9027095728073148,-1.620555345169944e-05,-0.09413842662872454
S2_CAPACITY,2030,Sub Saharan,Coal,0.0135348630411117,1.470087943563611,0.0254634780290435,0.0173210573574176,0.0134516759863479,1.645957510348286,0.0283345004026113,0.017214599852633,8.318705476379959e-05,0.6184140537448723,-0.17586956678467502,-10.684939658464263,-0.002871022373567799,-10.132602773201558,0.00010645750478460031,0.6184140537447199
S1_NO_CN,2030,Sub Saharan,Oil,0.0026490132916223,2.0180306412858133,0.0068412023363909,0.003390038854063,0.002654913327202,2.005547866516913,0.006814028114941,0.0033975893446244,-5.900035579699866e-06,-0.22223081707597153,0.012482774768900473,0.6224122085193425,2.7174221449899685e-05,0.3987981997067967,-7.5504905613999265e-06,-0.22223081707464634
S2_CAPACITY,2030,Sub Saharan,Oil,0.0027504697278298,1.768353122906239,0.0062243843901703,0.0035198763531143,0.002654913327202,2.005547866516913,0.006814028114941,0.0033975893446244,9.555640062780014e-05,3.599228632013632,-0.23719474361067383,-11.826930065878514,-0.0005896437247707,-8.653379687086975,0.00012228700848989976,3.5992286320116906
S1_NO_CN,2030,Sub Saharan,Gas,0.0231138839476996,1.6779328041965678,0.049632715273209,0.029579679827377,0.0231928328039774,1.6638091401863448,0.0493830426551293,0.0296807135565728,-7.894885627779749e-05,-0.3404019549705819,0.014123664010222914,0.8488752507178244,0.00024967261807969793,0.5055837077988653,-0.00010103372919579787,-0.34040195497060055
S2_CAPACITY,2030,Sub Saharan,Gas,0.0222265213122218,1.6882417932646514,0.048020500842057,0.0284440895169124,0.0231928328039774,1.6638091401863448,0.0493830426551293,0.0296807135565728,-0.000966311491755599,-4.166422876941034,0.024432653078306554,1.468476911694939,-0.0013625418130722988,-2.7591289232373266,-0.0012366240396603986,-4.16642287694107
S1_NO_CN,2030,Sub Saharan,Mine,0.944342758650479,1.5585001944542698,1.883462843767592,1.208510439412424,0.944111788856258,1.5562190587389322,1.8802460808210948,1.2082148588036372,0.00023096979422099206,0.02446424215301875,0.002281135715337612,0.14658191612086474,0.003216762946497198,0.17108201842880336,0.00029558060878676073,0.024464242153042368
S2_CAPACITY,2030,Sub Saharan,Mine,0.9341815630352776,1.5112626460954948,1.806723866829832,1.1955067806609854,0.944111788856258,1.5562190587389322,1.8802460808210948,1.2082148588036372,-0.009930225820980465,-1.0518061460720043,-0.044956412643437416,-2.888822906452992,-0.0735222139912628,-3.910244235645793,-0.012708078142651846,-1.0518061460720045
S1_NO_CN,2030,Sub Saharan,Manufac,480.57853260194094,1.3019977663499576,800.746682352936,615.0138912272067,480.2807383907731,1.300290362402767,799.2010670498559,614.6327931044843,0.29779421116785443,0.062004196163611025,0.001707403947190489,0.131309436458133,1.545615303080126,0.1933950499822978,0.38109812272239196,0.062004196163612
S2_CAPACITY,2030,Sub Saharan,Manufac,467.8254504659554,1.2699022771065738,760.2819644179408,598.6933064788047,480.2807383907731,1.300290362402767,799.2010670498559,614.6327931044843,-12.455287924817696,-2.593334882958317,-0.0303880852961933,-2.337023035381119,-38.91910263191505,-4.86975108474013,-15.939486625679592,-2.5933348829583136
S1_NO_CN,2030,Sub Saharan,Petro,15.744250701409412,1.2441764567139662,25.06827887322525,20.14849359807998,15.79029855273244,1.2356346255995627,24.96898871462743,20.207422717997023,-0.0460478513230278,-0.291621156935373,0.008541831114403431,0.6912910125239253,0.09929015859782098,0.39765390474006035,-0.05892911991704253,-0.29162115693536417
S2_CAPACITY,2030,Sub Saharan,Petro,13.875278823338242,1.434690465839493,25.475368398539786,17.75670191269114,15.79029855273244,1.2356346255995627,24.96898871462743,20.207422717997023,-1.9150197293941975,-12.127824708309976,0.19905584023993028,16.10960360902343,0.5063796839123569,2.028034413807507,-2.4507208053058847,-12.127824708309968
S1_NO_CN,2030,Sub Saharan,Power,10.11236760200248,2.298206471406471,29.74147023724177,12.941165500393064,10.12532670563768,2.2868221543259235,29.632069107500843,12.957749737782404,-0.012959103635198588,-0.1279870172286203,0.011384317080547657,0.49782258139367036,0.10940112974092742,0.36919841589203917,-0.016584237389340117,-0.12798701722864383
S2_CAPACITY,2030,Sub Saharan,Power,9.573204733771638,2.424326751126608,29.700861212512237,12.251179120936264,10.12532670563768,2.2868221543259235,29.632069107500843,12.957749737782404,-0.5521219718660415,-5.452880562941496,0.13750459680068428,6.012911696721598,0.06879210501139355,0.232154240602726,-0.7065706168461396,-5.452880562941498
S1_NO_CN,2030,Sub Saharan,WatWaste,6.246678986076748,1.226275268328517,9.802970586769774,7.994102824922019,6.245668258329337,1.2240592348135837,9.783672109032032,7.992809359776969,0.0010107277474116216,0.016182859953595786,0.002216033514933269,0.1810397284630393,0.019298477737741848,0.197251885822359,0.0012934651450500212,0.016182859953588508
S2_CAPACITY,2030,Sub Saharan,WatWaste,6.164574943318481,1.1910773501265208,9.39644648196533,7.889031288252003,6.245668258329337,1.2240592348135837,9.783672109032032,7.992809359776969,-0.0810933150108557,-1.298392928614295,-0.03298188468706287,-2.6944680248326214,-0.3872256270667016,-3.9578761711487136,-0.10377807152496654,-1.2983929286143059
S1_NO_CN,2030,Sub Saharan,OthServ,402.7684107321055,1.1809238789747822,608.6923554860939,515.4374176282398,402.5373784453626,1.1791935759247991,607.4518516577593,515.1417571889043,0.23103228674290222,0.05739399596508795,0.0017303030499831173,0.1467361326681332,1.2405038283345675,0.20421434636328545,0.29566043933550645,0.05739399596509252
S2_CAPACITY,2030,Sub Saharan,OthServ,393.33851761107263,1.1420753125276686,574.8860393583743,503.3696396463951,402.5373784453626,1.1791935759247991,607.4518516577593,515.1417571889043,-9.198860834289974,-2.2852190447050766,-0.037118263397130535,-3.147766758144015,-32.565812299385016,-5.3610524374091,-11.772117542509193,-2.2852190447050704
S1_NO_CN,2030,Sub Saharan,Transport,46.6688851993116,1.188688315251403,70.99307084725878,59.7238738330374,46.6923073104952,1.18530686671566,70.82664618345581,59.75384796263698,-0.02342211118359927,-0.050162676750683075,0.003381448535742848,0.28528043080627946,0.16642466380297094,0.23497464975525778,-0.029974129599580124,-0.05016267675066284
S2_CAPACITY,2030,Sub Saharan,Transport,43.80961081981446,1.198960927306897,67.21945192975122,56.06475616682748,46.6923073104952,1.18530686671566,70.82664618345581,59.75384796263698,-2.8826964906807433,-6.17381461042682,0.013654060591236972,1.1519430937804906,-3.6071942537045913,-5.09299034767396,-3.689091795809503,-6.173814610426807
S1_NO_CN,2030,South Africa,Rice,0.0004350148184674,1.5512991064360837,0.0008636149171511,0.0005567043228854,0.000434975266133,1.5508706078750576,0.0008632978704086,0.0005566537063212,3.955233439996864e-08,0.009093007690206215,0.00042849856102611383,0.027629549418905157,3.170467425000654e-07,0.03672506945372248,5.0616564200006015e-08,0.009093007668002352
S2_CAPACITY,2030,South Africa,Rice,0.0004298719977454,1.4948165215326057,0.000822332750109,0.0005501228677114,0.000434975266133,1.5508706078750576,0.0008632978704086,0.0005566537063212,-5.103268387600022e-06,-1.173231855909624,-0.0560540863424519,-3.614362543065732,-4.096512029959994e-05,-4.7451895462467775,-6.5308386098000175e-06,-1.173231855934432
S1_NO_CN,2030,South Africa,Crops nec,1.3499379883673177,1.6360207368592707,2.82633192955454,1.7275649011439114,1.3498548416923968,1.6352999142111928,2.8249126562335256,1.7274584953101042,8.314667492093086e-05,0.006159675274171311,0.0007208226480779345,0.04407892655125786,0.001419273321014547,0.05024131694418026,0.00010640583380716606,0.006159675274170026
S2_CAPACITY,2030,South Africa,Crops nec,1.333180515855811,1.5799905880501277,2.695653080812777,1.706119752113195,1.3498548416923968,1.6352999142111928,2.8249126562335256,1.7274584953101042,-0.01667432583658579,-1.2352680689488178,-0.0553093261610651,-3.3822129922720774,-0.12925957542074862,-4.575701664103528,-0.021338743196909205,-1.235268068948805
S1_NO_CN,2030,South Africa,"Bovine cattle, sheep and goats, horses",0.6850483361231332,1.7310449417891354,1.5175747811550082,0.8766812465207596,0.6848333333697934,1.7308102673060186,1.5168928194042155,0.876406099685326,0.00021500275333985464,0.03139490192188971,0.0002346744831167591,0.01355864866008835,0.0006819617507927145,0.044957807306423014,0.00027514683543361507,0.031394901921883774
S2_CAPACITY,2030,South Africa,"Bovine cattle, sheep and goats, horses",0.6635930525277524,1.666485896700963,1.415220187452793,0.8492241405400308,0.6848333333697934,1.7308102673060186,1.5168928194042155,0.876406099685326,-0.021240280842040993,-3.1015255547690694,-0.06432437060505558,-3.7164310739371533,-0.10167263195142251,-6.702690569222689,-0.027181959145295198,-3.101525554769061
S1_NO_CN,2030,South Africa,Animal products nec,0.7957019987672365,1.733081774522687,1.7647778568867556,1.0182888577133842,0.7954612966784578,1.7328075475698617,1.7639648488515396,1.0179808224748006,0.00024070208877868815,0.030259434341276946,0.0002742269528253072,0.01582558624065845,0.0008130080352160007,0.04608980931481282,0.0003080352385835816,0.030259434341279725
S2_CAPACITY,2030,South Africa,Animal products nec,0.768747360270991,1.677728283820524,1.65053905632316,0.9837940241111776,0.7954612966784578,1.7328075475698617,1.7639648488515396,1.0179808224748006,-0.026713936407466776,-3.3582949313830803,-0.05507926374933758,-3.178614025924708,-0.1134257925283797,-6.430161723586927,-0.03418679836362304,-3.358294931383082
S1_NO_CN,2030,South Africa,Forestry,0.2192290821356936,1.6031748153155256,0.4497794293984786,0.2805554462267959,0.21920865296904,1.6023530048060377,0.449506974146617,0.280529302277687,2.0429166653596065e-05,0.009319507408533451,0.0008218105094879302,0.05128773166855384,0.0002724552518615919,0.06061201884105237,2.614394910888107e-05,0.009319507408535172
S2_CAPACITY,2030,South Africa,Forestry,0.2137452137910152,1.5526160041821555,0.424698765921621,0.2735375400461828,0.21920865296904,1.6023530048060377,0.449506974146617,0.280529302277687,-0.005463439178024804,-2.4923464945503015,-0.0497370006238822,-3.103997713032203,-0.02480820822499602,-5.5189818293907615,-0.006991762231504217,-2.4923464945502536
S1_NO_CN,2030,South Africa,Coal,0.6303072668289437,1.705380986781473,1.3756066691526092,0.8066271876629041,0.6306446232170613,1.6966564851125472,1.3693017417779438,0.8070589149313464,-0.0003373563881176045,-0.053493897465845826,0.00872450166892591,0.514217329523081,0.00630492737466537,0.4604483571662486,-0.0004317272684423168,-0.05349389746584266
S2_CAPACITY,2030,South Africa,Coal,0.5954087328568112,2.8067959690459943,2.1386838311238843,0.7619662614877676,0.6306446232170613,1.6966564851125472,1.3693017417779438,0.8070589149313464,-0.0352358903602501,-5.587281499444779,1.110139483933447,65.43101055955981,0.7693820893459404,56.187914312220975,-0.04509265344357882,-5.58728149944477
S1_NO_CN,2030,South Africa,Oil,4.286240100926604e-06,1.517108004238944,8.32172838423714e-06,5.485257586562165e-06,4.302566288641352e-06,1.5058294079660512,8.291323998509366e-06,5.506150803673964e-06,-1.6326187714747974e-08,-0.3794523226254207,0.011278596272892738,0.7489956175133361,3.040438572777397e-08,0.36670121362089025,-2.0893217111799396e-08,-0.3794523226254256
S2_CAPACITY,2030,South Africa,Oil,4.347504625800987e-06,1.3346203334559477,7.425373978757106e-06,5.563660030648693e-06,4.302566288641352e-06,1.5058294079660512,8.291323998509366e-06,5.506150803673964e-06,4.493833715963504e-08,1.0444542662427054,-0.1712090745101036,-11.369752350723349,-8.6595001975226e-07,-10.444049947969017,5.750922697472919e-08,1.0444542662426957
S1_NO_CN,2030,South Africa,Gas,0.0032732251617671,1.4683747854889644,0.006150824578305,0.0041888652429988,0.003293566999156,1.4515711726755574,0.0061182240810347,0.0042148974318664,-2.0341837388900084e-05,-0.6176233061028612,0.01680361281340703,1.1576154948320148,3.2600497270300274e-05,0.5328424856382009,-2.6032188867599997e-05,-0.6176233061043357
S2_CAPACITY,2030,South Africa,Gas,0.0029284117240027,1.6210268650211457,0.0060749525636747,0.003747594950432,0.003293566999156,1.4515711726755574,0.0061182240810347,0.0042148974318664,-0.00036515527515330014,-11.086924153869461,0.16945569234558833,11.67394996094095,-4.3271517360000435e-05,-0.7072561708573847,-0.0004673024814343999,-11.086924153868996
S1_NO_CN,2030,South Africa,Mine,0.054996842382762,1.5858757694258718,0.111616258597697,0.0703814644383512,0.054995735149496,1.584759754210976,0.1115354662609505,0.0703800474715699,1.1072332659969875e-06,0.0020133075100954158,0.0011160152148959046,0.07042172871505997,8.079233674650188e-05,0.07243645403111383,1.4169667812979903e-06,0.0020133075100160678
S2_CAPACITY,2030,South Africa,Mine,0.0537730193668058,1.5408348447748792,0.106033001634629,0.068815293502993,0.054995735149496,1.584759754210976,0.1115354662609505,0.0703800474715699,-0.0012227157826902035,-2.223292005037247,-0.043924909436096726,-2.7717077821657687,-0.005502464626321493,-4.933376629679229,-0.0015647539685769013,-2.2232920050373446
S1_NO_CN,2030,South Africa,Manufac,70.88548128649659,1.4576231715712615,132.22789912097798,90.71473857569715,70.88881713445015,1.4563676327801132,132.12022049529608,90.71900758212192,-0.0033358479535650076,-0.004705746390489383,0.0012555387911483695,0.08621029216034044,0.10767862568189912,0.0815004889321486,-0.004269006424763688,-0.0047057463904675535
S2_CAPACITY,2030,South Africa,Manufac,68.07432474915238,1.4261940811098988,124.24602797567798,87.11719891380422,70.88881713445015,1.4563676327801132,132.12022049529608,90.71900758212192,-2.8144923852977684,-3.970291082667815,-0.030173551670214405,-2.071836189644988,-7.874192519618106,-5.959869344827844,-3.6018086683177017,-3.9702910826677886
S1_NO_CN,2030,South Africa,Petro,4.901104184048983,1.3646319035794352,8.559137370978691,6.272121562740349,4.9176158454401175,1.356106382962942,8.53431957580807,6.293252137312719,-0.016511661391134247,-0.33576558051895744,0.008525520616493143,0.6286763873101037,0.024817795170621437,0.2907999278697221,-0.021130574572370442,-0.33576558051896843
S2_CAPACITY,2030,South Africa,Petro,4.248538510530769,1.573623128727241,8.555804081283366,5.437009498544967,4.9176158454401175,1.356106382962942,8.53431957580807,6.293252137312719,-0.6690773349093488,-13.605725944000973,0.21751674576429902,16.039799568603833,0.021484505475296345,0.25174245333157785,-0.8562426387677524,-13.605725944000975
S1_NO_CN,2030,South Africa,Power,7.481176713676147,1.7903348398116972,17.14054861721703,9.573934577212253,7.485737688870011,1.786735003905921,17.11651292125673,9.579771423444546,-0.004560975193864003,-0.06092886744676319,0.003599835905776061,0.2014756468030559,0.024035695960296977,0.14042402252650082,-0.005836846232293524,-0.06092886744676421
S2_CAPACITY,2030,South Africa,Power,6.869139418929506,1.938416041620052,17.040010894073,8.790688138452621,7.485737688870011,1.786735003905921,17.11651292125673,9.579771423444546,-0.6165982699405053,-8.236974037405552,0.15168103771413088,8.489285617763468,-0.07650202718373222,-0.4469486719384621,-0.7890832849919249,-8.236974037405567
S1_NO_CN,2030,South Africa,WatWaste,2.026328490181245,1.6617789926135027,4.309269514231597,2.593166438991537,2.0263456126845294,1.6604551002648014,4.305872825399313,2.5931883512831937,-1.712250328456122e-05,-0.0008449942190205698,0.0013238923487013388,0.0797306924162063,0.003396688832284056,0.0788850244774486,-2.1912291656711602e-05,-0.000844994219022644
S2_CAPACITY,2030,South Africa,WatWaste,1.9862187756024603,1.6043342603082908,4.077955502921567,2.5418365750394534,2.0263456126845294,1.6604551002648014,4.305872825399313,2.5931883512831937,-0.0401268370820691,-1.980256321077851,-0.056120839956510515,-3.3798468833972466,-0.22791732247774643,-5.293173572923861,-0.05135177624374032,-1.9802563210778652
S1_NO_CN,2030,South Africa,OthServ,146.31404267490993,1.5463417316756372,289.5423056361192,187.24341376018327,146.3034276509847,1.5453386609216164,289.333494693625,187.22982932713387,0.010615023925225842,0.007255485463094273,0.0010030707540207295,0.0649094453783039,0.20881094249415355,0.07216964033675509,0.013584433049402378,0.007255485463092117
S2_CAPACITY,2030,South Africa,OthServ,141.13783552461263,1.4812968719182067,267.55070542478285,180.61923279004236,146.3034276509847,1.5453386609216164,289.333494693625,187.22982932713387,-5.165592126372076,-3.530738964431438,-0.06404178900340973,-4.144191213414423,-21.78278926884218,-7.528609603913282,-6.61059653709151,-3.5307389644313925
S1_NO_CN,2030,South Africa,Transport,18.657603508838022,1.4387550928651751,34.352889736057854,23.8768153115791,18.674052235891267,1.4361033658575575,34.31980496690705,23.897865347173155,-0.01644872705324474,-0.08808332998892718,0.0026517270076176214,0.18464736387788938,0.03308476915080405,0.09640139034212494,-0.021050035594054606,-0.08808332998890457
S2_CAPACITY,2030,South Africa,Transport,17.17538224658027,1.4369773784738322,31.58470932336388,21.979962732786777,18.674052235891267,1.4361033658575575,34.31980496690705,23.897865347173155,-1.4986699893109972,-8.0254139293376,0.000874012616274733,0.06086000750738604,-2.7350956435431684,-7.969438189350115,-1.917902614386378,-8.025413929337601
S1_NO_CN,2050,Australia_Oceania,Rice,0.0047965747953007,5.352899283062897,0.0328579780266944,0.0061383516262915,0.004794951665787,5.362932034340965,0.0329084228173358,0.006136274448281,1.6231295137001875e-06,0.03385080031737466,-0.01003275127806802,-0.18707586099962414,-5.0444790641403225e-05,-0.15328838735726177,2.077178010500072e-06,0.03385080031878247
S2_CAPACITY,2050,Australia_Oceania,Rice,0.0047833279263739,5.083546238343264,0.031118415503096,0.0061213991252068,0.004794951665787,5.362932034340965,0.0329084228173358,0.006136274448281,-1.1623739413099861e-05,-0.24241619568425923,-0.2793857959977011,-5.209571820203647,-0.001790007314239804,-5.439359170068909,-1.4875323074199469e-05,-0.24241619568314132
S1_NO_CN,2050,Australia_Oceania,Crops nec,5.838955934655868,5.052098212180407,37.75091862297002,7.4723249537749155,5.83664261606037,5.062440050576844,37.81320915760311,7.469364515562911,0.002313318595497549,0.03963440538798995,-0.01034183839643621,-0.20428564670623212,-0.06229053463309242,-0.16473220871962846,0.0029604382120043127,0.03963440538798241
S2_CAPACITY,2050,Australia_Oceania,Crops nec,5.820820764027157,4.801286030368535,35.76533915000714,7.449116714228943,5.83664261606037,5.062440050576844,37.81320915760311,7.469364515562911,-0.015821852033212735,-0.271077965090352,-0.26115402020830825,-5.158659018165575,-2.047870007595975,-5.415752995363551,-0.020247801333968418,-0.2710779650903473
S1_NO_CN,2050,Australia_Oceania,"Bovine cattle, sheep and goats, horses",0.1651713211546499,4.669378652413958,0.9869934665342652,0.2113757600426992,0.16500159152018,4.678115111059276,0.9878240124851084,0.2111585508429602,0.00016972963446990064,0.10286545293664175,-0.008736458645317136,-0.1867516817759305,-0.0008305459508431978,-0.0840783318026214,0.0002172091997389991,0.10286545293661292
S2_CAPACITY,2050,Australia_Oceania,"Bovine cattle, sheep and goats, horses",0.1635263414174264,4.448290107217385,0.9308964311905013,0.2092706195147931,0.16500159152018,4.678115111059276,0.9878240124851084,0.2111585508429602,-0.0014752501027536224,-0.8940823474258407,-0.2298250038418903,-4.9127693181079195,-0.05692758129460718,-5.762927462290795,-0.001887931328167114,-0.894082347425835
S1_NO_CN,2050,Australia_Oceania,Animal products nec,1.9356683924467308,5.882999047836431,14.573044075398665,2.4771454259251406,1.933682775893441,5.895444483361026,14.588892515972663,2.4746043600164254,0.0019856165532898817,0.10268574442736324,-0.012445435524595538,-0.21110258199735138,-0.0158484405739987,-0.10863360982779893,0.0025410659087152787,0.10268574442738039
S2_CAPACITY,2050,Australia_Oceania,Animal products nec,1.9206863831628145,5.590186585430975,13.740524250263944,2.4579724023258294,1.933682775893441,5.895444483361026,14.588892515972663,2.4746043600164254,-0.012996392730626471,-0.6721057296805886,-0.3052578979300513,-5.177860614099483,-0.8483682657087197,-5.815165645917831,-0.016631957690596,-0.6721057296805864
S1_NO_CN,2050,Australia_Oceania,Forestry,0.134166571479463,5.181140414721205,0.8895906834699778,0.1716978528037891,0.1340597739319459,5.1921102264687615,0.890764556790119,0.1715611800887365,0.0001067975475171068,0.0796641262212791,-0.010969811747556513,-0.21127848348892353,-0.0011738733201411833,-0.13178267042542086,0.0001366727150526048,0.07966412622127783
S2_CAPACITY,2050,Australia_Oceania,Forestry,0.1331996026589391,4.940516640336498,0.8421623804475885,0.1704603875515927,0.1340597739319459,5.1921102264687615,0.890764556790119,0.1715611800887365,-0.0008601712730068045,-0.6416326447361174,-0.25159358613226335,-4.845690387112144,-0.0486021763425305,-5.456231500461698,-0.001100792537143791,-0.6416326447360812
S1_NO_CN,2050,Australia_Oceania,Coal,0.0032762135335859,3.8899950802815257,0.0163095430658805,0.004192689967054,0.0032834274012844,3.832175338633012,0.0161025008852278,0.0042019218166917,-7.213867698500128e-06,-0.21970541196306737,0.057819741648513556,1.5087968722521612,0.00020704218065270216,1.2857765519059194,-9.231849637700643e-06,-0.21970541196240428
S2_CAPACITY,2050,Australia_Oceania,Coal,0.0031567350801451,4.826960698536681,0.0194999025537019,0.0040397890319089,0.0032834274012844,3.832175338633012,0.0161025008852278,0.0042019218166917,-0.0001266923211392999,-3.8585388271335264,0.9947853599036685,25.958764200453356,0.0033974016684741003,21.098596377602608,-0.0001621327847828001,-3.858538827132489
S1_NO_CN,2050,Australia_Oceania,Oil,3.0271498244032487e-05,1.6408295131325945,6.356498034211837e-05,3.873953741362648e-05,3.05292539399046e-05,1.6230090243932578,6.340998752723189e-05,3.9069396753369655e-05,-2.5775569587211126e-07,-0.8442908443799224,0.017820488739336726,1.0979907364346726,1.5499281488648073e-07,0.24442965679486675,-3.2985933974317316e-07,-0.8442908443799391
S2_CAPACITY,2050,Australia_Oceania,Oil,3.181226310824779e-05,1.4393864688983158,5.859931282606684e-05,4.071131025492073e-05,3.05292539399046e-05,1.6230090243932578,6.340998752723189e-05,3.9069396753369655e-05,1.2830091683431894e-06,4.202556573667777,-0.183622555494942,-11.313711306293387,-4.810674701165051e-06,-7.586619850854049,1.6419135015510755e-06,4.202556573667762
S1_NO_CN,2050,Australia_Oceania,Gas,1.7128630893315002,3.037648181764785,6.658565333290702,2.1920133410601284,1.73591983006306,2.9799026113784404,6.619912923091678,2.2215198927511155,-0.023056740731559833,-1.3282146060122062,0.057745570386344536,1.937834148198308,0.03865241019902399,0.5838809459894265,-0.02950655169098715,-1.3282146060122122
S2_CAPACITY,2050,Australia_Oceania,Gas,1.564475085840803,3.237654136136785,6.482158504940762,2.002115803229576,1.73591983006306,2.9799026113784404,6.619912923091678,2.2215198927511155,-0.17144474422225708,-9.876305417631475,0.2577515247583446,8.64966270287317,-0.13775441815091582,-2.0809098208890155,-0.21940408952153945,-9.87630541763148
S1_NO_CN,2050,Australia_Oceania,Mine,0.0725017494665079,3.2404829783116043,0.3006621595576745,0.0927831325948542,0.0725386543277896,3.2358320873239004,0.3003834588097606,0.0928303610915855,-3.690486128168913e-05,-0.05087613166205491,0.004650890987703882,0.1437309125502326,0.0002787007479139181,0.0927816561598438,-4.722849673130525e-05,-0.05087613166204329
S2_CAPACITY,2050,Australia_Oceania,Mine,0.0723548412968841,3.0421243792643344,0.2816858967393979,0.092595128853127,0.0725386543277896,3.2358320873239004,0.3003834588097606,0.0928303610915855,-0.0001838130309054914,-0.25340011144247615,-0.19370770805956594,-5.986333741432369,-0.01869756207036266,-6.224564476502761,-0.00023523223845850483,-0.2534001114424483
S1_NO_CN,2050,Australia_Oceania,Manufac,252.67047261376496,2.3469953097014318,758.9047239324253,323.35162135642054,252.718334478837,2.3459777966197835,758.7194019197457,323.4128719311793,-0.04786186507203638,-0.018938817862478596,0.0010175130816483247,0.04337266461406475,0.18532201267964865,0.02442563248161819,-0.06125057475878748,-0.018938817862457033
S2_CAPACITY,2050,Australia_Oceania,Manufac,246.93129247601223,2.2681934175216187,716.764945152544,316.00698316580906,252.718334478837,2.3459777966197835,758.7194019197457,323.4128719311793,-5.787042002824762,-2.2899177516182063,-0.07778437909816471,-3.3156485628398022,-41.95445676720169,-5.52964068943626,-7.405888765370264,-2.289917751618186
S1_NO_CN,2050,Australia_Oceania,Petro,18.656582598597144,2.564325647943016,61.22457980070445,23.87551138808688,18.75955114018854,2.546997938278348,61.14649644608145,24.007283998337854,-0.10296854159139812,-0.5488859558628184,0.01732770966466779,0.6803189513526074,0.07808335462299709,0.12769882031074412,-0.1317726102509731,-0.5488859558627972
S2_CAPACITY,2050,Australia_Oceania,Petro,16.82422725284573,2.716438773157609,58.48649404356691,21.53057920700247,18.75955114018854,2.546997938278348,61.14649644608145,24.007283998337854,-1.9353238873428111,-10.31647224861778,0.1694408348792611,6.652570555035282,-2.660002402514543,-4.350212288712428,-2.476704791335383,-10.316472248617783
S1_NO_CN,2050,Australia_Oceania,Power,17.09791718843973,3.303814271214186,72.29019161781576,21.88082794111929,17.809889137803907,3.1128433197458905,70.94781412668738,22.791964400095345,-0.7119719493641767,-3.997621455447017,0.19097095146829535,6.134936193444031,1.3423774911283886,1.8920632124499048,-0.9111364589760562,-3.9976214554470113
S2_CAPACITY,2050,Australia_Oceania,Power,15.716965905608037,3.501255013557994,70.42275265202015,20.113574241052348,17.809889137803907,3.1128433197458905,70.94781412668738,22.791964400095345,-2.0929232321958704,-11.751466929422692,0.3884116938121034,12.477714228283434,-0.5250614746672255,-0.7400671622238478,-2.6783901590429977,-11.751466929422694
S1_NO_CN,2050,Australia_Oceania,WatWaste,12.354985005355733,1.87658856568665,29.670975860033963,15.811124722620384,12.36071959955492,1.8746278506344605,29.65373221103811,15.818463491876493,-0.005734594199187981,-0.04639369215522428,0.001960715052189421,0.10459222888029882,0.0172436489958514,0.05815001252838163,-0.007338769256108435,-0.046393692155228795
S2_CAPACITY,2050,Australia_Oceania,WatWaste,12.193861889655611,1.7977726891908838,28.054116242474592,15.604929597581588,12.36071959955492,1.8746278506344605,29.65373221103811,15.818463491876493,-0.16685770989930937,-1.3499028802928068,-0.07685516144357663,-4.099755661773898,-1.5996159685635192,-5.394315822303436,-0.21353389429490477,-1.3499028802927935
S1_NO_CN,2050,Australia_Oceania,OthServ,1403.275009020505,1.9276906153175024,3461.789575299853,1795.822178986475,1403.586866295272,1.9268446497391036,3461.039365848713,1796.221274108318,-0.3118572747671351,-0.02221859453489142,0.0008459655783987774,0.043904192199060874,0.7502094511401083,0.02167584276973812,-0.39909512184317464,-0.022218594534868418
S2_CAPACITY,2050,Australia_Oceania,OthServ,1377.7257255689976,1.8435188880125035,3250.3557821708723,1763.125829671842,1403.586866295272,1.9268446497391036,3461.039365848713,1796.221274108318,-25.86114072627447,-1.8425037557193893,-0.08332576172660011,-4.324467036711159,-210.6835836778405,-6.087292324864293,-33.0954444364761,-1.842503755719371
S1_NO_CN,2050,Australia_Oceania,Transport,64.78967980191568,1.5601875184224363,129.36094354553651,82.91371686500177,64.850809104694,1.5583450154248797,129.33008316805825,82.99194626385376,-0.06112930277831197,-0.09426143423997364,0.0018425029975566165,0.11823460012507318,0.030860377478262535,0.02386171625526673,-0.07822939885198821,-0.09426143423998741
