year,scenario,sector,real_output,real_output_S0,real_output_gap,real_output_pct
2035,S1_NO_CN,Forestry,807.0441905546884,807.6568042681836,-0.6126137134951932,-0.0758507462894814
2035,S2_CAPACITY,Forestry,800.1759090862066,807.6568042681836,-7.480895181976962,-0.9262467848277942
2035,S1_NO_CN,Gas,1103.3434847380167,1093.8948373583548,9.448647379661907,0.8637619501413346
2035,S2_CAPACITY,Gas,944.6030313994308,1093.8948373583548,-149.291805958924,-13.6477292752792
2035,S1_NO_CN,Manufac,91952.88693982278,92059.35430628959,-106.46736646680802,-0.11565078559271848
2035,S2_CAPACITY,Manufac,90919.91807370553,92059.35430628959,-1139.436232584063,-1.23771912280968
2035,S1_NO_CN,Mine,2678.869544313687,2680.17729391785,-1.3077496041628365,-0.04879339912066728
2035,S2_CAPACITY,Mine,2642.4515649620766,2680.17729391785,-37.72572895577332,-1.407583335676511
2035,S1_NO_CN,Oil,2093.6664924597017,2087.340866216559,6.3256262431427785,0.30304711346012153
2035,S2_CAPACITY,Oil,1976.1194237697846,2087.340866216559,-111.22144244677429,-5.328379482569629
2035,S1_NO_CN,OthServ,182937.91979038942,183087.83865025378,-149.91885986435227,-0.08188357073280927
2035,S2_CAPACITY,OthServ,182451.65134626525,183087.83865025378,-636.187303988525,-0.3474765493320455
2035,S1_NO_CN,Petro,5609.3717988868575,5596.256286016762,13.1155128700957,0.23436226290899387
2035,S2_CAPACITY,Petro,4921.465141387217,5596.256286016762,-674.7911446295448,-12.057902821849492
2035,S1_NO_CN,Power,3595.7414037539597,3679.813968496741,-84.0725647427812,-2.284696059706684
2035,S2_CAPACITY,Power,3281.8620988882017,3679.813968496741,-397.95186960853925,-10.814456193042513
2035,S1_NO_CN,Rice,806.5120779778164,806.8787836408811,-0.3667056630647494,-0.04544742909338408
2035,S2_CAPACITY,Rice,794.5931737193714,806.8787836408811,-12.285609921509717,-1.522609116833303
2035,S1_NO_CN,Transport,14664.36375846574,14689.671407231926,-25.307648766185594,-0.17228192561016914
2035,S2_CAPACITY,Transport,14260.174532040826,14689.671407231926,-429.4968751911001,-2.9238017875583857
2035,S1_NO_CN,WatWaste,1789.3273529944129,1794.289258288967,-4.961905294554072,-0.27653876160891366
2035,S2_CAPACITY,WatWaste,1767.2748549506377,1794.289258288967,-27.014403338329203,-1.5055768301310637
2040,S1_NO_CN,Animal products nec,2912.0980843497687,2913.8289913591157,-1.7309070093469927,-0.05940317755365715
2040,S2_CAPACITY,Animal products nec,2897.7274505054506,2913.8289913591157,-16.10154085366503,-0.5525904540525106
2040,S1_NO_CN,"Bovine cattle, sheep and goats, horses",842.1174327348825,842.7131371448274,-0.5957044099449149,-0.070688871893371
2040,S2_CAPACITY,"Bovine cattle, sheep and goats, horses",837.0039747797018,842.7131371448274,-5.709162365125621,-0.6774739960111068
2040,S1_NO_CN,Coal,667.4979433974997,663.3806903832879,4.117253014211883,0.6206470996062635
2040,S2_CAPACITY,Coal,549.4275328345811,663.3806903832879,-113.95315754870671,-17.177641616741496
2040,S1_NO_CN,Crops nec,5167.217800373065,5169.6124372158265,-2.394636842761429,-0.046321399753732735
2040,S2_CAPACITY,Crops nec,5124.45773061662,5169.6124372158265,-45.15470659920629,-0.8734640584299787
2040,S1_NO_CN,Forestry,894.7754164400812,895.3329619489014,-0.5575455088201124,-0.0622724207099987
2040,S2_CAPACITY,Forestry,888.4371347508759,895.3329619489014,-6.895827198025472,-0.7701969536578988
2040,S1_NO_CN,Gas,1156.1844622478886,1146.8408974497927,9.34356479809594,0.8147219739785213
2040,S2_CAPACITY,Gas,1004.2585669087738,1146.8408974497927,-142.5823305410189,-12.432616490925325
2040,S1_NO_CN,Manufac,99668.04373745495,99766.22640947108,-98.18267201613344,-0.0984127350002813
2040,S2_CAPACITY,Manufac,98719.15555926102,99766.22640947108,-1047.0708502100606,-1.0495243609922278
2040,S1_NO_CN,Mine,2910.875980068532,2911.9637738166693,-1.087793748137301,-0.03735601925814981
2040,S2_CAPACITY,Mine,2875.372178143524,2911.9637738166693,-36.59159567314555,-1.2565951541761615
2040,S1_NO_CN,Oil,2148.1293325803176,2141.7184664325077,6.410866147809884,0.29933281373291604
2040,S2_CAPACITY,Oil,2026.7801711505613,2141.7184664325077,-114.93829528194647,-5.3666388502220315
2040,S1_NO_CN,OthServ,204427.89504061377,204572.591167969,-144.69612735521514,-0.07073094520096736
2040,S2_CAPACITY,OthServ,203695.89178421523,204572.591167969,-876.6993837537593,-0.4285517325407123
2040,S1_NO_CN,Petro,6485.207268509634,6469.232169312059,15.975099197574309,0.24693964877864488
2040,S2_CAPACITY,Petro,5624.960991707725,6469.232169312059,-844.2711776043343,-13.050562346630304
2040,S1_NO_CN,Power,3789.8583356577637,3877.5504860034416,-87.69215034567787,-2.26153471533678
2040,S2_CAPACITY,Power,3473.168204106188,3877.5504860034416,-404.3822818972535,-10.428807654650214
2040,S1_NO_CN,Rice,868.8979823035957,869.1694774508775,-0.27149514728182567,-0.031236157541803422
2040,S2_CAPACITY,Rice,858.4143608496369,869.1694774508775,-10.755116601240616,-1.2374015517414967
2040,S1_NO_CN,Transport,16933.66224269348,16960.174445676323,-26.5122029828417,-0.1563203436837319
2040,S2_CAPACITY,Transport,16433.93591604195,16960.174445676323,-526.2385296343709,-3.1027896046701664
2040,S1_NO_CN,WatWaste,1986.516571141512,1991.4737518332095,-4.957180691697431,-0.248920212336929
2040,S2_CAPACITY,WatWaste,1958.393646227585,1991.4737518332095,-33.08010560562457,-1.66108669899231
2045,S1_NO_CN,Animal products nec,3033.031897777906,3034.5039290261875,-1.4720312482813824,-0.04850978224812438
2045,S2_CAPACITY,Animal products nec,3020.9032458199686,3034.5039290261875,-13.600683206218946,-0.44820120600679486
2045,S1_NO_CN,"Bovine cattle, sheep and goats, horses",887.4722535910438,887.9976223020899,-0.5253687110460987,-0.05916330155075262
2045,S2_CAPACITY,"Bovine cattle, sheep and goats, horses",883.1699363585801,887.9976223020899,-4.827685943509778,-0.5436597826685887
2045,S1_NO_CN,Coal,668.7988841260416,664.3527663406056,4.446117785435945,0.6692405015374729
2045,S2_CAPACITY,Coal,547.1690549338266,664.3527663406056,-117.18371140677903,-17.638778273213415
2045,S1_NO_CN,Crops nec,5437.292204375535,5439.103897544105,-1.8116931685699456,-0.03330867000698353
2045,S2_CAPACITY,Crops nec,5401.462864685312,5439.103897544105,-37.64103285879355,-0.6920447479554388
2045,S1_NO_CN,Forestry,972.4964037781625,972.9732965206283,-0.47689274246579316,-0.04901396001012268
2045,S2_CAPACITY,Forestry,967.189580079298,972.9732965206283,-5.783716441330284,-0.594437325465454
2045,S1_NO_CN,Gas,1200.9906215623562,1191.7420053527428,9.248616209613374,0.7760585905399787
2045,S2_CAPACITY,Gas,1054.2183485480202,1191.7420053527428,-137.52365680472258,-11.539717169238912
2045,S1_NO_CN,Manufac,106061.4035046324,106148.68658210107,-87.28307746867358,-0.08222718554427348
2045,S2_CAPACITY,Manufac,105232.25645837783,106148.68658210107,-916.430123723243,-0.8633457023647927
2045,S1_NO_CN,Mine,3108.508436955913,3109.3099577310395,-0.8015207751263915,-0.025778091796010143
2045,S2_CAPACITY,Mine,3074.5931723060326,3109.3099577310395,-34.71678542500695,-1.1165430882400953
2045,S1_NO_CN,Oil,2194.109920363509,2187.5920835708803,6.517836792628714,0.29794571124930336
2045,S2_CAPACITY,Oil,2068.66886352002,2187.5920835708803,-118.92322005086044,-5.43626121816724
2045,S1_NO_CN,OthServ,226268.9243423411,226404.32412978658,-135.39978744546534,-0.059804417590472884
2045,S2_CAPACITY,OthServ,225314.9601055547,226404.32412978658,-1089.3640242318797,-0.4811586653298196
2045,S1_NO_CN,Petro,7380.151494242161,7359.999209260864,20.15228498129727,0.2738082492718241
2045,S2_CAPACITY,Petro,6310.925237021437,7359.999209260864,-1049.0739722394264,-14.253723980288049
2045,S1_NO_CN,Power,3911.1206124347596,4001.0944858521966,-89.97387341743706,-2.2487315342235275
2045,S2_CAPACITY,Power,3592.366640839202,4001.0944858521966,-408.72784501299475,-10.215400972365176
2045,S1_NO_CN,Rice,910.9250845289024,911.0832725780346,-0.1581880491321499,-0.017362633459896065
2045,S2_CAPACITY,Rice,902.2765548589192,911.0832725780346,-8.80671771911534,-0.9666205037653177
2045,S1_NO_CN,Transport,19391.596368962968,19419.08297401903,-27.486605056063127,-0.14154429996945636
2045,S2_CAPACITY,Transport,18778.035950137575,19419.08297401903,-641.047023881456,-3.3011189289376777
2045,S1_NO_CN,WatWaste,2197.5304648922915,2202.462334835301,-4.931869943009588,-0.22392527967468692
2045,S2_CAPACITY,WatWaste,2161.891370288583,2202.462334835301,-40.57096454671819,-1.8420730245882757
2050,S1_NO_CN,Animal products nec,3131.0814674289854,3132.2870456844153,-1.2055782554298275,-0.03848875399497126
2050,S2_CAPACITY,Animal products nec,3121.33677672297,3132.2870456844153,-10.95026896144509,-0.3495934057682258
2050,S1_NO_CN,"Bovine cattle, sheep and goats, horses",926.3258310088427,926.78427622872,-0.4584452198773761,-0.04946622764715927
2050,S2_CAPACITY,"Bovine cattle, sheep and goats, horses",922.5953922552102,926.78427622872,-4.18888397350986,-0.45198047495532717
2050,S1_NO_CN,Coal,658.644716897216,653.6090118342486,5.035705062967395,0.7704460880726688
2050,S2_CAPACITY,Coal,523.5707262050372,653.6090118342486,-130.03828562921137,-19.895424217649605
2050,S1_NO_CN,Crops nec,5640.455084606194,5641.629256263405,-1.1741716572114456,-0.020812634150105945
2050,S2_CAPACITY,Crops nec,5613.641742939326,5641.629256263405,-27.987513324079373,-0.4960891978679261
2050,S1_NO_CN,Forestry,1038.6328104048384,1038.9955037747502,-0.36269336991176715,-0.03490807886983865
2050,S2_CAPACITY,Forestry,1034.709320135141,1038.9955037747502,-4.286183639609135,-0.4125314906596902
2050,S1_NO_CN,Gas,1238.6142515498018,1229.4014322746414,9.212819275160427,0.7493743730324803
2050,S2_CAPACITY,Gas,1093.73287572218,1229.4014322746414,-135.66855655246127,-11.035334187096804
2050,S1_NO_CN,Manufac,111248.90037031876,111324.96272363083,-76.06235331206699,-0.06832461601706992
2050,S2_CAPACITY,Manufac,110556.36116570464,111324.96272363083,-768.6015579261875,-0.6904125895234073
2050,S1_NO_CN,Mine,3275.611314713236,3276.0893635546263,-0.47804884139031856,-0.01459205743007039
2050,S2_CAPACITY,Mine,3243.5329036323537,3276.0893635546263,-32.55645992227255,-0.993759824883046
2050,S1_NO_CN,Oil,2233.8368777540527,2227.2514165000152,6.585461254037455,0.2956765996533113
2050,S2_CAPACITY,Oil,2103.1624357148967,2227.2514165000152,-124.08898078511857,-5.571395302112617
2050,S1_NO_CN,OthServ,247818.61717420828,247936.13805170788,-117.52087749959901,-0.047399656388569564
2050,S2_CAPACITY,OthServ,246743.74093935365,247936.13805170788,-1192.3971123542287,-0.4809291302688398
2050,S1_NO_CN,Petro,8230.10420487415,8204.388520393331,25.7156844808178,0.31343816077087666
2050,S2_CAPACITY,Petro,6912.608034891245,8204.388520393331,-1291.7804855020868,-15.744994063739888
2050,S1_NO_CN,Power,3931.718745580834,4021.4292876210193,-89.71054204018537,-2.2308123710228402
2050,S2_CAPACITY,Power,3605.254485855306,4021.4292876210193,-416.17480176571326,-10.348927508107751
2050,S1_NO_CN,Rice,937.8667195428217,937.9251235403665,-0.058403997544814956,-0.006226936039879026
2050,S2_CAPACITY,Rice,931.1229911460122,937.9251235403665,-6.802132394354317,-0.7252319213583328
2050,S1_NO_CN,Transport,22230.07340268588,22256.466952664145,-26.393549978263763,-0.11858822891521155
2050,S2_CAPACITY,Transport,21532.240413074465,22256.466952664145,-724.2265395896793,-3.254004964624396
2050,S1_NO_CN,WatWaste,2427.0949912942897,2431.8850437798683,-4.790052485578599,-0.19696870531895871
2050,S2_CAPACITY,WatWaste,2383.0807640291728,2431.8850437798683,-48.804279750695514,-2.0068497841016053
