technology,iso3,year,weight,observed,procurement_model,other_cost_fitted,other_cost_observed,model_factual,Q,Q_ratio,beta_B,G_level_gap,G_anchor,B_fit_outside_year_range,P_direct,S_share,T_cn_tariff,K_spillover,G_other,china_contribution_since_2010,model_without_china_contribution,observed_completed,observation_imputed,completion_method,region,country_name,cost_actual,cost_cf,capacity_weight_MW,tfp_start_year,alpha,annual_cost_reduction_actual,tfp_growth_factor_actual,tfp_growth_rate_actual,tfp_raw_actual,annual_cost_reduction_cf,tfp_growth_factor_cf,tfp_growth_rate_cf,tfp_raw_cf,tfp_actual,tfp_cf,tfp_multiplier,target,target_name,excluded_target_receiver,TIC,X,B,Q_global,Q_cf,p_beta_B,B_fitted,B_cf,B_deployment_gap,B_cf_fitted,B_fitted_gap,X_cf,equipment_gap_inclusive,equipment_gap_target_origin,equipment_gap_other_origins,TIC_cf,total_deployment_gap,deployment_gap_pct_of_TIC,balance_gap_pct_of_TIC,cf_Q_below_balance_fit_range,annual_cost_interpolated,B_cf_fixed,TIC_cf_equipment_only,scenario_scope
wind,BRA,2024,0.1516697652795743,1307.044736135391,398.9197531891879,635.9618084499955,908.1249829462032,1034.8815616391837,1049.19276,0.5598405673329274,-0.4846771838084797,0.0,excluded_for_wind,False,408.0222024547836,390.3952254006954,7.464545924920046,12.702593643064,0.0,818.584567423463,1853.4661290626464,1307.044736135391,False,reported,Brazil,Brazil,1034.8815616391837,1853.4661290626464,32920.19,2010,1.0,0.0866737952304875,1.0948990566326309,0.0948990566326306,3.278935721976852,0.0380653239412951,1.0395716308900087,0.0395716308900087,1.830791546317606,2.0918677840233597,1.167992964709647,0.5583493247662178,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2010,0.0501939438218226,3207.7690771495986,1846.2542649873703,1723.101069912536,1361.5148121622285,3569.3553348999067,177.71164000000002,0.9331638040141884,-0.2643524831740681,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,3569.3553348999067,3207.7690771495986,False,reported,Canada,Canada,3569.3553348999067,3569.3553348999067,3967.0,2010,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6829471642552164,0.6829471642552164,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2011,0.0501939438218226,2958.624826998695,1692.3445846877794,1635.9850746449745,1266.2802423109156,3328.329659332754,216.24613,0.8685660178057291,-0.2643524831740681,0.0,excluded_for_wind,False,0.393614901273463,2.2140822375685074,0.0,34.92791462797912,0.0,37.53561176682109,3365.8652710995752,2958.624826998695,False,reported,Canada,Canada,3328.329659332754,3365.8652710995752,5265.0,2010,1.0,0.067526388647969,1.0724164070981694,0.0724164070981694,1.0724164070981694,0.0570103127056801,1.0604569842850111,0.0604569842850111,1.0604569842850111,0.7324037441284625,0.7242360902320869,0.9888481538197283,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2012,0.0501939438218226,3223.160817655416,1488.2571783739918,1556.0552313175276,1734.903639281424,3044.3124096915194,261.36127,0.8334319771249964,-0.2643524831740681,0.0,excluded_for_wind,False,20.98212416036468,114.4308623122099,0.0,48.712288802155975,0.0,184.1252752747305,3228.43768496625,3223.160817655416,False,reported,Canada,Canada,3044.3124096915194,3228.43768496625,6201.0,2010,1.0,0.0853332688499891,1.0932943835649294,0.0932943835649293,1.1724668347233096,0.0408297941433734,1.04256782987427,0.0425678298742699,1.105598336781037,0.8007328999575737,0.7550652489098928,0.9429676849170296,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2013,0.0501939438218226,3108.906080752496,1527.4401840208948,1510.7414301507536,1581.465896731601,3038.181614171648,292.27612,0.7998293873615128,-0.2643524831740681,0.0,excluded_for_wind,False,0.3761194777675972,-0.0396257368330036,0.0,70.90953344506396,0.0,71.24602718599856,3109.4276413576467,3108.906080752496,False,reported,Canada,Canada,3038.181614171648,3109.4276413576467,7801.0,2010,1.0,0.0020138522907025,1.0020179160756135,0.0020179160756137,1.1748327743972218,0.036863044983892,1.038273938915858,0.0382739389158579,1.1479139399884686,0.802348711748671,0.7839645701241572,0.9770870927374624,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2014,0.0501939438218226,2909.720813813772,1397.8075560211169,1450.8087264619446,1511.9132577926553,2848.6162824830617,340.63979000000006,0.7694570854450093,-0.2643524831740681,0.0,excluded_for_wind,False,0.6662288107801295,0.6448820266123095,0.0,78.21785318947786,0.0,79.5289640268703,2928.145246509932,2909.720813813772,False,reported,Canada,Canada,2848.6162824830617,2928.145246509932,9694.0,2010,1.0,0.0623943383780468,1.066546460769138,0.0665464607691379,1.253013737528944,0.0583008887026432,1.0619103150923903,0.0619103150923903,1.218981653712102,0.8557421788182223,0.8325000636818142,0.972839815879468,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2015,0.0501939438218226,3005.7168964844445,1304.2247681576082,1386.61314627567,1701.4921283268363,2690.8379144332785,404.24651,0.7214741816818653,-0.2643524831740681,0.0,excluded_for_wind,False,1.794333505564035,3.536710393572964,0.0,101.80592855002072,0.0,107.13697244915772,2797.9748868824363,3005.7168964844445,False,reported,Canada,Canada,2690.8379144332785,2797.9748868824363,11214.0,2010,1.0,0.0553877224602016,1.0586354039399706,0.0586354039399705,1.326484704171286,0.0444548848055423,1.0465230621753483,0.0465230621753485,1.2756924129783591,0.9059189671416992,0.8712305159054647,0.961709101482132,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2016,0.0501939438218226,2815.1240756907487,1241.2274431972978,1345.8992381394785,1573.8966324934509,2587.1266813367765,452.48745,0.7146964186520532,-0.2643524831740681,0.0,excluded_for_wind,False,5.970176000694985,14.385257770348309,0.0,103.77728262314956,0.0,124.13271639419288,2711.2593977309693,2815.1240756907487,False,reported,Canada,Canada,2587.1266813367765,2711.2593977309693,11973.0,2010,1.0,0.0385423560966676,1.0400874197018115,0.0400874197018115,1.3796600532354335,0.0309922328316846,1.0319834720440393,0.0319834720440392,1.3164934856056454,0.9422349209933402,0.899095492754841,0.9542158465183822,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2017,0.0501939438218226,2471.4182906315746,1123.8333629461483,1313.8477412429718,1347.5849276854262,2437.68110418912,495.6822,0.710261574855825,-0.2643524831740681,0.0,excluded_for_wind,False,2.481388546978436,4.095128374177073,0.0,76.30715003102182,0.0,82.88366695217732,2520.5647711412976,2471.4182906315746,False,reported,Canada,Canada,2437.68110418912,2520.5647711412976,12250.0,2010,1.0,0.0577650790066598,1.0613064509918202,0.0613064509918201,1.4642421146744835,0.0703343349401619,1.075655515292839,0.075655515292839,1.4160934786388064,1.0,0.9671170255566776,0.9671170255566776,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2018,0.0501939438218226,2210.71492193368,1040.850679124377,1284.7915734422932,1169.8642428093033,2325.6422525666703,539.4404499999999,0.6995445558448573,-0.2643524831740681,0.0,excluded_for_wind,False,44.75779535122007,97.02335212437276,0.0,84.58270550677905,0.0,226.3638529823719,2552.0061055490423,2210.71492193368,False,reported,Canada,Canada,2325.6422525666703,2552.0061055490423,12816.0,2010,1.0,0.0459612421944415,1.0481754455135133,0.0481754455135132,1.5347826308885757,-0.0124739244028664,0.9876797573722964,-0.0123202426277034,1.3986468633984677,1.0481754455135133,0.9552019091524364,0.9112996428612884,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2019,0.0501939438218226,2894.3307568325185,704.4428337885606,1252.3443326255351,2189.887923043958,1956.787166414096,594.24654,0.6876345464291639,-0.2643524831740681,0.0,excluded_for_wind,False,190.44131378924143,376.3783372349942,0.0,60.893779640407445,0.0,627.713430664643,2584.500597078739,2894.3307568325185,False,reported,Canada,Canada,1956.787166414096,2584.500597078739,13220.0,2010,1.0,0.158603536612517,1.1885003604293454,0.1885003604293453,1.8240897099917712,-0.0127329207634108,0.9874271681088312,-0.0125728318911688,1.381061911509848,1.2457568947860005,0.9431923161265392,0.7571238979885908,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2020,0.0501939438218226,1658.650703711003,544.3774990809422,1200.0334734639202,1114.2732046300607,1744.4109725448625,698.33524,0.6349287915070704,-0.2643524831740681,0.0,excluded_for_wind,False,263.9746541830168,480.4852471099997,0.0,67.08214255812901,0.0,811.5420438511454,2555.953016396008,1658.650703711003,False,reported,Canada,Canada,1744.4109725448625,2555.953016396008,13532.0,2010,1.0,0.1085331085129829,1.1217466509967,0.1217466509967,2.046166523300811,0.0110456854662746,1.011169055338499,0.0111690553384991,1.396487068425395,1.397423624682244,0.9537268833002038,0.6824894516271464,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2021,0.0501939438218226,1553.9705855540396,498.93225793840105,1169.7305891797607,1055.0383276156383,1668.6628471181618,769.27527,0.6301816773597831,-0.2643524831740681,0.0,excluded_for_wind,False,284.81286283013395,490.0682082230445,0.0,64.09133005755261,0.0,838.972401110731,2507.635248228893,1553.9705855540396,False,reported,Canada,Canada,1668.6628471181618,2507.635248228893,13878.0,2010,1.0,0.0434233254771346,1.0453945058808736,0.0453945058808735,2.1390512415760363,0.0189040126548354,1.0192682600873637,0.0192682600873637,1.4233949444684555,1.4608589796309537,0.9721035409399428,0.6654328408793561,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2022,0.0501939438218226,1819.9977599750696,478.91990944326767,1142.924426773737,1341.077850531802,1621.8443362170046,839.7858299999999,0.622067819362944,-0.2643524831740681,0.0,excluded_for_wind,False,288.64767750448647,478.4060680010248,0.0,64.16208904465647,0.0,831.2158345501676,2453.060170767172,1819.9977599750696,False,reported,Canada,Canada,1621.8443362170046,2453.060170767172,15237.0,2010,1.0,0.0280575018386813,1.0288674503808193,0.0288674503808192,2.2008001971542623,0.0217635629026455,1.022247753280611,0.0222477532806106,1.4550622840138585,1.5030302537388245,0.9937306606819828,0.6611514693134443,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2023,0.0501939438218226,1454.1580407027554,424.5368247624041,1108.3925182701926,1029.6212159403512,1532.9293430325963,943.12808,0.5902443176116652,-0.2643524831740681,0.0,excluded_for_wind,False,313.915741212284,478.2093494525315,0.0,66.77779690522618,0.0,858.9028875700417,2391.8322306026384,1454.1580407027554,False,reported,Canada,Canada,1532.9293430325963,2391.8322306026384,16137.0,2010,1.0,0.0548233829837239,1.0580033212806192,0.0580033212806192,2.3284539180642514,0.0249598199400813,1.0255987603901078,0.0255987603901077,1.492310074775012,1.5902110004409284,1.0191689337570844,0.6409017001357006,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,CAN,2024,0.0501939438218226,1237.5279556276118,560.3421311843513,1077.6013681507616,677.1858244432606,1637.9434993351128,1049.19276,0.5598405673329274,-0.2643524831740681,0.0,excluded_for_wind,False,195.75483737839164,297.920390174426,0.0,90.09293192675418,0.0,583.7681594795719,2221.7116588146846,1237.5279556276118,False,reported,Canada,Canada,1637.9434993351128,2221.7116588146846,17397.0,2010,1.0,-0.0685055425286378,0.9358865819577142,-0.0641134180422857,2.1791687786232,0.0711256289681701,1.0765718499576653,0.0765718499576653,1.6065790179109964,1.4882571377942178,1.0972085844342454,0.7372439591053768,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2010,0.1021805284944246,2704.819128610142,2111.75018936582,730.8646030881091,593.0689392443223,2842.6147924539287,177.71164000000002,0.9331638040141884,0.2020092160890111,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,2842.6147924539287,2704.819128610142,False,reported,"EU, UK and EFTA",Germany,2842.6147924539287,2842.6147924539287,26823.0,2010,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7648367577181943,0.7648367577181943,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2011,0.1021805284944246,2704.819128610142,1922.1958468953924,760.4220000748554,782.6232817147495,2682.617846970248,216.24613,0.8685660178057291,0.2020092160890111,0.0,excluded_for_wind,False,0.1934091627996179,-0.1668641958369783,0.0183873374871506,63.02569191184293,0.0,63.07062421629272,2745.6884711865405,2704.819128610142,False,reported,"EU, UK and EFTA",Germany,2682.617846970248,2745.6884711865405,28524.0,2010,1.0,0.0562851308268753,1.0596420938839206,0.0596420938839206,1.0596420938839206,0.0340975926547244,1.035301281366965,0.035301281366965,1.035301281366965,0.8104532234278963,0.7918364753022016,0.9770292132999938,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2012,0.1021805284944246,2457.322731337371,1700.2150388587406,790.0936927671297,757.1076924786303,2490.30873162587,261.36127,0.8334319771249964,0.2020092160890111,0.0,excluded_for_wind,False,1.1131612525052506,4.953246277734976,0.0524586580530509,80.81111536781901,0.0,86.9299815561123,2577.2387131819823,2457.322731337371,False,reported,"EU, UK and EFTA",Germany,2490.30873162587,2577.2387131819823,30711.0,2010,1.0,0.0716871080096526,1.077223001671292,0.077223001671292,1.14147083707089,0.0613506447553254,1.0653605570733422,0.0653605570733422,1.102969149855855,0.8730388540551727,0.8435913484389452,0.9662701087363444,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2013,0.1021805284944246,2427.545592608569,1643.0450309872965,808.1399322123634,784.5005616212729,2451.18496319966,292.27612,0.7998293873615128,0.2020092160890111,0.0,excluded_for_wind,False,0.7188452195717809,1.3499730615550172,0.0266277835232887,112.60807064925592,0.0,114.703516713906,2565.888479913566,2427.545592608569,False,reported,"EU, UK and EFTA",Germany,2451.18496319966,2565.888479913566,32969.0,2010,1.0,0.0157104088859966,1.0159611653194625,0.0159611653194624,1.1596900418087237,0.0044040287034191,1.0044235099682894,0.0044235099682894,1.107848144884958,0.8869735715350612,0.8473229831779275,0.9552967646053856,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2014,0.1021805284944246,2394.891197421886,1537.1861962341984,833.5287660599712,857.7050011876875,2370.7149622941697,340.63979000000006,0.7694570854450093,0.2020092160890111,0.0,excluded_for_wind,False,0.4326152656274262,-0.6671070913642713,0.0,133.24759142276204,0.0,133.0130995970252,2503.728061891195,2394.891197421886,False,reported,"EU, UK and EFTA",Germany,2370.7149622941697,2503.728061891195,37620.0,2010,1.0,0.0328290202957384,1.033943347127492,0.0339433471274921,1.1990538034581328,0.0242256896622664,1.024827144356651,0.024827144356651,1.1353528507032649,0.9170804233665872,0.8683595931979942,0.946873982992964,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2015,0.1021805284944246,2350.285901628808,1421.515833372084,862.8596490621951,928.770068256724,2284.375482434279,404.24651,0.7214741816818653,0.2020092160890111,0.0,excluded_for_wind,False,0.6787172964180767,-0.0867737068014469,0.0,168.8294824800059,0.0,169.42142606962253,2453.7969085039017,2350.285901628808,False,reported,"EU, UK and EFTA",Germany,2284.375482434279,2453.7969085039017,41297.0,2010,1.0,0.0364191736387992,1.0377956603561012,0.0377956603561011,1.2443728337623277,0.0199427222737511,1.020348527302423,0.0203485273024233,1.1584556091836844,0.9517420835673802,0.8860294320885048,0.9309553999833998,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2016,0.1021805284944246,2305.478060177636,1348.1641399818948,882.7354819415536,957.3139201957412,2230.8996219234486,452.48745,0.7146964186520532,0.2020092160890111,0.0,excluded_for_wind,False,0.5213408604138081,-0.7882211172571352,0.0,163.55527722880947,0.0,163.28839697196614,2394.188018895414,2305.478060177636,False,reported,"EU, UK and EFTA",Germany,2230.8996219234486,2394.188018895414,45283.0,2010,1.0,0.0234094004781759,1.0239705363635878,0.0239705363635878,1.2742011180238884,0.0242925114959214,1.0248973301754256,0.0248973301754256,1.1872980609791044,0.9745558517902888,0.9080891994043572,0.931798005969765,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2017,0.1021805284944246,2305.1190969879626,1274.9917666412082,899.1445146610314,1030.1273303467544,2174.13628130224,495.6822,0.710261574855825,0.2020092160890111,0.0,excluded_for_wind,False,0.5747964219094094,-0.7175790733745862,0.0,153.74743802051873,0.0,153.60465536905355,2327.740936671293,2305.1190969879626,False,reported,"EU, UK and EFTA",Germany,2174.13628130224,2327.740936671293,50174.0,2010,1.0,0.0254441482097109,1.0261084556241382,0.0261084556241382,1.3074685413700424,0.027753493752248,1.0285457377053056,0.0285457377053055,1.2211903600058318,1.0,0.9340112755035748,0.9340112755035748,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2018,0.1021805284944246,2267.184611637869,1240.4728193870562,914.64245293162,1026.7117922508126,2155.115272318676,539.4404499999999,0.6995445558448573,0.2020092160890111,0.0,excluded_for_wind,False,0.4611820488960911,-1.1132092333411587,0.0,159.77605964671304,0.0,159.12403246226796,2314.239304780944,2267.184611637869,False,reported,"EU, UK and EFTA",Germany,2155.115272318676,2314.239304780944,52328.0,2010,1.0,0.0087487657269447,1.0088259821773244,0.0088259821773244,1.3190082354135868,0.0058003155237955,1.005834155466315,0.005834155466315,1.228314974420071,1.0088259821773244,0.9394604424921538,0.931241323171058,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2019,0.1021805284944246,2098.5998414809087,1146.7108688765209,932.6966552646912,951.8889726043878,2079.407524141212,594.24654,0.6876345464291639,0.2020092160890111,0.0,excluded_for_wind,False,13.78695969868096,32.93577067497005,0.0,155.30861360380163,0.0,202.03134397745265,2281.4388681186647,2098.5998414809087,False,reported,"EU, UK and EFTA",Germany,2079.407524141212,2281.4388681186647,53187.0,2010,1.0,0.0351293265608064,1.036408326553849,0.036408326553849,1.3670311179757408,0.0141733124117794,1.0143770833050318,0.0143770833050318,1.2459745611321265,1.045555647972444,0.9529671435356456,0.911445646516905,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2020,0.1021805284944246,2089.1128870850494,1037.4798723154056,963.6087152789852,1051.6330147696438,2001.088587594391,698.33524,0.6349287915070704,0.2020092160890111,0.0,excluded_for_wind,False,28.3035886082498,63.6099756618712,0.0,185.62345349410936,0.0,277.5370177642304,2278.625605358621,2089.1128870850494,False,reported,"EU, UK and EFTA",Germany,2001.088587594391,2278.625605358621,54414.0,2010,1.0,0.0376640632668512,1.039138165612634,0.0391381656126339,1.4205342082686996,0.0012331089819485,1.0012346314170382,0.0012346314170381,1.2475128804701303,1.0864767780800142,0.95414370671046,0.8781998161033787,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2021,0.1021805284944246,1944.2419851493808,870.7437759227737,982.6270260633048,1073.498209226607,1853.3708019860787,769.27527,0.6301816773597831,0.2020092160890111,0.0,excluded_for_wind,False,97.17591527344052,213.9677295264929,-0.1037914837769867,163.19468981356684,0.0,474.2345431297233,2327.6053451158023,1944.2419851493808,False,reported,"EU, UK and EFTA",Germany,1853.3708019860787,2327.6053451158023,55904.0,2010,1.0,0.0738187137361525,1.0797022298236367,0.0797022298236367,1.533753952208469,-0.0214952994656059,0.9789570255713844,-0.0210429744286156,1.221261498827029,1.173071399944592,0.9340656850889272,0.7962564641274574,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2022,0.1021805284944246,2011.739426286796,925.1043294468158,1000.1901736345326,1086.6350968399802,1925.2945030813485,839.7858299999999,0.622067819362944,0.2020092160890111,0.0,excluded_for_wind,False,46.515017270828736,92.12861020916732,-1.6083930367722972,171.8378629613781,0.0,308.8730974046019,2234.1676004859505,2011.739426286796,False,reported,"EU, UK and EFTA",Germany,1925.2945030813485,2234.1676004859505,57986.0,2010,1.0,-0.0388069678329863,0.9626427536254016,-0.0373572463745982,1.4764571279378038,0.0401432935467001,1.0418221733273405,0.0418221733273405,1.272337308908981,1.129248682641867,0.9731303420698374,0.8617502566336476,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2023,0.1021805284944246,1791.825824693949,941.4309919416092,1023.9158807847728,850.3948327523399,1965.346872726382,943.12808,0.5902443176116652,0.2020092160890111,0.0,excluded_for_wind,False,1.095445845200884,-0.0565905192182396,-0.0433285727954074,197.14316905212823,0.0,198.1386958053155,2163.485568531697,1791.825824693949,False,reported,"EU, UK and EFTA",Germany,1965.346872726382,2163.485568531697,60965.0,2010,1.0,-0.0208032431303011,0.9796207121496716,-0.0203792878503282,1.4463679831288905,0.0316368530001417,1.0326704430028733,0.0326704430028732,1.3139051324401207,1.1062353986837044,1.0049229414447969,0.9084169089513334,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,DEU,2024,0.1021805284944246,1669.527372030262,875.537730004671,1046.1987495440808,793.9896420255911,1921.736479548752,1049.19276,0.5598405673329274,0.2020092160890111,0.0,excluded_for_wind,False,8.594821462017496,13.754141332085515,-0.1871634799116703,207.86717669094747,0.0,230.0289760051388,2151.7654555538907,1669.527372030262,False,reported,"EU, UK and EFTA",Germany,1921.736479548752,2151.7654555538907,63530.0,2010,1.0,0.0221896672708632,1.022693222323526,0.0226932223235258,1.4791907333316638,0.0054172364947923,1.0054467427886045,0.0054467427886044,1.3210616357451497,1.131339444528188,1.0103964982292142,0.8930975606976989,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2010,0.0524156233828885,2917.3316496399493,1778.0769246231569,1415.202627722767,1139.2547250167925,3193.2795523459235,177.71164000000002,0.9331638040141884,-0.5083763749600175,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,3193.2795523459235,2917.3316496399493,False,reported,"EU, UK and EFTA",Spain,3193.2795523459235,3193.2795523459235,20693.0,2010,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5935932835607564,0.5935932835607564,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2011,0.0524156233828885,2838.1110057057613,1584.1913076390288,1280.821038411021,1253.9196980667325,2865.01234605005,216.24613,0.8685660178057291,-0.5083763749600175,0.0,excluded_for_wind,False,0.3837824566807165,-0.1735781888111267,0.0364760794454253,11.50741721301764,0.0,11.754097560332657,2876.766443610383,2838.1110057057613,False,reported,"EU, UK and EFTA",Spain,2865.01234605005,2876.766443610383,21529.0,2010,1.0,0.1027993950779266,1.1145779377699545,0.1145779377699542,1.1145779377699545,0.0991185092150845,1.1100239157191754,0.1100239157191753,1.1100239157191754,0.6616059778652434,0.6589027409627135,0.9959141286612128,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2012,0.0524156233828885,2489.7916665030607,1274.3521750855318,1163.1954442529536,1215.4394914175289,2437.5476193384857,261.36127,0.8334319771249964,-0.5083763749600175,0.0,excluded_for_wind,False,33.51200626492823,144.622714373039,1.5565195918601786,10.222707817444746,0.0,189.91394804727216,2627.461567385758,2489.7916665030607,False,reported,"EU, UK and EFTA",Spain,2437.5476193384857,2627.461567385758,22789.0,2010,1.0,0.1492017049423551,1.1753667183033625,0.1753667183033624,1.3100378130100006,0.0866614934202805,1.094884309372668,0.0948843093726679,1.215347768349334,0.7776296470133583,0.7214222724827185,0.9277196095255428,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2013,0.0524156233828885,2478.4744316553188,1313.9247644918669,1098.9298018203383,1164.549667163452,2412.854566312205,292.27612,0.7998293873615128,-0.5083763749600175,0.0,excluded_for_wind,False,8.417353281274686,26.45265894538714,0.301900008366412,14.385175502395915,0.0,49.55708773742416,2462.4116540496293,2478.4744316553188,False,reported,"EU, UK and EFTA",Spain,2412.854566312205,2462.4116540496293,22953.0,2010,1.0,0.0101302853861711,1.010233958304425,0.010233958304425,1.323444685365565,0.0628172512149618,1.0670277502401726,0.0670277502401726,1.296809795021204,0.7855878763971778,0.7697775843803879,0.9798745722893558,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2014,0.0524156233828885,2087.660762101033,1230.136489703782,1016.6275710217546,857.524272397251,2246.7640607255366,340.63979000000006,0.7694570854450093,-0.5083763749600175,0.0,excluded_for_wind,False,1.6373545272904015,1.3149117284533238,0.0,14.19009957815942,0.0,17.142365833903146,2263.90642655944,2087.660762101033,False,reported,"EU, UK and EFTA",Spain,2246.7640607255366,2263.90642655944,22920.0,2010,1.0,0.0688356886094964,1.0739243200877235,0.0739243200877235,1.4212794339049255,0.0806141520503818,1.0876826114195304,0.0876826114195303,1.4105174643630891,0.8436619260289978,0.8372736931910781,0.992427970682536,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2015,0.0524156233828885,1974.0001131302856,1130.473136554495,931.8878323154838,843.5269765757903,2062.360968869979,404.24651,0.7214741816818653,-0.5083763749600175,0.0,excluded_for_wind,False,1.669090741306304,0.6504212456361663,0.0,17.439407941643488,0.0,19.75891992858596,2082.1198887985647,1974.0001131302856,False,reported,"EU, UK and EFTA",Spain,2062.360968869979,2082.1198887985647,22938.0,2010,1.0,0.0820749695435351,1.0894135869709545,0.0894135869709544,1.5483611261784127,0.0802977259255121,1.0873083911924837,0.0873083911924836,1.533667474925532,0.9190967650260744,0.9103747123313805,0.9905101910630196,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2016,0.0524156233828885,1944.6505362263824,1085.40331935218,879.9812165852829,859.2472168742024,1965.384535937463,452.48745,0.7146964186520532,-0.5083763749600175,0.0,excluded_for_wind,False,10.249813935762097,18.35796308918924,0.0,26.306458392472088,0.0,54.91423541742342,2020.2987713548864,1944.6505362263824,False,reported,"EU, UK and EFTA",Spain,1965.384535937463,2020.2987713548864,22985.0,2010,1.0,0.0470220462839984,1.0493422183594516,0.0493422183594516,1.6247606989655945,0.0296914302467715,1.0305999876455,0.0305999876454998,1.5805976807105582,0.9644470382994568,0.9382321672814962,0.972818755227676,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2017,0.0524156233828885,2134.4262580278214,1055.3854099515836,840.1238848528548,1079.0408480762378,1895.5092948044385,495.6822,0.710261574855825,-0.5083763749600175,0.0,excluded_for_wind,False,1.3359142912073536,-0.5392059085002596,0.0,25.94324361949252,0.0,26.73995200219961,1922.249246806638,2134.4262580278214,False,reported,"EU, UK and EFTA",Spain,1895.5092948044385,1922.249246806638,23119.48,2010,1.0,0.0355529617005432,1.0368635708221277,0.0368635708221276,1.6846551800609222,0.0485321903564257,1.0510077060563996,0.0510077060563995,1.6612203426016692,1.0,0.9860892378828494,0.9860892378828494,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2018,0.0524156233828885,2785.848293599864,1007.4696711386296,804.7583466317225,1778.3786224612345,1812.228017770352,539.4404499999999,0.6995445558448573,-0.5083763749600175,0.0,excluded_for_wind,False,9.548470351452863,14.47242360120824,0.0,28.14550451079924,0.0,52.16639846346035,1864.3944162338123,2785.848293599864,False,reported,"EU, UK and EFTA",Spain,1812.228017770352,1864.3944162338123,23400.06,2010,1.0,0.0439360953081893,1.0459551867742063,0.0459551867742065,1.7620738235107565,0.0300974655960655,1.0310314330857608,0.0310314330857608,1.7127703905038176,1.0459551867742063,1.0166890000848,0.9720196552782864,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind,ESP,2019,0.0524156233828885,1848.056275124011,949.4835708386136,766.1290172852874,898.5727042853974,1715.612588123901,594.24654,0.6876345464291639,-0.5083763749600175,0.0,excluded_for_wind,False,22.09236156205569,35.34833959673487,0.0,30.079900689634457,0.0,87.52060184842502,1803.133189972326,1848.056275124011,False,reported,"EU, UK and EFTA",Spain,1715.612588123901,1803.133189972326,25585.08,2010,1.0,0.0533130647463006,1.0563154119497946,0.0563154119497946,1.8613057367677144,0.0328585119801193,1.0339748758450986,0.0339748758450986,1.7709615518723458,1.1048585839984204,1.0512308826357584,0.9514619317446162,,,,,,,,,,,,,,,,,,,,,,,,,,,
