scenario,year,region,household_income,household_savings,labor_income,household_capital_income,land_income,resource_income,government_income,carbon_revenue,expenditure_gap,household_income_S0,household_savings_S0,labor_income_S0,household_capital_income_S0,land_income_S0,resource_income_S0,government_income_S0,carbon_revenue_S0,expenditure_gap_S0,household_income_gap,household_income_pct,labor_income_gap,labor_income_pct,household_capital_income_gap,household_capital_income_pct,land_income_gap,land_income_pct,resource_income_gap,resource_income_pct,government_income_gap,government_income_pct,carbon_revenue_gap,carbon_revenue_pct
S1_NO_CN,2030,North Africa,1192.4017114285634,272.73821677500666,426.780240731843,598.276486887811,98.58696101032884,68.75802279858054,230.0646843344411,-2.5180022615996025e-10,-7.565437919300395e-12,1185.5317881351368,271.1668582215327,424.9525548380068,594.7661126878347,98.74304752708127,67.07007308221387,228.124373313348,-6.141557246959141e-14,0.0,6.869923293426609,0.5794803110453178,1.8276858938361897,0.4300917533094746,3.5103741999762406,0.5902108618986963,-0.15608651675243834,-0.15807342457161863,1.6879497163666741,2.5166958060379643,1.9403110210930947,0.8505496334790646,-2.517388105874907e-10,
S2_CAPACITY,2030,North Africa,1138.8124539102298,260.4807381134436,423.0394047441489,577.6826325233179,91.42961198112056,46.66080466164241,271.69159879197207,40.76424851815887,1.454891907557768e-13,1185.5317881351368,271.1668582215327,424.9525548380068,594.7661126878347,98.74304752708127,67.07007308221387,228.124373313348,-6.141557246959141e-14,0.0,-46.719334224907016,-3.9407913556158105,-1.9131500938578938,-0.4502032220013814,-17.0834801645168,-2.8723022041915036,-7.313435545960715,-7.406532134786433,-20.409268420571458,-30.42976916925969,43.56722547862407,19.098014318172318,40.76424851815894,
S1_NO_CN,2030,Sub Saharan,2493.01274790145,492.17196578322086,951.0309176679648,1242.2095155767406,225.44784467724108,74.32446997950356,354.138591277364,2.1862275686040536e-12,0.0,2488.21194545141,491.2241886885541,949.9092585691136,1239.7929628448858,225.46730707876253,73.04241695864778,353.41456549215883,-3.532134349667373e-13,0.0,4.80080245004001,0.19294186167766553,1.1216590988511825,0.11808065757152242,2.4165527318548357,0.19491582903565632,-0.01946240152145151,-0.008632028196732179,1.282053020855784,1.7552171385314446,0.7240257852051855,0.20486585893734177,2.539441003570791e-12,
S2_CAPACITY,2030,Sub Saharan,2366.7808275157827,467.25118972497467,917.42908157475,1185.4988692983309,211.71714947798532,52.13572716471622,361.611005917248,27.578745813593315,-2.2987292139412736e-11,2488.21194545141,491.2241886885541,949.9092585691136,1239.7929628448858,225.46730707876253,73.04241695864778,353.41456549215883,-3.532134349667373e-13,0.0,-121.4311179356273,-4.880256207981404,-32.48017699436366,-3.4192926009890514,-54.294093546554905,-4.379287120808396,-13.750157600777214,-6.098515025938493,-20.906689793931555,-28.6226697642928,8.196440425089179,2.3192140973802147,27.578745813593667,
S1_NO_CN,2030,South Africa,622.0634714814244,127.87871179987324,286.54047021547046,308.8599341991818,7.262340456945008,19.400726609827053,205.6501976720184,-1.1608292702647492e-10,2.1823378613366526e-13,621.5455771180954,127.7722473198529,286.38937647771786,308.6531523166025,7.289761922561299,19.213286401213693,205.50371271754057,-1.0343024778385367e-14,7.27445953778884e-14,0.5178943633289919,0.08332363424260848,0.15109373775260337,0.05275815032348416,0.20678188257932106,0.06699490383536194,-0.027421465616290774,-0.3761640765170022,0.18744020861335997,0.9755759878826324,0.1464849544778417,0.07128092847606185,-1.1607258400169653e-10,
S2_CAPACITY,2030,South Africa,580.9120947719202,119.41914893586116,272.22143179359153,290.7285639597154,6.688746823590822,11.273352195022404,212.2319274423134,19.95074090956949,1.454891907557768e-13,621.5455771180954,127.7722473198529,286.38937647771786,308.6531523166025,7.289761922561299,19.213286401213693,205.50371271754057,-1.0343024778385367e-14,7.27445953778884e-14,-40.63348234617513,-6.53749038559318,-14.167944684126326,-4.947091564071561,-17.924588356887057,-5.807356322899571,-0.6010150989704766,-8.244646469322642,-7.939934206191289,-41.32522693093112,6.72821472477284,3.274011274930392,19.9507409095695,
S1_NO_CN,2050,Australia_Oceania,5667.217538902399,1092.7675434187377,2726.8089749085266,2134.3064533888605,455.1999149367035,350.9021956683084,2446.042908203167,89.76851455288288,1.7458702890693218e-12,5664.290003065772,1092.2030483870046,2725.835840750046,2133.9410741730744,456.7979847685097,347.7151033741419,2441.1687816948165,86.46529864251399,-2.327827052092429e-12,2.927535836626703,0.05168407399766232,0.9731341584806614,0.03570039486357667,0.3653792157861062,0.01712227297221385,-1.5980698318061854,-0.34984169919576924,3.1870922941665185,0.9165814953793373,4.8741265083504,0.1996636424690991,3.303215910368891,3.8202793053729627
S2_CAPACITY,2050,Australia_Oceania,5331.556843755952,1028.0445800351142,2573.935788677845,2020.4520753675504,429.1972559661527,307.9717237444044,2336.935086181262,118.10991464728872,-5.819567630231072e-13,5664.290003065772,1092.2030483870046,2725.835840750046,2133.9410741730744,456.7979847685097,347.7151033741419,2441.1687816948165,86.46529864251399,-2.327827052092429e-12,-332.7331593098197,-5.874225350921817,-151.9000520722011,-5.572604549450931,-113.48899880552403,-5.318281754780987,-27.600728802357025,-6.042217724831727,-39.74337962973749,-11.429868660888614,-104.23369551355472,-4.269827481620872,31.644616004774733,36.59805320930846
S1_NO_CN,2050,China,35899.24738802766,10187.790063580154,10378.58269405302,4721.610254844468,19257.909967143118,1541.1444719870526,8197.911176472016,371.08972918397313,-9.311308208369716e-12,35911.82188245449,10191.358559264523,10367.317970069866,4714.218979364729,19292.74069274377,1537.5442402761216,8197.442819224105,371.8457738552899,-4.655654104184858e-12,-12.574494426829915,-0.035014916447259,11.264723983154909,0.10865610580938896,7.391275479738397,0.15678685084616958,-34.83072560065193,-0.18053798656896985,3.6002317109309843,0.23415467448822366,0.4683572479116265,0.005713455503626885,-0.7560446713167721,-0.20332210945363594
S2_CAPACITY,2050,China,35364.23099069031,10035.95861492244,10971.677525188406,5098.465588433781,17937.714108236385,1356.3737688317378,8460.860537123986,762.6361631956337,-2.327827052092429e-11,35911.82188245449,10191.358559264523,10367.317970069866,4714.218979364729,19292.74069274377,1537.5442402761216,8197.442819224105,371.8457738552899,-4.655654104184858e-12,-547.5908917641791,-1.5248206943009948,604.3595551185408,5.8294686905842825,384.2466090690514,8.15080102878104,-1355.0265845073845,-7.02350488241946,-181.1704714443838,-11.783106248171961,263.4177178998816,3.213413301061786,390.7903893403438,105.09475078569172
