scenario,year,region,sector,CO2_Mt,CO2_Mt_S0,CO2_Mt_gap,CO2_Mt_pct
S2_CAPACITY,2030,Canada,Petro,18.446752246807865,23.15045519436897,-4.703702947561105,-20.317971755066036
S1_NO_CN,2030,Canada,WatWaste,0.3515760556881288,0.3523655140589619,-0.0007894583708331071,-0.22404529936519435
S2_CAPACITY,2030,Canada,WatWaste,0.3007746995503659,0.3523655140589619,-0.051590814508595984,-14.641278005418886
S1_NO_CN,2030,Canada,OthServ,68.05847160540353,68.07254677347358,-0.014075168070050381,-0.02067671732172532
S2_CAPACITY,2030,Canada,OthServ,53.20257362082064,68.07254677347358,-14.869973152652939,-21.844302670408464
S1_NO_CN,2030,Canada,Transport,173.39806204907248,173.8888413357935,-0.4907792867210219,-0.2822373666710949
S2_CAPACITY,2030,Canada,Transport,153.84375053927755,173.8888413357935,-20.04509079651595,-11.527531406001636
S1_NO_CN,2030,Canada,Power,176.90012620491186,175.57304252277237,1.327083682139488,0.7558584524542605
S2_CAPACITY,2030,Canada,Power,130.6938681840693,175.57304252277237,-44.87917433870308,-25.5615404812969
S1_NO_CN,2030,Canada,Households,128.30142982538337,128.6147684480274,-0.31333862264403933,-0.24362569433125242
S2_CAPACITY,2030,Canada,Households,116.79980196842769,128.6147684480274,-11.814966479599718,-9.186321774838857
S1_NO_CN,2030,United States,Rice,0.5979578558919104,0.5987966539366429,-0.000838798044732525,-0.14008061655289009
S2_CAPACITY,2030,United States,Rice,0.4879439345491784,0.5987966539366429,-0.11085271938746455,-18.51258163496578
S1_NO_CN,2030,United States,Crops nec,39.98527119166166,39.890134587438446,0.0951366042232138,0.23849657366955254
S2_CAPACITY,2030,United States,Crops nec,34.33021813902974,39.890134587438446,-5.559916448408707,-13.938073927079568
S1_NO_CN,2030,United States,"Bovine cattle, sheep and goats, horses",9.93001974778217,9.937843870375794,-0.007824122593623528,-0.07873058477952988
S2_CAPACITY,2030,United States,"Bovine cattle, sheep and goats, horses",8.721702287886329,9.937843870375794,-1.216141582489465,-12.237479259608023
S1_NO_CN,2030,United States,Animal products nec,17.092061537106506,16.96346576767054,0.1285957694359645,0.7580748603923027
S2_CAPACITY,2030,United States,Animal products nec,14.806125156574828,16.96346576767054,-2.157340611095714,-12.717569868341618
S1_NO_CN,2030,United States,Forestry,5.511164405681169,5.510345744819506,0.0008186608616629343,0.014856796643524406
S2_CAPACITY,2030,United States,Forestry,4.8343226606543865,5.510345744819506,-0.6760230841651191,-12.268251675508298
S1_NO_CN,2030,United States,Coal,5.36252472780358,5.131475972471737,0.23104875533184277,4.502578918255187
S2_CAPACITY,2030,United States,Coal,2.892548041550798,5.131475972471737,-2.238927930920939,-43.63126599309572
S1_NO_CN,2030,United States,Oil,7.719488978171982,7.538737195234407,0.1807517829375751,2.3976400590252287
S2_CAPACITY,2030,United States,Oil,5.500733181653153,7.538737195234407,-2.0380040135812534,-27.033758583195766
S1_NO_CN,2030,United States,Gas,78.89474671866095,77.75225304395484,1.1424936747061167,1.4694026603450876
S2_CAPACITY,2030,United States,Gas,46.06262856788355,77.75225304395484,-31.689624476071288,-40.75717839090339
S1_NO_CN,2030,United States,Mine,21.525444354670373,21.23791526961364,0.28752908505673247,1.3538479714537592
S2_CAPACITY,2030,United States,Mine,18.049237501251486,21.23791526961364,-3.1886777683621546,-15.014080844951797
S1_NO_CN,2030,United States,Manufac,410.72757690637616,410.2294578940293,0.4981190123468764,0.1214244864091527
S2_CAPACITY,2030,United States,Manufac,306.9360292092955,410.2294578940293,-103.29342868473378,-25.179427439220273
S1_NO_CN,2030,United States,Petro,208.6715802012512,208.3840437008381,0.287536500413097,0.13798393356157937
S2_CAPACITY,2030,United States,Petro,153.42276694126977,208.3840437008381,-54.961276759568335,-26.374992913791548
S1_NO_CN,2030,United States,WatWaste,6.851258462555661,6.808481086578276,0.04277737597738529,0.6282954367268989
S2_CAPACITY,2030,United States,WatWaste,5.116975389171473,6.808481086578276,-1.6915056974068028,-24.844097764203372
S1_NO_CN,2030,United States,OthServ,366.6798808095552,360.9057304573821,5.774150352173081,1.5999054226308347
S2_CAPACITY,2030,United States,OthServ,281.8820300944268,360.9057304573821,-79.02370036295531,-21.895939491680338
S1_NO_CN,2030,United States,Transport,1531.9229875402586,1538.9689986866242,-7.046011146365572,-0.4578397064774357
S2_CAPACITY,2030,United States,Transport,1390.2222555860433,1538.9689986866242,-148.74674310058094,-9.665350194027514
S1_NO_CN,2030,United States,Power,2006.3960491787025,1963.344962476874,43.05108670182858,2.192741852532992
S2_CAPACITY,2030,United States,Power,1593.554818587656,1963.344962476874,-369.7901438892179,-18.834700521639668
S1_NO_CN,2030,United States,Households,1221.7662406725956,1228.1499983904764,-6.383757717880826,-0.5197864858728097
S2_CAPACITY,2030,United States,Households,1103.5754910895523,1228.1499983904764,-124.5745073009241,-10.14326486700992
S1_NO_CN,2030,Rest of America,Rice,1.356338714817583,1.36422648837478,-0.007887773557197164,-0.5781865126071527
S2_CAPACITY,2030,Rest of America,Rice,1.186230361614453,1.36422648837478,-0.17799612676032717,-13.047402925915634
S1_NO_CN,2030,Rest of America,Crops nec,22.96971454849104,23.10782437715618,-0.1381098286651401,-0.5976756029082169
S2_CAPACITY,2030,Rest of America,Crops nec,20.73851269667593,23.10782437715618,-2.3693116804802514,-10.253287552343066
S1_NO_CN,2030,Rest of America,"Bovine cattle, sheep and goats, horses",3.2015416500321563,3.2196915416963483,-0.01814989166419201,-0.5637152326284472
S2_CAPACITY,2030,Rest of America,"Bovine cattle, sheep and goats, horses",2.9187755527750125,3.2196915416963483,-0.30091598892133575,-9.346112353445918
S1_NO_CN,2030,Rest of America,Animal products nec,8.743708827190046,8.795677955881581,-0.05196912869153536,-0.5908484707171905
S2_CAPACITY,2030,Rest of America,Animal products nec,7.703949519051305,8.795677955881581,-1.0917284368302766,-12.412101060387833
S1_NO_CN,2030,Rest of America,Forestry,2.33814042797782,2.350344656310623,-0.012204228332802991,-0.5192527104497168
S2_CAPACITY,2030,Rest of America,Forestry,2.0907269137981683,2.350344656310623,-0.2596177425124546,-11.045943488134252
S1_NO_CN,2030,Rest of America,Coal,0.0577583769888208,0.0574736485485515,0.0002847284402693051,0.4954069342383538
S2_CAPACITY,2030,Rest of America,Coal,0.0250789521822934,0.0574736485485515,-0.032394696366258094,-56.364433413153364
S1_NO_CN,2030,Rest of America,Oil,7.094235998213021,7.095596211780568,-0.0013602135675467864,-0.019169827692399857
S2_CAPACITY,2030,Rest of America,Oil,5.13932862052315,7.095596211780568,-1.9562675912574177,-27.570165111840716
S1_NO_CN,2030,Rest of America,Gas,47.13884920123727,46.75111975767986,0.38772944355741146,0.8293479291342936
S2_CAPACITY,2030,Rest of America,Gas,33.49626976768143,46.75111975767986,-13.254849989998426,-28.35194121274718
S1_NO_CN,2030,Rest of America,Mine,34.8419333011304,35.06382850155665,-0.22189520042624622,-0.632832208885562
S2_CAPACITY,2030,Rest of America,Mine,29.67876820286089,35.06382850155665,-5.385060298695759,-15.357878842171186
S1_NO_CN,2030,Rest of America,Manufac,198.78736586664937,200.93656903078835,-2.1492031641389815,-1.069592844401395
S2_CAPACITY,2030,Rest of America,Manufac,160.60195623194954,200.93656903078835,-40.334612798838805,-20.073306214688362
S1_NO_CN,2030,Rest of America,Petro,84.34361586690977,84.42229934519516,-0.07868347828538447,-0.0932022450178179
S2_CAPACITY,2030,Rest of America,Petro,62.17544438649675,84.42229934519516,-22.246854958698407,-26.351870455142453
S1_NO_CN,2030,Rest of America,WatWaste,3.257773959421248,3.2843191652502552,-0.026545205829007212,-0.8082407492508283
S2_CAPACITY,2030,Rest of America,WatWaste,2.6936673648796434,3.2843191652502552,-0.5906518003706118,-17.983995179883983
S1_NO_CN,2030,Rest of America,OthServ,73.77928932006517,74.36167190136905,-0.5823825813038752,-0.7831757495666973
S2_CAPACITY,2030,Rest of America,OthServ,62.11929540337319,74.36167190136905,-12.242376497995863,-16.463288391678123
S1_NO_CN,2030,Rest of America,Transport,437.4938317755498,439.3553756742494,-1.8615438986996082,-0.42369890111002306
S2_CAPACITY,2030,Rest of America,Transport,391.0675596202003,439.3553756742494,-48.287816054049074,-10.990605493319611
S1_NO_CN,2030,Rest of America,Power,473.4562751831978,474.6947889052373,-1.2385137220394995,-0.26090737690544613
S2_CAPACITY,2030,Rest of America,Power,397.9768833743931,474.6947889052373,-76.71790553084423,-16.16152258755032
S1_NO_CN,2030,Rest of America,Households,275.7016174640696,276.65179663606546,-0.9501791719958419,-0.3434567147401539
S2_CAPACITY,2030,Rest of America,Households,256.0343169439626,276.65179663606546,-20.617479692102847,-7.452501643871511
S1_NO_CN,2030,Brazil,Rice,0.7921424773992769,0.7652405595354047,0.026901917863872193,3.515485101861952
S2_CAPACITY,2030,Brazil,Rice,0.6882860412098537,0.7652405595354047,-0.076954518325551,-10.05625190231316
S1_NO_CN,2030,Brazil,Crops nec,30.342235692421013,29.554414005649765,0.7878216867712489,2.6656650563961275
S2_CAPACITY,2030,Brazil,Crops nec,26.08840891021322,29.554414005649765,-3.466005095436543,-11.72753787225815
S1_NO_CN,2030,Brazil,"Bovine cattle, sheep and goats, horses",4.003258865424697,3.7813458171619496,0.22191304826274738,5.868626118657985
S2_CAPACITY,2030,Brazil,"Bovine cattle, sheep and goats, horses",3.4368679051329534,3.7813458171619496,-0.34447791202899625,-9.109928810677797
S1_NO_CN,2030,Brazil,Animal products nec,8.993558084367749,8.501489439639005,0.492068644728743,5.7880286533607395
S2_CAPACITY,2030,Brazil,Animal products nec,7.7076999307898015,8.501489439639005,-0.793789508849204,-9.33706398725951
S1_NO_CN,2030,Brazil,Forestry,1.7331994744175383,1.6913799146233648,0.04181955979417351,2.472511316506077
S2_CAPACITY,2030,Brazil,Forestry,1.5172116723440787,1.6913799146233648,-0.17416824227928607,-10.297405140823711
S1_NO_CN,2030,Brazil,Coal,0.0242186492731058,0.0197215255183553,0.0044971237547505,22.80312316897047
S2_CAPACITY,2030,Brazil,Coal,0.0093488816685172,0.0197215255183553,-0.0103726438498381,-52.59554510721814
S1_NO_CN,2030,Brazil,Oil,7.539119007884659,6.730062465053577,0.8090565428310814,12.021530959514513
S2_CAPACITY,2030,Brazil,Oil,5.470812895852936,6.730062465053577,-1.259249569200641,-18.710815475181718
S1_NO_CN,2030,Brazil,Gas,10.89895083076332,10.436596558355568,0.46235427240775273,4.430124991634276
S2_CAPACITY,2030,Brazil,Gas,9.372477994099006,10.436596558355568,-1.064118564256562,-10.196030461718152
S1_NO_CN,2030,Brazil,Mine,16.79717873382741,15.710482371229848,1.0866963625975607,6.917014620681517
S2_CAPACITY,2030,Brazil,Mine,13.350253978593374,15.710482371229848,-2.3602283926364738,-15.023271322074056
S1_NO_CN,2030,Brazil,Manufac,168.7881185788781,161.423150497613,7.364968081265118,4.562522821888566
S2_CAPACITY,2030,Brazil,Manufac,147.01777608882438,161.423150497613,-14.405374408788617,-8.92398293824753
S1_NO_CN,2030,Brazil,Petro,35.08780197977836,34.715170119003446,0.3726318607749164,1.0733977667329184
S2_CAPACITY,2030,Brazil,Petro,28.259230473752417,34.715170119003446,-6.4559396452510285,-18.59688321595457
S1_NO_CN,2030,Brazil,WatWaste,0.7072927268546781,0.6266577475720269,0.08063497928265129,12.86746706556648
S2_CAPACITY,2030,Brazil,WatWaste,0.6285391546713497,0.6266577475720269,0.0018814070993228293,0.3002288101618953
S1_NO_CN,2030,Brazil,OthServ,10.419804251544786,9.368258147783685,1.0515461037611011,11.224563704084872
S2_CAPACITY,2030,Brazil,OthServ,9.445914280679494,9.368258147783685,0.0776561328958092,0.8289281921013337
S1_NO_CN,2030,Brazil,Transport,198.37191915840583,202.43463217570343,-4.062713017297597,-2.0069258770758944
S2_CAPACITY,2030,Brazil,Transport,181.1436910677138,202.43463217570343,-21.290941107989624,-10.51744006406479
S1_NO_CN,2030,Brazil,Power,162.34882964387958,137.0818361016403,25.266993542239277,18.432050708384796
S2_CAPACITY,2030,Brazil,Power,142.7528983296663,137.0818361016403,5.671062228025988,4.1369902747882215
S1_NO_CN,2030,Brazil,Households,105.14218078177234,107.85817357300748,-2.715992791235138,-2.518114947864128
S2_CAPACITY,2030,Brazil,Households,103.0400010148716,107.85817357300748,-4.8181725581358705,-4.467137165895477
S1_NO_CN,2030,"EU, UK and EFTA",Rice,0.3262759370297067,0.3235774080908644,0.002698528938842315,0.8339670420020597
S2_CAPACITY,2030,"EU, UK and EFTA",Rice,0.3160206380081465,0.3235774080908644,-0.0075567700827178785,-2.3353824753413712
S1_NO_CN,2030,"EU, UK and EFTA",Crops nec,30.07956355430088,29.137289897405783,0.9422736568950967,3.233909743194721
S2_CAPACITY,2030,"EU, UK and EFTA",Crops nec,28.492911858257933,29.137289897405783,-0.6443780391478491,-2.211523588558663
S1_NO_CN,2030,"EU, UK and EFTA","Bovine cattle, sheep and goats, horses",2.6079108177950867,2.4956921410729,0.11221867672218666,4.496495175640685
S2_CAPACITY,2030,"EU, UK and EFTA","Bovine cattle, sheep and goats, horses",2.488759073276899,2.4956921410729,-0.006933067796000891,-0.27780140354252025
S1_NO_CN,2030,"EU, UK and EFTA",Animal products nec,15.73630722425534,15.239496725483786,0.4968104987715538,3.2600190657266097
S2_CAPACITY,2030,"EU, UK and EFTA",Animal products nec,15.030639626244966,15.239496725483786,-0.2088570992388199,-1.3704986654156692
S1_NO_CN,2030,"EU, UK and EFTA",Forestry,3.7050380037676014,3.63951368606799,0.06552431769961142,1.8003591510161823
S2_CAPACITY,2030,"EU, UK and EFTA",Forestry,3.540855322906024,3.63951368606799,-0.09865836316196619,-2.710756756860926
S1_NO_CN,2030,"EU, UK and EFTA",Coal,0.2076952921167001,0.164915697439758,0.04277959467694209,25.940280604621663
S2_CAPACITY,2030,"EU, UK and EFTA",Coal,0.1308685300838195,0.164915697439758,-0.03404716735593852,-20.645195020550176
S1_NO_CN,2030,"EU, UK and EFTA",Oil,1.0771551207709626,0.9569531048626764,0.12020201590828627,12.56090975592115
S2_CAPACITY,2030,"EU, UK and EFTA",Oil,0.866484269029662,0.9569531048626764,-0.09046883583301435,-9.453842134301524
S1_NO_CN,2030,"EU, UK and EFTA",Gas,8.022858698192152,7.165402020246909,0.857456677945243,11.966623443072303
S2_CAPACITY,2030,"EU, UK and EFTA",Gas,5.560819478294568,7.165402020246909,-1.6045825419523414,-22.393475445178858
S1_NO_CN,2030,"EU, UK and EFTA",Mine,7.310547615548587,6.734853752808431,0.575693862740156,8.547978677340868
S2_CAPACITY,2030,"EU, UK and EFTA",Mine,6.837408167259639,6.734853752808431,0.10255441445120805,1.5227415206817656
S1_NO_CN,2030,"EU, UK and EFTA",Manufac,330.9478955051584,313.2456588571807,17.702236647977713,5.651231277254113
S2_CAPACITY,2030,"EU, UK and EFTA",Manufac,323.71662102952087,313.2456588571807,10.470962172340194,3.3427317749722625
S1_NO_CN,2030,"EU, UK and EFTA",Petro,101.3931113232114,99.06551478983128,2.3275965333801167,2.3495527563937277
S2_CAPACITY,2030,"EU, UK and EFTA",Petro,83.18481895515674,99.06551478983128,-15.88069583467454,-16.030498472011814
S1_NO_CN,2030,"EU, UK and EFTA",WatWaste,3.3894556540108,2.987570684401155,0.4018849696096449,13.451898283377384
S2_CAPACITY,2030,"EU, UK and EFTA",WatWaste,3.1896346370117965,2.987570684401155,0.20206395261064136,6.763486924867325
S1_NO_CN,2030,"EU, UK and EFTA",OthServ,192.04142922015905,177.2704318360298,14.77099738412926,8.332465392644849
S2_CAPACITY,2030,"EU, UK and EFTA",OthServ,184.63431743771628,177.2704318360298,7.363885601686491,4.154040538750354
S1_NO_CN,2030,"EU, UK and EFTA",Transport,827.6655945901757,832.2911468487063,-4.625552258530547,-0.5557613193465074
S2_CAPACITY,2030,"EU, UK and EFTA",Transport,814.7041662906556,832.2911468487063,-17.58698055805064,-2.1130803354859666
S1_NO_CN,2030,"EU, UK and EFTA",Power,460.0434273162181,391.13354920639233,68.90987810982574,17.6179921793064
S2_CAPACITY,2030,"EU, UK and EFTA",Power,399.043403978577,391.13354920639233,7.909854772184644,2.022290030664384
S1_NO_CN,2030,"EU, UK and EFTA",Households,646.3453609070857,652.1168864261798,-5.771525519094098,-0.8850446352837146
S2_CAPACITY,2030,"EU, UK and EFTA",Households,637.4235871819427,652.1168864261798,-14.693299244237096,-2.2531695697624587
S1_NO_CN,2030,Eastern Europe,Rice,0.2576731405006257,0.2600488063254214,-0.002375665824795703,-0.9135461371135188
S2_CAPACITY,2030,Eastern Europe,Rice,0.231944845828051,0.2600488063254214,-0.02810396049737038,-10.807186887142056
S1_NO_CN,2030,Eastern Europe,Crops nec,11.406117503179184,11.51287343512588,-0.10675593194669553,-0.9272744336872689
S2_CAPACITY,2030,Eastern Europe,Crops nec,9.872952922453244,11.51287343512588,-1.639920512672635,-14.244232961592568
S1_NO_CN,2030,Eastern Europe,"Bovine cattle, sheep and goats, horses",0.4286872536873133,0.4336862706539268,-0.004999016966613479,-1.1526804754680826
S2_CAPACITY,2030,Eastern Europe,"Bovine cattle, sheep and goats, horses",0.3674677738799468,0.4336862706539268,-0.06621849677398,-15.26875560854936
S1_NO_CN,2030,Eastern Europe,Animal products nec,3.672735822303848,3.714458525232877,-0.0417227029290288,-1.1232512799806535
S2_CAPACITY,2030,Eastern Europe,Animal products nec,3.180508516676454,3.714458525232877,-0.5339500085564226,-14.374908346108045
S1_NO_CN,2030,Eastern Europe,Forestry,0.4279280907338909,0.4322095865901641,-0.004281495856273243,-0.9906064069636437
S2_CAPACITY,2030,Eastern Europe,Forestry,0.3831463817016953,0.4322095865901641,-0.049063204888468825,-11.35171602174392
S1_NO_CN,2030,Eastern Europe,Coal,0.2647288255592958,0.2657488657390066,-0.0010200401797108016,-0.383836136750472
S2_CAPACITY,2030,Eastern Europe,Coal,0.1375415161136948,0.2657488657390066,-0.12820734962531177,-48.24379937381366
S1_NO_CN,2030,Eastern Europe,Oil,0.1289297878414259,0.1298818549376803,-0.000952067096254422,-0.7330254843613384
S2_CAPACITY,2030,Eastern Europe,Oil,0.0962270884800087,0.1298818549376803,-0.03365476645767161,-25.911830774067543
S1_NO_CN,2030,Eastern Europe,Gas,2.531774500463121,2.5514514598161027,-0.019676959352981527,-0.7712064941419562
S2_CAPACITY,2030,Eastern Europe,Gas,1.0981142894975768,2.5514514598161027,-1.4533371703185258,-56.96119221579375
S1_NO_CN,2030,Eastern Europe,Mine,2.9487128992031284,2.99345239042852,-0.04473949122539178,-1.494578346007608
S2_CAPACITY,2030,Eastern Europe,Mine,2.109481648041533,2.99345239042852,-0.8839707423869871,-29.53014202642603
S1_NO_CN,2030,Eastern Europe,Manufac,62.2327803637146,63.04876420137964,-0.815983837665037,-1.29421067645158
S2_CAPACITY,2030,Eastern Europe,Manufac,48.06917648523017,63.04876420137964,-14.979587716149467,-23.75873326922668
S1_NO_CN,2030,Eastern Europe,Petro,9.9633675221493,10.012726236066513,-0.04935871391721314,-0.4929597869101797
S2_CAPACITY,2030,Eastern Europe,Petro,7.795933472151352,10.012726236066513,-2.2167927639151612,-22.139752068024436
S1_NO_CN,2030,Eastern Europe,WatWaste,0.4973806946533216,0.5055792426229213,-0.008198547969599734,-1.6216148287785814
S2_CAPACITY,2030,Eastern Europe,WatWaste,0.4029241073187002,0.5055792426229213,-0.1026551353042211,-20.304460043029277
S1_NO_CN,2030,Eastern Europe,OthServ,9.068994949359451,9.220819747874422,-0.151824798514971,-1.6465433949076984
S2_CAPACITY,2030,Eastern Europe,OthServ,7.500190523955944,9.220819747874422,-1.7206292239184782,-18.66026308902868
S1_NO_CN,2030,Eastern Europe,Transport,67.40667379870781,68.12458873443308,-0.7179149357252612,-1.0538264510100395
S2_CAPACITY,2030,Eastern Europe,Transport,59.30254248760056,68.12458873443308,-8.822046246832514,-12.949870833309669
S1_NO_CN,2030,Eastern Europe,Power,242.88962900743928,242.5184219098582,0.3712070975810775,0.153063464069155
S2_CAPACITY,2030,Eastern Europe,Power,185.4496316871264,242.5184219098582,-57.06879022273179,-23.531734114591806
S1_NO_CN,2030,Eastern Europe,Households,59.08365713943378,59.50728383107055,-0.4236266916367697,-0.7118904852712861
S2_CAPACITY,2030,Eastern Europe,Households,51.53623106177831,59.50728383107055,-7.971052769292243,-13.395087552509521
S1_NO_CN,2030,Russia,Rice,0.7254769800078225,0.7305464896245261,-0.005069509616703605,-0.6939338821967573
S2_CAPACITY,2030,Russia,Rice,0.5236854802644049,0.7305464896245261,-0.2068610093601212,-28.315926816161983
S1_NO_CN,2030,Russia,Crops nec,13.387797782302602,13.48975598144288,-0.10195819914027737,-0.7558194475907177
S2_CAPACITY,2030,Russia,Crops nec,9.915962246107492,13.48975598144288,-3.5737937353353875,-26.492649238812476
S1_NO_CN,2030,Russia,"Bovine cattle, sheep and goats, horses",0.242602469378623,0.2448529623841647,-0.0022504930055416983,-0.919120186918859
S2_CAPACITY,2030,Russia,"Bovine cattle, sheep and goats, horses",0.1477996747355777,0.2448529623841647,-0.097053287648587,-39.637375306211
S1_NO_CN,2030,Russia,Animal products nec,5.320744258287173,5.354276566130858,-0.03353230784368488,-0.6262714940015923
S2_CAPACITY,2030,Russia,Animal products nec,3.84949780316609,5.354276566130858,-1.5047787629647682,-28.104240495969766
S1_NO_CN,2030,Russia,Forestry,4.238928734422893,4.272554547613672,-0.0336258131907794,-0.787018932492278
S2_CAPACITY,2030,Russia,Forestry,3.447732279619882,4.272554547613672,-0.82482226799379,-19.305131363494787
S1_NO_CN,2030,Russia,Coal,9.823851622495496,9.764587547267466,0.05926407522803068,0.6069286074926453
S2_CAPACITY,2030,Russia,Coal,5.323359976523665,9.764587547267466,-4.4412275707438,-45.4830022184259
S1_NO_CN,2030,Russia,Oil,2.4732508401932205,2.4718863420933577,0.001364498099862832,0.05520068122174599
S2_CAPACITY,2030,Russia,Oil,1.764321763323542,2.4718863420933577,-0.7075645787698157,-28.624478671240322
S1_NO_CN,2030,Russia,Gas,30.858420264440163,30.718683380882627,0.13973688355753566,0.4548921639151341
S2_CAPACITY,2030,Russia,Gas,15.449897468343451,30.718683380882627,-15.268785912539176,-49.70520944280283
S1_NO_CN,2030,Russia,Mine,13.236094177780508,13.283472544594517,-0.04737836681400864,-0.35667154544832075
S2_CAPACITY,2030,Russia,Mine,9.347094668831582,13.283472544594517,-3.9363778757629344,-29.63365085859854
S1_NO_CN,2030,Russia,Manufac,308.07373511237824,309.9668866656687,-1.8931515532904655,-0.6107592890502607
S2_CAPACITY,2030,Russia,Manufac,261.95360515391235,309.9668866656687,-48.01328151175636,-15.48980990461205
S1_NO_CN,2030,Russia,Petro,36.81658233752912,36.71813257308198,0.09844976444713893,0.26812301592731963
S2_CAPACITY,2030,Russia,Petro,26.57837383718588,36.71813257308198,-10.139758735896102,-27.61512643845495
S1_NO_CN,2030,Russia,WatWaste,2.230084272059894,2.241415125503355,-0.011330853443461297,-0.505522306623889
S2_CAPACITY,2030,Russia,WatWaste,1.2606535753453338,2.241415125503355,-0.9807615501580214,-43.756354590396164
S1_NO_CN,2030,Russia,OthServ,43.37590613289603,43.487521631956255,-0.11161549906022827,-0.25666097968252355
S2_CAPACITY,2030,Russia,OthServ,31.33590809643359,43.487521631956255,-12.151613535522664,-27.942759392830524
S1_NO_CN,2030,Russia,Transport,262.2488584531475,263.3037625412606,-1.054904088113119,-0.4006414788500457
S2_CAPACITY,2030,Russia,Transport,206.23526747677252,263.3037625412606,-57.068495064488076,-21.674014269182823
S1_NO_CN,2030,Russia,Power,1162.293084389041,1162.862597621111,-0.569513232069994,-0.04897510963333566
S2_CAPACITY,2030,Russia,Power,873.799012026473,1162.862597621111,-289.0635855946381,-24.85793129695466
S1_NO_CN,2030,Russia,Households,290.8220228605849,290.62711371653734,0.19490914404758541,0.06706502416622068
S2_CAPACITY,2030,Russia,Households,231.11317092717945,290.62711371653734,-59.513942789357884,-20.477766863626048
S1_NO_CN,2030,North Africa,Rice,0.4215927089288473,0.4237315155272099,-0.002138806598362575,-0.5047551385696332
S2_CAPACITY,2030,North Africa,Rice,0.2375789565376922,0.4237315155272099,-0.18615255898951769,-43.93172378455383
