scenario,year,region,sector,CO2_Mt
S1_NO_CN,2050,Australia_Oceania,OthServ,37.92206116952499
S1_NO_CN,2050,Australia_Oceania,Transport,183.69231894360485
S1_NO_CN,2050,Australia_Oceania,Power,271.50877996345577
S1_NO_CN,2050,Australia_Oceania,Households,128.80740852330732
S1_NO_CN,2050,China,Rice,18.238096939565583
S1_NO_CN,2050,China,Crops nec,99.07432323521712
S1_NO_CN,2050,China,"Bovine cattle, sheep and goats, horses",5.735931075267858
S1_NO_CN,2050,China,Animal products nec,69.64793633608005
S1_NO_CN,2050,China,Forestry,13.829553291169267
S1_NO_CN,2050,China,Coal,28.62796938263255
S1_NO_CN,2050,China,Oil,5.699913236858585
S1_NO_CN,2050,China,Gas,36.50721268680062
S1_NO_CN,2050,China,Mine,69.20992532694737
S1_NO_CN,2050,China,Manufac,2430.375284395899
S1_NO_CN,2050,China,Petro,526.9214804515987
S1_NO_CN,2050,China,WatWaste,0.5591895679179775
S1_NO_CN,2050,China,OthServ,315.467952206375
S1_NO_CN,2050,China,Transport,1413.9494055497853
S1_NO_CN,2050,China,Power,4424.015170819749
S1_NO_CN,2050,China,Households,1944.9544485357253
S1_NO_CN,2050,Japan,Rice,2.883345767519081
S1_NO_CN,2050,Japan,Crops nec,14.718692308594386
S1_NO_CN,2050,Japan,"Bovine cattle, sheep and goats, horses",0.3830051984682049
S1_NO_CN,2050,Japan,Animal products nec,19.871424228350097
S1_NO_CN,2050,Japan,Forestry,2.2129219739151518
S1_NO_CN,2050,Japan,Coal,0.0021909950609391
S1_NO_CN,2050,Japan,Oil,0.0041355514747437
S1_NO_CN,2050,Japan,Gas,0.2838623100707086
S1_NO_CN,2050,Japan,Mine,4.624391617288628
S1_NO_CN,2050,Japan,Manufac,497.277213584217
S1_NO_CN,2050,Japan,Petro,122.42069060326445
S1_NO_CN,2050,Japan,WatWaste,11.938463325978692
S1_NO_CN,2050,Japan,OthServ,215.1790375846637
S1_NO_CN,2050,Japan,Transport,297.4344230434321
S1_NO_CN,2050,Japan,Power,740.0694965286552
S1_NO_CN,2050,Japan,Households,277.6928065369292
S1_NO_CN,2050,South Korea,Rice,1.7265782075283087
S1_NO_CN,2050,South Korea,Crops nec,2.959328876336219
S1_NO_CN,2050,South Korea,"Bovine cattle, sheep and goats, horses",0.2681375940636755
S1_NO_CN,2050,South Korea,Animal products nec,10.47336307003093
S1_NO_CN,2050,South Korea,Forestry,0.3869394643652054
S1_NO_CN,2050,South Korea,Coal,0.0276936919090053
S1_NO_CN,2050,South Korea,Oil,0.0767177041045126
S1_NO_CN,2050,South Korea,Gas,3.451925263005923
S1_NO_CN,2050,South Korea,Mine,1.7229256329162794
S1_NO_CN,2050,South Korea,Manufac,92.48514156291225
S1_NO_CN,2050,South Korea,Petro,154.1267045497353
S1_NO_CN,2050,South Korea,WatWaste,1.2192070936519048
S1_NO_CN,2050,South Korea,OthServ,76.59069843161242
S1_NO_CN,2050,South Korea,Transport,152.5950697915588
S1_NO_CN,2050,South Korea,Power,358.1246786587885
S1_NO_CN,2050,South Korea,Households,148.8334778337165
S1_NO_CN,2050,Rest of World,Rice,9.366224439329048e-05
S1_NO_CN,2050,Rest of World,Crops nec,0.7975976684206184
S1_NO_CN,2050,Rest of World,"Bovine cattle, sheep and goats, horses",0.0387624118354653
S1_NO_CN,2050,Rest of World,Animal products nec,0.2266055972697474
S1_NO_CN,2050,Rest of World,Forestry,0.0241521827391962
S1_NO_CN,2050,Rest of World,Coal,0.0350621507660355
S1_NO_CN,2050,Rest of World,Oil,0.0349011412548918
S1_NO_CN,2050,Rest of World,Gas,0.0082757610939779
S1_NO_CN,2050,Rest of World,Mine,3.558162128009936
S1_NO_CN,2050,Rest of World,Manufac,20.611835120486944
S1_NO_CN,2050,Rest of World,Petro,0.254685918962993
S1_NO_CN,2050,Rest of World,WatWaste,0.4479522234999187
S1_NO_CN,2050,Rest of World,OthServ,14.53259224445944
S1_NO_CN,2050,Rest of World,Transport,13.030009778586384
S1_NO_CN,2050,Rest of World,Power,38.558678172615856
S1_NO_CN,2050,Rest of World,Households,7.068479993428721
S1_NO_CN,2050,Southeast Asia,Rice,6.982424165626692
S1_NO_CN,2050,Southeast Asia,Crops nec,12.731696482828012
S1_NO_CN,2050,Southeast Asia,"Bovine cattle, sheep and goats, horses",0.09116637355028
S1_NO_CN,2050,Southeast Asia,Animal products nec,23.602963635930998
S1_NO_CN,2050,Southeast Asia,Forestry,5.649830702514791
S1_NO_CN,2050,Southeast Asia,Coal,0.0534105586135477
S1_NO_CN,2050,Southeast Asia,Oil,0.1467661557579683
S1_NO_CN,2050,Southeast Asia,Gas,20.92273519919428
S1_NO_CN,2050,Southeast Asia,Mine,26.7192875421517
S1_NO_CN,2050,Southeast Asia,Manufac,159.57080337906706
S1_NO_CN,2050,Southeast Asia,Petro,73.92601659886842
S1_NO_CN,2050,Southeast Asia,WatWaste,1.648757708281032
S1_NO_CN,2050,Southeast Asia,OthServ,88.46303889980172
S1_NO_CN,2050,Southeast Asia,Transport,834.7905328621337
S1_NO_CN,2050,Southeast Asia,Power,873.0060079282862
S1_NO_CN,2050,Southeast Asia,Households,420.86128508173056
S1_NO_CN,2050,"Central, Western and South Asia",Rice,9.511288048492023
S1_NO_CN,2050,"Central, Western and South Asia",Crops nec,59.31123071306015
S1_NO_CN,2050,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",3.4519292421146823
S1_NO_CN,2050,"Central, Western and South Asia",Animal products nec,23.33839598913957
S1_NO_CN,2050,"Central, Western and South Asia",Forestry,1.9199411964014603
S1_NO_CN,2050,"Central, Western and South Asia",Coal,5.890357833080623
S1_NO_CN,2050,"Central, Western and South Asia",Oil,18.971519742484915
S1_NO_CN,2050,"Central, Western and South Asia",Gas,54.07174771905012
S1_NO_CN,2050,"Central, Western and South Asia",Mine,75.13572651842355
S1_NO_CN,2050,"Central, Western and South Asia",Manufac,743.4619944861029
S1_NO_CN,2050,"Central, Western and South Asia",Petro,312.18072792227485
S1_NO_CN,2050,"Central, Western and South Asia",WatWaste,36.62472169977156
S1_NO_CN,2050,"Central, Western and South Asia",OthServ,311.9590393709789
S1_NO_CN,2050,"Central, Western and South Asia",Transport,1245.732414263798
S1_NO_CN,2050,"Central, Western and South Asia",Power,2401.986420467876
S1_NO_CN,2050,"Central, Western and South Asia",Households,1190.5671462638973
S1_NO_CN,2050,India,Rice,33.98242934011668
S1_NO_CN,2050,India,Crops nec,23.89262387192325
S1_NO_CN,2050,India,"Bovine cattle, sheep and goats, horses",0.0143783941087194
S1_NO_CN,2050,India,Animal products nec,1.286575184153008
S1_NO_CN,2050,India,Forestry,4.406606090626723
S1_NO_CN,2050,India,Coal,0.0832724701696566
S1_NO_CN,2050,India,Oil,0.00145127988151
S1_NO_CN,2050,India,Gas,0.3713309933336698
S1_NO_CN,2050,India,Mine,13.8512577366918
S1_NO_CN,2050,India,Manufac,165.03836291050175
S1_NO_CN,2050,India,Petro,167.24783682892618
S1_NO_CN,2050,India,WatWaste,5.780866779156924
S1_NO_CN,2050,India,OthServ,35.83242998733943
S1_NO_CN,2050,India,Transport,394.2324965056657
S1_NO_CN,2050,India,Power,1412.194731411112
S1_NO_CN,2050,India,Households,686.2920625123088
S1_NO_CN,2050,Canada,Rice,0.5391662391507902
S1_NO_CN,2050,Canada,Crops nec,61.18894388050674
S1_NO_CN,2050,Canada,"Bovine cattle, sheep and goats, horses",2.598622453138517
S1_NO_CN,2050,Canada,Animal products nec,11.173030747625464
S1_NO_CN,2050,Canada,Forestry,13.736304738730208
S1_NO_CN,2050,Canada,Coal,0.2933197477050258
S1_NO_CN,2050,Canada,Oil,27.613104127679765
S1_NO_CN,2050,Canada,Gas,77.19276524504187
S1_NO_CN,2050,Canada,Mine,24.872636687668876
S1_NO_CN,2050,Canada,Manufac,80.66972419606867
S1_NO_CN,2050,Canada,Petro,40.48927912297508
S1_NO_CN,2050,Canada,WatWaste,0.5204755834435573
S1_NO_CN,2050,Canada,OthServ,105.301528345849
S1_NO_CN,2050,Canada,Transport,256.1683791098999
S1_NO_CN,2050,Canada,Power,220.2491943057433
S1_NO_CN,2050,Canada,Households,226.52164437466763
S1_NO_CN,2050,United States,Rice,1.32244583527364
S1_NO_CN,2050,United States,Crops nec,90.2642019758738
S1_NO_CN,2050,United States,"Bovine cattle, sheep and goats, horses",21.08862877712399
S1_NO_CN,2050,United States,Animal products nec,40.08756627668417
S1_NO_CN,2050,United States,Forestry,11.61274922743833
S1_NO_CN,2050,United States,Coal,8.330474178758868
S1_NO_CN,2050,United States,Oil,11.535798556678046
S1_NO_CN,2050,United States,Gas,79.44644649976972
S1_NO_CN,2050,United States,Mine,36.27681304295142
S1_NO_CN,2050,United States,Manufac,460.917218757336
S1_NO_CN,2050,United States,Petro,382.6520398450464
S1_NO_CN,2050,United States,WatWaste,9.020115883366516
S1_NO_CN,2050,United States,OthServ,578.8368526014656
S1_NO_CN,2050,United States,Transport,2264.680167092974
S1_NO_CN,2050,United States,Power,2318.8298274852127
S1_NO_CN,2050,United States,Households,1988.729464487092
S1_NO_CN,2050,Rest of America,Rice,2.9743968277404305
S1_NO_CN,2050,Rest of America,Crops nec,45.46533774869512
S1_NO_CN,2050,Rest of America,"Bovine cattle, sheep and goats, horses",6.81609418250279
S1_NO_CN,2050,Rest of America,Animal products nec,18.966378792218777
S1_NO_CN,2050,Rest of America,Forestry,4.453085820767822
S1_NO_CN,2050,Rest of America,Coal,0.054881325154029
S1_NO_CN,2050,Rest of America,Oil,9.001373004434933
S1_NO_CN,2050,Rest of America,Gas,45.37499479176496
S1_NO_CN,2050,Rest of America,Mine,75.7999252014665
S1_NO_CN,2050,Rest of America,Manufac,271.4593610557722
S1_NO_CN,2050,Rest of America,Petro,165.68768647100754
S1_NO_CN,2050,Rest of America,WatWaste,6.291226704679078
S1_NO_CN,2050,Rest of America,OthServ,153.841778660273
S1_NO_CN,2050,Rest of America,Transport,809.3885858954138
S1_NO_CN,2050,Rest of America,Power,717.1568601943895
S1_NO_CN,2050,Rest of America,Households,545.2367316259316
S1_NO_CN,2050,Brazil,Rice,2.031028464661488
S1_NO_CN,2050,Brazil,Crops nec,85.00326410319369
S1_NO_CN,2050,Brazil,"Bovine cattle, sheep and goats, horses",10.167866985826894
S1_NO_CN,2050,Brazil,Animal products nec,23.183149202973123
S1_NO_CN,2050,Brazil,Forestry,4.232312182355313
S1_NO_CN,2050,Brazil,Coal,0.0434999884012542
S1_NO_CN,2050,Brazil,Oil,12.795356906129594
S1_NO_CN,2050,Brazil,Gas,11.436554820032311
S1_NO_CN,2050,Brazil,Mine,38.45201434592886
S1_NO_CN,2050,Brazil,Manufac,317.0802300577628
S1_NO_CN,2050,Brazil,Petro,88.02838002220732
S1_NO_CN,2050,Brazil,WatWaste,1.841164338336437
S1_NO_CN,2050,Brazil,OthServ,32.04655209804548
S1_NO_CN,2050,Brazil,Transport,389.24576080900977
S1_NO_CN,2050,Brazil,Power,276.7519833494414
S1_NO_CN,2050,Brazil,Households,246.7194492177167
S1_NO_CN,2050,"EU, UK and EFTA",Rice,0.7132283218088068
S1_NO_CN,2050,"EU, UK and EFTA",Crops nec,67.658824030091
S1_NO_CN,2050,"EU, UK and EFTA","Bovine cattle, sheep and goats, horses",6.464266980846743
S1_NO_CN,2050,"EU, UK and EFTA",Animal products nec,35.644108499419424
S1_NO_CN,2050,"EU, UK and EFTA",Forestry,6.979638865034093
S1_NO_CN,2050,"EU, UK and EFTA",Coal,0.2840840052679722
S1_NO_CN,2050,"EU, UK and EFTA",Oil,1.3433527511422514
S1_NO_CN,2050,"EU, UK and EFTA",Gas,9.690641128647329
S1_NO_CN,2050,"EU, UK and EFTA",Mine,17.385423317128154
S1_NO_CN,2050,"EU, UK and EFTA",Manufac,594.4051118909456
S1_NO_CN,2050,"EU, UK and EFTA",Petro,175.63969134292554
S1_NO_CN,2050,"EU, UK and EFTA",WatWaste,7.181774918268539
S1_NO_CN,2050,"EU, UK and EFTA",OthServ,374.0235195879028
S1_NO_CN,2050,"EU, UK and EFTA",Transport,1118.7826072450932
S1_NO_CN,2050,"EU, UK and EFTA",Power,652.1685350722603
S1_NO_CN,2050,"EU, UK and EFTA",Households,1032.2295473782583
S1_NO_CN,2050,Eastern Europe,Rice,0.6401953723309605
S1_NO_CN,2050,Eastern Europe,Crops nec,35.74259196206088
S1_NO_CN,2050,Eastern Europe,"Bovine cattle, sheep and goats, horses",1.2697477797863337
S1_NO_CN,2050,Eastern Europe,Animal products nec,9.91531831192697
S1_NO_CN,2050,Eastern Europe,Forestry,0.945967697029876
S1_NO_CN,2050,Eastern Europe,Coal,0.5395075543506386
S1_NO_CN,2050,Eastern Europe,Oil,0.211746671553766
S1_NO_CN,2050,Eastern Europe,Gas,2.5698406738284887
S1_NO_CN,2050,Eastern Europe,Mine,7.660396401780297
S1_NO_CN,2050,Eastern Europe,Manufac,119.3073708584891
S1_NO_CN,2050,Eastern Europe,Petro,25.685110197891795
S1_NO_CN,2050,Eastern Europe,WatWaste,1.0130597364702898
S1_NO_CN,2050,Eastern Europe,OthServ,21.20224839862283
S1_NO_CN,2050,Eastern Europe,Transport,98.71384344934243
S1_NO_CN,2050,Eastern Europe,Power,332.48966781364675
S1_NO_CN,2050,Eastern Europe,Households,120.99978061647238
S1_NO_CN,2050,Russia,Rice,1.7595502099705629
S1_NO_CN,2050,Russia,Crops nec,34.82118361002849
S1_NO_CN,2050,Russia,"Bovine cattle, sheep and goats, horses",0.477165927577858
S1_NO_CN,2050,Russia,Animal products nec,12.634644890952725
S1_NO_CN,2050,Russia,Forestry,8.044137351590102
S1_NO_CN,2050,Russia,Coal,12.284957059805397
S1_NO_CN,2050,Russia,Oil,3.2596437666038063
S1_NO_CN,2050,Russia,Gas,30.342606287838485
S1_NO_CN,2050,Russia,Mine,25.008916388637
S1_NO_CN,2050,Russia,Manufac,476.2629316256023
S1_NO_CN,2050,Russia,Petro,74.4055353863193
S1_NO_CN,2050,Russia,WatWaste,3.300420407946957
S1_NO_CN,2050,Russia,OthServ,70.70959798085947
S1_NO_CN,2050,Russia,Transport,336.1586702690525
S1_NO_CN,2050,Russia,Power,1317.8528236263985
S1_NO_CN,2050,Russia,Households,419.1821289010553
S1_NO_CN,2050,North Africa,Rice,0.9846847489622816
S1_NO_CN,2050,North Africa,Crops nec,9.917402387277376
S1_NO_CN,2050,North Africa,"Bovine cattle, sheep and goats, horses",0.497207406243223
S1_NO_CN,2050,North Africa,Animal products nec,4.966074763677864
S1_NO_CN,2050,North Africa,Forestry,0.4874183930230806
S1_NO_CN,2050,North Africa,Coal,0.2265241900745278
S1_NO_CN,2050,North Africa,Oil,1.1113428568708603
S1_NO_CN,2050,North Africa,Gas,11.337789686122584
S1_NO_CN,2050,North Africa,Mine,15.20322243063002
S1_NO_CN,2050,North Africa,Manufac,90.17383189762398
S1_NO_CN,2050,North Africa,Petro,34.57677886031381
S1_NO_CN,2050,North Africa,WatWaste,1.0012082907112136
S1_NO_CN,2050,North Africa,OthServ,37.277285100416506
S1_NO_CN,2050,North Africa,Transport,351.2371507054849
S1_NO_CN,2050,North Africa,Power,384.4049883774002
S1_NO_CN,2050,North Africa,Households,247.19776530972948
S1_NO_CN,2050,Sub Saharan,Rice,0.0751513093095954
S1_NO_CN,2050,Sub Saharan,Crops nec,4.332714856251934
S1_NO_CN,2050,Sub Saharan,"Bovine cattle, sheep and goats, horses",0.6549555332143726
S1_NO_CN,2050,Sub Saharan,Animal products nec,5.747133000256016
S1_NO_CN,2050,Sub Saharan,Forestry,2.5841713154433057
S1_NO_CN,2050,Sub Saharan,Coal,0.0802871358697056
S1_NO_CN,2050,Sub Saharan,Oil,0.6136261068487532
S1_NO_CN,2050,Sub Saharan,Gas,4.860432703647956
S1_NO_CN,2050,Sub Saharan,Mine,22.46518215836637
S1_NO_CN,2050,Sub Saharan,Manufac,85.8994660563279
S1_NO_CN,2050,Sub Saharan,Petro,22.767201037528224
S1_NO_CN,2050,Sub Saharan,WatWaste,2.9368557671412217
S1_NO_CN,2050,Sub Saharan,OthServ,84.24613906734449
S1_NO_CN,2050,Sub Saharan,Transport,504.5864082162292
S1_NO_CN,2050,Sub Saharan,Power,260.6597887739369
S1_NO_CN,2050,Sub Saharan,Households,288.1650171100022
S1_NO_CN,2050,South Africa,Rice,0.0174683864110521
S1_NO_CN,2050,South Africa,Crops nec,11.063863492506712
S1_NO_CN,2050,South Africa,"Bovine cattle, sheep and goats, horses",1.4394752901058192
S1_NO_CN,2050,South Africa,Animal products nec,9.122865934776144
S1_NO_CN,2050,South Africa,Forestry,0.8519273797261523
S1_NO_CN,2050,South Africa,Coal,0.0587969881904591
S1_NO_CN,2050,South Africa,Oil,0.0009373094408236
S1_NO_CN,2050,South Africa,Gas,0.1401816873901244
S1_NO_CN,2050,South Africa,Mine,30.81803548524993
S1_NO_CN,2050,South Africa,Manufac,68.33751677583912
S1_NO_CN,2050,South Africa,Petro,76.44052157917483
S1_NO_CN,2050,South Africa,WatWaste,0.7810584149677838
S1_NO_CN,2050,South Africa,OthServ,53.11766052608367
S1_NO_CN,2050,South Africa,Transport,97.0509879795836
S1_NO_CN,2050,South Africa,Power,306.6444537191547
S1_NO_CN,2050,South Africa,Households,100.98623780348758
S2_CAPACITY,2030,Australia_Oceania,Rice,0.0218622834714713
S2_CAPACITY,2030,Australia_Oceania,Crops nec,4.718200191973519
S2_CAPACITY,2030,Australia_Oceania,"Bovine cattle, sheep and goats, horses",1.3525410753961318
S2_CAPACITY,2030,Australia_Oceania,Animal products nec,2.9503484117348258
S2_CAPACITY,2030,Australia_Oceania,Forestry,2.7664686853197886
S2_CAPACITY,2030,Australia_Oceania,Coal,5.042571924491982
S2_CAPACITY,2030,Australia_Oceania,Oil,0.1116369200356897
S2_CAPACITY,2030,Australia_Oceania,Gas,2.8027771256040457
S2_CAPACITY,2030,Australia_Oceania,Mine,13.717746549266709
S2_CAPACITY,2030,Australia_Oceania,Manufac,25.99989367446644
S2_CAPACITY,2030,Australia_Oceania,Petro,12.008935529595185
S2_CAPACITY,2030,Australia_Oceania,WatWaste,0.2390650530897818
S2_CAPACITY,2030,Australia_Oceania,OthServ,13.618190829730214
S2_CAPACITY,2030,Australia_Oceania,Transport,95.79416466091946
S2_CAPACITY,2030,Australia_Oceania,Power,163.2810976174409
S2_CAPACITY,2030,Australia_Oceania,Households,53.24340502455938
S2_CAPACITY,2030,China,Rice,9.619158084565028
S2_CAPACITY,2030,China,Crops nec,56.607562923776136
S2_CAPACITY,2030,China,"Bovine cattle, sheep and goats, horses",3.17314348567172
S2_CAPACITY,2030,China,Animal products nec,40.78696405722697
S2_CAPACITY,2030,China,Forestry,7.460887455387125
S2_CAPACITY,2030,China,Coal,22.32748664201705
S2_CAPACITY,2030,China,Oil,8.330879987730398
S2_CAPACITY,2030,China,Gas,14.248580083306084
S2_CAPACITY,2030,China,Mine,41.00884825299632
S2_CAPACITY,2030,China,Manufac,2321.2602735782843
S2_CAPACITY,2030,China,Petro,296.200802648232
S2_CAPACITY,2030,China,WatWaste,0.4834805366142288
S2_CAPACITY,2030,China,OthServ,254.54900183957065
S2_CAPACITY,2030,China,Transport,1144.1091090330108
S2_CAPACITY,2030,China,Power,3688.441804139429
S2_CAPACITY,2030,China,Households,993.2122452761377
S2_CAPACITY,2030,Japan,Rice,1.1704613518120692
S2_CAPACITY,2030,Japan,Crops nec,5.166639563132414
S2_CAPACITY,2030,Japan,"Bovine cattle, sheep and goats, horses",0.1253012597761895
S2_CAPACITY,2030,Japan,Animal products nec,8.574153314415467
S2_CAPACITY,2030,Japan,Forestry,1.0035403544256989
S2_CAPACITY,2030,Japan,Coal,0.0009287056363362
S2_CAPACITY,2030,Japan,Oil,0.0019548872158049
S2_CAPACITY,2030,Japan,Gas,0.2410521111986416
S2_CAPACITY,2030,Japan,Mine,1.4424332452535755
S2_CAPACITY,2030,Japan,Manufac,238.05318593015448
S2_CAPACITY,2030,Japan,Petro,45.66066082415701
S2_CAPACITY,2030,Japan,WatWaste,4.550561906251854
S2_CAPACITY,2030,Japan,OthServ,88.03316644928226
S2_CAPACITY,2030,Japan,Transport,181.11511222136107
S2_CAPACITY,2030,Japan,Power,566.2971995647068
S2_CAPACITY,2030,Japan,Households,157.37166603530522
S2_CAPACITY,2030,South Korea,Rice,0.4739233016260885
S2_CAPACITY,2030,South Korea,Crops nec,1.2938825405520538
S2_CAPACITY,2030,South Korea,"Bovine cattle, sheep and goats, horses",0.0718736452168799
S2_CAPACITY,2030,South Korea,Animal products nec,3.5564001447562616
S2_CAPACITY,2030,South Korea,Forestry,0.1529814750031237
S2_CAPACITY,2030,South Korea,Coal,0.0163943576320624
S2_CAPACITY,2030,South Korea,Oil,0.0613248136055831
S2_CAPACITY,2030,South Korea,Gas,1.055032744083922
S2_CAPACITY,2030,South Korea,Mine,0.5850011434182424
S2_CAPACITY,2030,South Korea,Manufac,55.09159545246829
S2_CAPACITY,2030,South Korea,Petro,57.8101367079417
S2_CAPACITY,2030,South Korea,WatWaste,0.6223887276440785
S2_CAPACITY,2030,South Korea,OthServ,34.4088065560679
S2_CAPACITY,2030,South Korea,Transport,111.3849807282444
S2_CAPACITY,2030,South Korea,Power,226.9604101329733
S2_CAPACITY,2030,South Korea,Households,81.4560515613014
S2_CAPACITY,2030,Rest of World,Rice,2.7146060440906455e-05
S2_CAPACITY,2030,Rest of World,Crops nec,0.2835459631749529
S2_CAPACITY,2030,Rest of World,"Bovine cattle, sheep and goats, horses",0.0165861023132807
S2_CAPACITY,2030,Rest of World,Animal products nec,0.0822773792470254
S2_CAPACITY,2030,Rest of World,Forestry,0.0085734999066189
S2_CAPACITY,2030,Rest of World,Coal,0.0190304630337425
S2_CAPACITY,2030,Rest of World,Oil,0.0207352209669238
S2_CAPACITY,2030,Rest of World,Gas,0.0044213552111101
S2_CAPACITY,2030,Rest of World,Mine,1.499078596418555
S2_CAPACITY,2030,Rest of World,Manufac,5.87103107369639
S2_CAPACITY,2030,Rest of World,Petro,0.0870861451210426
S2_CAPACITY,2030,Rest of World,WatWaste,0.1226543023242412
S2_CAPACITY,2030,Rest of World,OthServ,3.769505034373711
S2_CAPACITY,2030,Rest of World,Transport,6.72666359667227
S2_CAPACITY,2030,Rest of World,Power,20.514004854291077
S2_CAPACITY,2030,Rest of World,Households,3.754568033337714
S2_CAPACITY,2030,Southeast Asia,Rice,3.744994274749569
S2_CAPACITY,2030,Southeast Asia,Crops nec,7.80517172180407
S2_CAPACITY,2030,Southeast Asia,"Bovine cattle, sheep and goats, horses",0.0741199360662592
S2_CAPACITY,2030,Southeast Asia,Animal products nec,15.655153214476464
S2_CAPACITY,2030,Southeast Asia,Forestry,3.4726963728157982
S2_CAPACITY,2030,Southeast Asia,Coal,0.0469963099682889
S2_CAPACITY,2030,Southeast Asia,Oil,0.1782080077625574
S2_CAPACITY,2030,Southeast Asia,Gas,24.818195663790185
S2_CAPACITY,2030,Southeast Asia,Mine,15.434022252397746
S2_CAPACITY,2030,Southeast Asia,Manufac,219.55882434852347
S2_CAPACITY,2030,Southeast Asia,Petro,32.98306205204858
S2_CAPACITY,2030,Southeast Asia,WatWaste,1.5042837089283256
S2_CAPACITY,2030,Southeast Asia,OthServ,68.53188233435878
S2_CAPACITY,2030,Southeast Asia,Transport,456.4959357627782
S2_CAPACITY,2030,Southeast Asia,Power,638.7617605136119
S2_CAPACITY,2030,Southeast Asia,Households,211.0133779535932
S2_CAPACITY,2030,"Central, Western and South Asia",Rice,2.4640297770795385
S2_CAPACITY,2030,"Central, Western and South Asia",Crops nec,24.181293256250488
S2_CAPACITY,2030,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",1.4856624272239654
S2_CAPACITY,2030,"Central, Western and South Asia",Animal products nec,8.523770471154117
S2_CAPACITY,2030,"Central, Western and South Asia",Forestry,0.8397250689757898
S2_CAPACITY,2030,"Central, Western and South Asia",Coal,3.640953075167981
S2_CAPACITY,2030,"Central, Western and South Asia",Oil,16.157240945625535
S2_CAPACITY,2030,"Central, Western and South Asia",Gas,43.02452617011582
S2_CAPACITY,2030,"Central, Western and South Asia",Mine,27.058454326630667
S2_CAPACITY,2030,"Central, Western and South Asia",Manufac,478.5191220519663
S2_CAPACITY,2030,"Central, Western and South Asia",Petro,122.9812493555562
S2_CAPACITY,2030,"Central, Western and South Asia",WatWaste,19.791582851706178
S2_CAPACITY,2030,"Central, Western and South Asia",OthServ,139.8195528567261
S2_CAPACITY,2030,"Central, Western and South Asia",Transport,615.4866417655251
S2_CAPACITY,2030,"Central, Western and South Asia",Power,1352.5551280641237
S2_CAPACITY,2030,"Central, Western and South Asia",Households,573.687708032757
S2_CAPACITY,2030,India,Rice,24.072767589797827
S2_CAPACITY,2030,India,Crops nec,25.275079256295754
S2_CAPACITY,2030,India,"Bovine cattle, sheep and goats, horses",0.0126526625910069
S2_CAPACITY,2030,India,Animal products nec,1.3282893925340165
S2_CAPACITY,2030,India,Forestry,4.84297084434963
S2_CAPACITY,2030,India,Coal,0.1929267580071775
S2_CAPACITY,2030,India,Oil,0.0049747713307136
S2_CAPACITY,2030,India,Gas,1.3138823610912012
S2_CAPACITY,2030,India,Mine,14.315983503472795
S2_CAPACITY,2030,India,Manufac,439.4764824590275
S2_CAPACITY,2030,India,Petro,87.92452413174604
S2_CAPACITY,2030,India,WatWaste,9.354248885859011
S2_CAPACITY,2030,India,OthServ,87.03357197191801
S2_CAPACITY,2030,India,Transport,366.700940652487
S2_CAPACITY,2030,India,Power,1529.5848016967673
S2_CAPACITY,2030,India,Households,291.44791708214314
S2_CAPACITY,2030,Canada,Rice,0.2595669012958914
S2_CAPACITY,2030,Canada,Crops nec,14.321452943610709
S2_CAPACITY,2030,Canada,"Bovine cattle, sheep and goats, horses",0.9977157397300066
S2_CAPACITY,2030,Canada,Animal products nec,4.357652325004152
S2_CAPACITY,2030,Canada,Forestry,6.658999347759229
S2_CAPACITY,2030,Canada,Coal,0.1598812257185374
S2_CAPACITY,2030,Canada,Oil,18.176192013277284
S2_CAPACITY,2030,Canada,Gas,50.05819143198762
S2_CAPACITY,2030,Canada,Mine,10.90251116685027
S2_CAPACITY,2030,Canada,Manufac,57.691664023755216
S2_CAPACITY,2030,Canada,Petro,18.446752246807865
S2_CAPACITY,2030,Canada,WatWaste,0.3007746995503659
S2_CAPACITY,2030,Canada,OthServ,53.20257362082064
S2_CAPACITY,2030,Canada,Transport,153.84375053927755
S2_CAPACITY,2030,Canada,Power,130.6938681840693
S2_CAPACITY,2030,Canada,Households,116.79980196842769
S2_CAPACITY,2030,United States,Rice,0.4879439345491784
S2_CAPACITY,2030,United States,Crops nec,34.33021813902974
S2_CAPACITY,2030,United States,"Bovine cattle, sheep and goats, horses",8.721702287886329
S2_CAPACITY,2030,United States,Animal products nec,14.806125156574828
S2_CAPACITY,2030,United States,Forestry,4.8343226606543865
S2_CAPACITY,2030,United States,Coal,2.892548041550798
S2_CAPACITY,2030,United States,Oil,5.500733181653153
S2_CAPACITY,2030,United States,Gas,46.06262856788355
S2_CAPACITY,2030,United States,Mine,18.049237501251486
S2_CAPACITY,2030,United States,Manufac,306.9360292092955
S2_CAPACITY,2030,United States,Petro,153.42276694126977
S2_CAPACITY,2030,United States,WatWaste,5.116975389171473
S2_CAPACITY,2030,United States,OthServ,281.8820300944268
S2_CAPACITY,2030,United States,Transport,1390.2222555860433
S2_CAPACITY,2030,United States,Power,1593.554818587656
S2_CAPACITY,2030,United States,Households,1103.5754910895523
S2_CAPACITY,2030,Rest of America,Rice,1.186230361614453
S2_CAPACITY,2030,Rest of America,Crops nec,20.73851269667593
S2_CAPACITY,2030,Rest of America,"Bovine cattle, sheep and goats, horses",2.9187755527750125
