scenario,year,region,good,quantity,consumer_price,expenditure_2024USD_bn,real_consumption_2024USD_bn
S2_CAPACITY,2050,China,Forestry,2.4612391292778737,2.7725059088169703,8.732665662844385,3.149737294625426
S2_CAPACITY,2050,China,Coal,4.876602253416355,3.835221874664945,23.934721062959884,6.240765779853744
S2_CAPACITY,2050,China,Oil,0.0005854984754029,1.2741900455191242,0.0009547298874654,0.0007492839479405
S2_CAPACITY,2050,China,Gas,5.589306968176072,3.844449972020066,27.498735110322404,7.152841750669251
S2_CAPACITY,2050,China,Mine,0.1821914641632664,3.3028138550781603,0.7700743635247702,0.2331570430773299
S2_CAPACITY,2050,China,Manufac,3518.3717788244617,1.7192732494382863,7741.180184377637,4502.588703833647
S2_CAPACITY,2050,China,Petro,204.9076983891661,1.0282032136014874,269.62351977723995,262.22785588156813
S2_CAPACITY,2050,China,Power,214.5421581740717,1.4965847642644938,410.8984533061354,274.5574211520366
S2_CAPACITY,2050,China,WatWaste,37.344233163704025,0.8158402937119119,38.9896412070714,47.79077651456832
S2_CAPACITY,2050,China,OthServ,9656.369736617498,0.9524794199691766,11770.367662782137,12357.608323522263
S2_CAPACITY,2050,China,Transport,1305.9340802936345,0.7157020992474338,1196.118171979812,1671.2514296501
S2_CAPACITY,2050,Japan,Rice,0.0328528776681614,2.873923170266523,0.1208284243386617,0.0420430252240714
S2_CAPACITY,2050,Japan,Crops nec,23.26799980020873,3.18215061487644,94.75460480789124,29.77690896073855
S2_CAPACITY,2050,Japan,"Bovine cattle, sheep and goats, horses",1.3584988421950803,2.475933941809404,4.30446189780822,1.738520526353435
S2_CAPACITY,2050,Japan,Animal products nec,9.41568539069626,2.7249178990722265,32.834159405695914,12.049595880827916
S2_CAPACITY,2050,Japan,Forestry,1.6227727312869684,2.539824139947226,5.274507203105897,2.0767215035509747
S2_CAPACITY,2050,Japan,Coal,0.0044778494739682,2.499149970216891,0.0143212969686644,0.005730468679072
S2_CAPACITY,2050,Japan,Oil,0.0002011387066662,1.5706713450489176,0.000404297928083,0.0002574046173042
S2_CAPACITY,2050,Japan,Gas,5.643835041036734,1.9830735469702383,14.322989540217822,7.222621986941704
S2_CAPACITY,2050,Japan,Mine,0.0458504472757138,2.824257849790297,0.1657175343313663,0.0586765051357355
S2_CAPACITY,2050,Japan,Manufac,601.6157885875239,1.9028680394648092,1465.0364794439213,769.9096795925062
S2_CAPACITY,2050,Japan,Petro,49.62842871740451,2.105278571372933,133.7089988554096,63.51130985850856
S2_CAPACITY,2050,Japan,Power,53.55765216435612,2.8631720017497124,196.2408926468739,68.5396799518996
S2_CAPACITY,2050,Japan,WatWaste,21.97587994313844,1.935289025328844,54.42678101492258,28.123334705231184
S2_CAPACITY,2050,Japan,OthServ,2443.9259188152864,1.963666274654704,6141.525513820846,3127.581089824546
S2_CAPACITY,2050,Japan,Transport,172.4065876911577,1.7365069462667977,383.1342021994317,220.63499540283965
S2_CAPACITY,2050,South Korea,Rice,0.0066542422300052,9.710089476991762,0.0826879794731113,0.0085156763664964
S2_CAPACITY,2050,South Korea,Crops nec,9.142475564015337,7.079181545574518,82.8261357752476,11.699959222226845
S2_CAPACITY,2050,South Korea,"Bovine cattle, sheep and goats, horses",0.147154519199888,4.574858450802886,0.8615327815362085,0.1883190033303129
S2_CAPACITY,2050,South Korea,Animal products nec,3.139275255871877,5.440816333286849,21.85818031502088,4.017445026609698
S2_CAPACITY,2050,South Korea,Forestry,0.6058207649926017,2.817462168990045,2.1843528329162623,0.7752908617103027
