scenario,year,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe,group,final_energy_share_pct,household_Mtoe_S0,nonenergy_industries_Mtoe_S0,energy_industries_Mtoe_S0,power_sector_Mtoe_S0,modeled_final_demand_Mtoe_S0,group_S0,final_energy_share_pct_S0,modeled_final_demand_Mtoe_gap,modeled_final_demand_Mtoe_pct
S2_CAPACITY,2040,Coal,77.33681944447221,203.9213152175054,1177.3935677826912,2024.8124070967724,281.2581346619776,GLOBAL,2.531329254063768,82.85644506714218,391.6595760860843,1084.3951608017926,2706.576613985443,474.5160211532265,GLOBAL,3.773682406787314,-193.25788649124894,-40.727368071065364
S1_NO_CN,2040,Electricity,909.0628909331348,1420.036196923958,79.89990491732468,161.22108588209434,2329.0990878570924,GLOBAL,18.597361528627037,921.106567699924,1456.044229275701,80.5358015987997,165.84380581256914,2377.150796975625,GLOBAL,18.904761358796456,-48.05170911853247,-2.021399281007632
S2_CAPACITY,2040,Electricity,828.4017825282634,1321.4841140727078,50.699385781529614,145.77270806737764,2149.885896600971,GLOBAL,19.34901925416505,921.106567699924,1456.044229275701,80.5358015987997,165.84380581256914,2377.150796975625,GLOBAL,18.904761358796456,-227.26490037465373,-9.560390559311417
S1_NO_CN,2040,Gas,676.5171474496744,1043.918702086879,847.4390578620073,1830.1556792533136,1720.4358495365536,GLOBAL,13.73731484738147,680.2952568907607,1043.3625829278494,849.2834622465176,1801.8463676788092,1723.65783981861,GLOBAL,13.70772950855568,-3.2219902820563675,-0.18692748686104868
S2_CAPACITY,2040,Gas,567.151650605978,849.0759995560616,711.6321769578946,1607.9453322036882,1416.2276501620397,GLOBAL,12.746079275458534,680.2952568907607,1043.3625829278494,849.2834622465176,1801.8463676788092,1723.65783981861,GLOBAL,13.70772950855568,-307.4301896565703,-17.8359174631157
S1_NO_CN,2040,Oil,0.1865638132402536,6.439555898232214,4624.825780272611,87.22224043294193,6.6261197114724695,GLOBAL,0.0529081585445094,0.1878071186137063,6.476236078149574,4612.63859360373,86.69020764498893,6.664043196763282,GLOBAL,0.0529971201153095,-0.03792348529081213,-0.5690762225135564
S2_CAPACITY,2040,Oil,0.2006930999808835,6.850673012433495,4361.57245368808,74.55628567036779,7.051366112414379,GLOBAL,0.0634624464921526,0.1878071186137063,6.476236078149574,4612.63859360373,86.69020764498893,6.664043196763282,GLOBAL,0.0529971201153095,0.38732291565109733,5.812130927350826
S1_NO_CN,2040,Oil_pct,1952.635935040332,6042.922345007917,2059.6623512188653,534.4074284755709,7995.558280048249,GLOBAL,63.84283465332252,1963.2455417454296,6029.115424156144,2047.6861204401332,525.8787111079516,7992.360965901574,GLOBAL,63.56082960574523,3.197314146675126,0.04000462642160525
S2_CAPACITY,2040,Oil_pct,1733.7578392570397,5522.9037028712,1486.0996415982097,455.639021990749,7256.661542128239,GLOBAL,65.31010976982049,1963.2455417454296,6029.115424156144,2047.6861204401332,525.8787111079516,7992.360965901574,GLOBAL,63.56082960574523,-735.6994237733352,-9.205032491801939
S1_NO_CN,2045,Coal,85.21300704275141,349.3560879784563,1129.4032796439326,2692.5900953668297,434.56909502120766,GLOBAL,3.1815912267609536,85.31262122465216,351.3857498388045,1132.3817636346382,2667.0992196144207,436.6983710634567,GLOBAL,3.1850121189300524,-2.129276042249046,-0.48758506633853244
S2_CAPACITY,2045,Coal,78.69654411301424,180.5420867416946,1175.2088036850691,1993.5492009384088,259.23863085470884,GLOBAL,2.1423736972546363,85.31262122465216,351.3857498388045,1132.3817636346382,2667.0992196144207,436.6983710634567,GLOBAL,3.1850121189300524,-177.45974020874786,-40.63668471595035
S1_NO_CN,2045,Electricity,1008.7198348317492,1396.021712661299,80.07386759320997,163.39797616589846,2404.7415474930485,GLOBAL,17.605726448996712,1022.4604206523156,1432.098810261031,80.6389525720584,167.97894395074422,2454.5592309133463,GLOBAL,17.902061045138712,-49.817683420297726,-2.0295979332208036
S2_CAPACITY,2045,Electricity,913.4280702541192,1312.2996433730912,50.22029151099987,148.54268938464364,2225.7277136272105,GLOBAL,18.393634062965205,1022.4604206523156,1432.098810261031,80.6389525720584,167.97894395074422,2454.5592309133463,GLOBAL,17.902061045138712,-228.83151728613575,-9.32271319445761
S1_NO_CN,2045,Gas,736.1906719203463,1027.6156079472507,865.8643577669438,1911.0796243271288,1763.806279867597,GLOBAL,12.91327581741348,740.7249280265869,1027.4278335851966,868.2292870195868,1882.176752189268,1768.1527616117835,GLOBAL,12.895830044291246,-4.346481744186576,-0.24582048783072805
S2_CAPACITY,2045,Gas,617.7480076040893,856.2377045125804,731.0278598315507,1699.4948158177374,1473.98571211667,GLOBAL,12.181163777005573,740.7249280265869,1027.4278335851966,868.2292870195868,1882.176752189268,1768.1527616117835,GLOBAL,12.895830044291246,-294.1670494951136,-16.63697028230534
S1_NO_CN,2045,Oil,0.2048664159825787,5.9537590396463065,4697.651803404613,98.34092953374852,6.1586254556288855,GLOBAL,0.0450888683595397,0.206356558947384,5.988421051723732,4685.357329877267,97.74965731930848,6.1947776106711165,GLOBAL,0.0451809373962538,-0.036152155042231016,-0.583590845617369
S2_CAPACITY,2045,Oil,0.2223519357197041,6.373274444419988,4426.1503139418455,83.71507567729519,6.595626380139693,GLOBAL,0.054506909048017,0.206356558947384,5.988421051723732,4685.357329877267,97.74965731930848,6.1947776106711165,GLOBAL,0.0451809373962538,0.4008487694685767,6.470753183747471
S1_NO_CN,2045,Oil_pct,2303.3108184643647,6746.273746397938,2406.180962025845,598.8049690927766,9049.584564862304,GLOBAL,66.25431763846932,2316.3571689929663,6729.080372124401,2390.357656775094,589.0128117487458,9045.437541117368,GLOBAL,65.97191585424373,4.147023744935723,0.04584657984851275
S2_CAPACITY,2045,Oil_pct,2012.7873112478296,6122.197755354546,1690.4238726017684,504.5903011334131,8134.985066602376,GLOBAL,67.22832155372656,2316.3571689929663,6729.080372124401,2390.357656775094,589.0128117487458,9045.437541117368,GLOBAL,65.97191585424373,-910.452474514992,-10.065322659919945
S1_NO_CN,2050,Coal,88.34124986884315,303.2830923959045,1175.9277122999874,2551.881062717912,391.6243422647476,GLOBAL,2.655074790015283,88.45494411221429,304.8098505426224,1177.5216510411526,2525.213553096436,393.2647946548367,GLOBAL,2.6569173646857265,-1.6404523900890808,-0.4171368534345629
S2_CAPACITY,2050,Coal,80.00318113139409,148.85329927971776,1123.332697619751,1851.7670478661848,228.85648041111185,GLOBAL,1.763611470417063,88.45494411221429,304.8098505426224,1177.5216510411526,2525.213553096436,393.2647946548367,GLOBAL,2.6569173646857265,-164.40831424372485,-41.80600869397014
S1_NO_CN,2050,Electricity,1126.3947448070658,1300.9279442591162,76.32021058834428,160.62702530803992,2427.322689066182,GLOBAL,16.456390942662434,1141.6866283004952,1336.3450137425866,76.7961696836711,164.8587767360881,2478.031642043082,GLOBAL,16.741710393282403,-50.70895297689958,-2.0463400110214565
S2_CAPACITY,2050,Electricity,1008.241704123692,1237.185620004606,47.34031458925105,146.7224824162183,2245.427324128298,GLOBAL,17.30368909679467,1141.6866283004952,1336.3450137425866,76.7961696836711,164.8587767360881,2478.031642043082,GLOBAL,16.741710393282403,-232.60431791478368,-9.386656488494497
S1_NO_CN,2050,Gas,803.2570184939578,998.881145375294,870.8390891570488,1968.7927369785864,1802.138163869252,GLOBAL,12.217860563373849,808.6187560222924,998.9874597078218,873.6530230454223,1939.2592555033848,1807.6062157301144,GLOBAL,12.21228141538178,-5.468051860862488,-0.3025023820607894
S2_CAPACITY,2050,Gas,672.2879398307961,846.0015159028743,733.0765647015538,1766.549105919847,1518.2894557336704,GLOBAL,11.700226686764903,808.6187560222924,998.9874597078218,873.6530230454223,1939.2592555033848,1807.6062157301144,GLOBAL,12.21228141538178,-289.31675999644403,-16.005519204280088
S1_NO_CN,2050,Oil,0.2258849284850056,5.4690998290382,4736.357408971121,109.37589878323998,5.694984757523206,GLOBAL,0.0386099862224582,0.22767106547827,5.501221749543818,4723.961754815606,108.71752640169036,5.728892815022088,GLOBAL,0.038704697210476,-0.03390805749888237,-0.5918780223984978
S2_CAPACITY,2050,Oil,0.2471298845758236,5.857754013579562,4454.444001008658,92.64390523840564,6.104883898155387,GLOBAL,0.047045393903683,0.22767106547827,5.501221749543818,4723.961754815606,108.71752640169036,5.728892815022088,GLOBAL,0.038704697210476,0.37599108313329843,6.56306716277513
S1_NO_CN,2050,Oil_pct,2746.240878504368,7377.009476929865,2695.744276029082,656.3341582073753,10123.250355434231,GLOBAL,68.63206371772598,2761.980053028772,7354.932472382926,2675.273148539817,645.1251123502306,10116.912525411695,GLOBAL,68.35038612943961,6.337830022535854,0.06264589128962489
S2_CAPACITY,2050,Oil_pct,2341.9291691622493,6635.97422120322,1829.9459252817635,543.9154615152369,8977.903390365469,GLOBAL,69.18542735211967,2761.980053028772,7354.932472382926,2675.273148539817,645.1251123502306,10116.912525411695,GLOBAL,68.35038612943961,-1139.0091350462262,-11.258465783758227
