scenario,year,region,sector,real_output,labor_demand,capital_demand,real_output_S0,labor_demand_S0,capital_demand_S0,real_output_gap,real_output_pct
S2_CAPACITY,2017,Eastern Europe,Oil,2.003729439648368,0.0785643610251573,0.4358295284499214,2.2395540268068794,0.0904457730558499,0.5032934851732838,-0.23582458715851162,-10.529979823471665
S1_NO_CN,2017,Eastern Europe,Gas,1.5670943224901304,0.1000596085756242,0.3770325041137533,1.565618822743685,0.09989795563228,0.3764252244988118,0.0014754997464454522,0.09424386862312356
S2_CAPACITY,2017,Eastern Europe,Gas,1.051311136522593,0.0685753869312975,0.2576015187585893,1.565618822743685,0.09989795563228,0.3764252244988118,-0.514307686221092,-32.85012154617483
S1_NO_CN,2017,Eastern Europe,Mine,13.888106985459476,1.1447227355120946,2.6636781505135945,13.89036730798819,1.144686284832179,2.663606362812781,-0.0022603225287145534,-0.016272590051773995
S2_CAPACITY,2017,Eastern Europe,Mine,13.14563959174938,1.1164615576489063,2.5899141790626405,13.89036730798819,1.144686284832179,2.663606362812781,-0.7447277162388115,-5.3614688490672755
S1_NO_CN,2017,Eastern Europe,Manufac,236.09350424047068,17.517983213620386,20.39319229247661,236.14805031076452,17.51731515135024,20.39251434008373,-0.05454607029383851,-0.023098251381731646
S2_CAPACITY,2017,Eastern Europe,Manufac,223.1744111914784,17.33637825501826,20.11961389446931,236.14805031076452,17.51731515135024,20.39251434008373,-12.973639119286105,-5.493858239444764
S1_NO_CN,2017,Eastern Europe,Petro,25.800835768058985,0.2500351173658741,0.431439587143447,25.819791872698172,0.2499408945834335,0.4312791140049889,-0.018956104639187288,-0.07341695367897778
S2_CAPACITY,2017,Eastern Europe,Petro,22.19867809263848,0.2034717039419943,0.3500121850325561,25.819791872698172,0.2499408945834335,0.4312791140049889,-3.621113780059691,-14.024566107710006
S1_NO_CN,2017,Eastern Europe,Power,63.44150273848495,9.47932976404118,10.66275291825302,63.41514080508284,9.472250348903907,10.653759412039344,0.02636193340210724,0.04157040900237863
S2_CAPACITY,2017,Eastern Europe,Power,56.3744349851895,9.292750733160332,10.71728373284556,63.41514080508284,9.472250348903907,10.653759412039344,-7.04070581989334,-11.10256277997417
S1_NO_CN,2017,Eastern Europe,WatWaste,6.423357636629508,1.0558072384106478,0.597175798421536,6.423641608480241,1.0556394477714477,0.597083815130305,-0.0002839718507328115,-0.004420729985276933
S2_CAPACITY,2017,Eastern Europe,WatWaste,6.405955693767591,1.0889664760644018,0.6140337372040688,6.423641608480241,1.0556394477714477,0.597083815130305,-0.017685914712649797,-0.2753253651215775
S1_NO_CN,2017,Eastern Europe,OthServ,392.80865595023,66.32272174916585,78.14826843677034,392.8727469882422,66.33044871581559,78.1577554859231,-0.06409103801223637,-0.01631343443991916
S2_CAPACITY,2017,Eastern Europe,OthServ,395.7690447129961,67.35338238950001,79.1182347575848,392.8727469882422,66.33044871581559,78.1577554859231,2.896297724753879,0.7372101391498551
S1_NO_CN,2017,Eastern Europe,Transport,36.40269599479337,3.511885785938428,4.6250313559058,36.43417705126856,3.5128372815104507,4.626307073920126,-0.031481056475193725,-0.08640529037034368
S2_CAPACITY,2017,Eastern Europe,Transport,32.880674711670444,3.406126315009744,4.471932167148625,36.43417705126856,3.5128372815104507,4.626307073920126,-3.5535023395981185,-9.753211482169027
S1_NO_CN,2017,Russia,Rice,4.610463205165096,1.0295337071125836,0.960167915965094,4.614393301948556,1.030490853987701,0.9611315825982252,-0.003930096783459902,-0.08517039026127898
S2_CAPACITY,2017,Russia,Rice,4.574274824085405,1.0395517408174595,0.974535122626033,4.614393301948556,1.030490853987701,0.9611315825982252,-0.04011847786315048,-0.8694204251338814
S1_NO_CN,2017,Russia,Crops nec,49.84428060506193,9.40709741191495,8.89702061295779,49.88844390039306,9.416141495253555,8.906232295651801,-0.044163295331124175,-0.08852409872574964
S2_CAPACITY,2017,Russia,Crops nec,51.35628386030754,9.906514506948602,9.41791142021785,49.88844390039306,9.416141495253555,8.906232295651801,1.4678399599144853,2.942244426074233
S1_NO_CN,2017,Russia,"Bovine cattle, sheep and goats, horses",8.05987515288501,1.119457209467278,1.2052608235250772,8.067456754015998,1.1206012344051333,1.2065816774088884,-0.007581601130988602,-0.09397758627233377
S2_CAPACITY,2017,Russia,"Bovine cattle, sheep and goats, horses",8.053126900718098,1.1313065404607483,1.2243303251986557,8.067456754015998,1.1206012344051333,1.2065816774088884,-0.01432985329789993,-0.17762541200814616
S1_NO_CN,2017,Russia,Animal products nec,45.26142872905409,7.3516107671472755,7.2116136010874845,45.292520447080825,7.357375883708273,7.217802183545283,-0.031091718026736714,-0.06864647345705537
S2_CAPACITY,2017,Russia,Animal products nec,44.71178518907667,7.401565650570443,7.298242768038224,45.292520447080825,7.357375883708273,7.217802183545283,-0.5807352580041538,-1.282187991023103
S1_NO_CN,2017,Russia,Forestry,7.203462527448294,0.7812960924085289,1.167444768897456,7.210975025774768,0.7821689986439719,1.1688354548964504,-0.0075124983264736045,-0.10418144979868989
S2_CAPACITY,2017,Russia,Forestry,7.231687192666095,0.8179222484148301,1.228506557409213,7.210975025774768,0.7821689986439719,1.1688354548964504,0.020712166891327044,0.287231155527427
S1_NO_CN,2017,Russia,Coal,38.21811307705221,2.361278542300042,4.281764692847273,38.15779328073204,2.355000816744071,4.27069665721504,0.06031979632017226,0.15807988652905416
S2_CAPACITY,2017,Russia,Coal,28.05521171294687,1.5881051600334577,2.89467359130777,38.15779328073204,2.355000816744071,4.27069665721504,-10.102581567785165,-26.475801400408848
S1_NO_CN,2017,Russia,Oil,245.4666687396909,5.268244580522797,78.55209460716736,245.42488553361696,5.266524179019564,78.5322445458487,0.04178320607394426,0.01702484488608268
S2_CAPACITY,2017,Russia,Oil,235.9999631498961,4.9862851551376,74.73322401978358,245.42488553361696,5.266524179019564,78.5322445458487,-9.424922383720855,-3.8402472362281617
S1_NO_CN,2017,Russia,Gas,133.72114733360976,8.607660201561782,21.969411607603483,133.54181589967942,8.591939546163326,21.930907887732364,0.17933143393034356,0.13428859920930136
S2_CAPACITY,2017,Russia,Gas,99.213252863558,6.1945540908510575,15.892350214486225,133.54181589967942,8.591939546163326,21.930907887732364,-34.32856303612142,-25.70622752494998
S1_NO_CN,2017,Russia,Mine,77.5589621198451,8.469432296561259,13.235533739452462,77.57388009762538,8.470947497808373,13.23887969607098,-0.014917977780271485,-0.019230671150518023
S2_CAPACITY,2017,Russia,Mine,75.32819337796022,8.385167316898414,13.171755413470722,77.57388009762538,8.470947497808373,13.23887969607098,-2.2456867196651586,-2.8949005990663363
S1_NO_CN,2017,Russia,Manufac,720.3650541351043,53.77412775425542,75.36442281191717,720.9899894960726,53.81834083326022,75.43196034259063,-0.6249353609682657,-0.08667739775486438
S2_CAPACITY,2017,Russia,Manufac,712.7961790051899,56.71714902342574,79.9009901132468,720.9899894960726,53.81834083326022,75.43196034259063,-8.193810490882697,-1.1364666098359653
S1_NO_CN,2017,Russia,Petro,161.82060748637824,0.6076521434618011,4.598898512160447,161.83193855912774,0.6076054644673291,4.598884996866526,-0.011331072749499072,-0.007001753084332666
S2_CAPACITY,2017,Russia,Petro,143.9366850380684,0.528865817548119,4.023361497345377,161.83193855912774,0.6076054644673291,4.598884996866526,-17.895253521059345,-11.057924461876878
S1_NO_CN,2017,Russia,Power,246.8445055045796,34.64329730426262,49.86352274653586,246.87187807230603,34.64498367023226,49.86902945560147,-0.02737256772644514,-0.011087762583645926
S2_CAPACITY,2017,Russia,Power,219.87986380314905,33.424991692419084,51.30434186775759,246.87187807230603,34.64498367023226,49.86902945560147,-26.992014269156982,-10.933612398432567
S1_NO_CN,2017,Russia,WatWaste,24.03274819648531,3.837902662807904,3.002691911101897,24.03659432363767,3.838394139737413,3.003298315740613,-0.003846127152357326,-0.016001131859911748
S2_CAPACITY,2017,Russia,WatWaste,23.471235663575563,3.863544695504311,3.038418032560072,24.03659432363767,3.838394139737413,3.003298315740613,-0.5653586600621061,-2.3520747259362382
S1_NO_CN,2017,Russia,OthServ,2037.2991769011355,333.5302387839424,557.1175229311942,2037.085303328456,333.4810732078198,557.0765552577246,0.21387357267963125,0.010498999346280525
S2_CAPACITY,2017,Russia,OthServ,2035.1940648669288,333.90664387340405,560.6365796029544,2037.085303328456,333.4810732078198,557.0765552577246,-1.8912384615271094,-0.09284041558971326
S1_NO_CN,2017,Russia,Transport,133.268104183873,13.687066370520592,23.765637689754897,133.34556971033834,13.69430800699616,23.77996862267625,-0.0774655264653461,-0.05809381341549
S2_CAPACITY,2017,Russia,Transport,127.77731632847797,14.58372831581317,25.4537884257656,133.34556971033834,13.69430800699616,23.77996862267625,-5.568253381860373,-4.175806810797002
S1_NO_CN,2017,North Africa,Rice,2.521310007416796,0.4478903066505577,0.2338864692584882,2.522466102968313,0.4481317705000582,0.2340796420807957,-0.0011560955515173,-0.045831955884634644
S2_CAPACITY,2017,North Africa,Rice,2.5027812965777194,0.4418742845366807,0.2370834585617573,2.522466102968313,0.4481317705000582,0.2340796420807957,-0.019684806390593668,-0.780379421845533
S1_NO_CN,2017,North Africa,Crops nec,54.972384512411125,13.255568997340484,7.691420061712749,54.99483360482324,13.260705079131888,7.696605880785367,-0.02244909241211701,-0.04082036609734945
S2_CAPACITY,2017,North Africa,Crops nec,54.84161886408712,13.172360474122948,7.8530950665754,54.99483360482324,13.260705079131888,7.696605880785367,-0.15321474073612507,-0.278598425875931
S1_NO_CN,2017,North Africa,"Bovine cattle, sheep and goats, horses",18.77217480923088,2.8578217968984823,1.709024664406826,18.769151876614803,2.8572888587692487,1.709195771547188,0.003022932616076446,0.016105856225942912
S2_CAPACITY,2017,North Africa,"Bovine cattle, sheep and goats, horses",18.38292089420128,2.7773276388869106,1.7065121863720802,18.769151876614803,2.8572888587692487,1.709195771547188,-0.3862309824135224,-2.057796670582341
S1_NO_CN,2017,North Africa,Animal products nec,24.26347345039289,3.486317553317846,2.0961853109868627,24.26176163505959,3.485913025327892,2.0965429012450767,0.0017118153333015584,0.007055610219283873
S2_CAPACITY,2017,North Africa,Animal products nec,23.738214473371283,3.418560413745656,2.1119084205373,24.26176163505959,3.485913025327892,2.0965429012450767,-0.5235471616883061,-2.15791074680971
S1_NO_CN,2017,North Africa,Forestry,2.4379774614708523,0.345856877633958,0.7857547054743519,2.4381630633442155,0.345820677943601,0.7858976818466219,-0.0001856018733632503,-0.007612365069163028
S2_CAPACITY,2017,North Africa,Forestry,2.416870619378817,0.3402826181339469,0.7943271947709356,2.4381630633442155,0.345820677943601,0.7858976818466219,-0.021292443965398533,-0.8732986027683295
S1_NO_CN,2017,North Africa,Coal,0.047236919548266,0.0022245396675102,0.003442778163129,0.0472248486100364,0.0022209691055664,0.0034382375454062,1.2070938229594153e-05,0.02556056522122718
S2_CAPACITY,2017,North Africa,Coal,0.0192688749731045,0.0010812909798781,0.001719414390116,0.0472248486100364,0.0022209691055664,0.0034382375454062,-0.0279559736369319,-59.1975929193145
S1_NO_CN,2017,North Africa,Oil,58.01190169270835,0.7480279485700237,24.306101734435664,57.99001383187572,0.7474132104018674,24.293088488350527,0.021887860832627837,0.037744189708395284
S2_CAPACITY,2017,North Africa,Oil,54.00326752105157,0.6605539732208535,22.0533661219448,57.99001383187572,0.7474132104018674,24.293088488350527,-3.9867463108241523,-6.8748842212428185
S1_NO_CN,2017,North Africa,Gas,72.4685233124845,2.880598173837854,29.54996939807344,72.34499550330302,2.8732325913369503,29.48286027789593,0.12352780918148198,0.17074824363744984
S2_CAPACITY,2017,North Africa,Gas,61.24686708488849,2.30237279983627,24.26716773756685,72.34499550330302,2.8732325913369503,29.48286027789593,-11.098128418414532,-15.340561349413354
S1_NO_CN,2017,North Africa,Mine,10.309546763292548,1.6946010717889872,1.969985333312538,10.317696674227648,1.695659790260046,1.9717811641588787,-0.008149910935099314,-0.07898963491974717
S2_CAPACITY,2017,North Africa,Mine,10.161348942777286,1.711632561686631,2.044443663149266,10.317696674227648,1.695659790260046,1.9717811641588787,-0.15634773145036185,-1.5153356062588996
S1_NO_CN,2017,North Africa,Manufac,423.5756129819376,45.58574349546825,59.684581806691405,423.83333538849047,45.60302215089708,59.72431993779247,-0.2577224065528867,-0.06080748847106502
S2_CAPACITY,2017,North Africa,Manufac,421.0176000893816,45.46330342108581,61.15939680001625,423.83333538849047,45.60302215089708,59.72431993779247,-2.815735299108894,-0.6643496544527248
S1_NO_CN,2017,North Africa,Petro,52.0379428259885,1.3158335702624753,7.336934350414017,52.048413429860126,1.315353037096764,7.33635737093697,-0.010470603871624462,-0.020117047152137565
S2_CAPACITY,2017,North Africa,Petro,41.18662821070686,0.9658314506429928,5.53329858499539,52.048413429860126,1.315353037096764,7.33635737093697,-10.861785219153269,-20.86861924002831
S1_NO_CN,2017,North Africa,Power,51.8726814715135,2.9710465492602225,15.700983071845718,51.88511181084612,2.9708029019495514,15.700789441471247,-0.01243033933261728,-0.02395742998094268
S2_CAPACITY,2017,North Africa,Power,48.38405276295428,2.7821988745942945,16.96155032441696,51.88511181084612,2.9708029019495514,15.700789441471247,-3.501059047891836,-6.747714181778
S1_NO_CN,2017,North Africa,WatWaste,26.82857470369982,4.252452300090117,2.5209478273101267,26.83036815288455,4.252078300095858,2.521448696249603,-0.0017934491847277911,-0.006684400208407041
S2_CAPACITY,2017,North Africa,WatWaste,27.21018590923268,4.316598159656476,2.629269599024572,26.83036815288455,4.252078300095858,2.521448696249603,0.37981775634813175,1.4156263312670845
S1_NO_CN,2017,North Africa,OthServ,611.154369320991,140.40609811718463,153.04268620448457,611.1724216513674,140.3876325594764,153.06642376712873,-0.018052330376349346,-0.0029537213618985874
S2_CAPACITY,2017,North Africa,OthServ,624.5287764646266,142.102351376058,159.14645361970216,611.1724216513674,140.3876325594764,153.06642376712873,13.356354813259259,2.185366083301147
S1_NO_CN,2017,North Africa,Transport,62.37798656216808,12.108684971533648,13.2724312162342,62.41861273058127,12.1134913472123,13.281505673769242,-0.040626168413190555,-0.06508662502408714
S2_CAPACITY,2017,North Africa,Transport,56.94188959028683,11.902436932317768,13.404742740780245,62.41861273058127,12.1134913472123,13.281505673769242,-5.476723140294446,-8.774182732855241
S1_NO_CN,2017,Sub Saharan,Rice,11.458390371714566,2.1327569073141515,2.369727551810961,11.458651544468806,2.132738632273459,2.369908448971588,-0.0002611727542394249,-0.002279262557429764
S2_CAPACITY,2017,Sub Saharan,Rice,11.43170890990555,2.115307942380341,2.371174730703593,11.458651544468806,2.132738632273459,2.369908448971588,-0.026942634563255297,-0.23512919001591204
S1_NO_CN,2017,Sub Saharan,Crops nec,280.61042061459113,51.589068685072725,51.82551906553566,280.6239652101692,51.589939379104464,51.83079413030833,-0.013544595578082408,-0.004826599741022967
S2_CAPACITY,2017,Sub Saharan,Crops nec,280.1539723234971,51.23378529978762,51.924857576222514,280.6239652101692,51.589939379104464,51.83079413030833,-0.4699928866721166,-0.16748137897635446
S1_NO_CN,2017,Sub Saharan,"Bovine cattle, sheep and goats, horses",31.36014058183317,5.016758585304279,5.516960737663454,31.360126389346945,5.016592689276555,5.517246709224078,1.4192486226249912e-05,4.5256470111265585e-05
S2_CAPACITY,2017,Sub Saharan,"Bovine cattle, sheep and goats, horses",31.190812373085677,4.962472289467024,5.505638378361264,31.360126389346945,5.016592689276555,5.517246709224078,-0.16931401626126785,-0.5399022126351631
S1_NO_CN,2017,Sub Saharan,Animal products nec,78.50258448196622,13.337707210097584,12.873188169745283,78.50040466978109,13.336849980253858,12.873453737794843,0.0021798121851333008,0.002776816494517288
S2_CAPACITY,2017,Sub Saharan,Animal products nec,77.73736739688546,13.163397223993233,12.817573666899266,78.50040466978109,13.336849980253858,12.873453737794843,-0.7630372728956303,-0.9720169929128571
S1_NO_CN,2017,Sub Saharan,Forestry,51.53845932950578,13.388206493407369,13.132833581475776,51.54035514114544,13.388146639154764,13.13388992238823,-0.0018958116396632363,-0.003678305348248913
S2_CAPACITY,2017,Sub Saharan,Forestry,51.28103971102122,13.27098167119117,13.133243168192058,51.54035514114544,13.388146639154764,13.13388992238823,-0.259315430124218,-0.5031308562272645
S1_NO_CN,2017,Sub Saharan,Coal,2.597714803992185,0.5202695644507824,0.1680637808386853,2.5945666828290994,0.5192205589715809,0.1677391592525777,0.0031481211630857153,0.12133514177608354
S2_CAPACITY,2017,Sub Saharan,Coal,1.6247260367393064,0.2797538014735252,0.0911705558896622,2.5945666828290994,0.5192205589715809,0.1677391592525777,-0.969840646089793,-37.37967701921944
S1_NO_CN,2017,Sub Saharan,Oil,111.08366297952108,1.5721627890360854,40.62215183951804,111.02720625569076,1.5708316657523829,40.591203910526346,0.05645672383032263,0.05084945008911175
S2_CAPACITY,2017,Sub Saharan,Oil,103.39608743377008,1.4058765794048829,36.647597217646016,111.02720625569076,1.5708316657523829,40.591203910526346,-7.63111882192068,-6.873197191278099
S1_NO_CN,2017,Sub Saharan,Gas,18.91116033916693,0.4979163348526049,8.277578554862176,18.883988815913856,0.496897308590448,8.261339196376245,0.027171523253073815,0.14388656717576487
S2_CAPACITY,2017,Sub Saharan,Gas,15.426705027025877,0.3881192057929719,6.509460081460418,18.883988815913856,0.496897308590448,8.261339196376245,-3.4572837888879793,-18.308016503242513
S1_NO_CN,2017,Sub Saharan,Mine,38.83198160728344,3.2851427912415208,11.012781596635268,38.83970697167543,3.285523902507268,11.014994357098104,-0.00772536439199456,-0.019890377642726356
S2_CAPACITY,2017,Sub Saharan,Mine,38.66023351005824,3.293737124254026,11.139472029429127,38.83970697167543,3.285523902507268,11.014994357098104,-0.17947346161719224,-0.4620875789512947
S1_NO_CN,2017,Sub Saharan,Manufac,662.3531892038043,95.90258860294382,133.85588987656524,662.4362635718726,95.9081189785308,133.87497473466752,-0.08307436806830992,-0.012540733748537692
S2_CAPACITY,2017,Sub Saharan,Manufac,663.1492126957764,96.08583328913232,135.30050386575996,662.4362635718726,95.9081189785308,133.87497473466752,0.7129491239038543,0.1076253162922596
S1_NO_CN,2017,Sub Saharan,Petro,15.774389453917667,0.4764491306210979,1.5637258195724413,15.773790383587004,0.4762028388674782,1.563050181136581,0.0005990703306633094,0.003797884440550548
S2_CAPACITY,2017,Sub Saharan,Petro,13.324305786168695,0.3890974974386667,1.28835457243707,15.773790383587004,0.4762028388674782,1.563050181136581,-2.4494845974183086,-15.5288268567779
S1_NO_CN,2017,Sub Saharan,Power,33.989874723288764,3.513619423988642,7.613860619919518,33.990319632760226,3.512963287706471,7.610919450041718,-0.0004449094714615853,-0.0013089299431970534
S2_CAPACITY,2017,Sub Saharan,Power,33.35758189711281,3.5951388787496854,8.634600347180058,33.990319632760226,3.512963287706471,7.610919450041718,-0.6327377356474173,-1.8615233468930903
S1_NO_CN,2017,Sub Saharan,WatWaste,16.763062061936022,3.8917953273825474,4.213950277101147,16.76321453903828,3.89158205998344,4.214077126585383,-0.0001524771022580751,-0.0009095934547815126
S2_CAPACITY,2017,Sub Saharan,WatWaste,16.763388260214647,3.897922025341108,4.257998057372233,16.76321453903828,3.89158205998344,4.214077126585383,0.0001737211763668256,0.001036323766913933
S1_NO_CN,2017,Sub Saharan,OthServ,1175.2685221774043,327.7651795015657,254.25216595616763,1175.3148424487772,327.7642769517028,254.27305335075368,-0.04632027137290606,-0.003941094734785909
S2_CAPACITY,2017,Sub Saharan,OthServ,1180.268027676614,328.38655424615723,256.992300098609,1175.3148424487772,327.7642769517028,254.27305335075368,4.9531852278369115,0.4214347550922537
S1_NO_CN,2017,Sub Saharan,Transport,119.2336932673652,21.752141149669505,24.08307666316486,119.2628949619021,21.751877624272435,24.0848296754508,-0.029201694536908462,-0.024485146487712533
S2_CAPACITY,2017,Sub Saharan,Transport,114.52882226650505,22.17378542238474,24.767529744413988,119.2628949619021,21.751877624272435,24.0848296754508,-4.73407269539706,-3.9694430500863946
S1_NO_CN,2017,South Africa,Rice,0.0219270750619044,0.0016946557640193,0.002896569873773,0.021928534025454,0.0016946754605388,0.0028966591935116,-1.4589635496005393e-06,-0.006653265320458801
S2_CAPACITY,2017,South Africa,Rice,0.0215937225553854,0.0017177175201612,0.0029621807346278,0.021928534025454,0.0016946754605388,0.0028966591935116,-0.00033481147006859946,-1.5268301550845127
S1_NO_CN,2017,South Africa,Crops nec,13.594802640084604,1.0785982113772004,1.841947056099456,13.59669204367632,1.0786884273284665,1.842136513049599,-0.0018894035917167429,-0.013896053434522588
S2_CAPACITY,2017,South Africa,Crops nec,13.442172707667687,1.0979965514301957,1.8918021498265665,13.59669204367632,1.0786884273284665,1.842136513049599,-0.154519336008633,-1.1364480089147737
S1_NO_CN,2017,South Africa,"Bovine cattle, sheep and goats, horses",5.869531626450273,0.4486705627794007,0.7652458395878453,5.869913634169892,0.448691251272632,0.7652958292526295,-0.0003820077196188265,-0.006507893359709526
S2_CAPACITY,2017,South Africa,"Bovine cattle, sheep and goats, horses",5.783963192381651,0.4521692793643256,0.7780934239648898,5.869913634169892,0.448691251272632,0.7652958292526295,-0.08595044178824107,-1.4642539421348055
S1_NO_CN,2017,South Africa,Animal products nec,11.845480951879114,0.8685919602654828,1.543414802561912,11.84671342073296,0.868641462525252,1.5435324198993063,-0.0012324688538463136,-0.010403466430523818
S2_CAPACITY,2017,South Africa,Animal products nec,11.64892179872522,0.892030428472556,1.599203812387058,11.84671342073296,0.868641462525252,1.5435324198993063,-0.19779162200774003,-1.669590670283156
S1_NO_CN,2017,South Africa,Forestry,1.8522246419389488,0.0621209510319506,0.110954832103812,1.8524507943364097,0.0621219636713683,0.1109587726469743,-0.00022615239746093252,-0.012208280951502708
S2_CAPACITY,2017,South Africa,Forestry,1.8245422461938317,0.0641810549172133,0.1156570916666598,1.8524507943364097,0.0621219636713683,0.1109587726469743,-0.027908548142578038,-1.5065743299581418
S1_NO_CN,2017,South Africa,Coal,22.251875427735108,1.359538395824664,2.828520145510709,22.23676442664042,1.3578667892320924,2.8250966461291656,0.015111001094687992,0.06795503520550178
S2_CAPACITY,2017,South Africa,Coal,12.582931553817955,0.6406041643281335,1.3446673127762134,22.23676442664042,1.3578667892320924,2.8250966461291656,-9.653832872822464,-43.41383794693097
S1_NO_CN,2017,South Africa,Oil,0.0357712496103727,0.0015018288075869,0.0030040566978633,0.0357573415703324,0.0015006031937185,0.0030016628155707,1.3908040040304381e-05,0.0388956209536667
S2_CAPACITY,2017,South Africa,Oil,0.0340205956863424,0.0013857609273619,0.0027966189615871,0.0357573415703324,0.0015006031937185,0.0030016628155707,-0.0017367458839899971,-4.857033011175983
S1_NO_CN,2017,South Africa,Gas,0.4280922526555181,0.0220062348440068,0.0348571460220231,0.4281219765437437,0.0219985488984918,0.034845641230843,-2.9723888225585693e-05,-0.006942855039946456
S2_CAPACITY,2017,South Africa,Gas,0.4704409101624633,0.0208177120444473,0.0332687413684974,0.4281219765437437,0.0219985488984918,0.034845641230843,0.042318933618719634,9.884784229102909
S1_NO_CN,2017,South Africa,Mine,64.39973513590473,8.686765575138352,7.422111248783448,64.40573718916275,8.687125312531675,7.422561224307991,-0.006002053258015394,-0.009319128263972935
S2_CAPACITY,2017,South Africa,Mine,63.48779531120035,8.924071130657794,7.692892659325044,64.40573718916275,8.687125312531675,7.422561224307991,-0.9179418779623987,-1.4252486160764828
S1_NO_CN,2017,South Africa,Manufac,269.022449919458,20.15141891061757,17.69608584175583,269.06047166005243,20.152712476802947,17.69756181883571,-0.038021740594444964,-0.014131299317160185
S2_CAPACITY,2017,South Africa,Manufac,265.6360608574432,20.914437290802304,18.529984699809976,269.06047166005243,20.152712476802947,17.69756181883571,-3.424410802609202,-1.272729056587626
S1_NO_CN,2017,South Africa,Petro,18.55265762355417,0.171111973334494,0.5811019823207119,18.56010814144001,0.1710719888465466,0.580977356018434,-0.007450517885843055,-0.0401426426455347
S2_CAPACITY,2017,South Africa,Petro,13.866758703209872,0.1376572363679304,0.4716591835768109,18.56010814144001,0.1710719888465466,0.580977356018434,-4.69334943823014,-25.28729575530372
S1_NO_CN,2017,South Africa,Power,44.6496440451064,5.092699599417296,7.959531555355842,44.64578317810534,5.091595046379226,7.958197466984483,0.0038608670010589208,0.008647775279597564
S2_CAPACITY,2017,South Africa,Power,37.66418208537018,5.1031863550222765,7.611353442564891,44.64578317810534,5.091595046379226,7.958197466984483,-6.981601092735161,-15.637761498960547
S1_NO_CN,2017,South Africa,WatWaste,5.550458199684078,0.9254819743772076,1.4427678654113445,5.550468371085325,0.925446941024072,1.4427409701053224,-1.0171401246594769e-05,-0.00018325302598933428
S2_CAPACITY,2017,South Africa,WatWaste,5.380045917170485,0.9188856962428752,1.4452643126332827,5.550468371085325,0.925446941024072,1.4427409701053224,-0.17042245391483934,-3.07041572928584
S1_NO_CN,2017,South Africa,OthServ,641.2638891789107,135.52660426168651,99.18805863932133,641.2827450699992,135.52858185965127,99.19141175627075,-0.01885589108849217,-0.0029403396915714543
S2_CAPACITY,2017,South Africa,OthServ,638.1168878378243,135.16095922963697,99.8029526424645,641.2827450699992,135.52858185965127,99.19141175627075,-3.1658572321749716,-0.4936757236200706
S1_NO_CN,2017,South Africa,Transport,42.48880561907111,5.198353037287426,4.47869509036994,42.49289214329029,5.197420785734845,4.4779779350355335,-0.004086524219182763,-0.009616959479723325
S2_CAPACITY,2017,South Africa,Transport,38.93831607413223,5.265058524818572,4.576634399715245,42.49289214329029,5.197420785734845,4.4779779350355335,-3.5545760691580597,-8.36510740942667
S1_NO_CN,2020,Australia_Oceania,Rice,0.277287413720911,0.0469584273890013,0.0249168865897662,0.2776032473562766,0.0470112674821897,0.0249489552271711,-0.0003158336353656366,-0.11377159250601092
S2_CAPACITY,2020,Australia_Oceania,Rice,0.2853948138556343,0.0489808877162135,0.0262082238481387,0.2776032473562766,0.0470112674821897,0.0249489552271711,0.007791566499357694,2.806727433327889
S1_NO_CN,2020,Australia_Oceania,Crops nec,47.75877906202361,8.044338791625396,4.10975052189546,47.78906971133404,8.04903224750008,4.112812830169275,-0.030290649310423134,-0.06338405307613502
S2_CAPACITY,2020,Australia_Oceania,Crops nec,48.34731715371173,8.254080457944102,4.252306013824745,47.78906971133404,8.04903224750008,4.112812830169275,0.5582474423776915,1.168148795843358
S1_NO_CN,2020,Australia_Oceania,"Bovine cattle, sheep and goats, horses",17.27990643621816,3.0873630796367806,1.4620094871938711,17.297083415202714,3.090134012047107,1.463558109965579,-0.017176978984554836,-0.09930563767448612
S2_CAPACITY,2020,Australia_Oceania,"Bovine cattle, sheep and goats, horses",17.638313398774674,3.1935086846542253,1.524969972756251,17.297083415202714,3.090134012047107,1.463558109965579,0.3412299835719601,1.9727602358213006
S1_NO_CN,2020,Australia_Oceania,Animal products nec,33.330729886901786,5.975652949892191,3.0803925668544965,33.35898956259707,5.9800661814604,3.083165673646968,-0.028259675695281317,-0.08471382396715868
S2_CAPACITY,2020,Australia_Oceania,Animal products nec,33.9124702089098,6.1694494112449565,3.206991534951569,33.35898956259707,5.9800661814604,3.083165673646968,0.5534806463127353,1.6591649014852405
S1_NO_CN,2020,Australia_Oceania,Forestry,13.588953295563314,1.3857723043766823,2.505357814618681,13.60146643074201,1.386901161599405,2.507803862019055,-0.012513135178695123,-0.09199842709910276
S2_CAPACITY,2020,Australia_Oceania,Forestry,13.809252287338609,1.4340767552033262,2.614453884046189,13.60146643074201,1.386901161599405,2.507803862019055,0.20778585659659932,1.5276724583678867
S1_NO_CN,2020,Australia_Oceania,Coal,71.58221150618722,3.120588121110943,15.7742181485916,71.33604483152696,3.1023742315402565,15.684683083190412,0.24616667466025888,0.3450803520739427
S2_CAPACITY,2020,Australia_Oceania,Coal,51.74068703480868,2.03804458064015,10.388570168644728,71.33604483152696,3.1023742315402565,15.684683083190412,-19.595357796718282,-27.469083607026832
