technology,country,year,tic,unit,source_sheet,source_cell,source_status,imputed
wind,Germany,2015,2350.2859016288076,2024 USD/kW,Fig 2.6,H14,IRENA_reported_cell,False
wind,Germany,2016,2305.4780601776356,2024 USD/kW,Fig 2.6,I14,IRENA_reported_cell,False
wind,Germany,2017,2305.1190969879626,2024 USD/kW,Fig 2.6,J14,IRENA_reported_cell,False
wind,Germany,2018,2267.184611637869,2024 USD/kW,Fig 2.6,K14,IRENA_reported_cell,False
wind,Germany,2019,2098.5998414809087,2024 USD/kW,Fig 2.6,L14,IRENA_reported_cell,False
wind,Germany,2020,2089.1128870850494,2024 USD/kW,Fig 2.6,M14,IRENA_reported_cell,False
wind,Germany,2021,1944.2419851493812,2024 USD/kW,Fig 2.6,N14,IRENA_reported_cell,False
wind,Germany,2022,2011.7394262867954,2024 USD/kW,Fig 2.6,O14,IRENA_reported_cell,False
wind,Germany,2023,1791.825824693949,2024 USD/kW,Fig 2.6,P14,IRENA_reported_cell,False
wind,Germany,2024,1669.527372030262,2024 USD/kW,Fig 2.6,Q14,IRENA_reported_cell,False
wind,India,2010,1607.2867942080602,2024 USD/kW,Fig 2.6,C15,IRENA_reported_cell,False
wind,India,2011,1439.2246792330563,2024 USD/kW,Fig 2.6,D15,IRENA_reported_cell,False
wind,India,2012,1727.3567208366633,2024 USD/kW,Fig 2.6,E15,IRENA_reported_cell,False
wind,India,2013,1775.4884766427886,2024 USD/kW,Fig 2.6,F15,IRENA_reported_cell,False
wind,India,2014,1697.2585891987796,2024 USD/kW,Fig 2.6,G15,IRENA_reported_cell,False
wind,India,2015,1517.2250364441445,2024 USD/kW,Fig 2.6,H15,IRENA_reported_cell,False
wind,India,2016,1395.6439842131053,2024 USD/kW,Fig 2.6,I15,IRENA_reported_cell,False
wind,India,2017,1379.8823534779967,2024 USD/kW,Fig 2.6,J15,IRENA_reported_cell,False
wind,India,2018,1381.2400608612575,2024 USD/kW,Fig 2.6,K15,IRENA_reported_cell,False
wind,India,2019,1255.719701089365,2024 USD/kW,Fig 2.6,L15,IRENA_reported_cell,False
wind,India,2020,1222.0443385764127,2024 USD/kW,Fig 2.6,M15,IRENA_reported_cell,False
wind,India,2021,1051.781225948876,2024 USD/kW,Fig 2.6,N15,IRENA_reported_cell,False
wind,India,2022,1191.1010340630933,2024 USD/kW,Fig 2.6,O15,IRENA_reported_cell,False
wind,India,2023,1236.9870705080064,2024 USD/kW,Fig 2.6,P15,IRENA_reported_cell,False
wind,India,2024,1110.269638408882,2024 USD/kW,Fig 2.6,Q15,IRENA_reported_cell,False
wind,Italy,2010,3042.576771339253,2024 USD/kW,Fig 2.6,C16,IRENA_reported_cell,False
wind,Italy,2011,3732.377300030415,2024 USD/kW,Fig 2.6,D16,IRENA_reported_cell,False
wind,Italy,2012,3492.0935581917875,2024 USD/kW,Fig 2.6,E16,IRENA_reported_cell,False
wind,Italy,2013,2409.1721620428693,2024 USD/kW,Fig 2.6,F16,IRENA_reported_cell,False
wind,Italy,2014,2361.529671561993,2024 USD/kW,Fig 2.6,G16,IRENA_reported_cell,False
wind,Italy,2015,2527.535652399827,2024 USD/kW,Fig 2.6,H16,IRENA_reported_cell,False
wind,Italy,2016,2129.873112690811,2024 USD/kW,Fig 2.6,I16,IRENA_reported_cell,False
wind,Italy,2017,3047.6230662438456,2024 USD/kW,Fig 2.6,J16,IRENA_reported_cell,False
wind,Italy,2018,2093.797504944295,2024 USD/kW,Fig 2.6,K16,IRENA_reported_cell,False
wind,Italy,2019,1988.9232899516264,2024 USD/kW,Fig 2.6,L16,IRENA_reported_cell,False
wind,Italy,2020,2037.3177709416573,2024 USD/kW,Fig 2.6,M16,IRENA_reported_cell,False
wind,Italy,2021,1564.420272621896,2024 USD/kW,Fig 2.6,N16,IRENA_reported_cell,False
wind,Italy,2022,1538.4390431300337,2024 USD/kW,Fig 2.6,O16,IRENA_reported_cell,False
wind,Italy,2023,1401.7706099642528,2024 USD/kW,Fig 2.6,P16,IRENA_reported_cell,False
wind,Italy,2024,1408.131747785429,2024 USD/kW,Fig 2.6,Q16,IRENA_reported_cell,False
wind,Poland,2010,3129.841562382764,2024 USD/kW,Fig 2.6,C17,IRENA_reported_cell,False
wind,Poland,2011,2691.817910915693,2024 USD/kW,Fig 2.6,D17,IRENA_reported_cell,False
wind,Poland,2012,2684.699599991936,2024 USD/kW,Fig 2.6,E17,IRENA_reported_cell,False
wind,Poland,2013,2759.507417153754,2024 USD/kW,Fig 2.6,F17,IRENA_reported_cell,False
wind,Poland,2014,2486.027904399791,2024 USD/kW,Fig 2.6,G17,IRENA_reported_cell,False
wind,Poland,2015,2310.548393337525,2024 USD/kW,Fig 2.6,H17,IRENA_reported_cell,False
wind,Poland,2016,2298.1565210002695,2024 USD/kW,Fig 2.6,I17,IRENA_reported_cell,False
wind,Poland,2017,1712.2026322546378,2024 USD/kW,Fig 2.6,J17,IRENA_reported_cell,False
wind,Poland,2018,,2024 USD/kW,Fig 2.6,K17,source_blank,False
wind,Poland,2019,,2024 USD/kW,Fig 2.6,L17,source_blank,False
wind,Poland,2020,1739.9009953814207,2024 USD/kW,Fig 2.6,M17,IRENA_reported_cell,False
wind,Poland,2021,1920.241670095832,2024 USD/kW,Fig 2.6,N17,IRENA_reported_cell,False
wind,Poland,2022,1748.9163284507442,2024 USD/kW,Fig 2.6,O17,IRENA_reported_cell,False
wind,Poland,2023,1719.2909543523535,2024 USD/kW,Fig 2.6,P17,IRENA_reported_cell,False
wind,Poland,2024,1838.4745885101934,2024 USD/kW,Fig 2.6,Q17,IRENA_reported_cell,False
wind,Spain,2010,2917.3316496399493,2024 USD/kW,Fig 2.6,C18,IRENA_reported_cell,False
wind,Spain,2011,2838.1110057057613,2024 USD/kW,Fig 2.6,D18,IRENA_reported_cell,False
wind,Spain,2012,2489.7916665030607,2024 USD/kW,Fig 2.6,E18,IRENA_reported_cell,False
wind,Spain,2013,2478.4744316553188,2024 USD/kW,Fig 2.6,F18,IRENA_reported_cell,False
wind,Spain,2014,2087.660762101033,2024 USD/kW,Fig 2.6,G18,IRENA_reported_cell,False
wind,Spain,2015,1974.0001131302856,2024 USD/kW,Fig 2.6,H18,IRENA_reported_cell,False
wind,Spain,2016,1944.6505362263822,2024 USD/kW,Fig 2.6,I18,IRENA_reported_cell,False
wind,Spain,2017,2134.4262580278214,2024 USD/kW,Fig 2.6,J18,IRENA_reported_cell,False
wind,Spain,2018,2785.8482935998636,2024 USD/kW,Fig 2.6,K18,IRENA_reported_cell,False
wind,Spain,2019,1848.056275124011,2024 USD/kW,Fig 2.6,L18,IRENA_reported_cell,False
wind,Spain,2020,1450.2230865567224,2024 USD/kW,Fig 2.6,M18,IRENA_reported_cell,False
wind,Spain,2021,1330.7665242650544,2024 USD/kW,Fig 2.6,N18,IRENA_reported_cell,False
wind,Spain,2022,1230.4390450051135,2024 USD/kW,Fig 2.6,O18,IRENA_reported_cell,False
wind,Spain,2023,1185.8472461907197,2024 USD/kW,Fig 2.6,P18,IRENA_reported_cell,False
wind,Spain,2024,1398.8328190572436,2024 USD/kW,Fig 2.6,Q18,IRENA_reported_cell,False
wind,Sweden,2010,2773.2755858141873,2024 USD/kW,Fig 2.6,C19,IRENA_reported_cell,False
wind,Sweden,2011,2551.407722896317,2024 USD/kW,Fig 2.6,D19,IRENA_reported_cell,False
wind,Sweden,2012,2775.2464224535406,2024 USD/kW,Fig 2.6,E19,IRENA_reported_cell,False
wind,Sweden,2013,2391.9924352197113,2024 USD/kW,Fig 2.6,F19,IRENA_reported_cell,False
wind,Sweden,2014,2555.2754298676873,2024 USD/kW,Fig 2.6,G19,IRENA_reported_cell,False
wind,Sweden,2015,2284.897140482114,2024 USD/kW,Fig 2.6,H19,IRENA_reported_cell,False
wind,Sweden,2016,2101.631309145028,2024 USD/kW,Fig 2.6,I19,IRENA_reported_cell,False
wind,Sweden,2017,1903.388408996142,2024 USD/kW,Fig 2.6,J19,IRENA_reported_cell,False
wind,Sweden,2018,1520.082158545755,2024 USD/kW,Fig 2.6,K19,IRENA_reported_cell,False
wind,Sweden,2019,1595.3412580470892,2024 USD/kW,Fig 2.6,L19,IRENA_reported_cell,False
wind,Sweden,2020,1598.3813227028127,2024 USD/kW,Fig 2.6,M19,IRENA_reported_cell,False
wind,Sweden,2021,1499.7076816824365,2024 USD/kW,Fig 2.6,N19,IRENA_reported_cell,False
wind,Sweden,2022,1313.1234013488265,2024 USD/kW,Fig 2.6,O19,IRENA_reported_cell,False
wind,Sweden,2023,1571.2722957714248,2024 USD/kW,Fig 2.6,P19,IRENA_reported_cell,False
wind,Sweden,2024,1772.9311285129593,2024 USD/kW,Fig 2.6,Q19,IRENA_reported_cell,False
wind,Turkey,2010,2878.3500629421737,2024 USD/kW,Fig 2.6,C20,IRENA_reported_cell,False
wind,Turkey,2011,2664.820862539856,2024 USD/kW,Fig 2.6,D20,IRENA_reported_cell,False
wind,Turkey,2012,2109.273740267664,2024 USD/kW,Fig 2.6,E20,IRENA_reported_cell,False
wind,Turkey,2013,2326.0159749153895,2024 USD/kW,Fig 2.6,F20,IRENA_reported_cell,False
wind,Turkey,2014,2246.1887394604487,2024 USD/kW,Fig 2.6,G20,IRENA_reported_cell,False
wind,Turkey,2015,2313.6027895208003,2024 USD/kW,Fig 2.6,H20,IRENA_reported_cell,False
wind,Turkey,2016,2332.5867473688395,2024 USD/kW,Fig 2.6,I20,IRENA_reported_cell,False
wind,Turkey,2017,2105.3982588589097,2024 USD/kW,Fig 2.6,J20,IRENA_reported_cell,False
wind,Turkey,2018,2232.7157620349126,2024 USD/kW,Fig 2.6,K20,IRENA_reported_cell,False
wind,Turkey,2019,2003.9863465520727,2024 USD/kW,Fig 2.6,L20,IRENA_reported_cell,False
wind,Turkey,2020,1585.4623535749379,2024 USD/kW,Fig 2.6,M20,IRENA_reported_cell,False
wind,Turkey,2021,1455.22879287732,2024 USD/kW,Fig 2.6,N20,IRENA_reported_cell,False
wind,Turkey,2022,1757.8634063507664,2024 USD/kW,Fig 2.6,O20,IRENA_reported_cell,False
wind,Turkey,2023,1468.1518868815974,2024 USD/kW,Fig 2.6,P20,IRENA_reported_cell,False
wind,Turkey,2024,1423.6985915002006,2024 USD/kW,Fig 2.6,Q20,IRENA_reported_cell,False
wind,United Kingdom,2010,2646.677480945218,2024 USD/kW,Fig 2.6,C21,IRENA_reported_cell,False
wind,United Kingdom,2011,2809.9113674102177,2024 USD/kW,Fig 2.6,D21,IRENA_reported_cell,False
wind,United Kingdom,2012,2747.8809796906717,2024 USD/kW,Fig 2.6,E21,IRENA_reported_cell,False
wind,United Kingdom,2013,2761.2528998111115,2024 USD/kW,Fig 2.6,F21,IRENA_reported_cell,False
wind,United Kingdom,2014,2697.606225405735,2024 USD/kW,Fig 2.6,G21,IRENA_reported_cell,False
wind,United Kingdom,2015,2657.2208697143733,2024 USD/kW,Fig 2.6,H21,IRENA_reported_cell,False
wind,United Kingdom,2016,2491.129940503493,2024 USD/kW,Fig 2.6,I21,IRENA_reported_cell,False
wind,United Kingdom,2017,2516.6323084024853,2024 USD/kW,Fig 2.6,J21,IRENA_reported_cell,False
wind,United Kingdom,2018,2198.396210530895,2024 USD/kW,Fig 2.6,K21,IRENA_reported_cell,False
wind,United Kingdom,2019,2258.591645264536,2024 USD/kW,Fig 2.6,L21,IRENA_reported_cell,False
wind,United Kingdom,2020,2047.4076327217401,2024 USD/kW,Fig 2.6,M21,IRENA_reported_cell,False
wind,United Kingdom,2021,2203.4103014109132,2024 USD/kW,Fig 2.6,N21,IRENA_reported_cell,False
wind,United Kingdom,2022,1573.6200074383676,2024 USD/kW,Fig 2.6,O21,IRENA_reported_cell,False
wind,United Kingdom,2023,1303.0584580732284,2024 USD/kW,Fig 2.6,P21,IRENA_reported_cell,False
wind,United Kingdom,2024,1925.6208848759481,2024 USD/kW,Fig 2.6,Q21,IRENA_reported_cell,False
wind,United States,2010,2849.9272631611007,2024 USD/kW,Fig 2.6,C22,IRENA_reported_cell,False
wind,United States,2011,2822.2310585314794,2024 USD/kW,Fig 2.6,D22,IRENA_reported_cell,False
wind,United States,2012,2583.03557060981,2024 USD/kW,Fig 2.6,E22,IRENA_reported_cell,False
wind,United States,2013,2390.0032794756194,2024 USD/kW,Fig 2.6,F22,IRENA_reported_cell,False
wind,United States,2014,2267.462988264707,2024 USD/kW,Fig 2.6,G22,IRENA_reported_cell,False
wind,United States,2015,2168.6170033307826,2024 USD/kW,Fig 2.6,H22,IRENA_reported_cell,False
wind,United States,2016,2216.7739436486186,2024 USD/kW,Fig 2.6,I22,IRENA_reported_cell,False
wind,United States,2017,2007.2700635353704,2024 USD/kW,Fig 2.6,J22,IRENA_reported_cell,False
wind,United States,2018,1957.1404259671533,2024 USD/kW,Fig 2.6,K22,IRENA_reported_cell,False
wind,United States,2019,1849.7707511846468,2024 USD/kW,Fig 2.6,L22,IRENA_reported_cell,False
wind,United States,2020,1635.2645679290024,2024 USD/kW,Fig 2.6,M22,IRENA_reported_cell,False
wind,United States,2021,1569.4893134730623,2024 USD/kW,Fig 2.6,N22,IRENA_reported_cell,False
wind,United States,2022,1294.4512143826532,2024 USD/kW,Fig 2.6,O22,IRENA_reported_cell,False
wind,United States,2023,1536.630662300211,2024 USD/kW,Fig 2.6,P22,IRENA_reported_cell,False
wind,United States,2024,1567.8128228070361,2024 USD/kW,Fig 2.6,Q22,IRENA_reported_cell,False
wind,Argentina,2010,,2024 USD/kW,Fig 2.7,C8,source_blank,False
wind,Argentina,2011,,2024 USD/kW,Fig 2.7,D8,source_blank,False
wind,Argentina,2012,2795.688460671054,2024 USD/kW,Fig 2.7,E8,IRENA_reported_cell,False
wind,Argentina,2013,2964.0635582892346,2024 USD/kW,Fig 2.7,F8,IRENA_reported_cell,False
wind,Argentina,2014,2634.6932247493082,2024 USD/kW,Fig 2.7,G8,IRENA_reported_cell,False
wind,Argentina,2015,2536.5635754192135,2024 USD/kW,Fig 2.7,H8,IRENA_reported_cell,False
wind,Argentina,2016,,2024 USD/kW,Fig 2.7,I8,source_blank,False
wind,Argentina,2017,2615.055700783548,2024 USD/kW,Fig 2.7,J8,IRENA_reported_cell,False
wind,Argentina,2018,2041.87370034402,2024 USD/kW,Fig 2.7,K8,IRENA_reported_cell,False
wind,Argentina,2019,1779.3080093830185,2024 USD/kW,Fig 2.7,L8,IRENA_reported_cell,False
wind,Argentina,2020,1997.6708397662092,2024 USD/kW,Fig 2.7,M8,IRENA_reported_cell,False
wind,Argentina,2021,2025.699215136947,2024 USD/kW,Fig 2.7,N8,IRENA_reported_cell,False
wind,Argentina,2022,1553.4690073390902,2024 USD/kW,Fig 2.7,O8,IRENA_reported_cell,False
wind,Argentina,2023,1898.0304391214395,2024 USD/kW,Fig 2.7,P8,IRENA_reported_cell,False
wind,Argentina,2024,1668.8263285255107,2024 USD/kW,Fig 2.7,Q8,IRENA_reported_cell,False
wind,Austria,2010,,2024 USD/kW,Fig 2.7,C9,source_blank,False
wind,Austria,2011,,2024 USD/kW,Fig 2.7,D9,source_blank,False
wind,Austria,2012,2452.067550343923,2024 USD/kW,Fig 2.7,E9,IRENA_reported_cell,False
wind,Austria,2013,3048.5733090452554,2024 USD/kW,Fig 2.7,F9,IRENA_reported_cell,False
wind,Austria,2014,2546.377840741766,2024 USD/kW,Fig 2.7,G9,IRENA_reported_cell,False
wind,Austria,2015,2474.7020200394054,2024 USD/kW,Fig 2.7,H9,IRENA_reported_cell,False
wind,Austria,2016,2533.348866670561,2024 USD/kW,Fig 2.7,I9,IRENA_reported_cell,False
wind,Austria,2017,2032.190709009743,2024 USD/kW,Fig 2.7,J9,IRENA_reported_cell,False
wind,Austria,2018,1930.5811735592536,2024 USD/kW,Fig 2.7,K9,IRENA_reported_cell,False
wind,Austria,2019,,2024 USD/kW,Fig 2.7,L9,source_blank,False
wind,Austria,2020,,2024 USD/kW,Fig 2.7,M9,source_blank,False
wind,Austria,2021,,2024 USD/kW,Fig 2.7,N9,source_blank,False
wind,Austria,2022,1537.0565472116134,2024 USD/kW,Fig 2.7,O9,IRENA_reported_cell,False
wind,Austria,2023,1614.030064968537,2024 USD/kW,Fig 2.7,P9,IRENA_reported_cell,False
wind,Austria,2024,1701.5580787442136,2024 USD/kW,Fig 2.7,Q9,IRENA_reported_cell,False
wind,Chile,2010,,2024 USD/kW,Fig 2.7,C10,source_blank,False
wind,Chile,2011,3265.2344885307416,2024 USD/kW,Fig 2.7,D10,IRENA_reported_cell,False
wind,Chile,2012,2454.110221033898,2024 USD/kW,Fig 2.7,E10,IRENA_reported_cell,False
wind,Chile,2013,2466.123651565242,2024 USD/kW,Fig 2.7,F10,IRENA_reported_cell,False
wind,Chile,2014,2623.903755713473,2024 USD/kW,Fig 2.7,G10,IRENA_reported_cell,False
wind,Chile,2015,2706.712909541826,2024 USD/kW,Fig 2.7,H10,IRENA_reported_cell,False
wind,Chile,2016,2367.7675341860468,2024 USD/kW,Fig 2.7,I10,IRENA_reported_cell,False
wind,Chile,2017,2134.7585446078992,2024 USD/kW,Fig 2.7,J10,IRENA_reported_cell,False
wind,Chile,2018,2079.752423641779,2024 USD/kW,Fig 2.7,K10,IRENA_reported_cell,False
wind,Chile,2019,2937.134028653069,2024 USD/kW,Fig 2.7,L10,IRENA_reported_cell,False
wind,Chile,2020,1804.7832373729827,2024 USD/kW,Fig 2.7,M10,IRENA_reported_cell,False
wind,Chile,2021,1787.502728105507,2024 USD/kW,Fig 2.7,N10,IRENA_reported_cell,False
wind,Chile,2022,1363.8017447948732,2024 USD/kW,Fig 2.7,O10,IRENA_reported_cell,False
wind,Chile,2023,1569.7343454319437,2024 USD/kW,Fig 2.7,P10,IRENA_reported_cell,False
wind,Chile,2024,1313.2932051102064,2024 USD/kW,Fig 2.7,Q10,IRENA_reported_cell,False
wind,Costa Rica,2010,,2024 USD/kW,Fig 2.7,C11,source_blank,False
wind,Costa Rica,2011,2634.992405760143,2024 USD/kW,Fig 2.7,D11,IRENA_reported_cell,False
wind,Costa Rica,2012,4005.4362182763616,2024 USD/kW,Fig 2.7,E11,IRENA_reported_cell,False
wind,Costa Rica,2013,,2024 USD/kW,Fig 2.7,F11,source_blank,False
wind,Costa Rica,2014,3071.720451189754,2024 USD/kW,Fig 2.7,G11,IRENA_reported_cell,False
wind,Costa Rica,2015,3159.394728327746,2024 USD/kW,Fig 2.7,H11,IRENA_reported_cell,False
wind,Costa Rica,2016,3115.3201822382603,2024 USD/kW,Fig 2.7,I11,IRENA_reported_cell,False
wind,Costa Rica,2017,2513.8693602851486,2024 USD/kW,Fig 2.7,J11,IRENA_reported_cell,False
wind,Costa Rica,2018,,2024 USD/kW,Fig 2.7,K11,source_blank,False
wind,Costa Rica,2019,,2024 USD/kW,Fig 2.7,L11,source_blank,False
wind,Costa Rica,2020,,2024 USD/kW,Fig 2.7,M11,source_blank,False
wind,Costa Rica,2021,,2024 USD/kW,Fig 2.7,N11,source_blank,False
wind,Costa Rica,2022,,2024 USD/kW,Fig 2.7,O11,source_blank,False
wind,Costa Rica,2023,,2024 USD/kW,Fig 2.7,P11,source_blank,False
wind,Costa Rica,2024,,2024 USD/kW,Fig 2.7,Q11,source_blank,False
wind,Croatia,2010,,2024 USD/kW,Fig 2.7,C12,source_blank,False
wind,Croatia,2011,2428.2141588364498,2024 USD/kW,Fig 2.7,D12,IRENA_reported_cell,False
wind,Croatia,2012,2020.581135988339,2024 USD/kW,Fig 2.7,E12,IRENA_reported_cell,False
wind,Croatia,2013,,2024 USD/kW,Fig 2.7,F12,source_blank,False
wind,Croatia,2014,2959.7675959303,2024 USD/kW,Fig 2.7,G12,IRENA_reported_cell,False
wind,Croatia,2015,2107.1047714082165,2024 USD/kW,Fig 2.7,H12,IRENA_reported_cell,False
wind,Croatia,2016,2337.5457018556876,2024 USD/kW,Fig 2.7,I12,IRENA_reported_cell,False
wind,Croatia,2017,2337.545701855687,2024 USD/kW,Fig 2.7,J12,IRENA_reported_cell,False
wind,Croatia,2018,,2024 USD/kW,Fig 2.7,K12,source_blank,False
wind,Croatia,2019,,2024 USD/kW,Fig 2.7,L12,source_blank,False
wind,Croatia,2020,1968.6195563914646,2024 USD/kW,Fig 2.7,M12,IRENA_reported_cell,False
wind,Croatia,2021,1824.5575566674672,2024 USD/kW,Fig 2.7,N12,IRENA_reported_cell,False
wind,Croatia,2022,,2024 USD/kW,Fig 2.7,O12,source_blank,False
wind,Croatia,2023,1558.5875622615483,2024 USD/kW,Fig 2.7,P12,IRENA_reported_cell,False
wind,Croatia,2024,,2024 USD/kW,Fig 2.7,Q12,source_blank,False
wind,Cyprus,2010,2242.5579899330837,2024 USD/kW,Fig 2.7,C13,IRENA_reported_cell,False
wind,Cyprus,2011,2373.098872068914,2024 USD/kW,Fig 2.7,D13,IRENA_reported_cell,False
wind,Cyprus,2012,2535.3738669546096,2024 USD/kW,Fig 2.7,E13,IRENA_reported_cell,False
wind,Cyprus,2013,2737.7533005682053,2024 USD/kW,Fig 2.7,F13,IRENA_reported_cell,False
wind,Cyprus,2014,,2024 USD/kW,Fig 2.7,G13,source_blank,False
wind,Cyprus,2015,,2024 USD/kW,Fig 2.7,H13,source_blank,False
wind,Cyprus,2016,2297.80971606113,2024 USD/kW,Fig 2.7,I13,IRENA_reported_cell,False
wind,Cyprus,2017,,2024 USD/kW,Fig 2.7,J13,source_blank,False
wind,Cyprus,2018,,2024 USD/kW,Fig 2.7,K13,source_blank,False
wind,Cyprus,2019,,2024 USD/kW,Fig 2.7,L13,source_blank,False
wind,Cyprus,2020,,2024 USD/kW,Fig 2.7,M13,source_blank,False
wind,Cyprus,2021,,2024 USD/kW,Fig 2.7,N13,source_blank,False
wind,Cyprus,2022,,2024 USD/kW,Fig 2.7,O13,source_blank,False
wind,Cyprus,2023,,2024 USD/kW,Fig 2.7,P13,source_blank,False
wind,Cyprus,2024,,2024 USD/kW,Fig 2.7,Q13,source_blank,False
