technology,iso3,year,weight,observed,procurement_model,other_cost_fitted,other_cost_observed,model_factual,Q,Q_ratio,beta_B,G_level_gap,G_anchor,B_fit_outside_year_range,P_direct,S_share,T_cn_tariff,K_spillover,G_other,china_contribution_since_2010,model_without_china_contribution
pv,ITA,2018,0.04998597115577636,1036.4459520977036,616.2784775319706,675.540367130325,420.1674745657331,1291.8188446622955,478.49221,0.6356344860870359,-0.5895247210083466,128.66083189709317,observed_residual_preserved,False,661.7381135605798,-31.748895931277726,-115.31895113805604,27.53083546452419,99.3969428305901,641.5980447863603,1933.4168894486559
pv,ITA,2019,0.04998597115577636,988.655656329996,446.3330178184268,603.0431469997687,542.3226385115692,1049.3761648181955,580.10487,0.6485187238645316,-0.5895247210083466,157.73541818224277,observed_residual_preserved,False,756.1695243580743,28.198257226801914,0.0,18.173751210625888,128.4715291157397,931.013061911242,1980.3892267294375
pv,ITA,2020,0.04998597115577636,918.8087537918004,423.14375835790435,535.0423632020645,495.6649954338961,958.1861215599688,710.6335,0.6443652037231569,-0.5895247210083466,146.5931290172204,observed_residual_preserved,False,680.4601963335481,-13.76455154210381,0.0,16.764623927607115,117.32923995071734,800.7895086697687,1758.9756302297374
pv,ITA,2021,0.04998597115577636,891.5029479724126,501.8744579783961,479.7983775629638,389.6284899940165,981.67283554136,854.92824,0.6424191111057461,-0.5895247210083466,116.13383943611068,observed_residual_preserved,False,551.456094684124,-63.60716473465925,0.0,19.679886297816434,86.86995036960761,594.3987666168888,1576.0716021582489
pv,ITA,2022,0.04998597115577636,818.4876080028004,450.6360829634915,426.0394598222403,367.85152503930885,876.6755427857317,1045.85862,0.625421646378934,-0.5895247210083466,117.2511507282329,observed_residual_preserved,False,620.9277751576521,-31.223019277541102,0.0,14.944392193514243,87.98726166172983,692.6364097353551,1569.3119525210868
pv,ITA,2023,0.04998597115577636,840.9617751669034,308.42767998020594,357.4521365207164,532.5340951866974,665.8798165009223,1408.5874199999998,0.5679103821614423,-0.5895247210083466,210.83678726462645,observed_residual_preserved,False,725.4065477250003,-1.828781059420309,0.0,13.189418104804195,181.5728981981234,918.3400829685077,1584.21989946943
pv,ITA,2024,0.04998597115577636,804.1602225425657,212.89001534158686,303.0347030331993,591.2702072009789,515.9247183747862,1864.01976,0.5250071812543446,-0.5895247210083466,273.2108930425453,observed_residual_preserved,False,701.9233233403081,-23.182877134841135,0.0,10.558548786557498,243.94700397604225,933.2459989680667,1449.1707173428529
pv,JPN,2010,0.020807782164575118,,4866.010182527956,2429.621996377581,,7295.632178905537,39.73239,0.9854023379917494,-0.1713694705319817,4.486939227873444,2011_TIC_carried_to_2010,True,0.0,0.0,0.0,0.0,0.0,0.0,7295.632178905537
pv,JPN,2011,0.020807782164575118,6644.276501864859,3597.0302141004568,2203.456688815622,3047.246287764402,5800.486902916078,70.26885,0.962344623542295,-0.1713694705319817,20.109678550151294,observed_residual_preserved,False,107.06348222103574,-31.496251157489723,0.0,29.34899982014744,15.62273932227785,120.53897020597131,5921.025873122049
pv,JPN,2012,0.020807782164575118,4666.397750554368,2561.70069908722,2076.6169746323494,2104.697051467148,4638.31767371957,99.31435,0.9374108575447556,-0.1713694705319817,23.441686825329757,observed_residual_preserved,False,300.20742477196984,181.39590225298488,0.0,47.92821299690478,18.95474759745631,548.4862876193158,5186.8039613388855
pv,JPN,2013,0.020807782164575118,3986.820627069335,1968.6390921824886,1971.5793603935224,2018.1815348868463,3940.2184525760113,134.44763,0.8723220334936361,-0.1713694705319817,47.79986138034108,observed_residual_preserved,False,417.1587717941851,330.3806647365024,0.0,106.07726853527882,43.312922152467635,896.9296272184339,4837.148079794445
pv,JPN,2014,0.020807782164575118,3654.82914695912,1747.6219031195458,1888.8621809571275,1907.2072438395742,3636.4840840766733,172.65223999999998,0.8391796133082317,-0.1713694705319817,58.17409801492784,observed_residual_preserved,False,457.3084187561617,429.81076684356816,0.0,124.52981528266614,53.6871587870544,1065.3361596694506,4701.820243746124
pv,JPN,2015,0.020807782164575118,2644.6984988513204,1496.4610969436908,1812.2170707048165,1148.2374019076296,3308.678167648507,219.86211,0.8048958958867447,-0.1713694705319817,43.51222505877123,observed_residual_preserved,False,499.39386730070987,449.2124670960748,0.0,137.26283932907816,39.025285830897786,1124.8944595567605,4433.572627205267
pv,JPN,2016,0.020807782164575118,2901.8816159801127,1224.9778604925011,1726.9049412531112,1676.9037554876115,2951.8828017456126,291.30835,0.735208414039625,-0.1713694705319817,90.7667054358917,observed_residual_preserved,False,555.6313522702609,484.35940621327114,0.0,172.8775396402671,86.27976620801824,1299.1480643318173,4251.03086607743
pv,JPN,2017,0.020807782164575118,2632.3006248899737,1063.9791124449703,1646.7966943648687,1568.3215124450035,2710.775806809839,384.35013,0.6614012072794148,-0.1713694705319817,115.13507117888209,observed_residual_preserved,False,542.176841897571,376.6047997133619,0.0,212.299443168734,110.64813195100864,1241.7292167306757,3952.505023540515
pv,JPN,2018,0.020807782164575118,2502.241154612059,951.1603439772703,1586.1145595484602,1551.0808106347886,2537.27490352573,478.49221,0.6356344860870359,-0.1713694705319817,125.24587932872792,observed_residual_preserved,False,552.6669527777715,368.87900032661014,0.0,208.86301939465224,120.75894010085447,1251.1679125998883,3788.4428161256183
pv,JPN,2019,0.020807782164575118,2465.1839596297914,783.5391603702972,1534.6263181598365,1681.6447992594942,2318.1654785301334,580.10487,0.6485187238645316,-0.1713694705319817,129.5493507054827,observed_residual_preserved,False,620.4314314197491,454.70451407576684,0.0,164.49474521688975,125.06241147760926,1364.6931021900148,3682.858580720148
pv,JPN,2020,0.020807782164575118,2156.084945202252,688.6836572393189,1482.1708912549786,1467.401287962933,2170.8545484942974,710.6335,0.6443652037231569,-0.1713694705319817,114.78577935732346,observed_residual_preserved,False,662.257812011777,522.2736897983842,0.0,144.60824448536994,110.29884012945001,1439.4385864249812,3610.2931349192786
pv,JPN,2021,0.020807782164575118,1923.3335172935465,751.9509647914616,1435.9524388423793,1171.3825525020848,2187.9034036338408,854.92824,0.6424191111057461,-0.1713694705319817,92.28490388846556,observed_residual_preserved,False,555.7779756933237,336.4329677058358,0.0,143.5004595845431,87.79796466059211,1123.5093676442946,3311.4127712781356
pv,JPN,2022,0.020807782164575118,2022.7323093139555,667.9109845728742,1387.1959227338996,1354.8213247410813,2055.106907306774,1045.85862,0.625421646378934,-0.1713694705319817,113.46841680523093,observed_residual_preserved,False,647.4760519262825,546.7602054629964,0.0,134.99667540975048,108.98147757735748,1438.2144103763867,3493.3213176831605
pv,JPN,2023,0.020807782164575118,1920.0374804638247,473.5717274876743,1318.189585120835,1446.4657529761505,1791.7613126085093,1408.5874199999998,0.5679103821614423,-0.1713694705319817,147.27285978023295,observed_residual_preserved,False,759.342121344838,686.3130091911238,0.0,128.6961797811395,142.7859205523595,1717.1372308694608,3508.89854347797
pv,JPN,2024,0.020807782164575118,1911.450682621868,315.6578779059118,1256.3999687750404,1595.7928047159562,1572.0578466809523,1864.01976,0.5250071812543446,-0.1713694705319817,186.3054157762529,observed_residual_preserved,False,863.568118490911,800.0556994486501,0.0,111.44667218588924,181.81847654837944,1956.8889666738298,3528.946813354782
pv,KOR,2010,0.0258895420715839,,2777.7589810053937,3669.6101571957784,,6447.369138201172,39.73239,0.9854023379917494,-0.4321698509914313,26.998729051084844,2011_TIC_carried_to_2010,True,0.0,0.0,0.0,0.0,0.0,0.0,6447.369138201172
pv,KOR,2011,0.0258895420715839,7012.58447961614,2027.4340459964767,2868.182802656054,4985.150433619663,4895.61684865253,70.26885,0.962344623542295,-0.4321698509914313,83.38246648030477,observed_residual_preserved,False,113.29112713268574,12.871360522913115,0.0,14.182505892145308,56.38373742921993,196.7287309769641,5092.345579629495
pv,KOR,2012,0.0258895420715839,3628.137387695874,1433.8467999047368,2469.867588676854,2194.290587791137,3903.7143885815913,99.31435,0.9374108575447556,-0.4321698509914313,62.156514570684,observed_residual_preserved,False,315.6547850423724,65.88523255572112,0.0,22.56010181603732,35.15778551959916,439.25790493373,4342.972293515321
pv,KOR,2013,0.0258895420715839,3171.064023211654,1124.6915297812538,2166.8335602208945,2046.3724934304,3291.5250900021483,134.44763,0.8723220334936361,-0.4321698509914313,124.44028716515038,observed_residual_preserved,False,402.0867238552683,76.51172070149791,0.0,50.875426370037886,97.44155811406554,626.9154290408696,3918.440519043018
pv,KOR,2014,0.0258895420715839,2633.44817638635,974.8838372448054,1944.8390574903697,1658.5643391415447,2919.722894735175,172.65223999999998,0.8391796133082317,-0.4321698509914313,130.55755016859595,observed_residual_preserved,False,431.1661869232739,80.80765642757858,0.0,58.185521446864364,103.55882111751112,673.718185915228,3593.441080650403
pv,KOR,2015,0.0258895420715839,2490.6956467529776,837.2135815269241,1751.9240145500821,1653.4820652260535,2589.1375960770065,219.86211,0.8048958958867447,-0.4321698509914313,162.60197910149478,observed_residual_preserved,False,449.96400793119244,70.39311719607015,0.0,63.552772104843186,135.60325005040994,719.5131472825158,3308.6507433595225
pv,KOR,2016,0.0258895420715839,2457.944023668056,699.0730856661256,1551.3257865062353,1758.8709380019304,2250.398872172361,291.30835,0.735208414039625,-0.4321698509914313,250.07079591645035,observed_residual_preserved,False,485.99233816113104,71.87308215769447,0.0,82.19623786485181,223.0720668653655,863.1337250490428,3113.5325972214036
pv,KOR,2017,0.0258895420715839,1883.095475647461,600.8146595122562,1376.1981036958905,1282.2808161352048,1977.0127632081467,384.35013,0.6614012072794148,-0.4321698509914313,250.82724209575142,observed_residual_preserved,False,496.08577019330966,64.73957950238075,0.0,100.84432672831717,223.82851304466658,885.4981894686741,2862.510952676821
pv,KOR,2018,0.0258895420715839,1579.1431074974807,553.4523933840258,1251.874887175669,1025.690714113455,1805.3272805596948,478.49221,0.6356344860870359,-0.4321698509914313,221.87729570892859,observed_residual_preserved,False,452.99010611661527,37.31021939738721,0.0,101.23758704942861,194.87856665784375,786.4164792212748,2591.7437597809694
pv,KOR,2019,0.0258895420715839,1491.0871038765438,446.55991051804364,1151.9081585520148,1044.5271933585002,1598.4680690700584,580.10487,0.6485187238645316,-0.4321698509914313,214.98149497719083,observed_residual_preserved,False,535.107044762177,64.43216418736013,0.0,76.98958752297352,187.982765926106,864.5115623986168,2462.979631468675
pv,KOR,2020,0.0258895420715839,1116.603856846098,416.4126542630649,1055.180518348227,700.1912025830331,1471.593172611292,710.6335,0.6443652037231569,-0.4321698509914313,146.45898776987195,observed_residual_preserved,False,490.21233158893625,40.900836813513365,0.0,71.52142291894602,119.46025871878712,722.0948500401828,2193.688022651475
pv,KOR,2021,0.0258895420715839,1068.21464090682,439.2053136315501,974.1603429833808,629.0093272752699,1413.365656614931,854.92824,0.6424191111057461,-0.4321698509914313,132.56475592221744,observed_residual_preserved,False,388.213812658179,1.6658966438165834,0.0,72.01266961290631,105.5660268711326,567.4584057860345,1980.8240624009654
pv,KOR,2022,0.0258895420715839,1420.2340770009885,325.8282818133946,892.8877476544774,1094.4057951875939,1218.716029467872,1045.85862,0.625421646378934,-0.4321698509914313,246.0926292479607,observed_residual_preserved,False,677.7923859209018,75.98548371257348,0.0,53.44662820175544,219.09390019687586,1026.3183980321064,2245.0344274999784
pv,KOR,2023,0.0258895420715839,1234.052546300519,225.32263256451955,785.0776674979808,1008.7299137359994,1010.4003000625003,1408.5874199999998,0.5679103821614423,-0.4321698509914313,279.42400375423034,observed_residual_preserved,False,784.769742258587,97.94240900840991,0.0,49.81755238225779,252.4252747031455,1184.9549783524,2195.3552784149006
pv,KOR,2024,0.0258895420715839,1262.2227758007118,143.30763666718263,695.5557434474163,1118.9151391335292,838.8633801145988,1864.01976,0.5250071812543446,-0.4321698509914313,359.2851906131194,observed_residual_preserved,False,907.7310307664225,124.65136434412688,0.0,41.14586291518621,332.28646156203456,1405.81471958777,2244.678099702369
pv,USA,2010,0.30938776086832953,5552.428538737875,2848.4060455608787,4405.044482607526,2704.0224931769962,7253.450528168405,39.73239,0.9854023379917494,-0.5214862563796543,20.815748922761486,observed_residual_preserved,False,0.0,0.0,0.0,0.0,0.0,0.0,7253.450528168405
pv,USA,2011,0.30938776086832953,5343.332324829953,2069.7615020172807,3272.056791919226,3273.5708228126723,5341.818293936507,70.26885,0.962344623542295,-0.5214862563796543,66.18404496812042,observed_residual_preserved,False,206.0212757096269,62.361418243994244,0.0,8.225134492684202,45.36829604535893,321.9761244916643,5663.794418428171
pv,USA,2012,0.30938776086832953,5205.807053591208,1462.218057528555,2731.9199006919366,3743.5889960626537,4194.137958220492,99.31435,0.9374108575447556,-0.5214862563796543,128.33025921399292,observed_residual_preserved,False,457.2290449003252,-3.787127397503763,-85.80010443278603,11.865868033692532,107.51451029123143,487.0221913949594,4681.160149615451
pv,USA,2013,0.30938776086832953,4196.912593835998,1161.7984185173377,2332.765381665122,3035.1141753186607,3494.5638001824595,134.44763,0.8723220334936361,-0.5214862563796543,224.08757233705876,observed_residual_preserved,False,615.3643618195381,1.7317395914593996,-163.56833830251935,25.39823657728399,203.27182341429727,682.1978231000594,4176.7616232825185
pv,USA,2014,0.30938776086832953,3436.432230506145,1070.405331558391,2047.5179203817836,2366.026898947754,3117.923251940175,172.65223999999998,0.8391796133082317,-0.5214862563796543,226.52994827120025,observed_residual_preserved,False,659.0705055653253,17.78734336172867,-169.1707883147555,31.76915121546369,205.71419934843877,745.1704111762009,3863.093663116376
pv,USA,2015,0.30938776086832953,3062.1627290585498,929.4968620446946,1805.0242312872776,2132.665867013855,2734.521093331972,219.86211,0.8048958958867447,-0.5214862563796543,255.57575221665874,observed_residual_preserved,False,634.6212069080403,-11.583179630559549,-150.92158023141093,36.73559241503589,234.76000329389726,743.612042755003,3478.1331360869754
pv,USA,2016,0.30938776086832953,2651.787883404358,769.1770711604486,1558.6768686803014,1882.6108122439095,2327.85393984075,291.30835,0.735208414039625,-0.5214862563796543,327.55905304606085,observed_residual_preserved,False,607.0926690628997,-38.0902242849757,-133.14660633963922,47.36723437305677,306.74330412329937,789.966376934641,3117.820316775391
pv,USA,2017,0.30938776086832953,2230.025830283302,672.8519186677041,1348.908999425637,1557.1739116155982,2021.760918093341,384.35013,0.6614012072794148,-0.5214862563796543,374.62609322946776,observed_residual_preserved,False,580.5030050775126,-54.05916563489751,-123.01140736111417,60.72035241234898,353.81034430670627,817.9631288005562,2839.724046893897
pv,USA,2018,0.30938776086832953,1844.1949390024656,762.3423197697114,1203.2735258230714,1081.8526192327543,1965.6158455927828,478.49221,0.6356344860870359,-0.5214862563796543,288.3749778858248,observed_residual_preserved,False,592.2327412295429,-70.98398071662287,-237.30666010015392,67.25704574569578,267.55922896306333,618.7583751215252,2584.3742207143077
pv,USA,2019,0.30938776086832953,1453.1489723057368,635.9096908691665,1088.3074718433973,817.2392814365703,1724.2171627125638,580.10487,0.6485187238645316,-0.5214862563796543,207.06515686457544,observed_residual_preserved,False,538.6808102067413,-72.84185888503289,-252.92922595220256,47.935826360204366,186.24940794181396,447.0949596715242,2171.312122384088
pv,USA,2020,0.30938776086832953,1317.4012030837664,546.1981998224437,979.0125238829222,771.2030032613227,1525.210723705366,710.6335,0.6443652037231569,-0.5214862563796543,198.6450740522717,observed_residual_preserved,False,544.407525011991,-66.3602928790561,-237.2231490856228,41.62001108575561,177.8293251295102,460.2734192625779,1985.4841429679439
pv,USA,2021,0.30938776086832953,1233.0080860825803,575.0955165437235,889.0398991502562,657.9125695388568,1464.1354156939797,854.92824,0.6424191111057461,-0.5214862563796543,170.77002990963464,observed_residual_preserved,False,471.5784048245499,-65.31508283561983,-215.2326926006633,44.156006982872505,149.95428098687316,385.1409173580124,1849.276333051992
pv,USA,2022,0.30938776086832953,1187.455420163696,511.8694161008983,800.329113130161,675.5860040627978,1312.1985292310592,1045.85862,0.625421646378934,-0.5214862563796543,187.3402268995827,observed_residual_preserved,False,414.04674119504415,-60.25670754972615,-198.22778848050717,42.10377384943842,166.5244779768212,364.1904969910704,1676.3890262221296
pv,USA,2023,0.30938776086832953,1135.012086639563,386.5880013162117,685.2275206658758,748.4240853233513,1071.8155219820874,1408.5874199999998,0.5679103821614423,-0.5214862563796543,256.8568771391067,observed_residual_preserved,False,437.73390794866026,-71.96511523172721,-192.30800591444842,35.80943239432975,236.04112821634521,445.3113474131596,1517.126869395247
pv,USA,2024,0.30938776086832953,1058.0371018079034,275.2245466799997,592.0893941961257,782.8125551279036,867.3139408761253,1864.01976,0.5250071812543446,-0.5214862563796543,312.62534296475263,observed_residual_preserved,False,466.8249416520011,-67.76020198773658,-206.0381831908768,27.31647483887376,291.80959404199115,512.1526253542527,1379.466566230378
wind,AUS,2010,0.10576581019598344,4143.084429461239,1295.3389832043736,2863.911604315566,2847.7454462568653,4159.2505875199395,177.71164000000002,0.9331638040141884,-0.6608866327723203,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,4159.2505875199395
wind,AUS,2011,0.10576581019598344,4377.598776191059,1542.688325579923,2515.536421018882,2834.910450611136,4058.224746598805,216.24613,0.8685660178057291,-0.6608866327723203,0.0,excluded_for_wind,False,71.64305724049217,-315.6047231463561,0.0,12.376817536892307,0.0,-231.58484836897162,3826.6398982298333
wind,AUS,2012,0.10576581019598344,3732.398308548318,1557.2251050044906,2219.4447588538424,2175.173203543827,3776.669863858333,261.36127,0.8334319771249964,-0.6608866327723203,0.0,excluded_for_wind,False,106.13075110035129,-435.1269175988379,0.0,24.088505882015347,0.0,-304.9076606164713,3471.7622032418617
wind,AUS,2013,0.10576581019598344,2770.434468668928,1002.6187317654744,2061.374527368672,1767.8157369034534,3063.9932591341462,292.27612,0.7998293873615128,-0.6608866327723203,0.0,excluded_for_wind,False,244.88372677096694,-16.116240229120255,0.0,7.37617107504989,0.0,236.14365761689658,3300.136916751043
wind,AUS,2014,0.10576581019598344,3022.048049327942,830.2906161848023,1862.9731421970641,2191.7574331431397,2693.2637583818664,340.63979000000006,0.7694570854450093,-0.6608866327723203,0.0,excluded_for_wind,False,335.0451829498375,48.21919887488476,-24.502806502398403,0.3882897338278333,0.0,359.14986505615167,3052.413623438018
wind,AUS,2015,0.10576581019598344,2819.857193002646,821.9607932530575,1663.6772430507474,1997.8963997495885,2485.638036303805,404.24651,0.7214741816818653,-0.6608866327723203,0.0,excluded_for_wind,False,368.8115618076778,-19.198083204377493,-29.10501468675899,3.9332867192439,0.0,324.4417506357852,2810.07978693959
wind,AUS,2016,0.10576581019598344,2630.9450852533323,1006.2450290606712,1544.2296798740854,1624.7000561926611,2550.4747089347566,452.48745,0.7146964186520532,-0.6608866327723203,0.0,excluded_for_wind,False,312.0153139736735,-211.2174389016877,-17.885047226774297,28.69370548940753,0.0,111.60653333461906,2662.0812422693757
wind,AUS,2017,0.10576581019598344,2043.253944563324,851.8864445264667,1453.9280294814719,1191.3675000368573,2305.8144740079388,495.6822,0.710261574855825,-0.6608866327723203,0.0,excluded_for_wind,False,371.1625226508042,-126.39264615304087,-16.716174705645734,14.788519050482003,0.0,242.8422208425996,2548.6566948505383
wind,AUS,2018,0.10576581019598344,1901.9960055896213,921.1592246762395,1374.8705575787012,980.8367809133817,2296.029782254941,539.4404499999999,0.6995445558448573,-0.6608866327723203,0.0,excluded_for_wind,False,344.5231505573592,-223.99245105932843,-12.496431773795312,29.716158489936888,0.0,137.75042621417236,2433.7802084691134
wind,AUS,2019,0.10576581019598344,1851.141553609305,561.8440178601288,1289.701698677161,1289.2975357491762,1851.5457165372898,594.24654,0.6876345464291639,-0.6608866327723203,0.0,excluded_for_wind,False,521.4536452434713,58.83837082744703,-8.134660057327645,1.5135133103957217,0.0,573.6708693239865,2425.216585861276
wind,AUS,2020,0.10576581019598344,2042.667395245112,489.91294960493855,1159.2120995182395,1552.7544456401733,1649.125049123178,698.33524,0.6349287915070704,-0.6608866327723203,0.0,excluded_for_wind,False,570.1478354624223,67.19325165847279,-5.739463717650788,0.15085300003733343,0.0,631.7524764032818,2280.87752552646
wind,AUS,2021,0.10576581019598344,1411.9064049900608,555.7724708528232,1087.4114323334004,856.1339341372376,1643.1839031862237,769.27527,0.6301816773597831,-0.6608866327723203,0.0,excluded_for_wind,False,533.2421676942635,-13.260345261693262,-5.148308624679048,12.368550254556991,0.0,527.2020640624481,2170.385967248672
wind,AUS,2022,0.10576581019598344,1444.4693860474408,625.721733625624,1026.1783710767088,818.7476524218168,1651.9001047023328,839.7858299999999,0.622067819362944,-0.6608866327723203,0.0,excluded_for_wind,False,451.35317470660533,-142.93577477930975,-15.459572217563975,1.5106581879013823,0.0,294.468485897633,1946.3685905999657
wind,AUS,2023,0.10576581019598344,1609.687604602354,406.28108891760814,950.4138592895771,1203.406515684746,1356.6949482071852,943.12808,0.5902443176116652,-0.6608866327723203,0.0,excluded_for_wind,False,646.8460797823556,67.07828171721319,-19.68508375252037,0.2649094882599189,0.0,694.5041872353083,2051.1991354424936
wind,AUS,2024,0.10576581019598344,1380.5779985677066,364.38369030604383,885.7759428051778,1016.1943082616627,1250.1596331112216,1049.19276,0.5598405673329274,-0.6608866327723203,0.0,excluded_for_wind,False,653.8197895305242,69.85557410226649,6.370106043105888,0.19077398932393824,0.0,730.2362436652205,1980.395876776442
wind,BRA,2010,0.15166976527957432,3106.241515833783,1889.528704711342,1503.7814157625671,1216.712811122441,3393.310120473909,177.71164000000002,0.9331638040141884,-0.4846771838084797,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,3393.310120473909
wind,BRA,2011,0.15166976527957432,3076.062176733474,1827.9583399402063,1367.33358177497,1248.1038367932679,3195.2919217151766,216.24613,0.8685660178057291,-0.4846771838084797,0.0,excluded_for_wind,False,3.32662465925954,-26.3792783579791,0.0,17.067764988020272,0.0,-5.984888710699288,3189.3070330044775
wind,BRA,2012,0.15166976527957432,3123.635568353567,1524.7385634438037,1247.3519062997937,1598.8970049097634,2772.090469743597,261.36127,0.8334319771249964,-0.4846771838084797,0.0,excluded_for_wind,False,24.653368993778766,50.715325505639896,0.0,15.35954870051561,0.0,90.72824319993427,2862.8187129435314
wind,BRA,2013,0.15166976527957432,3115.4061913837786,1590.7092704466481,1181.563044618262,1524.6969209371305,2772.27231506491,292.27612,0.7998293873615128,-0.4846771838084797,0.0,excluded_for_wind,False,7.691763706248318,-25.05973871612098,0.0,35.77249355776689,0.0,18.404518547894234,2790.6768336128043
wind,BRA,2014,0.15166976527957432,2646.2331709806363,1483.2508892377111,1097.0460961397416,1162.9822817429251,2580.296985377453,340.63979000000006,0.7694570854450093,-0.4846771838084797,0.0,excluded_for_wind,False,9.565793825281709,-24.580297736223653,0.0,39.528798836190674,0.0,24.51429492524873,2604.8112803027016
wind,BRA,2015,0.15166976527957432,2296.044752105918,1272.7341614654624,1009.6914765789455,1023.3105906404558,2282.425638044408,404.24651,0.7214741816818653,-0.4846771838084797,0.0,excluded_for_wind,False,11.412683927209734,-22.821320385857508,0.0,17.44972089905615,0.0,6.041084440408376,2288.4667224848163
wind,BRA,2016,0.15166976527957432,2406.8480453672,1290.7025722228504,956.0019312776659,1116.1454731443496,2246.7045035005162,452.48745,0.7146964186520532,-0.4846771838084797,0.0,excluded_for_wind,False,15.234401412928806,-18.361485671074472,0.0,41.41474887365436,0.0,38.287664615508696,2284.992168116025
wind,BRA,2017,0.15166976527957432,2065.9924280499176,1250.159762685251,914.6756363875422,815.8326653646666,2164.8353990727933,495.6822,0.710261574855825,-0.4846771838084797,0.0,excluded_for_wind,False,23.24108756858859,-5.399863914009305,0.0,45.570105552529476,0.0,63.411329207108764,2228.246728279902
wind,BRA,2018,0.15166976527957432,2097.030868371903,1236.991719887558,877.9301859443303,860.0391484843451,2114.9219058318886,539.4404499999999,0.6995445558448573,-0.4846771838084797,0.0,excluded_for_wind,False,15.141365068571647,-21.91394403320048,0.0,50.22982167377181,0.0,43.457242709142974,2158.3791485410316
wind,BRA,2019,0.15166976527957432,1855.591229116072,1196.446220883766,837.7073353165757,659.145008232306,2034.1535562003419,594.24654,0.6876345464291639,-0.4846771838084797,0.0,excluded_for_wind,False,22.54735970663875,-10.909712229505962,0.0,55.07661853746415,0.0,66.71426601459694,2100.8678222149388
wind,BRA,2020,0.15166976527957432,1704.893122200668,1057.7805470291376,774.6718199160423,647.1125751715304,1832.4523669451798,698.33524,0.6349287915070704,-0.4846771838084797,0.0,excluded_for_wind,False,32.661806460149634,1.9475446380561927,0.0,50.768173449473494,0.0,85.37752454767931,1917.8298914928591
wind,BRA,2021,0.15166976527957432,1306.215139814895,612.8619567508699,739.1842126512051,693.3531830640252,1352.046169402075,769.27527,0.6301816773597831,-0.4846771838084797,0.0,excluded_for_wind,False,275.0162357652169,308.76316498162913,0.0,10.975820744814122,0.0,594.7552214916601,1946.801390893735
wind,BRA,2022,0.15166976527957432,1117.2097995602328,484.15917631864147,708.4233932123723,633.0506232415913,1192.5825695310136,839.7858299999999,0.622067819362944,-0.4846771838084797,0.0,excluded_for_wind,False,377.66179011152445,400.1646042940597,0.0,12.013633205422146,0.0,789.8400276110062,1982.4225971420199
wind,BRA,2023,0.15166976527957432,1099.1746940025257,463.4157784034803,669.6750671617656,635.7589155990454,1133.090845565246,943.12808,0.5902443176116652,-0.4846771838084797,0.0,excluded_for_wind,False,383.2648769150676,395.86085446237803,0.0,14.594229646354881,0.0,793.7199610238005,1926.8108065890465
wind,BRA,2024,0.15166976527957432,1307.044736135391,398.9197531891879,635.9618084499955,908.1249829462032,1034.8815616391835,1049.19276,0.5598405673329274,-0.4846771838084797,0.0,excluded_for_wind,False,408.0222024547836,390.39522540069544,7.464545924920046,12.702593643063999,0.0,818.584567423463,1853.4661290626464
wind,CAN,2010,0.05019394382182265,3207.7690771495986,1846.2542649873703,1723.101069912536,1361.5148121622283,3569.3553348999067,177.71164000000002,0.9331638040141884,-0.2643524831740681,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,3569.3553348999067
wind,CAN,2011,0.05019394382182265,2958.624826998695,1692.3445846877794,1635.9850746449745,1266.2802423109156,3328.329659332754,216.24613,0.8685660178057291,-0.2643524831740681,0.0,excluded_for_wind,False,0.393614901273463,2.2140822375685074,0.0,34.92791462797912,0.0,37.53561176682109,3365.8652710995752
wind,CAN,2012,0.05019394382182265,3223.160817655416,1488.2571783739918,1556.0552313175276,1734.9036392814241,3044.3124096915194,261.36127,0.8334319771249964,-0.2643524831740681,0.0,excluded_for_wind,False,20.982124160364677,114.4308623122099,0.0,48.712288802155975,0.0,184.12527527473054,3228.43768496625
wind,CAN,2013,0.05019394382182265,3108.906080752496,1527.4401840208948,1510.7414301507536,1581.4658967316013,3038.181614171648,292.27612,0.7998293873615128,-0.2643524831740681,0.0,excluded_for_wind,False,0.37611947776759724,-0.039625736833003626,0.0,70.90953344506396,0.0,71.24602718599856,3109.4276413576467
wind,CAN,2014,0.05019394382182265,2909.720813813772,1397.8075560211169,1450.8087264619446,1511.9132577926553,2848.6162824830617,340.63979000000006,0.7694570854450093,-0.2643524831740681,0.0,excluded_for_wind,False,0.6662288107801295,0.6448820266123095,0.0,78.21785318947786,0.0,79.5289640268703,2928.145246509932
wind,CAN,2015,0.05019394382182265,3005.7168964844445,1304.2247681576082,1386.61314627567,1701.4921283268363,2690.8379144332785,404.24651,0.7214741816818653,-0.2643524831740681,0.0,excluded_for_wind,False,1.794333505564035,3.5367103935729634,0.0,101.80592855002072,0.0,107.13697244915772,2797.9748868824363
wind,CAN,2016,0.05019394382182265,2815.1240756907487,1241.2274431972978,1345.8992381394785,1573.8966324934509,2587.1266813367765,452.48745,0.7146964186520532,-0.2643524831740681,0.0,excluded_for_wind,False,5.970176000694985,14.385257770348309,0.0,103.77728262314957,0.0,124.13271639419287,2711.2593977309693
