technology,iso3,year,supplier,P0,P1,S0,S1,T0,T1,rent0,rent1,price_weight,tariff_weight,price_gap0,price_gap1
pv,AUS,2011,FRA,3062.9400472240845,2308.2131329981794,3.921883960641353e-05,0.000196861255752892,0.0,0.0,0.0,0.0,0.00011804004767965279,0.3070908408866317,0.0,0.0
pv,AUS,2011,GBR,3062.9400472240845,2308.2131329981794,0.001134392703438246,0.0008471138254925925,0.0,0.0,0.0,0.0,0.0009907532644654192,2.6788118653806965,0.0,0.0
pv,AUS,2011,HKG,3062.9400472240845,2308.2131329981794,0.003384904820643597,0.003147942513069634,0.0,0.0,0.0,0.0,0.0032664236668566156,8.787134419027018,0.0,0.0
pv,AUS,2011,HRV,3062.9400472240845,2308.2131329981794,8.256346266556507e-07,0.0,0.0,0.0,0.0,0.0,4.1281731332782537e-07,0.0011605799021702698,0.0,0.0
pv,AUS,2011,HUN,3062.9400472240845,2308.2131329981794,1.0901125204475874e-05,2.8357280142692884e-05,0.0,0.0,0.0,0.0,1.9629202673584378e-05,0.05161784135349423,0.0,0.0
pv,AUS,2011,IDN,3062.9400472240845,2308.2131329981794,0.0003604737507742352,0.00015484648705246047,0.0,0.0,0.0,0.0,0.0002576601189133478,0.7048986860780584,0.0,0.0
pv,AUS,2011,IND,3062.9400472240845,2308.2131329981794,0.01755243476971312,0.008432821330338978,0.0,0.0,0.0,0.0,0.01299262805002605,35.466265877673855,0.0,0.0
pv,AUS,2011,IRL,3062.9400472240845,2308.2131329981794,6.2125719845094866e-06,6.695778173220924e-06,0.0,0.0,0.0,0.0,6.454175078865206e-06,0.01730279077396731,0.0,0.0
pv,AUS,2011,ISR,3062.9400472240845,2308.2131329981794,0.00498785055149014,0.0002680462253367106,0.0,0.0,0.0,0.0,0.0026279483884134257,7.354403618179027,0.0,0.0
pv,AUS,2011,ITA,3062.9400472240845,2308.2131329981794,0.00016638568955570568,0.00039195635192238457,0.0,0.0,0.0,0.0,0.0002791710207390451,0.7355481371052175,0.0,0.0
pv,AUS,2011,JOR,3062.9400472240845,2308.2131329981794,8.955327824579017e-07,0.0,0.0,0.0,0.0,0.0,4.4776639122895086e-07,0.0012588344959140621,0.0,0.0
pv,AUS,2011,JPN,6777.605704087598,4894.656887329767,0.032772354755960374,0.013168102038377505,0.0,0.0,0.0,0.0,0.022970228397168942,137.13341918979344,57.44992627181614,109.032638888951
pv,AUS,2011,KOR,2523.395909351678,1795.0752493346297,0.017284545764365437,0.023019717777828352,0.0,0.0,0.0,0.0,0.020152131771096895,43.165112897584265,22.497590636953113,42.0733783597299
pv,AUS,2011,LUX,3062.9400472240845,2308.2131329981794,1.6225930868283265e-06,0.0,0.0,0.0,0.0,0.0,8.112965434141632e-07,0.002280850227420009,0.0,0.0
pv,AUS,2011,MAC,3062.9400472240845,2308.2131329981794,4.578627915114983e-06,9.91385200976706e-06,0.0,0.0,0.0,0.0,7.24623996244102e-06,0.019124779307987668,0.0,0.0
pv,AUS,2011,MAR,3062.9400472240845,2308.2131329981794,1.4642767510369028e-06,9.809663718453292e-07,0.0,0.0,0.0,0.0,1.222621561441116e-06,0.003313841123229764,0.0,0.0
pv,AUS,2011,MEX,3062.9400472240845,2308.2131329981794,0.008150125563962623,0.004438066213570589,0.0,0.0,0.0,0.0,0.006294095888766606,17.136742499698382,0.0,0.0
pv,AUS,2011,MLI,3062.9400472240845,2308.2131329981794,0.0,0.00035537323813483875,0.0,0.0,0.0,0.0,0.0001776866190674194,0.4548402122587912,0.0,0.0
pv,AUS,2011,MLT,3062.9400472240845,2308.2131329981794,1.5992937015609095e-06,0.0,0.0,0.0,0.0,0.0,7.996468507804547e-07,0.002248098696172078,0.0,0.0
pv,AUS,2011,MYS,3062.9400472240845,2308.2131329981794,0.004405107834306367,0.008919375609405327,0.0,0.0,0.0,0.0,0.006662241721855846,17.608040456886915,0.0,0.0
pv,AUS,2011,NCL,3062.9400472240845,2308.2131329981794,0.0,2.0603234607297062e-05,0.0,0.0,0.0,0.0,1.0301617303648533e-05,0.026369964297775782,0.0,0.0
pv,AUS,2011,NLD,3062.9400472240845,2308.2131329981794,0.0007367277569959975,0.0008203962505958579,0.0,0.0,0.0,0.0,0.0007785620037959277,2.0856256526783117,0.0,0.0
pv,AUS,2011,NOR,3062.9400472240845,2308.2131329981794,7.695368759733312e-06,5.738758303814647e-07,0.0,0.0,0.0,0.0,4.1346222950573885e-06,0.011551743376495295,0.0,0.0
pv,AUS,2011,NZL,3062.9400472240845,2308.2131329981794,0.00034138617745900507,0.00012273674796616052,0.0,0.0,0.0,0.0,0.00023206146271258278,0.6369705491627254,0.0,0.0
pv,AUS,2011,PAK,3062.9400472240845,2308.2131329981794,0.0,4.402795536162334e-06,0.0,0.0,0.0,0.0,2.201397768081167e-06,0.005635113287400395,0.0,0.0
pv,AUS,2011,PHL,3062.9400472240845,2308.2131329981794,0.003247513722502854,0.001688418313516287,0.0,0.0,0.0,0.0,0.0024679660180095702,6.725969368740309,0.0,0.0
pv,AUS,2011,POL,3062.9400472240845,2308.2131329981794,0.0005948070193912148,0.0005474002411935876,0.0,0.0,0.0,0.0,0.0005711036302924013,1.536724137659296,0.0,0.0
pv,AUS,2011,PRK,3062.9400472240845,2308.2131329981794,0.0,1.3305012846398963e-06,0.0,0.0,0.0,0.0,6.652506423199482e-07,0.001702901124160024,0.0,0.0
pv,AUS,2011,PRT,3062.9400472240845,2308.2131329981794,8.4066571725381e-05,6.985026715839987e-05,0.0,0.0,0.0,0.0,7.695841944189044e-05,0.20757184863822212,0.0,0.0
pv,AUS,2011,ROU,3062.9400472240845,2308.2131329981794,0.0,1.076752381601533e-06,0.0,0.0,0.0,0.0,5.383761908007664e-07,0.0013781293278251159,0.0,0.0
pv,AUS,2011,RUS,3062.9400472240845,2308.2131329981794,2.4717660668054194e-05,7.381824462395838e-06,0.0,0.0,0.0,0.0,1.6049742565225016e-05,0.04419313142423034,0.0,0.0
pv,AUS,2011,S19,3062.9400472240845,2308.2131329981794,0.005060648584627982,0.008295590646686023,0.0,0.0,0.0,0.0,0.006678119615657002,17.731143552420676,0.0,0.0
pv,AUS,2011,SGP,3062.9400472240845,2308.2131329981794,0.011170247442397781,0.021435548654054164,0.0,0.0,0.0,0.0,0.016302898048225975,43.13705642369473,0.0,0.0
pv,AUS,2011,SRB,3062.9400472240845,2308.2131329981794,0.0,2.0436029204301587e-05,0.0,0.0,0.0,0.0,1.0218014602150795e-05,0.026155959041250464,0.0,0.0
pv,AUS,2011,SVK,3062.9400472240845,2308.2131329981794,1.8209365716689026e-06,0.0,0.0,0.0,0.0,0.0,9.104682858344513e-07,0.002559658134453677,0.0,0.0
pv,AUS,2011,SVN,3062.9400472240845,2308.2131329981794,8.7633169931701e-05,1.4759027669935018e-05,0.0,0.0,0.0,0.0,5.1196098800818e-05,0.14207438415416695,0.0,0.0
pv,AUS,2011,SWE,3062.9400472240845,2308.2131329981794,4.2535716196277616e-05,0.00015337860846435442,0.0,0.0,0.0,0.0,9.795716233031603e-05,0.25610011915089936,0.0,0.0
pv,AUS,2011,THA,3062.9400472240845,2308.2131329981794,0.000586904345844615,0.001705121209024564,0.0,0.0,0.0,0.0,0.0011460127774345894,3.0073760568313084,0.0,0.0
pv,AUS,2011,TLS,3062.9400472240845,2308.2131329981794,0.0,8.595534033385627e-07,0.0,0.0,0.0,0.0,4.2977670166928136e-07,0.0011001375750020238,0.0,0.0
pv,AUS,2011,TUR,3062.9400472240845,2308.2131329981794,1.1485999516701548e-05,8.128703270047499e-05,0.0,0.0,0.0,0.0,4.638651610858827e-05,0.1201844818926568,0.0,0.0
