technology,iso3,year,weight,observed,procurement_model,other_cost_fitted,other_cost_observed,model_factual,Q,Q_ratio,beta_B,G_level_gap,G_anchor,B_fit_outside_year_range,P_direct,S_share,T_cn_tariff,K_spillover,G_other,china_contribution_since_2010,model_without_china_contribution,observed_completed,observation_imputed,completion_method
pv,JPN,2014,0.0208077821645751,3654.82914695912,1747.6219031195458,1888.8621809571275,1907.2072438395744,3636.484084076673,172.65223999999998,0.8391796133082317,-0.1713694705319817,58.17409801492784,observed_residual_preserved,False,457.3084187561617,429.81076684356816,0.0,124.52981528266614,53.6871587870544,1065.3361596694506,4701.820243746124,3654.82914695912,False,reported
pv,JPN,2015,0.0208077821645751,2644.6984988513204,1496.4610969436908,1812.2170707048165,1148.2374019076296,3308.678167648507,219.86211,0.8048958958867447,-0.1713694705319817,43.51222505877123,observed_residual_preserved,False,499.3938673007098,449.2124670960748,0.0,137.26283932907816,39.025285830897786,1124.8944595567605,4433.572627205267,2644.6984988513204,False,reported
pv,JPN,2016,0.0208077821645751,2901.8816159801127,1224.9778604925011,1726.9049412531112,1676.9037554876115,2951.8828017456126,291.30835,0.735208414039625,-0.1713694705319817,90.7667054358917,observed_residual_preserved,False,555.6313522702609,484.3594062132712,0.0,172.8775396402671,86.27976620801824,1299.1480643318173,4251.03086607743,2901.8816159801127,False,reported
pv,JPN,2017,0.0208077821645751,2632.3006248899737,1063.9791124449705,1646.7966943648687,1568.3215124450037,2710.775806809839,384.35013,0.6614012072794148,-0.1713694705319817,115.13507117888209,observed_residual_preserved,False,542.176841897571,376.6047997133619,0.0,212.299443168734,110.64813195100864,1241.7292167306755,3952.505023540515,2632.3006248899737,False,reported
pv,JPN,2018,0.0208077821645751,2502.241154612059,951.1603439772704,1586.1145595484602,1551.0808106347886,2537.27490352573,478.49221,0.6356344860870359,-0.1713694705319817,125.24587932872792,observed_residual_preserved,False,552.6669527777715,368.8790003266101,0.0,208.86301939465224,120.75894010085447,1251.1679125998885,3788.442816125618,2502.241154612059,False,reported
pv,JPN,2019,0.0208077821645751,2465.1839596297914,783.5391603702972,1534.6263181598365,1681.6447992594942,2318.165478530133,580.10487,0.6485187238645316,-0.1713694705319817,129.5493507054827,observed_residual_preserved,False,620.4314314197491,454.7045140757669,0.0,164.49474521688975,125.06241147760926,1364.6931021900148,3682.858580720148,2465.1839596297914,False,reported
pv,JPN,2020,0.0208077821645751,2156.084945202252,688.6836572393189,1482.1708912549786,1467.401287962933,2170.854548494297,710.6335,0.6443652037231569,-0.1713694705319817,114.78577935732346,observed_residual_preserved,False,662.257812011777,522.2736897983842,0.0,144.60824448536994,110.29884012945,1439.4385864249812,3610.293134919279,2156.084945202252,False,reported
pv,JPN,2021,0.0208077821645751,1923.3335172935465,751.9509647914616,1435.9524388423793,1171.3825525020848,2187.9034036338408,854.92824,0.6424191111057461,-0.1713694705319817,92.28490388846556,observed_residual_preserved,False,555.7779756933237,336.4329677058358,0.0,143.5004595845431,87.79796466059211,1123.5093676442946,3311.412771278136,1923.3335172935465,False,reported
pv,JPN,2022,0.0208077821645751,2022.7323093139555,667.9109845728742,1387.1959227338996,1354.8213247410813,2055.106907306774,1045.85862,0.625421646378934,-0.1713694705319817,113.46841680523092,observed_residual_preserved,False,647.4760519262825,546.7602054629964,0.0,134.99667540975048,108.98147757735748,1438.2144103763867,3493.3213176831605,2022.7323093139555,False,reported
pv,JPN,2023,0.0208077821645751,1920.0374804638247,473.5717274876743,1318.189585120835,1446.4657529761505,1791.7613126085091,1408.5874199999998,0.5679103821614423,-0.1713694705319817,147.27285978023295,observed_residual_preserved,False,759.342121344838,686.3130091911238,0.0,128.6961797811395,142.7859205523595,1717.1372308694608,3508.89854347797,1920.0374804638247,False,reported
pv,JPN,2024,0.0208077821645751,1911.450682621868,315.6578779059118,1256.3999687750404,1595.7928047159562,1572.0578466809525,1864.01976,0.5250071812543446,-0.1713694705319817,186.3054157762529,observed_residual_preserved,False,863.568118490911,800.0556994486501,0.0,111.44667218588924,181.81847654837944,1956.8889666738296,3528.946813354782,1911.450682621868,False,reported
pv,KOR,2010,0.0258895420715839,,2777.7589810053937,3669.6101571957774,,6447.369138201172,39.73239,0.9854023379917494,-0.4321698509914313,26.998729051084844,2011_TIC_carried_to_2010,True,0.0,0.0,0.0,0.0,0.0,0.0,6447.369138201172,7012.58447961614,True,2011_value_carried_to_2010_per_user
pv,KOR,2011,0.0258895420715839,7012.58447961614,2027.4340459964767,2868.182802656054,4985.150433619663,4895.61684865253,70.26885,0.962344623542295,-0.4321698509914313,83.38246648030477,observed_residual_preserved,False,113.29112713268574,12.871360522913116,0.0,14.182505892145308,56.38373742921993,196.7287309769641,5092.345579629495,7012.58447961614,False,reported
pv,KOR,2012,0.0258895420715839,3628.137387695874,1433.8467999047368,2469.867588676854,2194.290587791137,3903.7143885815913,99.31435,0.9374108575447556,-0.4321698509914313,62.156514570684,observed_residual_preserved,False,315.6547850423724,65.88523255572112,0.0,22.56010181603732,35.15778551959916,439.25790493373,4342.972293515321,3628.137387695874,False,reported
pv,KOR,2013,0.0258895420715839,3171.064023211654,1124.6915297812538,2166.8335602208945,2046.3724934304,3291.5250900021483,134.44763,0.8723220334936361,-0.4321698509914313,124.44028716515038,observed_residual_preserved,False,402.0867238552683,76.51172070149791,0.0,50.875426370037886,97.44155811406554,626.9154290408696,3918.440519043018,3171.064023211654,False,reported
pv,KOR,2014,0.0258895420715839,2633.44817638635,974.8838372448054,1944.8390574903697,1658.564339141545,2919.722894735175,172.65223999999998,0.8391796133082317,-0.4321698509914313,130.55755016859595,observed_residual_preserved,False,431.1661869232739,80.80765642757858,0.0,58.18552144686437,103.55882111751112,673.718185915228,3593.441080650403,2633.44817638635,False,reported
pv,KOR,2015,0.0258895420715839,2490.6956467529776,837.2135815269241,1751.924014550082,1653.4820652260537,2589.1375960770065,219.86211,0.8048958958867447,-0.4321698509914313,162.60197910149478,observed_residual_preserved,False,449.9640079311925,70.39311719607015,0.0,63.55277210484319,135.60325005040994,719.5131472825158,3308.6507433595225,2490.6956467529776,False,reported
pv,KOR,2016,0.0258895420715839,2457.944023668056,699.0730856661256,1551.325786506235,1758.8709380019304,2250.398872172361,291.30835,0.735208414039625,-0.4321698509914313,250.07079591645035,observed_residual_preserved,False,485.99233816113104,71.87308215769447,0.0,82.19623786485181,223.0720668653655,863.1337250490428,3113.532597221404,2457.944023668056,False,reported
pv,KOR,2017,0.0258895420715839,1883.095475647461,600.8146595122562,1376.1981036958905,1282.2808161352048,1977.012763208147,384.35013,0.6614012072794148,-0.4321698509914313,250.82724209575144,observed_residual_preserved,False,496.08577019330966,64.73957950238075,0.0,100.84432672831716,223.82851304466655,885.4981894686741,2862.510952676821,1883.095475647461,False,reported
pv,KOR,2018,0.0258895420715839,1579.1431074974807,553.4523933840258,1251.874887175669,1025.690714113455,1805.3272805596948,478.49221,0.6356344860870359,-0.4321698509914313,221.87729570892856,observed_residual_preserved,False,452.99010611661527,37.31021939738721,0.0,101.2375870494286,194.87856665784372,786.4164792212748,2591.7437597809694,1579.1431074974807,False,reported
pv,KOR,2019,0.0258895420715839,1491.0871038765438,446.5599105180437,1151.9081585520148,1044.5271933585002,1598.4680690700584,580.10487,0.6485187238645316,-0.4321698509914313,214.98149497719083,observed_residual_preserved,False,535.107044762177,64.43216418736013,0.0,76.98958752297352,187.982765926106,864.5115623986168,2462.979631468675,1491.0871038765438,False,reported
pv,KOR,2020,0.0258895420715839,1116.603856846098,416.4126542630649,1055.180518348227,700.1912025830331,1471.593172611292,710.6335,0.6443652037231569,-0.4321698509914313,146.45898776987195,observed_residual_preserved,False,490.21233158893625,40.900836813513365,0.0,71.52142291894602,119.46025871878712,722.0948500401828,2193.688022651475,1116.603856846098,False,reported
pv,KOR,2021,0.0258895420715839,1068.21464090682,439.2053136315501,974.1603429833808,629.0093272752699,1413.365656614931,854.92824,0.6424191111057461,-0.4321698509914313,132.56475592221744,observed_residual_preserved,False,388.213812658179,1.6658966438165834,0.0,72.01266961290631,105.5660268711326,567.4584057860345,1980.8240624009652,1068.21464090682,False,reported
pv,KOR,2022,0.0258895420715839,1420.2340770009885,325.8282818133946,892.8877476544774,1094.405795187594,1218.716029467872,1045.85862,0.625421646378934,-0.4321698509914313,246.0926292479607,observed_residual_preserved,False,677.7923859209018,75.98548371257348,0.0,53.44662820175544,219.09390019687584,1026.3183980321064,2245.0344274999784,1420.2340770009885,False,reported
pv,KOR,2023,0.0258895420715839,1234.052546300519,225.32263256451955,785.0776674979808,1008.7299137359994,1010.4003000625004,1408.5874199999998,0.5679103821614423,-0.4321698509914313,279.42400375423034,observed_residual_preserved,False,784.769742258587,97.94240900840992,0.0,49.81755238225779,252.4252747031455,1184.9549783524,2195.355278414901,1234.052546300519,False,reported
pv,KOR,2024,0.0258895420715839,1262.2227758007118,143.30763666718263,695.5557434474163,1118.9151391335292,838.8633801145988,1864.01976,0.5250071812543446,-0.4321698509914313,359.2851906131194,observed_residual_preserved,False,907.7310307664224,124.65136434412688,0.0,41.14586291518621,332.28646156203456,1405.81471958777,2244.678099702369,1262.2227758007118,False,reported
pv,USA,2010,0.3093877608683295,5552.428538737875,2848.4060455608787,4405.044482607526,2704.022493176996,7253.450528168405,39.73239,0.9854023379917494,-0.5214862563796543,20.81574892276149,observed_residual_preserved,False,0.0,0.0,0.0,0.0,0.0,0.0,7253.450528168405,5552.428538737875,False,reported
pv,USA,2011,0.3093877608683295,5343.332324829953,2069.7615020172807,3272.056791919226,3273.5708228126723,5341.818293936507,70.26885,0.962344623542295,-0.5214862563796543,66.18404496812042,observed_residual_preserved,False,206.0212757096269,62.36141824399424,0.0,8.225134492684202,45.36829604535893,321.9761244916643,5663.794418428171,5343.332324829953,False,reported
pv,USA,2012,0.3093877608683295,5205.807053591208,1462.218057528555,2731.9199006919366,3743.5889960626537,4194.137958220492,99.31435,0.9374108575447556,-0.5214862563796543,128.33025921399292,observed_residual_preserved,False,457.2290449003252,-3.787127397503763,-85.80010443278603,11.865868033692532,107.51451029123145,487.0221913949594,4681.160149615451,5205.807053591208,False,reported
pv,USA,2013,0.3093877608683295,4196.912593835998,1161.7984185173375,2332.765381665122,3035.1141753186607,3494.5638001824595,134.44763,0.8723220334936361,-0.5214862563796543,224.0875723370588,observed_residual_preserved,False,615.3643618195381,1.7317395914593996,-163.56833830251935,25.39823657728399,203.27182341429727,682.1978231000594,4176.761623282519,4196.912593835998,False,reported
pv,USA,2014,0.3093877608683295,3436.432230506145,1070.405331558391,2047.517920381784,2366.026898947754,3117.923251940175,172.65223999999998,0.8391796133082317,-0.5214862563796543,226.52994827120023,observed_residual_preserved,False,659.0705055653253,17.78734336172867,-169.1707883147555,31.76915121546369,205.7141993484388,745.1704111762009,3863.093663116376,3436.432230506145,False,reported
pv,USA,2015,0.3093877608683295,3062.1627290585498,929.4968620446946,1805.0242312872776,2132.665867013855,2734.521093331972,219.86211,0.8048958958867447,-0.5214862563796543,255.57575221665877,observed_residual_preserved,False,634.6212069080403,-11.583179630559547,-150.92158023141093,36.73559241503589,234.76000329389728,743.612042755003,3478.133136086976,3062.1627290585498,False,reported
pv,USA,2016,0.3093877608683295,2651.787883404358,769.1770711604486,1558.6768686803014,1882.610812243909,2327.85393984075,291.30835,0.735208414039625,-0.5214862563796543,327.55905304606085,observed_residual_preserved,False,607.0926690628997,-38.0902242849757,-133.14660633963922,47.36723437305677,306.74330412329937,789.966376934641,3117.820316775391,2651.787883404358,False,reported
pv,USA,2017,0.3093877608683295,2230.025830283302,672.8519186677041,1348.908999425637,1557.1739116155982,2021.760918093341,384.35013,0.6614012072794148,-0.5214862563796543,374.62609322946776,observed_residual_preserved,False,580.5030050775126,-54.05916563489751,-123.01140736111417,60.72035241234898,353.81034430670627,817.9631288005562,2839.724046893897,2230.025830283302,False,reported
pv,USA,2018,0.3093877608683295,1844.1949390024656,762.3423197697114,1203.2735258230714,1081.8526192327545,1965.6158455927828,478.49221,0.6356344860870359,-0.5214862563796543,288.3749778858248,observed_residual_preserved,False,592.2327412295429,-70.98398071662287,-237.30666010015392,67.25704574569578,267.55922896306333,618.7583751215252,2584.374220714308,1844.1949390024656,False,reported
pv,USA,2019,0.3093877608683295,1453.1489723057368,635.9096908691665,1088.3074718433973,817.2392814365703,1724.2171627125638,580.10487,0.6485187238645316,-0.5214862563796543,207.06515686457544,observed_residual_preserved,False,538.6808102067413,-72.84185888503289,-252.92922595220256,47.935826360204366,186.249407941814,447.0949596715242,2171.312122384088,1453.1489723057368,False,reported
pv,USA,2020,0.3093877608683295,1317.4012030837664,546.1981998224437,979.0125238829222,771.2030032613227,1525.210723705366,710.6335,0.6443652037231569,-0.5214862563796543,198.6450740522717,observed_residual_preserved,False,544.407525011991,-66.3602928790561,-237.2231490856228,41.62001108575561,177.8293251295102,460.2734192625779,1985.484142967944,1317.4012030837664,False,reported
pv,USA,2021,0.3093877608683295,1233.0080860825803,575.0955165437235,889.0398991502562,657.9125695388568,1464.1354156939797,854.92824,0.6424191111057461,-0.5214862563796543,170.77002990963464,observed_residual_preserved,False,471.5784048245499,-65.31508283561983,-215.2326926006633,44.156006982872505,149.95428098687316,385.1409173580124,1849.276333051992,1233.0080860825803,False,reported
pv,USA,2022,0.3093877608683295,1187.455420163696,511.8694161008983,800.329113130161,675.5860040627978,1312.1985292310592,1045.85862,0.625421646378934,-0.5214862563796543,187.3402268995827,observed_residual_preserved,False,414.04674119504415,-60.25670754972615,-198.2277884805072,42.10377384943842,166.5244779768212,364.1904969910704,1676.3890262221296,1187.455420163696,False,reported
pv,USA,2023,0.3093877608683295,1135.012086639563,386.5880013162117,685.2275206658758,748.4240853233513,1071.8155219820874,1408.5874199999998,0.5679103821614423,-0.5214862563796543,256.8568771391067,observed_residual_preserved,False,437.73390794866026,-71.96511523172721,-192.3080059144484,35.80943239432975,236.0411282163452,445.3113474131596,1517.126869395247,1135.012086639563,False,reported
pv,USA,2024,0.3093877608683295,1058.0371018079034,275.2245466799997,592.0893941961257,782.8125551279036,867.3139408761253,1864.01976,0.5250071812543446,-0.5214862563796543,312.62534296475263,observed_residual_preserved,False,466.8249416520011,-67.76020198773658,-206.0381831908768,27.31647483887376,291.80959404199115,512.1526253542527,1379.466566230378,1058.0371018079034,False,reported
wind,AUS,2010,0.1057658101959834,4143.084429461239,1295.3389832043736,2863.911604315566,2847.7454462568653,4159.25058751994,177.71164000000002,0.9331638040141884,-0.6608866327723203,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,4159.25058751994,4143.084429461239,False,reported
wind,AUS,2011,0.1057658101959834,4377.598776191059,1542.688325579923,2515.536421018882,2834.910450611136,4058.224746598805,216.24613,0.8685660178057291,-0.6608866327723203,0.0,excluded_for_wind,False,71.64305724049217,-315.6047231463561,0.0,12.376817536892307,0.0,-231.5848483689716,3826.639898229833,4377.598776191059,False,reported
wind,AUS,2012,0.1057658101959834,3732.398308548318,1557.2251050044906,2219.4447588538424,2175.173203543827,3776.669863858333,261.36127,0.8334319771249964,-0.6608866327723203,0.0,excluded_for_wind,False,106.13075110035128,-435.1269175988379,0.0,24.088505882015347,0.0,-304.9076606164713,3471.7622032418617,3732.398308548318,False,reported
wind,AUS,2013,0.1057658101959834,2770.434468668928,1002.6187317654744,2061.374527368672,1767.8157369034534,3063.9932591341462,292.27612,0.7998293873615128,-0.6608866327723203,0.0,excluded_for_wind,False,244.88372677096692,-16.116240229120255,0.0,7.37617107504989,0.0,236.14365761689655,3300.136916751043,2770.434468668928,False,reported
wind,AUS,2014,0.1057658101959834,3022.048049327942,830.2906161848023,1862.973142197064,2191.75743314314,2693.2637583818664,340.63979000000006,0.7694570854450093,-0.6608866327723203,0.0,excluded_for_wind,False,335.0451829498375,48.21919887488476,-24.502806502398403,0.3882897338278333,0.0,359.14986505615167,3052.413623438018,3022.048049327942,False,reported
wind,AUS,2015,0.1057658101959834,2819.857193002646,821.9607932530575,1663.6772430507474,1997.8963997495885,2485.638036303805,404.24651,0.7214741816818653,-0.6608866327723203,0.0,excluded_for_wind,False,368.8115618076778,-19.198083204377493,-29.10501468675899,3.9332867192439,0.0,324.4417506357852,2810.07978693959,2819.857193002646,False,reported
wind,AUS,2016,0.1057658101959834,2630.9450852533323,1006.2450290606712,1544.2296798740854,1624.7000561926611,2550.474708934757,452.48745,0.7146964186520532,-0.6608866327723203,0.0,excluded_for_wind,False,312.0153139736735,-211.2174389016877,-17.885047226774297,28.69370548940753,0.0,111.60653333461906,2662.081242269376,2630.9450852533323,False,reported
wind,AUS,2017,0.1057658101959834,2043.253944563324,851.8864445264667,1453.928029481472,1191.367500036857,2305.8144740079388,495.6822,0.710261574855825,-0.6608866327723203,0.0,excluded_for_wind,False,371.1625226508042,-126.39264615304089,-16.716174705645734,14.788519050482003,0.0,242.8422208425996,2548.6566948505383,2043.253944563324,False,reported
wind,AUS,2018,0.1057658101959834,1901.9960055896213,921.1592246762395,1374.8705575787012,980.8367809133816,2296.029782254941,539.4404499999999,0.6995445558448573,-0.6608866327723203,0.0,excluded_for_wind,False,344.5231505573592,-223.99245105932843,-12.496431773795312,29.716158489936888,0.0,137.75042621417236,2433.7802084691134,1901.9960055896213,False,reported
wind,AUS,2019,0.1057658101959834,1851.141553609305,561.8440178601288,1289.701698677161,1289.2975357491762,1851.5457165372895,594.24654,0.6876345464291639,-0.6608866327723203,0.0,excluded_for_wind,False,521.4536452434713,58.83837082744703,-8.134660057327645,1.5135133103957217,0.0,573.6708693239865,2425.216585861276,1851.141553609305,False,reported
wind,AUS,2020,0.1057658101959834,2042.667395245112,489.91294960493855,1159.2120995182397,1552.7544456401731,1649.125049123178,698.33524,0.6349287915070704,-0.6608866327723203,0.0,excluded_for_wind,False,570.1478354624223,67.19325165847279,-5.739463717650788,0.1508530000373334,0.0,631.7524764032818,2280.87752552646,2042.667395245112,False,reported
wind,AUS,2021,0.1057658101959834,1411.9064049900608,555.7724708528232,1087.4114323334004,856.1339341372376,1643.1839031862237,769.27527,0.6301816773597831,-0.6608866327723203,0.0,excluded_for_wind,False,533.2421676942635,-13.260345261693262,-5.148308624679048,12.368550254556991,0.0,527.2020640624481,2170.385967248672,1411.9064049900608,False,reported
wind,AUS,2022,0.1057658101959834,1444.4693860474408,625.721733625624,1026.1783710767088,818.7476524218168,1651.9001047023328,839.7858299999999,0.622067819362944,-0.6608866327723203,0.0,excluded_for_wind,False,451.3531747066053,-142.93577477930975,-15.459572217563975,1.5106581879013825,0.0,294.468485897633,1946.3685905999655,1444.4693860474408,False,reported
wind,AUS,2023,0.1057658101959834,1609.687604602354,406.28108891760814,950.4138592895772,1203.406515684746,1356.6949482071852,943.12808,0.5902443176116652,-0.6608866327723203,0.0,excluded_for_wind,False,646.8460797823556,67.07828171721319,-19.68508375252037,0.2649094882599189,0.0,694.5041872353083,2051.1991354424936,1609.687604602354,False,reported
wind,AUS,2024,0.1057658101959834,1380.5779985677066,364.38369030604383,885.7759428051778,1016.1943082616629,1250.1596331112216,1049.19276,0.5598405673329274,-0.6608866327723203,0.0,excluded_for_wind,False,653.8197895305242,69.85557410226649,6.370106043105888,0.1907739893239382,0.0,730.2362436652205,1980.395876776442,1380.5779985677066,False,reported
wind,BRA,2010,0.1516697652795743,3106.241515833783,1889.528704711342,1503.7814157625671,1216.712811122441,3393.310120473909,177.71164000000002,0.9331638040141884,-0.4846771838084797,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,3393.310120473909,3106.241515833783,False,reported
wind,BRA,2011,0.1516697652795743,3076.062176733474,1827.9583399402063,1367.33358177497,1248.103836793268,3195.2919217151766,216.24613,0.8685660178057291,-0.4846771838084797,0.0,excluded_for_wind,False,3.32662465925954,-26.3792783579791,0.0,17.067764988020272,0.0,-5.984888710699288,3189.307033004477,3076.062176733474,False,reported
wind,BRA,2012,0.1516697652795743,3123.635568353567,1524.7385634438035,1247.3519062997937,1598.8970049097634,2772.090469743597,261.36127,0.8334319771249964,-0.4846771838084797,0.0,excluded_for_wind,False,24.653368993778766,50.715325505639896,0.0,15.35954870051561,0.0,90.72824319993428,2862.8187129435314,3123.635568353567,False,reported
wind,BRA,2013,0.1516697652795743,3115.4061913837786,1590.709270446648,1181.563044618262,1524.6969209371305,2772.27231506491,292.27612,0.7998293873615128,-0.4846771838084797,0.0,excluded_for_wind,False,7.691763706248318,-25.05973871612098,0.0,35.77249355776689,0.0,18.404518547894234,2790.6768336128043,3115.4061913837786,False,reported
wind,BRA,2014,0.1516697652795743,2646.2331709806363,1483.2508892377111,1097.0460961397416,1162.9822817429251,2580.296985377453,340.63979000000006,0.7694570854450093,-0.4846771838084797,0.0,excluded_for_wind,False,9.565793825281707,-24.580297736223653,0.0,39.528798836190674,0.0,24.51429492524873,2604.8112803027016,2646.2331709806363,False,reported
wind,BRA,2015,0.1516697652795743,2296.044752105918,1272.7341614654624,1009.6914765789456,1023.3105906404558,2282.425638044408,404.24651,0.7214741816818653,-0.4846771838084797,0.0,excluded_for_wind,False,11.412683927209734,-22.821320385857508,0.0,17.44972089905615,0.0,6.041084440408376,2288.4667224848163,2296.044752105918,False,reported
wind,BRA,2016,0.1516697652795743,2406.8480453672,1290.7025722228504,956.001931277666,1116.1454731443496,2246.704503500516,452.48745,0.7146964186520532,-0.4846771838084797,0.0,excluded_for_wind,False,15.234401412928806,-18.361485671074472,0.0,41.41474887365436,0.0,38.287664615508696,2284.992168116025,2406.8480453672,False,reported
wind,BRA,2017,0.1516697652795743,2065.9924280499176,1250.159762685251,914.6756363875422,815.8326653646666,2164.8353990727933,495.6822,0.710261574855825,-0.4846771838084797,0.0,excluded_for_wind,False,23.24108756858859,-5.399863914009305,0.0,45.57010555252948,0.0,63.41132920710877,2228.246728279902,2065.9924280499176,False,reported
wind,BRA,2018,0.1516697652795743,2097.030868371903,1236.991719887558,877.9301859443303,860.0391484843451,2114.9219058318886,539.4404499999999,0.6995445558448573,-0.4846771838084797,0.0,excluded_for_wind,False,15.141365068571648,-21.91394403320048,0.0,50.22982167377181,0.0,43.457242709142974,2158.379148541032,2097.030868371903,False,reported
wind,BRA,2019,0.1516697652795743,1855.591229116072,1196.446220883766,837.7073353165757,659.145008232306,2034.1535562003417,594.24654,0.6876345464291639,-0.4846771838084797,0.0,excluded_for_wind,False,22.54735970663875,-10.909712229505962,0.0,55.07661853746415,0.0,66.71426601459694,2100.8678222149388,1855.591229116072,False,reported
wind,BRA,2020,0.1516697652795743,1704.893122200668,1057.7805470291376,774.6718199160423,647.1125751715304,1832.45236694518,698.33524,0.6349287915070704,-0.4846771838084797,0.0,excluded_for_wind,False,32.661806460149634,1.9475446380561927,0.0,50.76817344947349,0.0,85.37752454767931,1917.8298914928591,1704.893122200668,False,reported
wind,BRA,2021,0.1516697652795743,1306.215139814895,612.8619567508699,739.1842126512051,693.3531830640252,1352.046169402075,769.27527,0.6301816773597831,-0.4846771838084797,0.0,excluded_for_wind,False,275.0162357652169,308.7631649816292,0.0,10.975820744814122,0.0,594.7552214916601,1946.801390893735,1306.215139814895,False,reported
wind,BRA,2022,0.1516697652795743,1117.2097995602328,484.1591763186415,708.4233932123723,633.0506232415913,1192.5825695310136,839.7858299999999,0.622067819362944,-0.4846771838084797,0.0,excluded_for_wind,False,377.66179011152445,400.1646042940597,0.0,12.013633205422146,0.0,789.8400276110062,1982.42259714202,1117.2097995602328,False,reported
wind,BRA,2023,0.1516697652795743,1099.1746940025257,463.4157784034803,669.6750671617656,635.7589155990454,1133.090845565246,943.12808,0.5902443176116652,-0.4846771838084797,0.0,excluded_for_wind,False,383.2648769150676,395.860854462378,0.0,14.59422964635488,0.0,793.7199610238005,1926.8108065890465,1099.1746940025257,False,reported
wind,BRA,2024,0.1516697652795743,1307.044736135391,398.9197531891879,635.9618084499955,908.1249829462032,1034.8815616391837,1049.19276,0.5598405673329274,-0.4846771838084797,0.0,excluded_for_wind,False,408.0222024547836,390.3952254006954,7.464545924920046,12.702593643064,0.0,818.584567423463,1853.4661290626464,1307.044736135391,False,reported
wind,CAN,2010,0.0501939438218226,3207.7690771495986,1846.2542649873703,1723.101069912536,1361.5148121622285,3569.3553348999067,177.71164000000002,0.9331638040141884,-0.2643524831740681,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,3569.3553348999067,3207.7690771495986,False,reported
wind,CAN,2011,0.0501939438218226,2958.624826998695,1692.3445846877794,1635.9850746449745,1266.2802423109156,3328.329659332754,216.24613,0.8685660178057291,-0.2643524831740681,0.0,excluded_for_wind,False,0.393614901273463,2.2140822375685074,0.0,34.92791462797912,0.0,37.53561176682109,3365.8652710995752,2958.624826998695,False,reported
