iso3,country,year,tic,G_global,logC,logQ,logG,logM,source_sheet,source_cell,model_id,spec,fit_end,fitted_log_cost,residual
KOR,Republic of Korea,2013,3171.064023211654,43732.739,8.061822464562107,4.90117475518874,10.685875142695629,3.015723559908184,Figure 3.3,F16,pv_KOR_2022_A,A,2022,8.038099197085506,0.02372326747660125
KOR,Republic of Korea,2014,2633.44817638635,44962.4651,7.876049360122014,5.151279397977148,10.713605552327314,3.26713839072327,Figure 3.3,G16,pv_KOR_2022_A,A,2022,7.997953164756765,-0.12190380463475137
KOR,Republic of Korea,2015,2490.6956467529776,45982.21859000001,7.820317326646503,5.39300057712095,10.736031795649817,3.164990795937875,Figure 3.3,H16,pv_KOR_2022_A,A,2022,7.867131443454358,-0.0468141168078553
KOR,Republic of Korea,2016,2457.944023668056,48058.99673100001,7.8070805167454544,5.674382328161501,10.780205441271315,2.929240932529897,Figure 3.3,I16,pv_KOR_2022_A,A,2022,7.666762498798996,0.14031801794645826
KOR,Republic of Korea,2017,1883.095475647461,50808.097057900006,7.540672231379959,5.951553934028465,10.835830693477304,2.891409513410439,Figure 3.3,J16,pv_KOR_2022_A,A,2022,7.512865084410541,0.027807146969417218
KOR,Republic of Korea,2018,1579.1431074974807,54640.287352110005,7.3646376418761825,6.17063993071869,10.908545054584073,2.956890415537674,Figure 3.3,K16,pv_KOR_2022_A,A,2022,7.3928033283041055,-0.028165686427922942
KOR,Republic of Korea,2019,1491.0871038765438,56335.25861689902,7.307260732828017,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L16,pv_KOR_2022_A,A,2022,7.1753418683077665,0.1319188645202507
KOR,Republic of Korea,2020,1116.603856846098,59295.73275520909,7.018047086968537,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M16,pv_KOR_2022_A,A,2022,7.057861080888085,-0.03981399391954721
KOR,Republic of Korea,2021,1068.21464090682,62909.1594796882,6.973743973959298,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N16,pv_KOR_2022_A,A,2022,7.206107048034769,-0.2323630740754714
KOR,Republic of Korea,2022,1420.2340770009885,68369.24353171937,7.258576979968641,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O16,pv_KOR_2022_A,A,2022,7.115445734968586,0.14313124500005525
KOR,Republic of Korea,2011,7012.58447961614,40361.90000000001,8.85546159676247,4.252328599622632,10.605666325206338,4.509679808932987,Figure 3.3,D16,pv_KOR_2022_B,B,2022,8.625568850583335,0.2298927461791358
KOR,Republic of Korea,2012,3628.137387695874,42659.71000000001,8.196474679232434,4.598290072191402,10.661033635112348,3.523311081544699,Figure 3.3,E16,pv_KOR_2022_B,B,2022,8.40450568343056,-0.20803100419812637
KOR,Republic of Korea,2013,3171.064023211654,43732.739,8.061822464562107,4.90117475518874,10.685875142695629,3.015723559908184,Figure 3.3,F16,pv_KOR_2022_B,B,2022,8.165894723143234,-0.10407225858112668
KOR,Republic of Korea,2014,2633.44817638635,44962.4651,7.876049360122014,5.151279397977148,10.713605552327314,3.26713839072327,Figure 3.3,G16,pv_KOR_2022_B,B,2022,7.982630003225893,-0.10658064310387871
KOR,Republic of Korea,2015,2490.6956467529776,45982.21859000001,7.820317326646503,5.39300057712095,10.736031795649817,3.164990795937875,Figure 3.3,H16,pv_KOR_2022_B,B,2022,7.797164503302323,0.023152823344180007
KOR,Republic of Korea,2016,2457.944023668056,48058.99673100001,7.8070805167454544,5.674382328161501,10.780205441271315,2.929240932529897,Figure 3.3,I16,pv_KOR_2022_B,B,2022,7.615729401111523,0.1913511156339318
KOR,Republic of Korea,2017,1883.095475647461,50808.097057900006,7.540672231379959,5.951553934028465,10.835830693477304,2.891409513410439,Figure 3.3,J16,pv_KOR_2022_B,B,2022,7.460111312146445,0.0805609192335135
KOR,Republic of Korea,2018,1579.1431074974807,54640.287352110005,7.3646376418761825,6.17063993071869,10.908545054584073,2.956890415537674,Figure 3.3,K16,pv_KOR_2022_B,B,2022,7.391933218109589,-0.027295576233406393
KOR,Republic of Korea,2019,1491.0871038765438,56335.25861689902,7.307260732828017,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L16,pv_KOR_2022_B,B,2022,7.2683702164743025,0.038890516353714766
KOR,Republic of Korea,2020,1116.603856846098,59295.73275520909,7.018047086968537,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M16,pv_KOR_2022_B,B,2022,7.17442591145177,-0.15637882448323293
KOR,Republic of Korea,2021,1068.21464090682,62909.1594796882,6.973743973959298,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N16,pv_KOR_2022_B,B,2022,7.112699432633118,-0.13895545867381998
KOR,Republic of Korea,2022,1420.2340770009885,68369.24353171937,7.258576979968641,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O16,pv_KOR_2022_B,B,2022,7.0811113354396085,0.17746564452903257
KOR,Republic of Korea,2011,7012.58447961614,40361.90000000001,8.85546159676247,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D16,pv_KOR_2022_C,C,2022,8.745198122883432,0.1102634738790389
KOR,Republic of Korea,2012,3628.137387695874,42659.71000000001,8.196474679232434,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E16,pv_KOR_2022_C,C,2022,8.30457581109213,-0.10810113185969605
KOR,Republic of Korea,2013,3171.064023211654,43732.739,8.061822464562107,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F16,pv_KOR_2022_C,C,2022,8.038099099089075,0.023723365473031777
KOR,Republic of Korea,2014,2633.44817638635,44962.4651,7.876049360122014,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G16,pv_KOR_2022_C,C,2022,7.997953222214076,-0.12190386209206228
KOR,Republic of Korea,2015,2490.6956467529776,45982.21859000001,7.820317326646503,5.39300057712095,10.736010048349293,3.164990795937875,Figure 3.3,H16,pv_KOR_2022_C,C,2022,7.867131657023639,-0.04681433037713578
KOR,Republic of Korea,2016,2457.944023668056,48058.99673100001,7.8070805167454544,5.674382328161501,10.780184633729247,2.929240932529897,Figure 3.3,I16,pv_KOR_2022_C,C,2022,7.6667626981345105,0.14031781861094395
KOR,Republic of Korea,2017,1883.095475647461,50808.097057900006,7.540672231379959,5.951553934028465,10.835811011768737,2.891409513410439,Figure 3.3,J16,pv_KOR_2022_C,C,2022,7.512865221995361,0.027807009384597237
KOR,Republic of Korea,2018,1579.1431074974807,54640.287352110005,7.3646376418761825,6.17063993071869,10.908526753237249,2.956890415537674,Figure 3.3,K16,pv_KOR_2022_C,C,2022,7.392803230407133,-0.028165588530950636
KOR,Republic of Korea,2019,1491.0871038765438,56335.25861689902,7.307260732828017,6.363208897541072,10.939075881284436,2.5071504398904505,Figure 3.3,L16,pv_KOR_2022_C,C,2022,7.175341795969922,0.13191893685809486
KOR,Republic of Korea,2020,1116.603856846098,59295.73275520909,7.018047086968537,6.566156825734936,10.9902926221134,2.4948890766393457,Figure 3.3,M16,pv_KOR_2022_C,C,2022,7.057860993413556,-0.039813906445018254
KOR,Republic of Korea,2021,1068.21464090682,62909.1594796882,6.973743973959298,6.751017535589894,11.049447051795886,3.442230801592228,Figure 3.3,N16,pv_KOR_2022_C,C,2022,7.206107060835048,-0.23236308687575047
KOR,Republic of Korea,2022,1420.2340770009885,68369.24353171937,7.258576979968641,6.952593472965691,11.132678346516066,3.62475566987548,Figure 3.3,O16,pv_KOR_2022_C,C,2022,7.115445677994124,0.14313130197451684
KOR,Republic of Korea,2011,7012.58447961614,40361.90000000001,8.85546159676247,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D16,pv_KOR_2022_D,D,2022,8.625568467601454,0.22989312916101667
KOR,Republic of Korea,2012,3628.137387695874,42659.71000000001,8.196474679232434,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E16,pv_KOR_2022_D,D,2022,8.404505723662584,-0.2080310444301503
KOR,Republic of Korea,2013,3171.064023211654,43732.739,8.061822464562107,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F16,pv_KOR_2022_D,D,2022,8.16589474171731,-0.10407227715520229
KOR,Republic of Korea,2014,2633.44817638635,44962.4651,7.876049360122014,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G16,pv_KOR_2022_D,D,2022,7.982630065112913,-0.10658070499089867
KOR,Republic of Korea,2015,2490.6956467529776,45982.21859000001,7.820317326646503,5.39300057712095,10.736010048349293,3.164990795937875,Figure 3.3,H16,pv_KOR_2022_D,D,2022,7.797164531818048,0.023152794828455114
KOR,Republic of Korea,2016,2457.944023668056,48058.99673100001,7.8070805167454544,5.674382328161501,10.780184633729247,2.929240932529897,Figure 3.3,I16,pv_KOR_2022_D,D,2022,7.615729522948243,0.19135099379721154
KOR,Republic of Korea,2017,1883.095475647461,50808.097057900006,7.540672231379959,5.951553934028465,10.835811011768737,2.891409513410439,Figure 3.3,J16,pv_KOR_2022_D,D,2022,7.460111528752915,0.08056070262704385
KOR,Republic of Korea,2018,1579.1431074974807,54640.287352110005,7.3646376418761825,6.17063993071869,10.908526753237249,2.956890415537674,Figure 3.3,K16,pv_KOR_2022_D,D,2022,7.391933545919045,-0.027295904042862418
KOR,Republic of Korea,2019,1491.0871038765438,56335.25861689902,7.307260732828017,6.363208897541072,10.939075881284436,2.5071504398904505,Figure 3.3,L16,pv_KOR_2022_D,D,2022,7.268370421777128,0.03889031105088936
KOR,Republic of Korea,2020,1116.603856846098,59295.73275520909,7.018047086968537,6.566156825734936,10.9902926221134,2.4948890766393457,Figure 3.3,M16,pv_KOR_2022_D,D,2022,7.174425976181045,-0.1563788892125073
KOR,Republic of Korea,2021,1068.21464090682,62909.1594796882,6.973743973959298,6.751017535589894,11.049447051795886,3.442230801592228,Figure 3.3,N16,pv_KOR_2022_D,D,2022,7.112699286124283,-0.1389553121649847
KOR,Republic of Korea,2022,1420.2340770009885,68369.24353171937,7.258576979968641,6.952593472965691,11.132678346516066,3.62475566987548,Figure 3.3,O16,pv_KOR_2022_D,D,2022,7.0811107794366315,0.17746620053200957
USA,United States,2010,5552.428538737875,36781.0,8.621990685580021,3.682166724070565,10.512763874058926,4.456192445165693,Figure 3.3,C19,pv_USA_2022_A,A,2022,8.857554418256356,-0.23556373267633468
USA,United States,2011,5343.332324829953,40361.90000000001,8.583604768194975,4.252328599622632,10.605666325206338,4.509679808932987,Figure 3.3,D19,pv_USA_2022_A,A,2022,8.544831087915247,0.038773680279728495
USA,United States,2012,5205.807053591208,42659.71000000001,8.557530022553282,4.598290072191402,10.661033635112348,3.523311081544699,Figure 3.3,E19,pv_USA_2022_A,A,2022,8.369763173607016,0.18776684894626605
USA,United States,2013,4196.912593835998,43732.739,8.34210443724968,4.90117475518874,10.685875142695629,3.015723559908184,Figure 3.3,F19,pv_USA_2022_A,A,2022,8.238396207322268,0.10370822992741324
USA,United States,2014,3436.432230506145,44962.4651,8.142189069868488,5.151279397977148,10.713605552327314,3.26713839072327,Figure 3.3,G19,pv_USA_2022_A,A,2022,8.112864205928156,0.029324863940331625
USA,United States,2015,3062.1627290585498,45982.21859000001,8.026876719501303,5.39300057712095,10.736031795649817,3.164990795937875,Figure 3.3,H19,pv_USA_2022_A,A,2022,8.00106276971606,0.025813949785241874
USA,United States,2016,2651.787883404358,48058.99673100001,7.882989364473542,5.674382328161501,10.780205441271315,2.929240932529897,Figure 3.3,I19,pv_USA_2022_A,A,2022,7.852105455163751,0.030883909309791235
USA,United States,2017,2230.025830283302,50808.097057900006,7.709768447473763,5.951553934028465,10.835830693477304,2.891409513410439,Figure 3.3,J19,pv_USA_2022_A,A,2022,7.68913726242356,0.02063118505020345
USA,United States,2018,1844.1949390024656,54640.287352110005,7.51979811382325,6.17063993071869,10.908545054584073,2.956890415537674,Figure 3.3,K19,pv_USA_2022_A,A,2022,7.526649246557628,-0.00685113273437743
USA,United States,2019,1453.1489723057368,56335.25861689902,7.281488185710261,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L19,pv_USA_2022_A,A,2022,7.428186349988674,-0.14669816427841287
USA,United States,2020,1317.4012030837664,59295.73275520909,7.183416289432049,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M19,pv_USA_2022_A,A,2022,7.296833379931971,-0.11341709049992144
USA,United States,2021,1233.0080860825803,62909.1594796882,7.117212061198461,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N19,pv_USA_2022_A,A,2022,7.15034259535129,-0.033130534152829405
USA,United States,2022,1187.455420163696,68369.24353171937,7.079567994289336,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O19,pv_USA_2022_A,A,2022,6.980810007185135,0.09875798710420103
USA,United States,2010,5552.428538737875,36781.0,8.621990685580021,3.682166724070565,10.512763874058926,4.456192445165693,Figure 3.3,C19,pv_USA_2022_B,B,2022,8.858085722337037,-0.23609503675701582
USA,United States,2011,5343.332324829953,40361.90000000001,8.583604768194975,4.252328599622632,10.605666325206338,4.509679808932987,Figure 3.3,D19,pv_USA_2022_B,B,2022,8.550239985860312,0.033364782334663445
USA,United States,2012,5205.807053591208,42659.71000000001,8.557530022553282,4.598290072191402,10.661033635112348,3.523311081544699,Figure 3.3,E19,pv_USA_2022_B,B,2022,8.364713127661142,0.1928168948921396
USA,United States,2013,4196.912593835998,43732.739,8.34210443724968,4.90117475518874,10.685875142695629,3.015723559908184,Figure 3.3,F19,pv_USA_2022_B,B,2022,8.232115585799349,0.10998885145033199
USA,United States,2014,3436.432230506145,44962.4651,8.142189069868488,5.151279397977148,10.713605552327314,3.26713839072327,Figure 3.3,G19,pv_USA_2022_B,B,2022,8.11351378959395,0.028675280274537585
USA,United States,2015,3062.1627290585498,45982.21859000001,8.026876719501303,5.39300057712095,10.736031795649817,3.164990795937875,Figure 3.3,H19,pv_USA_2022_B,B,2022,8.004409306847883,0.02246741265341967
USA,United States,2016,2651.787883404358,48058.99673100001,7.882989364473542,5.674382328161501,10.780205441271315,2.929240932529897,Figure 3.3,I19,pv_USA_2022_B,B,2022,7.854597749410285,0.02839161506325727
USA,United States,2017,2230.025830283302,50808.097057900006,7.709768447473763,5.951553934028465,10.835830693477304,2.891409513410439,Figure 3.3,J19,pv_USA_2022_B,B,2022,7.691738934356062,0.018029513117701512
USA,United States,2018,1844.1949390024656,54640.287352110005,7.51979811382325,6.17063993071869,10.908545054584073,2.956890415537674,Figure 3.3,K19,pv_USA_2022_B,B,2022,7.526725402842649,-0.0069272890193987635
USA,United States,2019,1453.1489723057368,56335.25861689902,7.281488185710261,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L19,pv_USA_2022_B,B,2022,7.423798248619148,-0.14231006290888715
USA,United States,2020,1317.4012030837664,59295.73275520909,7.183416289432049,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M19,pv_USA_2022_B,B,2022,7.291315022540154,-0.1078987331081045
USA,United States,2021,1233.0080860825803,62909.1594796882,7.117212061198461,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N19,pv_USA_2022_B,B,2022,7.154858542706208,-0.037646481507747076
USA,United States,2022,1187.455420163696,68369.24353171937,7.079567994289336,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O19,pv_USA_2022_B,B,2022,6.982424740775166,0.09714325351417052
USA,United States,2010,5552.428538737875,36781.0,8.621990685580021,3.682166724070565,10.512736686478211,4.456192445165693,Figure 3.3,C19,pv_USA_2022_C,C,2022,8.857555019442488,-0.23556433386246667
USA,United States,2011,5343.332324829953,40361.90000000001,8.583604768194975,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D19,pv_USA_2022_C,C,2022,8.54483058317881,0.03877418501616603
USA,United States,2012,5205.807053591208,42659.71000000001,8.557530022553282,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E19,pv_USA_2022_C,C,2022,8.369763581421912,0.18776644113136953
USA,United States,2013,4196.912593835998,43732.739,8.34210443724968,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F19,pv_USA_2022_C,C,2022,8.238396703485517,0.10370773376416409
USA,United States,2014,3436.432230506145,44962.4651,8.142189069868488,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G19,pv_USA_2022_C,C,2022,8.112863898666172,0.02932517120231637
USA,United States,2015,3062.1627290585498,45982.21859000001,8.026876719501303,5.39300057712095,10.736010048349293,3.164990795937875,Figure 3.3,H19,pv_USA_2022_C,C,2022,8.001062150959616,0.025814568541687066
USA,United States,2016,2651.787883404358,48058.99673100001,7.882989364473542,5.674382328161501,10.780184633729247,2.929240932529897,Figure 3.3,I19,pv_USA_2022_C,C,2022,7.852104891351332,0.03088447312221021
USA,United States,2017,2230.025830283302,50808.097057900006,7.709768447473763,5.951553934028465,10.835811011768737,2.891409513410439,Figure 3.3,J19,pv_USA_2022_C,C,2022,7.689136688561797,0.020631758911966003
USA,United States,2018,1844.1949390024656,54640.287352110005,7.51979811382325,6.17063993071869,10.908526753237249,2.956890415537674,Figure 3.3,K19,pv_USA_2022_C,C,2022,7.526649024735802,-0.006850910912551633
USA,United States,2019,1453.1489723057368,56335.25861689902,7.281488185710261,6.363208897541072,10.939075881284436,2.5071504398904505,Figure 3.3,L19,pv_USA_2022_C,C,2022,7.428186699122817,-0.1466985134125558
USA,United States,2020,1317.4012030837664,59295.73275520909,7.183416289432049,6.566156825734936,10.9902926221134,2.4948890766393457,Figure 3.3,M19,pv_USA_2022_C,C,2022,7.296834012959389,-0.11341772352733948
USA,United States,2021,1233.0080860825803,62909.1594796882,7.117212061198461,6.751017535589894,11.049447051795886,3.442230801592228,Figure 3.3,N19,pv_USA_2022_C,C,2022,7.150342374592498,-0.033130313394036826
USA,United States,2022,1187.455420163696,68369.24353171937,7.079567994289336,6.952593472965691,11.132678346516066,3.62475566987548,Figure 3.3,O19,pv_USA_2022_C,C,2022,6.9808105308717465,0.09875746341758962
USA,United States,2010,5552.428538737875,36781.0,8.621990685580021,3.682166724070565,10.512736686478211,4.456192445165693,Figure 3.3,C19,pv_USA_2022_D,D,2022,8.858086430998368,-0.23609574541834633
USA,United States,2011,5343.332324829953,40361.90000000001,8.583604768194975,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D19,pv_USA_2022_D,D,2022,8.550240057109358,0.03336471108561767
USA,United States,2012,5205.807053591208,42659.71000000001,8.557530022553282,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E19,pv_USA_2022_D,D,2022,8.364712951319568,0.19281707123371383
USA,United States,2013,4196.912593835998,43732.739,8.34210443724968,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F19,pv_USA_2022_D,D,2022,8.23211538203565,0.10998905521403124
USA,United States,2014,3436.432230506145,44962.4651,8.142189069868488,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G19,pv_USA_2022_D,D,2022,8.113513544127075,0.028675525741412855
USA,United States,2015,3062.1627290585498,45982.21859000001,8.026876719501303,5.39300057712095,10.736010048349293,3.164990795937875,Figure 3.3,H19,pv_USA_2022_D,D,2022,8.004409057868921,0.022467661632381564
USA,United States,2016,2651.787883404358,48058.99673100001,7.882989364473542,5.674382328161501,10.780184633729247,2.929240932529897,Figure 3.3,I19,pv_USA_2022_D,D,2022,7.854597462545028,0.02839190192851415
USA,United States,2017,2230.025830283302,50808.097057900006,7.709768447473763,5.951553934028465,10.835811011768737,2.891409513410439,Figure 3.3,J19,pv_USA_2022_D,D,2022,7.691738644267717,0.01802980320604597
USA,United States,2018,1844.1949390024656,54640.287352110005,7.51979811382325,6.17063993071869,10.908526753237249,2.956890415537674,Figure 3.3,K19,pv_USA_2022_D,D,2022,7.526725171575951,-0.006927057752700527
USA,United States,2019,1453.1489723057368,56335.25861689902,7.281488185710261,6.363208897541072,10.939075881284436,2.5071504398904505,Figure 3.3,L19,pv_USA_2022_D,D,2022,7.4237981157059565,-0.14230992999569558
USA,United States,2020,1317.4012030837664,59295.73275520909,7.183416289432049,6.566156825734936,10.9902926221134,2.4948890766393457,Figure 3.3,M19,pv_USA_2022_D,D,2022,7.291315057367662,-0.10789876793561248
USA,United States,2021,1233.0080860825803,62909.1594796882,7.117212061198461,6.751017535589894,11.049447051795886,3.442230801592228,Figure 3.3,N19,pv_USA_2022_D,D,2022,7.154858822516955,-0.03764676131849409
USA,United States,2022,1187.455420163696,68369.24353171937,7.079567994289336,6.952593472965691,11.132678346516066,3.62475566987548,Figure 3.3,O19,pv_USA_2022_D,D,2022,6.982425461912591,0.0971425323767452
CHN,China,2010,4291.432902265811,36781.0,8.36437596600536,3.682166724070565,10.512763874058926,4.456192445165693,Figure 3.3,C7,pv_CHN_2024_A,A,2024,8.554738901900887,-0.19036293589552677
CHN,China,2011,4031.162378781085,40361.90000000001,8.301810044811699,4.252328599622632,10.605666325206338,4.509679808932987,Figure 3.3,D7,pv_CHN_2024_A,A,2024,8.177961512257207,0.1238485325544918
CHN,China,2012,3275.3966683631643,42659.71000000001,8.094194260845795,4.598290072191402,10.661033635112348,3.523311081544699,Figure 3.3,E7,pv_CHN_2024_A,A,2024,8.007557818050136,0.0866364427956583
CHN,China,2013,2520.8503416008384,43732.739,7.83235156072955,4.90117475518874,10.685875142695629,3.015723559908184,Figure 3.3,F7,pv_CHN_2024_A,A,2024,7.805008009452142,0.02734355127740784
CHN,China,2014,2100.065022292831,44962.4651,7.649723586228757,5.151279397977148,10.713605552327314,3.26713839072327,Figure 3.3,G7,pv_CHN_2024_A,A,2024,7.608467196017288,0.041256390211469096
CHN,China,2015,1622.5553814943787,45982.21859000001,7.391757581428304,5.39300057712095,10.736031795649817,3.164990795937875,Figure 3.3,H7,pv_CHN_2024_A,A,2024,7.432680132598426,-0.04092255117012211
CHN,China,2016,1468.7692152533812,48058.99673100001,7.292180060532598,5.674382328161501,10.780205441271315,2.929240932529897,Figure 3.3,I7,pv_CHN_2024_A,A,2024,7.2597646596182255,0.03241540091437223
CHN,China,2017,1377.8666056804332,50808.097057900006,7.228291644043518,5.951553934028465,10.835830693477304,2.891409513410439,Figure 3.3,J7,pv_CHN_2024_A,A,2024,7.094743759145236,0.13354788489828184
CHN,China,2018,1047.2659983319315,54640.287352110005,6.9539382362269855,6.17063993071869,10.908545054584073,2.956890415537674,Figure 3.3,K7,pv_CHN_2024_A,A,2024,6.998308801983226,-0.044370565756240765
CHN,China,2019,946.188254693266,56335.25861689902,6.852441549986699,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L7,pv_CHN_2024_A,A,2024,6.897278675256675,-0.044837125269975964
CHN,China,2020,765.8158251007976,59295.73275520909,6.640941703625708,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M7,pv_CHN_2024_A,A,2024,6.789985154814854,-0.1490434511891463
CHN,China,2021,713.51431624731,62909.1594796882,6.570202501533129,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N7,pv_CHN_2024_A,A,2024,6.653398560618684,-0.08319605908555516
CHN,China,2022,759.3280240727838,68369.24353171937,6.632433863312094,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O7,pv_CHN_2024_A,A,2024,6.580000335578238,0.052433527733855456
CHN,China,2023,687.158676448271,74990.31917854745,6.532565235637685,7.2503426514181,11.225127641533527,2.737118000531579,Figure 3.3,P7,pv_CHN_2024_A,A,2024,6.497274630532109,0.035290605105576134
CHN,China,2024,590.5861539927796,77242.28726069271,6.381115525067483,7.530490596047716,11.254715294682578,1.547562508716013,Figure 3.3,Q7,pv_CHN_2024_A,A,2024,6.361155172192195,0.0199603528752883
CHN,China,2010,4291.432902265811,36781.0,8.36437596600536,3.682166724070565,10.512763874058926,4.456192445165693,Figure 3.3,C7,pv_CHN_2024_B,B,2024,8.556430705074117,-0.19205473906875703
CHN,China,2011,4031.162378781085,40361.90000000001,8.301810044811699,4.252328599622632,10.605666325206338,4.509679808932987,Figure 3.3,D7,pv_CHN_2024_B,B,2024,8.203559002776588,0.09825104203511081
CHN,China,2012,3275.3966683631643,42659.71000000001,8.094194260845795,4.598290072191402,10.661033635112348,3.523311081544699,Figure 3.3,E7,pv_CHN_2024_B,B,2024,7.988312767300158,0.10588149354563647
CHN,China,2013,2520.8503416008384,43732.739,7.83235156072955,4.90117475518874,10.685875142695629,3.015723559908184,Figure 3.3,F7,pv_CHN_2024_B,B,2024,7.773227981277097,0.059123579452452724
CHN,China,2014,2100.065022292831,44962.4651,7.649723586228757,5.151279397977148,10.713605552327314,3.26713839072327,Figure 3.3,G7,pv_CHN_2024_B,B,2024,7.603759773026444,0.04596381320231302
CHN,China,2015,1622.5553814943787,45982.21859000001,7.391757581428304,5.39300057712095,10.736031795649817,3.164990795937875,Figure 3.3,H7,pv_CHN_2024_B,B,2024,7.435040681894375,-0.043283100466070756
CHN,China,2016,1468.7692152533812,48058.99673100001,7.292180060532598,5.674382328161501,10.780205441271315,2.929240932529897,Figure 3.3,I7,pv_CHN_2024_B,B,2024,7.259006252219999,0.03317380831259875
CHN,China,2017,1377.8666056804332,50808.097057900006,7.228291644043518,5.951553934028465,10.835830693477304,2.891409513410439,Figure 3.3,J7,pv_CHN_2024_B,B,2024,7.099259884011473,0.12903176003204475
CHN,China,2018,1047.2659983319315,54640.287352110005,6.9539382362269855,6.17063993071869,10.908545054584073,2.956890415537674,Figure 3.3,K7,pv_CHN_2024_B,B,2024,7.005395741897796,-0.0514575056708102
CHN,China,2019,946.188254693266,56335.25861689902,6.852441549986699,6.363208897541072,10.939093631999517,2.5071504398904505,Figure 3.3,L7,pv_CHN_2024_B,B,2024,6.885281133602337,-0.032839583615638546
CHN,China,2020,765.8158251007976,59295.73275520909,6.640941703625708,6.566156825734936,10.990309486591185,2.4948890766393457,Figure 3.3,M7,pv_CHN_2024_B,B,2024,6.780134307286611,-0.13919260366090302
CHN,China,2021,713.51431624731,62909.1594796882,6.570202501533129,6.751017535589894,11.049462947605978,3.442230801592228,Figure 3.3,N7,pv_CHN_2024_B,B,2024,6.698451706685811,-0.1282492051526818
CHN,China,2022,759.3280240727838,68369.24353171937,6.632433863312094,6.952593472965691,11.132692972869016,3.62475566987548,Figure 3.3,O7,pv_CHN_2024_B,B,2024,6.63049475413688,0.0019391091752138934
CHN,China,2023,687.158676448271,74990.31917854745,6.532565235637685,7.2503426514181,11.225127641533527,2.737118000531579,Figure 3.3,P7,pv_CHN_2024_B,B,2024,6.495727623643927,0.036837611993758124
CHN,China,2024,590.5861539927796,77242.28726069271,6.381115525067483,7.530490596047716,11.254715294682578,1.547562508716013,Figure 3.3,Q7,pv_CHN_2024_B,B,2024,6.304241005180799,0.07687451988668403
CHN,China,2010,4291.432902265811,36781.0,8.36437596600536,3.682166724070565,10.512736686478211,4.456192445165693,Figure 3.3,C7,pv_CHN_2024_C,C,2024,8.554738573537453,-0.19036260753209255
CHN,China,2011,4031.162378781085,40361.90000000001,8.301810044811699,4.252328599622632,10.605641549672672,4.509679808932987,Figure 3.3,D7,pv_CHN_2024_C,C,2024,8.177961647211305,0.12384839760039412
CHN,China,2012,3275.3966683631643,42659.71000000001,8.094194260845795,4.598290072191402,10.661010194065058,3.523311081544699,Figure 3.3,E7,pv_CHN_2024_C,C,2024,8.007558408005623,0.08663585284017117
CHN,China,2013,2520.8503416008384,43732.739,7.83235156072955,4.90117475518874,10.685852276792648,3.015723559908184,Figure 3.3,F7,pv_CHN_2024_C,C,2024,7.805008302484454,0.027343258245095647
CHN,China,2014,2100.065022292831,44962.4651,7.649723586228757,5.151279397977148,10.713583311801187,3.26713839072327,Figure 3.3,G7,pv_CHN_2024_C,C,2024,7.608467152801501,0.0412564334272556
