target,technology,iso3,supplier,P0,P1,S0,S1,T0,T1,price_weight,tariff_weight,gap0,gap1
CHN,pv,AUS,KOR,2523.395909351678,203.41202684507493,0.017284545764365437,1.7112990773599598e-05,0.0,0.0,0.00865082937756952,15.132922244636902,22.497590636953113,96.70101171502527
CHN,pv,AUS,LTU,3062.9400472240845,252.29920450144743,0.0,2.995028945558872e-06,0.0,0.0,1.497514472779436e-06,0.0017808134901323696,0.0,0.0
CHN,pv,AUS,LUX,3062.9400472240845,252.29920450144743,1.6225930868283265e-06,0.0,0.0,0.0,8.112965434141632e-07,0.0017248649395045317,0.0,0.0
CHN,pv,AUS,MAC,3062.9400472240845,252.29920450144743,4.578627915114983e-06,0.0,0.0,0.0,2.2893139575574916e-06,0.004867218297629872,0.0,0.0
CHN,pv,AUS,MAR,3062.9400472240845,252.29920450144743,1.4642767510369028e-06,0.0,0.0,0.0,7.321383755184515e-07,0.0015565699435661294,0.0,0.0
CHN,pv,AUS,MEX,3062.9400472240845,252.29920450144743,0.008150125563962623,0.0007935890943488974,0.0,0.0,0.00447185732915576,9.135686961406416,0.0,0.0
CHN,pv,AUS,MLT,3062.9400472240845,252.29920450144743,1.5992937015609095e-06,0.0,0.0,0.0,7.996468507804547e-07,0.0017000969967060498,0.0,0.0
CHN,pv,AUS,MYS,3062.9400472240845,252.29920450144743,0.004405107834306367,0.00039405269338905834,0.0,0.0,0.002399580263847713,4.917060955976488,0.0,0.0
CHN,pv,AUS,NLD,3062.9400472240845,252.29920450144743,0.0007367277569959975,0.000292772866688756,0.0,0.0,0.0005147503118423768,0.9572433649142345,0.0,0.0
CHN,pv,AUS,NOR,3062.9400472240845,252.29920450144743,7.695368759733312e-06,0.0,0.0,0.0,3.847684379866656e-06,0.0081804069535191,0.0,0.0
CHN,pv,AUS,NZL,3062.9400472240845,252.29920450144743,0.00034138617745900507,9.13906297614943e-05,0.0,0.0,0.00021638840361024966,0.4172436393715832,0.0,0.0
CHN,pv,AUS,PHL,3062.9400472240845,252.29920450144743,0.003247513722502854,1.7768737326573586e-06,0.0,0.0,0.001624645298117756,3.4532606438826043,0.0,0.0
CHN,pv,AUS,POL,3062.9400472240845,252.29920450144743,0.0005948070193912148,3.3729048169664045e-06,0.0,0.0,0.00029908996210409056,0.6343031309324484,0.0,0.0
CHN,pv,AUS,PRT,3062.9400472240845,252.29920450144743,8.4066571725381e-05,0.0,0.0,0.0,4.20332858626905e-05,0.08936527791874804,0.0,0.0
CHN,pv,AUS,RUS,3062.9400472240845,252.29920450144743,2.4717660668054194e-05,0.0,0.0,0.0,1.2358830334027095e-05,0.0262756119319074,0.0,0.0
CHN,pv,AUS,S19,3062.9400472240845,252.29920450144743,0.005060648584627982,0.0019451287143176243,0.0,0.0,0.0035028886494728032,6.53617425539539,0.0,0.0
CHN,pv,AUS,SGP,3062.9400472240845,252.29920450144743,0.011170247442397781,0.007277638530757704,0.0,0.0,0.009223942986577742,16.201516055040624,0.0,0.0
CHN,pv,AUS,SVK,3062.9400472240845,252.29920450144743,1.8209365716689026e-06,0.0,0.0,0.0,9.104682858344513e-07,0.0019357099910198132,0.0,0.0
CHN,pv,AUS,SVN,3062.9400472240845,252.29920450144743,8.7633169931701e-05,0.0,0.0,0.0,4.3816584965850493e-05,0.09315667839328488,0.0,0.0
CHN,pv,AUS,SWE,3062.9400472240845,252.29920450144743,4.2535716196277616e-05,5.131941022865387e-07,0.0,0.0,2.152445514928208e-05,0.04552187736741833,0.0,0.0
CHN,pv,AUS,THA,3062.9400472240845,252.29920450144743,0.000586904345844615,4.192556470839347e-05,0.0,0.0,0.0003144149552765042,0.648825368920986,0.0,0.0
CHN,pv,AUS,TUR,3062.9400472240845,252.29920450144743,1.1485999516701548e-05,1.112536970396927e-06,0.0,0.0,6.299268243549237e-06,0.012871463795172733,0.0,0.0
CHN,pv,AUS,USA,2604.4682351451097,239.70191312785576,0.006788263994379824,0.0002677467515553096,0.0,0.0,0.0035280053729675673,6.302082080534177,18.85878757872709,89.12469081100625
CHN,pv,AUS,VGB,3062.9400472240845,252.29920450144743,8.39016837681039e-06,0.0,0.0,0.0,4.195084188405195e-06,0.008918999709278955,0.0,0.0
CHN,pv,AUS,VNM,3062.9400472240845,252.29920450144743,0.0,4.399301600879779e-05,0.0,0.0,2.1996508004398897e-05,0.026157796069465878,0.0,0.0
CHN,pv,AUS,ZAF,3062.9400472240845,252.29920450144743,1.86920811858191e-05,1.1452740452370255e-05,0.0,0.0,1.5072410819094679e-05,0.02667992287778238,0.0,0.0
CHN,pv,BRA,ARG,3062.9400472240845,252.29920450144743,9.944925099273803e-05,0.0,0.0188888883590698,0.0444444465637207,5.108744858309213e-05,0.10571752566298771,0.0,0.0
CHN,pv,BRA,AUS,3062.9400472240845,252.29920450144743,3.294098698170963e-05,6.477392565779697e-08,0.0188888883590698,0.0444444465637207,1.6955457516473806e-05,0.03505576745407569,0.0,0.0
CHN,pv,BRA,AUT,3062.9400472240845,252.29920450144743,0.0021128081708346744,0.0,0.0188888883590698,0.0444444465637207,0.001085357382946355,2.245978222978221,0.0,0.0
CHN,pv,BRA,BEL,3062.9400472240845,252.29920450144743,0.00037821842927367893,0.0,0.0188888883590698,0.0444444465637207,0.00019429220799368195,0.4020574926791031,0.0,0.0
CHN,pv,BRA,BGR,3062.9400472240845,252.29920450144743,1.4072830845903477e-05,0.0,0.0188888883590698,0.0444444465637207,7.229265329621693e-06,0.014959839729826863,0.0,0.0
CHN,pv,BRA,BRA,3062.9400472240845,252.29920450144743,0.22868973921944052,0.1264452384983625,0.0,0.0,0.17756748885890153,318.287068586887,0.0,0.0
CHN,pv,BRA,CAN,3062.9400472240845,252.29920450144743,0.0007970195188711637,0.0,0.0188888883590698,0.0444444465637207,0.00040943187890901954,0.8472555660204734,0.0,0.0
CHN,pv,BRA,CHE,3062.9400472240845,252.29920450144743,0.0008833727645400155,7.463380998297771e-06,0.0188888883590698,0.0444444465637207,0.0004576576159914081,0.9434892964616536,0.0,0.0
CHN,pv,BRA,CHL,3062.9400472240845,252.29920450144743,4.627068262186796e-07,0.0,0.0188888883590698,0.0444444465637207,2.3769421043923863e-07,0.0004918711834117766,0.0,0.0
CHN,pv,BRA,CHN,2270.6250354815543,109.4301787373887,0.3623156645119208,0.8727649718769348,0.0188888883590698,0.0444444465637207,0.6381828301767691,642.9583256790457,17.073025874472293,42.51497897101304
CHN,pv,BRA,COL,3062.9400472240845,252.29920450144743,4.019473439879439e-07,0.0,0.0188888883590698,0.0444444465637207,2.0648183937145987e-07,0.0004272820381152807,0.0,0.0
CHN,pv,BRA,CZE,3062.9400472240845,252.29920450144743,0.0007207616948652649,1.662222939487254e-08,0.0188888883590698,0.0444444465637207,0.00037026656196653516,0.7662011036846779,0.0,0.0
CHN,pv,BRA,DEU,2665.423973792646,283.7183486914308,0.02265938995806018,1.6562289119751283e-06,0.0188888883590698,0.0444444465637207,0.011641070414359432,21.20466691833798,15.230779982589757,80.4622583323853
CHN,pv,BRA,DNK,3062.9400472240845,252.29920450144743,0.00012031312242950757,0.0,0.0188888883590698,0.0444444465637207,6.180529661744325e-05,0.12789644447864598,0.0,0.0
CHN,pv,BRA,DOM,3062.9400472240845,252.29920450144743,1.5937679569754517e-06,0.0,0.0188888883590698,0.0444444465637207,8.187245026240443e-07,0.0016942229650850082,0.0,0.0
CHN,pv,BRA,ESP,3062.9400472240845,252.29920450144743,0.0037591237323270623,3.6339359596123732e-06,0.0188888883590698,0.0444444465637207,0.001932958028879892,3.9982215630003446,0.0,0.0
CHN,pv,BRA,EST,3062.9400472240845,252.29920450144743,2.7248290877322243e-06,0.0,0.0188888883590698,0.0444444465637207,1.39975479480885e-06,0.0028965747467582406,0.0,0.0
CHN,pv,BRA,FIN,3062.9400472240845,252.29920450144743,2.3224143631117365e-05,0.0,0.0188888883590698,0.0444444465637207,1.1930328602753306e-05,0.024687958690637557,0.0,0.0
