target,technology,scope,year,n,capacity_weight_sum,P,S,T,K,E,net,total_decline,remainder,observed_completed,model_factual,model_without_source_contribution,net_pct,deployment_channels_K_E
DEU,pv,common_without_India,2014,7,44221.740000000005,121.48171061264743,-0.0934299981873663,0.0,-115.34816109438256,-209.92007778403377,-203.87995826395627,2923.372618214247,3127.252576478203,4000.4167100106442,3221.1524749947275,3017.2725167307717,-6.974135181867344,-325.26823887841635
DEU,pv,common_without_India,2015,7,44221.740000000005,138.04134279732017,1.4787838957151889,0.0,-135.39526640575866,-465.29019313606966,-461.16533284879296,4712.284075732284,5173.449408581077,2211.5052524926077,2726.558371329107,2265.393038480314,-9.786450168056312,-600.6854595418283
DEU,pv,common_without_India,2016,7,44221.740000000005,145.56897993097041,1.5120302989414691,0.0,-153.37014452698412,-488.10553742662296,-494.3946717236951,4859.575576479072,5353.970248202767,2064.2137517458195,2232.7368709456077,1738.3421992219126,-10.173618332362699,-641.4756819536071
DEU,pv,common_without_India,2017,7,44221.740000000005,145.0140724260183,0.8961067493568434,-0.018856922498254918,-160.9061853426556,-526.7120179667462,-541.7268810565249,5159.504597781659,5701.231478838185,1764.2847304432323,1888.997489516159,1347.2706084596339,-10.499591012855026,-687.6182033094018
DEU,pv,common_without_India,2018,7,44221.740000000005,126.73979669599416,0.017290028930342233,-0.018678234815658164,-168.60208481627762,-543.1049117520263,-584.968588078195,5369.939746656351,5954.908334734546,1553.84958156854,1644.7819592935818,1059.8133712153867,-10.893392024415764,-711.7069965683039
DEU,pv,common_without_India,2019,7,44221.740000000005,125.20467486741927,0.6897123380768948,-0.20717643159563284,-176.1706132606124,-553.6306592423625,-604.1140617290745,5565.73363630599,6169.847698035064,1358.0556919189014,1387.1271876018861,783.0131258728117,-10.85416768399338,-729.8012725029749
DEU,pv,common_without_India,2020,7,44221.740000000005,115.93726567669319,1.7348867135181625,-0.22292155789693446,-179.315244599878,-562.1688745850042,-624.0348883525679,5726.538290098807,6350.5731784513755,1197.2510381260845,1226.6448433931876,602.6099550406196,-10.897244665796178,-741.4841191848823
DEU,pv,common_without_India,2021,7,44221.740000000005,111.93158069008412,2.591944288637836,-0.2036160487090762,-177.23488732683603,-574.7478756411368,-637.66285403796,5911.388834488337,6549.051688526297,1012.4004937365545,1199.0811140208148,561.4182599828547,-10.78702267591831,-751.9827629679728
DEU,pv,common_without_India,2022,7,44221.740000000005,90.9036347985018,5.269894030602323,-0.20176924755409453,-181.62853481481235,-578.9557470388216,-664.612522272084,5937.2152226086455,6601.82774488073,986.5741056162453,1068.451800072587,403.83927780050306,-11.194010952159353,-760.584281853634
DEU,pv,common_without_India,2023,7,44221.740000000005,100.0730919701592,4.3133397297885265,-0.19550557213872322,-185.8572008052118,-577.7091739096522,-659.3754485870552,6011.63516278846,6671.010611375515,912.1541654364318,825.183568227567,165.80811964051185,-10.968321109513372,-763.566374714864
DEU,pv,common_without_India,2024,7,44221.740000000005,109.88795468919932,3.26880317961779,-0.19056148654406233,-187.70980031784674,-575.9535821882135,-650.6971861237873,5996.058115157836,6646.755301281622,927.7312130670553,640.5564061274351,-10.140779996352023,-10.852082712121259,-763.6633825060603
DEU,wind,foreign_sample,2010,13,97897.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.8728433823583,2230.256908865974,2230.256908865974,,0.0
DEU,wind,foreign_sample,2011,13,97897.63,6.825289189575713,-3.833861692756458,0.0,3.5128812842563018,0.0,6.504308781075556,48.150340529280165,41.64603174820461,1976.7225028530784,2072.6045785656725,2079.1088873467475,13.508333917431578,3.5128812842563018
DEU,wind,foreign_sample,2012,13,97897.63,10.215231581185135,3.3112887496905223,0.0,5.83883222663576,0.0,19.365352557511418,105.64571771670312,86.2803651591917,1919.2271256656552,1910.6965323540974,1930.061884911609,18.330466180788378,5.83883222663576
DEU,wind,foreign_sample,2013,13,97897.63,13.935766694298932,-0.0496405577273169,0.0,7.908035309138691,0.0,21.794161445710305,214.66654413248952,192.8723826867792,1810.206299249869,1827.4963237884608,1849.290485234171,10.152565474878665,7.908035309138691
DEU,wind,foreign_sample,2014,13,97897.63,13.213744828835022,7.0645703697168845,0.0,11.453486118842351,0.0,31.731801317394257,228.54765766761008,196.81585635021582,1796.325185714748,1720.8605491709134,1752.5923504883076,13.884106991612065,11.453486118842351
DEU,wind,foreign_sample,2015,13,97897.63,17.83237194116982,5.214695509551527,0.0,10.9594396389147,0.0,34.006507089636045,297.299190448563,263.292683358927,1727.573652933795,1624.3084696780952,1658.314976767731,11.438479545917112,10.9594396389147
DEU,wind,foreign_sample,2016,13,97897.63,21.97231150463579,1.9003961145137658,0.0,11.681220337904096,0.0,35.55392795705365,312.35650811092444,276.8025801538708,1712.516335271434,1569.8298713925483,1605.3837993496018,11.382483487242627,11.681220337904096
DEU,wind,foreign_sample,2017,13,97897.63,18.828327094120418,6.1459140909198995,0.0065657560614782355,13.017604266816283,0.0,37.99841120791808,416.80193848938075,378.80352728146266,1608.0709048929775,1517.0009238277019,1554.9993350356199,9.116658944926236,13.017604266816283
DEU,wind,foreign_sample,2018,13,97897.63,22.8912378550933,2.2601377421149493,0.0,11.896848956292398,0.0,37.048224553500646,386.0476397660733,348.99941521257267,1638.825203616285,1486.6508554450315,1523.6990799985322,9.596801207216323,11.896848956292398
DEU,wind,foreign_sample,2019,13,97897.63,19.619940909574147,8.126186134687112,0.0,9.951270831193995,0.0,37.69739787545525,479.10067734596635,441.40327947051117,1545.7721660363918,1430.836226340404,1468.5336242158592,7.86836664149263,9.951270831193995
DEU,wind,foreign_sample,2020,13,97897.63,30.82213542026106,1.4683505951468692,0.0,6.935428009026841,0.0,39.225914024434765,497.6960784030592,458.4701643786244,1527.1767649792992,1359.8448442943059,1399.0707583187407,7.881499518802247,6.935428009026841
DEU,wind,foreign_sample,2021,13,97897.63,31.451533460850712,2.0153216056344583,0.06015167206372928,5.611576751264705,0.0,39.138583489813605,675.8046060220825,636.6660225322688,1349.0682373602758,1311.1111142793598,1350.2496977691735,5.7914052584209115,5.611576751264705
DEU,wind,foreign_sample,2022,13,97897.63,25.821767631228923,7.681406007760083,-0.09266495771294378,4.887002297144586,0.0,38.29751097842065,804.7030688513653,766.4055578729447,1220.169774530993,1266.6771914419226,1304.974702420343,4.7592102554158995,4.887002297144586
DEU,wind,foreign_sample,2023,13,97897.63,22.873592327026817,8.89546576556053,-0.12288260319824136,3.9369964972779696,0.0,35.58317198666707,923.9859515539547,888.4027795672877,1100.8868918284038,1227.4039206112966,1262.9870925979635,3.8510511904237803,3.9369964972779696
DEU,wind,foreign_sample,2024,13,97897.63,25.815060832991165,7.868743396353523,0.0019435664909165304,2.978440731823395,0.0,36.664188527659,1035.5684835612842,998.9042950336254,989.3043598210741,1205.5956203552867,1242.2598088829457,3.540489027009795,2.978440731823395
DEU,wind,common_receivers,2010,11,17535.230000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2905.5789666090755,3143.184131163665,3143.1841311636654,,0.0
DEU,wind,common_receivers,2011,11,17535.230000000007,35.73020333001219,-18.637618452359366,0.0,1.0863878251942256,0.0,18.17897270284704,54.9680246959171,36.78905199307007,2850.6109419131585,2959.0022345488233,2977.1812072516705,33.071904627122855,1.0863878251942256
DEU,wind,common_receivers,2012,11,17535.230000000007,51.81287933297487,22.98827722344948,0.0,2.1218241701581473,0.0,76.9229807265825,147.31143859741437,70.38845787083184,2758.2675280116614,2666.924910504711,2743.847891231294,52.21792785338575,2.1218241701581473
DEU,wind,common_receivers,2013,11,17535.230000000007,71.36857542226764,4.237653468337395,0.0,2.9744091676625466,0.0,78.58063805826757,339.4476967875845,260.8670587293169,2566.1312698214915,2532.432821023928,2611.0134590821963,23.14955700154325,2.9744091676625466
DEU,wind,common_receivers,2014,11,17535.230000000007,69.56830449480255,38.60551993611713,0.0,4.921046192948437,0.0,113.0948706238681,486.87027225910816,373.77540163524003,2418.708694349967,2320.424668876606,2433.519539500474,23.228953803053308,4.921046192948437
DEU,wind,common_receivers,2015,11,17535.230000000007,89.5545051278537,32.961500034230205,0.0,3.70595652535218,0.0,126.22196168743609,639.556315695083,513.3343540076469,2266.0226509139925,2153.799458277563,2280.021419964999,19.73586353380866,3.70595652535218
DEU,wind,common_receivers,2016,11,17535.230000000007,119.2125787165676,7.616266306262853,0.0,4.615842687825615,0.0,131.4446877106561,713.3516115793897,581.9069238687334,2192.227355029686,2125.8924396545717,2257.3371273652274,18.426353228477634,4.615842687825615
DEU,wind,common_receivers,2017,11,17535.230000000007,101.52022982709221,31.314748247644772,0.0,6.059779507645674,0.0,138.89475758238265,883.0348704493097,744.1401128669271,2022.544096159766,2007.3715104910261,2146.266268073409,15.729249458938083,6.059779507645674
DEU,wind,common_receivers,2018,11,17535.230000000007,120.85023799402603,12.303727095513112,0.0,5.647872170862792,0.0,138.80183726040192,927.6959902363195,788.8941529759176,1977.8829763727563,1947.5337446746653,2086.3355819350672,14.961996033317316,5.647872170862792
DEU,wind,common_receivers,2019,11,17535.230000000007,105.29199742951464,43.10084718584875,0.0,5.324258734364818,0.0,153.71710334972823,1059.8067591710612,906.089655821333,1845.7722074380142,1807.4683246836805,1961.1854280334092,14.504257688444982,5.324258734364818
DEU,wind,common_receivers,2020,11,17535.230000000007,137.46148634967213,25.37294851826365,0.0,3.4727636031746183,0.0,166.30719847111038,1239.6456127381907,1073.3384142670802,1665.933353870885,1674.1431641603526,1840.4503626314631,13.415705001670824,3.4727636031746183
DEU,wind,common_receivers,2021,11,17535.230000000007,146.63446182489895,21.998936022675252,0.335821436934463,2.688465352873939,0.0,171.65768463738263,1472.0482888173597,1300.3906041799773,1433.5306777917158,1527.0080867916888,1698.6657714290714,11.661144946222656,2.688465352873939
DEU,wind,common_receivers,2022,11,17535.230000000007,127.1112795346253,47.753536734102255,-0.5173402198971678,2.4711939169171133,0.0,176.81866996574752,1494.3221277906737,1317.5034578249263,1411.2568388184018,1434.5557037712063,1611.3743737369539,11.832701040649814,2.4711939169171133
DEU,wind,common_receivers,2023,11,17535.230000000007,122.48526582367441,46.78229624171341,-0.6860426479343724,2.1237517612769654,0.0,170.7052711787304,1537.8060549462127,1367.1007837674824,1367.772911662863,1375.5720977896794,1546.2773689684095,11.100572183967705,2.1237517612769654
DEU,wind,common_receivers,2024,11,17535.230000000007,137.49525723738057,42.48805341460599,0.010850758912665737,1.6715442666295688,0.0,181.66570567752882,1508.2715888704483,1326.6058831929195,1397.3073777386273,1320.009402094713,1501.675107772242,12.044628236588288,1.6715442666295688
DEU,wind,common_without_India,2010,10,14108.310000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.9351936443827,3402.969256835584,3402.969256835584,,0.0
DEU,wind,common_without_India,2011,10,14108.310000000001,40.98193897946584,-19.990888436027067,0.0,1.280910280606818,0.0,22.271960824045586,27.497377973580516,5.225417149534941,3193.4378156708026,3201.4644767819127,3223.7364376059586,80.99667119332065,1.280910280606818
DEU,wind,common_without_India,2012,10,14108.310000000001,61.43025125909195,21.358878991958548,0.0,2.4736118911697043,0.0,85.2627421422202,212.25859017831561,126.9958480360954,3008.6766034660673,2882.069637262277,2967.332379404497,40.16927751691563,2.4736118911697043
DEU,wind,common_without_India,2013,10,14108.310000000001,82.56612523562265,3.863441106975241,0.0,3.584756480847201,0.0,90.0143228234451,462.7561448330649,372.7418220096198,2758.179048811318,2717.6591975011806,2807.6735203246258,19.45178336981715,3.584756480847201
DEU,wind,common_without_India,2014,10,14108.310000000001,82.02722336866502,40.02962722983804,0.0,5.435051118400333,0.0,127.49190171690339,626.9856806318885,499.4937789149852,2593.949513012494,2517.6860747661976,2645.177976483101,20.33410102578651,5.435051118400333
DEU,wind,common_without_India,2015,10,14108.310000000001,106.14431783423257,33.453579038901935,0.0,4.193583387757722,0.0,143.7914802608922,773.0289917608541,629.2375114999618,2447.906201883529,2312.825514990367,2456.6169952512587,18.601046247095457,4.193583387757722
DEU,wind,common_without_India,2016,10,14108.310000000001,142.45431646577563,2.0770898986796276,0.0,5.255179490694212,0.0,149.7865858551495,835.2170884739102,685.4305026187607,2385.718105170473,2292.0085947958787,2441.795180651028,17.93385072243148,5.255179490694212
DEU,wind,common_without_India,2017,10,14108.310000000001,120.04097176364789,31.43584841554999,0.0,6.901051365035967,0.0,158.37787154423387,1042.2880362936585,883.9101647494244,2178.6471573507242,2162.635288495236,2321.0131600394698,15.195211499061267,6.901051365035967
DEU,wind,common_without_India,2018,10,14108.310000000001,143.69076837820523,8.243578271787861,0.0,6.527484193446535,0.0,158.4618308434396,1098.1271667145672,939.6653358711276,2122.8080269298157,2084.5539095118643,2243.015740355304,14.430189475917782,6.527484193446535
DEU,wind,common_without_India,2019,10,14108.310000000001,123.94361163803256,46.374795654364405,0.0,6.148637757264039,0.0,176.467045049661,1231.8387514074225,1055.3717063577615,1989.0964422369602,1929.673957860001,2106.1410029096623,14.325498759317382,6.148637757264039
DEU,wind,common_without_India,2020,10,14108.310000000001,163.28754973786295,24.824941777403772,0.0,4.082226045494299,0.0,192.194717560761,1447.1808361031124,1254.9861185423515,1773.7543575412706,1767.2710578449733,1959.4657754057341,13.280628983333708,4.082226045494299
DEU,wind,common_without_India,2021,10,14108.310000000001,171.90158790782905,22.51238955644504,0.41739273772523466,3.059856516906643,0.0,197.89122671890598,1694.67726280044,1496.7860360815341,1526.257930843943,1602.893466044086,1800.7846927629917,11.677222032936962,3.059856516906643
DEU,wind,common_without_India,2022,10,14108.310000000001,148.58182913497868,53.080703191343005,-0.6430025810424789,2.727450937315833,0.0,203.74698068259505,1756.2023303813762,1552.4553496987812,1464.7328632630067,1510.0712104349564,1713.8181911175516,11.60156646861694,2.727450937315833
DEU,wind,common_without_India,2023,10,14108.310000000001,143.58772457716123,50.95436817795857,-0.8526829663750122,2.358259574178512,0.0,196.04766936292333,1821.3942945492618,1625.3466251863383,1399.540899095121,1445.5791495293727,1641.6268188922963,10.763604012026347,2.358259574178512
DEU,wind,common_without_India,2024,10,14108.310000000001,161.93493049934796,45.67825266076903,0.013486417098018344,1.858538668861363,0.0,209.48520824607635,1753.9061150313141,1544.4209067852375,1467.0290786130688,1383.286050402369,1592.7712586484454,11.943923705536326,1.858538668861363
