target,technology,iso3,year,observed,procurement,B_fit,B_anchor,beta_B,model_factual,capacity_weight,observation_rule,observed_completed,P,S,T,K,E,net,total_decline,remainder,model_without_source_contribution,net_pct
USA,wind,POL,2023,1719.2909543523535,775.4495503490182,1040.067373962239,943.8414040033354,-0.1006582916667672,1815.516924311257,808.4300000000003,reported,1719.2909543523535,0.02928281077511019,0.0032897395731306452,-0.0007265692641983736,12.325253356653253,0.0,12.357099337737296,1410.5506080304106,1398.1935086926733,1827.8740236489944,0.8760479253553223
USA,wind,POL,2024,1838.4745885101927,709.5172117566439,1028.9695983304487,1128.957376753549,-0.1006582916667672,1738.4868100870926,808.4300000000003,reported,1838.4745885101927,0.02716547994146726,0.004667836153888594,-0.0006500104010074306,8.904273141961953,0.0,8.935456447656302,1291.3669738725714,1282.431517424915,1747.422266534749,0.6919378169367701
USA,wind,SWE,2010,2773.275585814188,1929.9649366440403,1015.3709562824467,843.3106491701478,-0.1317579757291353,2945.335892926487,595.0,reported,2773.275585814188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.335892926487,
USA,wind,SWE,2011,2551.407722896317,1754.892300599923,989.4518823696632,796.515422296394,-0.1317579757291353,2744.344182969586,595.0,reported,2551.407722896317,0.004421145406276314,-0.004742785317550998,0.0,12.47182025684829,0.0,12.471498616937014,221.8678629178712,209.39636430093418,2756.815681586523,5.621137939005428
USA,wind,SWE,2012,2775.2464224535406,1483.7827062790122,965.0547101622861,1291.4637161745284,-0.1317579757291353,2448.8374164412985,595.0,reported,2775.2464224535406,0.0093075114562185,-0.0005396619974716492,0.0,28.564976178659848,0.0,28.573744028118593,-1.9708366393524557,-30.54458066747105,2477.411160469417,-1449.8281317474834
USA,wind,SWE,2013,2391.992435219712,1284.2821034578556,950.9437055546368,1107.7103317618567,-0.1317579757291353,2235.2258090124924,595.0,reported,2391.992435219712,0.010371504078789262,0.0024126392488527577,0.0,26.26700184397588,0.0,26.279785987303523,381.28315059447596,355.00336460717244,2261.505594999796,6.892459303887284
USA,wind,SWE,2014,2555.275429867688,1305.9201039316015,931.9500448145765,1249.3553259360867,-0.1317579757291353,2237.870148746178,595.0,reported,2555.275429867688,0.013685331305164918,0.00026587323844141095,0.0,17.774635778837165,0.0,17.78858698338077,218.00015594649994,200.21156896311916,2255.658735729559,8.159896448765073
USA,wind,SWE,2015,2284.897140482114,969.5189181706827,911.1634893922146,1315.3782223114313,-0.1317579757291353,1880.6824075628974,595.0,reported,2284.897140482114,0.013236523739491638,0.008606537986702398,0.0,23.2379904704412,0.0,23.259833532167395,488.3784453320741,465.11861179990666,1903.942241095065,4.762665869979544
USA,wind,SWE,2016,2101.631309145028,1219.7115995316785,897.7293094986333,881.9197096133494,-0.1317579757291353,2117.4409090303116,595.0,reported,2101.631309145028,0.014775816849946754,-0.00034635951638495744,0.0,24.78807032383311,0.0,24.802499781166674,671.6442766691603,646.8417768879935,2142.2434088114783,3.6928029676911747
USA,wind,SWE,2017,1903.388408996142,1165.513221584592,887.0093794510173,737.8751874115501,-0.1317579757291353,2052.522601035609,595.0,reported,1903.388408996142,0.046864985797248515,-0.0002584967460363824,0.0,24.24392223123041,0.0,24.29052872028162,869.8871768180461,845.5966480977645,2076.8131297558907,2.7923769159506144
USA,wind,SWE,2018,1520.082158545755,1032.4593071435766,877.1773312377977,487.6228514021784,-0.1317579757291353,1909.6366383813743,595.0,reported,1520.082158545755,0.0199713711749368,0.002865595968507571,0.0,26.058295174008283,0.0,26.081132141151727,1253.1934272684332,1227.1122951272814,1935.717770522526,2.0811737097919814
USA,wind,SWE,2019,1595.3412580470892,719.4423907154153,866.065052338245,875.898867331674,-0.1317579757291353,1585.5074430536602,595.0,reported,1595.3412580470892,0.019512400034241567,0.0111063304446503,0.0,24.326393561481567,0.0,24.35701229196046,1177.934327767099,1153.5773154751384,1609.8644553456206,2.067773365441501
USA,wind,SWE,2020,1598.381322702813,826.7762738656261,847.8414331764599,771.6050488371868,-0.1317579757291353,1674.6177070420858,595.0,reported,1598.381322702813,0.02026885226037066,0.004557243548578871,0.0,25.464240465115537,0.0,25.48906656092449,1174.8942631113753,1149.4051965504507,1700.1067736030104,2.169477489269877
USA,wind,SWE,2021,1499.7076816824365,644.3761451682414,837.1021441102627,855.3315365141951,-0.1317579757291353,1481.478289278504,595.0,reported,1499.7076816824365,0.021492507906329474,0.010659171423201386,0.0,22.80331600839434,0.0,22.83546768772387,1273.5679041317517,1250.7324364440278,1504.3137569662279,1.7930310283134714
USA,wind,SWE,2022,1313.1234013488263,606.7115497877692,827.485168602146,706.4118515610571,-0.1317579757291353,1434.196718389915,595.0,reported,1313.1234013488263,0.022891992889365376,0.011603574807471415,-0.0006261004189727171,17.230463400407007,0.0,17.26433286768487,1460.1521844653619,1442.887851597677,1451.4610512576,1.1823653076275913
USA,wind,SWE,2023,1571.2722957714248,783.1099613871887,814.9281792175508,788.162334384236,-0.1317579757291353,1598.0381406047395,595.0,reported,1571.2722957714248,0.05045483035866689,-0.0006125120686068176,-0.001179859347423133,11.790557618823254,0.0,11.83922007776589,1202.0032900427634,1190.1640699649975,1609.8773606825055,0.9849573770588173
USA,wind,SWE,2024,1772.9311285129593,643.5506732109214,803.5649196241793,1129.3804553020377,-0.1317579757291353,1447.1155928351009,595.0,reported,1772.9311285129593,0.029598662726393016,0.006609425746405911,-0.0007014978208217841,10.1713141395285,0.0,10.206820730180477,1000.3444573012289,990.1376365710485,1457.3224135652813,1.0203306126888396
USA,wind,TUR,2010,2878.3500629421737,1933.2084222979263,943.3111156282979,945.1416406442474,-0.1004525561962087,2876.519537926224,1064.7200000000012,reported,2878.3500629421737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2876.519537926224,
USA,wind,TUR,2011,2664.820862539856,1748.2753976317417,924.8964928500675,916.5454649081144,-0.1004525561962087,2673.171890481809,1064.7200000000012,reported,2664.820862539856,0.024278285002948773,0.03331435452514053,0.0,11.458001725813277,0.0,11.515594365341366,213.52920040231766,202.01360603697628,2684.6874848471502,5.392983415684807
USA,wind,TUR,2012,2109.273740267664,1502.5737129075135,907.4581421454756,606.7000273601504,-0.1004525561962087,2410.031855052989,1064.7200000000012,reported,2109.273740267664,0.021496632807399826,0.003164150587150009,0.0,32.40861159574159,0.0,32.43327237913614,769.0763226745098,736.6430502953737,2442.4651274321254,4.217172135315187
USA,wind,TUR,2013,2326.015974915389,1487.7761064713409,897.3242796477101,838.2398684440482,-0.1004525561962087,2385.100386119051,1064.7200000000012,reported,2326.015974915389,0.24326094010629531,0.08984377001737859,0.0,26.771184079150313,0.0,27.104288789273987,552.3340880267847,525.2297992375107,2412.204674908325,4.907227233811359
