grid,scenario,year,region,household,government,investment,capital,labor,carbon_revenue,walras,foreign_saving,max_absolute_gap
fiveyear_2050,C,2035,Australia_Oceania,-5.684341886080802e-14,2.8421709430404007e-13,1.1368683772161603e-13,1.1368683772161603e-13,0.0,1.1958434242842486e-11,7.954668035381474e-9,-37.33417386939203,7.954668035381474e-9
fiveyear_2050,C,2035,China,-1.000444171950221e-11,1.1368683772161603e-13,-1.8189894035458565e-12,0.0,9.094947017729282e-13,1.7134539120888803e-8,1.037333277054131e-7,-624.0856805242529,1.037333277054131e-7
fiveyear_2050,C,2035,Japan,-1.3642420526593924e-12,-2.2737367544323206e-13,-4.547473508864641e-13,0.0,-4.547473508864641e-13,1.6200374375330284e-12,1.6462763596791774e-8,-6.89669440486052,1.6462763596791774e-8
fiveyear_2050,C,2035,South Korea,-2.2737367544323206e-13,-5.684341886080802e-14,1.8189894035458565e-12,1.1368683772161603e-13,1.1368683772161603e-13,2.2296831048151944e-11,-1.0827079677255824e-8,-189.33531574542312,1.0827079677255824e-8
fiveyear_2050,C,2035,Rest of World,0.0,7.105427357601002e-15,1.4210854715202004e-14,-7.105427357601002e-15,-7.105427357601002e-15,0.0,-1.449230069283658e-9,-8.038856745901082,1.449230069283658e-9
fiveyear_2050,C,2035,Southeast Asia,-4.547473508864641e-13,1.3500311979441904e-13,6.821210263296962e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,-8.313350008393172e-12,-5.6268618209287524e-8,-68.5400780436142,5.6268618209287524e-8
fiveyear_2050,C,2035,"Central, Western and South Asia",9.094947017729282e-13,-4.547473508864641e-13,0.0,0.0,0.0,-2.570430979176308e-9,-1.0536041372688487e-8,17.528202880808454,1.0536041372688487e-8
fiveyear_2050,C,2035,India,4.774847184307873e-12,7.105427357601002e-14,-1.4779288903810084e-11,2.2737367544323206e-13,2.2737367544323206e-13,8.250538030551979e-10,4.1057774069486186e-8,278.71102632849386,4.1057774069486186e-8
fiveyear_2050,C,2035,Canada,-3.979039320256561e-13,1.7053025658242404e-13,3.410605131648481e-13,0.0,1.1368683772161603e-13,-6.45172804070171e-12,8.698407327756286e-9,45.887137827140904,8.698407327756286e-9
fiveyear_2050,C,2035,United States,-5.7553961596568115e-12,-9.094947017729282e-13,1.986609277082607e-8,-9.094947017729282e-13,3.637978807091713e-12,-2.1461801225086674e-9,-1.964845068869181e-7,896.826396826642,1.964845068869181e-7
fiveyear_2050,C,2035,Rest of America,-4.547473508864641e-13,-1.7053025658242404e-13,-2.2737367544323206e-13,2.2737367544323206e-13,-4.547473508864641e-13,1.7053025658242404e-13,2.349383976252284e-8,-34.95980425816595,2.349383976252284e-8
fiveyear_2050,C,2035,Brazil,7.105427357601002e-13,-1.1368683772161603e-13,2.2737367544323206e-13,2.2737367544323206e-13,1.1368683772161603e-13,9.805489753489383e-12,4.545768206298817e-9,-47.68229741854434,4.545768206298817e-9
fiveyear_2050,C,2035,"EU, UK and EFTA",-2.9558577807620168e-12,-2.7284841053187847e-12,-9.094947017729282e-13,9.094947017729282e-13,-2.7284841053187847e-12,-4.774847184307873e-12,-4.238945621182211e-7,-219.51126421909964,4.238945621182211e-7
fiveyear_2050,C,2035,Eastern Europe,6.039613253960852e-14,-2.1316282072803006e-14,5.684341886080802e-14,0.0,-1.4210854715202004e-14,-7.94031507211912e-12,-2.723723468989192e-9,31.116549903696974,2.723723468989192e-9
fiveyear_2050,C,2035,Russia,1.1368683772161603e-13,-2.3803181647963356e-13,0.0,0.0,-5.684341886080802e-14,7.362643827946158e-11,4.312141754780896e-9,-165.8853857355119,4.312141754780896e-9
fiveyear_2050,C,2035,North Africa,-6.536993168992922e-13,2.3092638912203256e-14,0.0,1.1368683772161603e-13,0.0,-5.8761884247360285e-12,5.188496743357973e-9,75.23745621998401,5.188496743357973e-9
fiveyear_2050,C,2035,Sub Saharan,1.7053025658242404e-13,-7.815970093361102e-14,1.1368683772161603e-13,0.0,0.0,-6.364366811340005e-10,4.53474058303982e-9,94.11598293121345,4.53474058303982e-9
fiveyear_2050,C,2035,South Africa,1.2789769243681803e-13,2.842170943040401e-14,-2.842170943040401e-14,0.0,-5.684341886080802e-14,3.943512183468556e-13,-6.657387530140113e-9,-37.1532019532015,6.657387530140113e-9
fiveyear_2050,C,2040,Australia_Oceania,-1.1368683772161603e-13,1.7053025658242404e-13,2.2737367544323206e-13,2.2737367544323206e-13,1.1368683772161603e-13,-3.369393652974395e-11,-6.095206117606722e-9,-41.759174862380604,6.095206117606722e-9
fiveyear_2050,C,2040,China,5.4569682106375694e-11,-1.3642420526593924e-12,-1.8189894035458565e-12,0.0,-9.094947017729282e-13,-7.216726771730464e-9,3.434342943364754e-8,-732.2612882912615,3.434342943364754e-8
fiveyear_2050,C,2040,Japan,2.2737367544323206e-13,4.547473508864641e-13,4.547473508864641e-13,9.094947017729282e-13,0.0,1.752198386384407e-11,6.431491783587262e-9,-7.097636845529475,6.431491783587262e-9
fiveyear_2050,C,2040,South Korea,2.2737367544323206e-13,5.684341886080802e-14,-4.547473508864641e-13,0.0,-2.2737367544323206e-13,2.5441693196626147e-10,2.3398570192512125e-8,-200.06428285424232,2.3398570192512125e-8
fiveyear_2050,C,2040,Rest of World,0.0,-7.105427357601002e-15,2.1316282072803006e-14,0.0,7.105427357601002e-15,8.881784197001252e-16,1.3793766129310825e-9,-9.028765054398802,1.3793766129310825e-9
fiveyear_2050,C,2040,Southeast Asia,-4.547473508864641e-13,-7.105427357601002e-15,1.3642420526593924e-12,4.547473508864641e-13,2.2737367544323206e-13,1.915765324156382e-10,2.728570507315453e-7,-80.38979495617997,2.728570507315453e-7
fiveyear_2050,C,2040,"Central, Western and South Asia",0.0,-1.1368683772161603e-13,9.094947017729282e-13,0.0,4.547473508864641e-13,1.446665010007564e-10,-3.213017407688312e-8,20.37810385652849,3.213017407688312e-8
fiveyear_2050,C,2040,India,-4.547473508864641e-13,2.842170943040401e-14,-9.094947017729282e-13,0.0,0.0,7.30437932361383e-12,-2.41889210883528e-8,335.9137923115391,2.41889210883528e-8
fiveyear_2050,C,2040,Canada,-5.684341886080802e-14,5.684341886080801e-13,3.410605131648481e-13,-1.1368683772161603e-13,0.0,2.3817392502678558e-11,1.6779893030616222e-7,50.530505468586504,1.6779893030616222e-7
fiveyear_2050,C,2040,United States,8.242295734817162e-13,-9.094947017729282e-13,0.0,-9.094947017729282e-13,1.8189894035458565e-12,2.2274321054283064e-8,-3.494860720820725e-7,972.2888857754607,3.494860720820725e-7
fiveyear_2050,C,2040,Rest of America,-9.094947017729282e-13,-4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,1.1368683772161603e-13,-2.2291942514129914e-8,-39.75783535407282,2.2291942514129914e-8
fiveyear_2050,C,2040,Brazil,-1.0231815394945443e-12,0.0,-6.139089236967266e-12,3.410605131648481e-13,1.1368683772161603e-13,6.475175950981793e-11,-5.594824870058801e-8,-52.87813054030295,5.594824870058801e-8
fiveyear_2050,C,2040,"EU, UK and EFTA",7.958078640513122e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,-3.601962816901505e-8,-239.91107398851904,3.601962816901505e-8
fiveyear_2050,C,2040,Eastern Europe,2.1316282072803006e-14,-1.4210854715202004e-14,0.0,-2.842170943040401e-14,0.0,2.334132886971929e-12,-4.361027095001191e-10,34.30062583903879,4.361027095001191e-10
fiveyear_2050,C,2040,Russia,1.1368683772161603e-13,3.907985046680551e-14,1.1368683772161603e-13,0.0,5.684341886080802e-14,1.9468870959826745e-12,6.659206519543659e-9,-178.69539763136285,6.659206519543659e-9
fiveyear_2050,C,2040,North Africa,-3.979039320256561e-13,-3.552713678800501e-15,-1.1368683772161603e-13,-5.684341886080802e-14,-5.684341886080802e-14,2.2318147330224747e-11,1.8612240637594368e-8,89.75774304707643,1.8612240637594368e-8
fiveyear_2050,C,2040,Sub Saharan,-9.094947017729282e-13,3.552713678800501e-14,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-1.4409806681214832e-11,4.5565684558823705e-10,121.92419964644577,4.5565684558823705e-10
