grid,year,region,technology,GDP,GDP_target,capacity_proxy_GW,target_GW,preference,macro_tfp
fiveyear_2050,2020,Canada,Hydro,1677.211147556775,1677.2111475556017,82.24415593161883,82.24415593178065,0.5463251958802127,1.03745884368358
fiveyear_2050,2020,Canada,Biomass,1677.211147556775,1677.2111475556017,1.5458440682204126,1.5458440682193482,0.14878668400081027,1.03745884368358
fiveyear_2050,2020,United States,Solar,20740.748814485258,20740.748814257287,75.79348000003797,75.79348,0.07137958155537782,1.0716403315055336
fiveyear_2050,2020,United States,Wind,20740.748814485258,20740.748814257287,118.47770000011447,118.4777,0.0971389781413041,1.0716403315055336
fiveyear_2050,2020,United States,Hydro,20740.748814485258,20740.748814257287,85.06937942807039,85.06937942801592,0.08513858548561398,1.0716403315055336
fiveyear_2050,2020,United States,Biomass,20740.748814485258,20740.748814257287,13.207520572017241,13.207520571984114,0.05007516383526752,1.0716403315055336
fiveyear_2050,2020,Rest of America,Solar,3783.775133179127,3783.7751331778,14.91663999959857,14.91664,0.23405012004483783,1.0551382221963452
fiveyear_2050,2020,Rest of America,Wind,3783.775133179127,3783.7751331778,15.9270299995714,15.92703,0.1114539778781614,1.0551382221963452
fiveyear_2050,2020,Rest of America,Hydro,3783.775133179127,3783.7751331778,93.49141575109932,93.49141575362138,0.30945927978864884,1.0551382221963452
fiveyear_2050,2020,Rest of America,Biomass,3783.775133179127,3783.7751331778,3.4429542463132448,3.4429542463786222,0.4342804486172482,1.0551382221963452
fiveyear_2050,2020,Brazil,Solar,1994.3041451076917,1994.3041451081613,8.385589999947635,8.38559,0.005720998076818129,1.0553713745859712
fiveyear_2050,2020,Brazil,Wind,1994.3041451076917,1994.3041451081613,17.216549999892752,17.216549999999998,0.120898017035077,1.0553713745859712
fiveyear_2050,2020,Brazil,Hydro,1994.3041451076917,1994.3041451081613,114.04215845115128,114.04215845185747,0.42511596516322725,1.0553713745859712
fiveyear_2050,2020,Brazil,Biomass,1994.3041451076917,1994.3041451081613,10.94634154812491,10.946341548142495,2.1087835661846017,1.0553713745859712
fiveyear_2050,2020,"EU, UK and EFTA",Solar,18190.170366616105,18190.17036662084,152.37461999979345,152.37462,0.07408075333421693,1.067479211970611
fiveyear_2050,2020,"EU, UK and EFTA",Wind,18190.170366616105,18190.17036662084,202.55614999968833,202.55615,0.21574133568156673,1.067479211970611
fiveyear_2050,2020,"EU, UK and EFTA",Hydro,18190.170366616105,18190.17036662084,172.04951932461975,172.04951932492645,0.06424336548687773,1.067479211970611
fiveyear_2050,2020,"EU, UK and EFTA",Biomass,18190.170366616105,18190.17036662084,45.06433067504916,45.06433067507356,0.393563071585411,1.067479211970611
fiveyear_2050,2020,Eastern Europe,Solar,295.5519057749552,295.5519057741443,8.909229999942488,8.909229999999999,0.008158689886465684,1.0618624063446944
fiveyear_2050,2020,Eastern Europe,Wind,295.5519057749552,295.5519057741443,4.601279999970762,4.601280000000001,0.00326139086718112,1.0618624063446944
fiveyear_2050,2020,Eastern Europe,Hydro,295.5519057749552,295.5519057741443,14.297902891085519,14.297902891181376,0.07385757840387072,1.0618624063446944
fiveyear_2050,2020,Eastern Europe,Biomass,295.5519057749552,295.5519057741443,0.24721710881830852,0.2472171088186238,0.5597211824198352,1.0618624063446944
fiveyear_2050,2020,Russia,Solar,1670.0136071968805,1670.0136071941647,1.7742100000128285,1.77421,0.003404816525435266,1.0977244082682496
fiveyear_2050,2020,Russia,Wind,1670.0136071968805,1670.0136071941647,1.0405000000076954,1.0405,0.0001305649131601078,1.0977244082682496
fiveyear_2050,2020,Russia,Hydro,1670.0136071968805,1670.0136071941647,50.71047280230494,50.71047280191352,0.2315102150982635,1.0977244082682496
fiveyear_2050,2020,Russia,Biomass,1670.0136071968805,1670.0136071941647,0.46652719808877235,0.4665271980864838,0.4651257700256317,1.0977244082682496
fiveyear_2050,2020,North Africa,Solar,720.6157017132816,720.6157017124399,2.8853399999869294,2.88534,0.09342528862728451,1.164074792532438
fiveyear_2050,2020,North Africa,Wind,720.6157017132816,720.6157017124399,3.069999999985964,3.07,0.09155906447699354,1.164074792532438
fiveyear_2050,2020,North Africa,Hydro,720.6157017132816,720.6157017124399,4.498029999979419,4.49803,0.372523197812648,1.164074792532438
fiveyear_2050,2020,North Africa,Biomass,720.6157017132816,720.6157017124399,0.0,0.0,0.0,1.164074792532438
fiveyear_2050,2020,Sub Saharan,Solar,1447.6487806655405,1447.648780663806,1.7985899999696777,1.79859,0.006336268904984956,1.10495466823681
fiveyear_2050,2020,Sub Saharan,Wind,1447.6487806655405,1447.648780663806,0.9287599999847168,0.92876,0.0008608214818024704,1.10495466823681
fiveyear_2050,2020,Sub Saharan,Hydro,1447.6487806655405,1447.648780663806,30.664707629025763,30.66470762953888,0.3905109433406661,1.10495466823681
fiveyear_2050,2020,Sub Saharan,Biomass,1447.6487806655405,1447.648780663806,0.3605523704560968,0.3605523704611137,0.12762352003418853,1.10495466823681
fiveyear_2050,2020,South Africa,Solar,377.5337950654231,377.5337950053898,3.7052999993053812,3.7053,0.352499251326644,1.0267262228616139
fiveyear_2050,2020,South Africa,Wind,377.5337950654231,377.5337950053898,2.5159999995084417,2.516,0.22399437795921337,1.0267262228616139
fiveyear_2050,2020,South Africa,Hydro,377.5337950654231,377.5337950053898,0.9723916514277786,0.9723916516189286,0.00032553509066392353,1.0267262228616139
fiveyear_2050,2020,South Africa,Biomass,377.5337950654231,377.5337950053898,0.03994834837529439,0.0399483483810709,0.143589527792477,1.0267262228616139
fiveyear_2050,2025,Australia_Oceania,Solar,1630.9117639193278,1630.911763920617,95.08598095557979,48.078662507236245,0.011665192893632086,1.022814071453193
fiveyear_2050,2025,Australia_Oceania,Wind,1630.9117639193278,1630.911763920617,25.355087545391292,24.44105240389565,0.008757731726022688,1.022814071453193
fiveyear_2050,2025,Australia_Oceania,Hydro,1630.9117639193278,1630.911763920617,6.598722194018266,15.403834217524022,0.01752572569638865,1.022814071453193
fiveyear_2050,2025,Australia_Oceania,Biomass,1630.9117639193278,1630.911763920617,0.44545942531156646,1.0277945454988044,0.005038362055851467,1.022814071453193
fiveyear_2050,2025,China,Solar,19133.575886778035,19133.57588443984,1982.6834671764416,1149.8333207371013,0.04915224851416986,1.402746039579213
fiveyear_2050,2025,China,Wind,19133.575886778035,19133.57588443984,784.6212562757041,753.8343242897238,0.048521894177283545,1.402746039579213
fiveyear_2050,2025,China,Hydro,19133.575886778035,19133.57588443984,217.9849998574219,404.6132481475058,0.02175350356035261,1.402746039579213
fiveyear_2050,2025,China,Biomass,19133.575886778035,19133.57588443984,11.849158482271106,20.78742678059983,0.0824082986889374,1.402746039579213
fiveyear_2050,2025,Japan,Solar,5063.833627297896,5063.833627296208,68.80994975418051,116.13867438180108,0.04475089531569789,1.0817984036091028
fiveyear_2050,2025,Japan,Wind,5063.833627297896,5063.833627296208,3.358684505292165,8.471656588957156,0.007728882958585795,1.0817984036091028
fiveyear_2050,2025,Japan,Hydro,5063.833627297896,5063.833627296208,8.569238490106557,28.288689077034796,0.03355084818719796,1.0817984036091028
fiveyear_2050,2025,Japan,Biomass,5063.833627297896,5063.833627296208,2.4799842676056083,7.420231628174964,0.25292156710307007,1.0817984036091028
fiveyear_2050,2025,South Korea,Solar,1834.0856708000485,1834.0856708103229,44.01552982387118,34.582174920562544,0.1415020619924695,1.153975759595378
fiveyear_2050,2025,South Korea,Wind,1834.0856708000485,1834.0856708103229,1.4381602202326782,3.269958819430542,0.020186012323462555,1.153975759595378
fiveyear_2050,2025,South Korea,Hydro,1834.0856708000485,1834.0856708103229,0.8860830256461186,2.970889660163586,0.004626899094325009,1.153975759595378
fiveyear_2050,2025,South Korea,Biomass,1834.0856708000485,1834.0856708103229,0.6264481589838775,1.8839603398364144,0.05566699824449719,1.153975759595378
fiveyear_2050,2025,Rest of World,Solar,93.76550065440154,93.76550065397474,24.049424235803393,21.79611883561616,0.004525762373508905,1.144820985976668
fiveyear_2050,2025,Rest of World,Wind,93.76550065440154,93.76550065397474,3.444065473199534,7.44039892834679,0.025099019065972436,1.144820985976668
fiveyear_2050,2025,Rest of World,Hydro,93.76550065440154,93.76550065397474,4.262471228056801,13.65240495707346,0.03767799808407442,1.144820985976668
fiveyear_2050,2025,Rest of World,Biomass,93.76550065440154,93.76550065397474,0.017012766683275497,0.0431628247121041,0.0033169843851826994,1.144820985976668
fiveyear_2050,2025,Southeast Asia,Solar,3636.3982563870936,3636.398256386175,54.484644501691754,40.861126924964175,0.08111622059614569,1.3074375688740114
fiveyear_2050,2025,Southeast Asia,Wind,3636.3982563870936,3636.398256386175,5.760634353239934,12.03854125732406,0.009546658560623216,1.3074375688740114
