variable,value
"ext[8,3]",0.00014398909427550143
"ext[9,3]",1.4667079913097876
"ext[10,3]",1030.292944629648
"ext[11,3]",23.81720988729069
"ext[12,3]",0.00011200241209171595
"ext[13,3]",0.014991231377802637
"ext[14,3]",103.8083643151726
"ext[15,3]",8.568963669982855
"ext[1,4]",0.0016196098181145665
"ext[2,4]",0.4605729518379291
"ext[3,4]",0.001011741989845141
"ext[4,4]",0.9356251386929607
"ext[5,4]",0.007925081309406341
"ext[6,4]",3.605431771613515e-5
"ext[7,4]",0.0013126905538640805
"ext[8,4]",0.0008235207331052056
"ext[9,4]",0.8271202428817208
"ext[10,4]",1012.1178840052023
"ext[11,4]",64.2788963449822
"ext[12,4]",0.0001274255495590141
"ext[13,4]",0.011017695774190477
"ext[14,4]",58.051589298475704
"ext[15,4]",9.043223915541375
"ext[1,5]",4.317922523608059e-6
"ext[2,5]",0.9122939687394745
"ext[3,5]",0.004652618389043749
"ext[4,5]",0.41902577173419125
"ext[5,5]",0.01886198159684363
"ext[6,5]",2.8625881850971644
"ext[7,5]",0.44525982046992074
"ext[8,5]",2.2561925067077603e-5
"ext[9,5]",4.833996508854076
"ext[10,5]",7.321865536344219
"ext[11,5]",0.02837509962754392
"ext[12,5]",0.002873978465707649
"ext[13,5]",0.007983450776113992
"ext[14,5]",39.64130125266983
"ext[15,5]",3.3215879033849967
"ext[1,6]",0.040814191575895734
"ext[2,6]",26.925957103387315
"ext[3,6]",0.31560802477397343
"ext[4,6]",4.39760144417626
"ext[5,6]",4.338088441627765
"ext[6,6]",35.5155722413029
"ext[7,6]",19.86520509320553
"ext[8,6]",35.45548591506713
"ext[9,6]",28.140162890517843
"ext[10,6]",1873.4452964714228
"ext[11,6]",88.52621270686363
"ext[12,6]",3.191343860179455
"ext[13,6]",0.35655673296490265
"ext[14,6]",1102.7839939263245
"ext[15,6]",174.47527276053557
"ext[1,7]",0.05399841389565156
"ext[2,7]",42.52360303740129
"ext[3,7]",0.9554886516551748
"ext[4,7]",3.7779727877187157
"ext[5,7]",0.6053927438487344
"ext[6,7]",2.6234996553566083
"ext[7,7]",489.068476894512
"ext[8,7]",91.11561820562738
"ext[9,7]",63.524242554110366
"ext[10,7]",1399.1258226062812
"ext[11,7]",247.97480222917568
"ext[12,7]",7.39666295886773
"ext[13,7]",0.33821859785667596
"ext[14,7]",659.0148625941055
"ext[15,7]",125.24638720773285
"ext[1,8]",0.20342571642297957
"ext[2,8]",6.730582412866632
"ext[3,8]",0.05617590754695672
"ext[4,8]",0.24690438770826753
"ext[5,8]",0.9731400106759227
"ext[6,8]",0.19535930157396977
"ext[7,8]",0.0025294939674225963
"ext[8,8]",0.0010857446528839063
"ext[9,8]",15.814615365608244
"ext[10,8]",438.1471846592897
"ext[11,8]",107.33740878300131
"ext[12,8]",3.5531940619686098
"ext[13,8]",0.031805161084028255
"ext[14,8]",736.7367565172071
"ext[15,8]",37.97400263899459
"ext[1,9]",0.00014322087810638936
"ext[2,9]",116.43253391433687
"ext[3,9]",3.060037338892497
"ext[4,9]",3.4534484169692115
"ext[5,9]",0.5388290591726388
"ext[6,9]",3.6609815241951855
"ext[7,9]",55.732085373659416
"ext[8,9]",21.008146766207325
"ext[9,9]",26.620107389682865
"ext[10,9]",401.4697806872068
"ext[11,9]",20.581714292854127
"ext[12,9]",3.834309213317454
"ext[13,9]",0.006000259631292449
"ext[14,9]",114.36860890633946
"ext[15,9]",17.769661660424354
"ext[1,10]",1.3589278156048075
"ext[2,10]",173.4716074637922
"ext[3,10]",1.343921166492971
"ext[4,10]",13.630340359038913
"ext[5,10]",2.470528553839632
"ext[6,10]",7.286251860329189
"ext[7,10]",10.680551538656669
"ext[8,10]",38.507096054013076
"ext[9,10]",32.46355803455393
"ext[10,10]",2174.6461620748237
"ext[11,10]",240.39793852447585
"ext[12,10]",0.6772861356437352
"ext[13,10]",0.24117293768713913
"ext[14,10]",1143.2751697081649
"ext[15,10]",140.59743260327255
"ext[1,11]",0.1996152503577708
"ext[2,11]",114.77148865146583
"ext[3,11]",2.51459581230223
"ext[4,11]",4.968108517808448
"ext[5,11]",1.836048619170848
"ext[6,11]",6.506123647815571
"ext[7,11]",59.50938667597417
"ext[8,11]",10.434087064692044
"ext[9,11]",106.53329267581161
"ext[10,11]",903.6311054949978
"ext[11,11]",36.77196505611251
"ext[12,11]",3.290444938109995
"ext[13,11]",0.0773333456840006
"ext[14,11]",365.21172650794057
"ext[15,11]",75.11517509532932
"ext[1,12]",0.06433781114614937
"ext[2,12]",134.25670689478525
"ext[3,12]",0.8487171902010461
"ext[4,12]",0.8500150857115495
"ext[5,12]",0.08626837500908299
"ext[6,12]",1.398898244038478e-6
"ext[7,12]",11.668650191147607
"ext[8,12]",0.00011221148083916113
"ext[9,12]",63.23910373769758
"ext[10,12]",154.53340665153968
"ext[11,12]",10.356618700343258
"ext[12,12]",0.00798688194369485
"ext[13,12]",0.01617733437588821
"ext[14,12]",35.26434129083929
"ext[15,12]",6.6773688177403026
"ext[1,13]",0.1729953640712712
"ext[2,13]",175.6642592114057
"ext[3,13]",17.752967668468635
"ext[4,13]",57.31673352590055
"ext[5,13]",8.539343462931384
"ext[6,13]",0.8423651697581006
"ext[7,13]",34.99744806047555
"ext[8,13]",21.628547929277826
"ext[9,13]",69.48046898147587
"ext[10,13]",8393.475311845894
"ext[11,13]",226.9717478614253
"ext[12,13]",18.949117390748828
"ext[13,13]",0.5551765492036836
"ext[14,13]",2820.153539631325
"ext[15,13]",287.33551751348676
"ext[1,14]",0.0009253490903857621
"ext[2,14]",40.83862779231125
"ext[3,14]",0.405005946812611
"ext[4,14]",1.6991097640418509
"ext[5,14]",0.40248669102024326
"ext[6,14]",0.06422519525061293
"ext[7,14]",0.22029230479750925
"ext[8,14]",0.001797114379732683
"ext[9,14]",10.11161068549693
"ext[10,14]",127.45346862520802
"ext[11,14]",17.789217368301678
"ext[12,14]",2.9142792539684033
"ext[13,14]",0.005131785088918504
"ext[14,14]",40.35112010297492
"ext[15,14]",9.319241844601692
"ext[1,15]",0.05709477171670341
"ext[2,15]",33.17783373041091
"ext[3,15]",0.08420446308242358
"ext[4,15]",0.8464911064333317
"ext[5,15]",3.4704823024390405
"ext[6,15]",15.820093167111454
"ext[7,15]",93.92008166548428
"ext[8,15]",33.52160408888575
"ext[9,15]",26.365512907305913
"ext[10,15]",210.3513016466057
"ext[11,15]",92.30530482918539
"ext[12,15]",1.622951083864685
"ext[13,15]",0.02811389984505768
"ext[14,15]",48.316471956078516
"ext[15,15]",17.611876107227072
"ext[1,16]",0.0003670738492064494
"ext[2,16]",6.164352037881942
"ext[3,16]",0.02366583367802398
"ext[4,16]",0.5944853631291345
"ext[5,16]",0.033115346805834396
"ext[6,16]",0.0005185888334343745
"ext[7,16]",38.053208903111205
"ext[8,16]",41.37100134788433
"ext[9,16]",3.3317597855781176
"ext[10,16]",199.32475019693612
"ext[11,16]",40.912837487186195
"ext[12,16]",0.35662954463842444
"ext[13,16]",0.07526218002842902
"ext[14,16]",200.28550025617966
"ext[15,16]",63.050914759660685
"ext[1,17]",0.025329704005560474
"ext[2,17]",39.75294906491788
"ext[3,17]",2.029157890584842
"ext[4,17]",1.5560129630810289
"ext[5,17]",9.813090973018847
"ext[6,17]",1.3664347180337264
"ext[7,17]",101.89650984588367
"ext[8,17]",12.840262260377225
"ext[9,17]",39.55551445719103
"ext[10,17]",250.03667123662333
"ext[11,17]",5.177711171578736
"ext[12,17]",2.385315308685755
"ext[13,17]",0.21058022189227943
"ext[14,17]",198.75157862159045
"ext[15,17]",80.0547898945066
"ext[1,18]",0.010271458671610853
"ext[2,18]",11.553997493428106
"ext[3,18]",0.09971424032818801
"ext[4,18]",1.2188371495897323
"ext[5,18]",0.07282202244795875
"ext[6,18]",4.797556028290428
"ext[7,18]",0.0038605021179248323
"ext[8,18]",0.00020835230341695782
"ext[9,18]",38.22910758177289
"ext[10,18]",114.4507675482077
"ext[11,18]",6.99421450082063
"ext[12,18]",1.5454058190865474
"ext[13,18]",0.010838138258642566
"ext[14,18]",19.684316405659207
"ext[15,18]",3.358083028159211
"dms[1,1]",0.27769253130998395
"dms[2,1]",26.627819163081533
"dms[3,1]",14.81859520608484
"dms[4,1]",24.84482468973036
"dms[5,1]",6.887501762634475
"dms[6,1]",6.612778771539354
"dms[7,1]",4.653896849255895
"dms[8,1]",10.020239239239183
"dms[9,1]",66.06293721969033
"dms[10,1]",294.2041392970127
"dms[11,1]",32.286140541347535
"dms[12,1]",46.51078811472497
"dms[13,1]",53.37183861409785
"dms[14,1]",4156.496185965967
"dms[15,1]",220.264204844592
"dms[1,2]",217.26528780494624
"dms[2,2]",1125.7508468362798
"dms[3,2]",176.24519452274308
"dms[4,2]",693.4462067023749
"dms[5,2]",181.1770083904349
"dms[6,2]",201.38735235578778
"dms[7,2]",78.16351196095574
"dms[8,2]",20.809949524178357
"dms[9,2]",623.5571457337383
"dms[10,2]",25944.39453796746
"dms[11,2]",1143.3945482824624
"dms[12,2]",668.5048091680353
"dms[13,2]",120.86056980148261
"dms[14,2]",37718.097903596594
"dms[15,2]",4209.111658334767
"dms[1,3]",23.402721490845
"dms[2,3]",54.29110437691635
"dms[3,3]",10.193947778202753
"dms[4,3]",50.88851399287716
"dms[5,3]",8.976051319277346
"dms[6,3]",0.12466565169538218
"dms[7,3]",0.23516496073473664
"dms[8,3]",4.495150016374641
"dms[9,3]",22.86318407840843
"dms[10,3]",2910.369226135918
"dms[11,3]",349.2897736095509
"dms[12,3]",142.63615867411804
"dms[13,3]",115.75865306849175
"dms[14,3]",6796.311253624263
"dms[15,3]",465.485797650891
"dms[1,4]",11.245720962606274
"dms[2,4]",11.605866605837655
"dms[3,4]",6.572474629462329
"dms[4,4]",26.664326778703348
"dms[5,4]",4.586084531374283
"dms[6,4]",0.10396017171997413
"dms[7,4]",0.2662878965395791
"dms[8,4]",1.4816144533976239
"dms[9,4]",11.329440176555872
"dms[10,4]",1544.2301492690551
"dms[11,4]",224.4977028926286
"dms[12,4]",63.619347481166336
"dms[13,4]",29.140817225748286
"dms[14,4]",2721.6934500487428
"dms[15,4]",116.73256618258212
"dms[1,5]",0.005323576685735356
"dms[2,5]",0.48061517263091613
"dms[3,5]",1.4658363195827908
"dms[4,5]",1.685931461113939
"dms[5,5]",0.2475193728818478
"dms[6,5]",1.3272431529281528
"dms[7,5]",0.005058749797990063
"dms[8,5]",0.010468027861601741
"dms[9,5]",9.645683068738169
"dms[10,5]",32.27785454685051
"dms[11,5]",0.8369383314921764
"dms[12,5]",5.203400264509377
"dms[13,5]",4.142193249072799
"dms[14,5]",220.15175771694652
"dms[15,5]",33.083071528859875
"dms[1,6]",185.92531224648468
"dms[2,6]",237.96240795122958
"dms[3,6]",9.35190402651157
"dms[4,6]",155.94587728782153
"dms[5,6]",73.8488818197779
"dms[6,6]",12.23645691798125
"dms[7,6]",32.71848994822669
"dms[8,6]",22.514252130209382
"dms[9,6]",137.97172936389944
"dms[10,6]",2381.3056809336917
"dms[11,6]",189.0592268060634
"dms[12,6]",128.41473999024637
"dms[13,6]",120.06794781588161
"dms[14,6]",9054.733287561667
"dms[15,6]",981.6063281598925
"dms[1,7]",69.80749189198704
"dms[2,7]",342.29613872323546
"dms[3,7]",88.0371945726165
"dms[4,7]",206.09919280413777
"dms[5,7]",38.625457826429084
"dms[6,7]",11.4745765918009
"dms[7,7]",200.01541390584865
"dms[8,7]",205.4758726306191
"dms[9,7]",134.03553300486726
"dms[10,7]",3737.1465336154124
"dms[11,7]",568.9800361412827
"dms[12,7]",383.0323388030978
"dms[13,7]",253.41072149693022
"dms[14,7]",11339.597240049485
"dms[15,7]",1258.6828207018573
"dms[1,8]",169.83918301863207
"dms[2,8]",343.6213708116984
"dms[3,8]",21.037518653511576
"dms[4,8]",297.3725684270251
"dms[5,8]",137.07468906890514
"dms[6,8]",49.380635165370435
"dms[7,8]",16.83783406958198
"dms[8,8]",18.50854889124148
"dms[9,8]",84.271502046373
"dms[10,8]",2496.296184110233
"dms[11,8]",439.01185750107567
"dms[12,8]",317.5315661370547
"dms[13,8]",92.56969294864273
"dms[14,8]",10467.00203494158
"dms[15,8]",1233.2549072101685
"dms[1,9]",1.6022736893537337
"dms[2,9]",57.11374692992037
"dms[3,9]",9.872198294958466
"dms[4,9]",22.638287068680988
"dms[5,9]",11.550734155506618
"dms[6,9]",3.0198301300646477
"dms[7,9]",24.72137394777395
"dms[8,9]",18.00059714204723
"dms[9,9]",34.76835076616688
"dms[10,9]",410.2677999345688
"dms[11,9]",135.25112452138262
"dms[12,9]",40.175594305774254
"dms[13,9]",14.175674764217638
"dms[14,9]",3470.5167841651332
"dms[15,9]",203.85419566668102
"dms[1,10]",3.409952999519483
"dms[2,10]",237.51253049236152
"dms[3,10]",105.93607593316955
"dms[4,10]",185.63106165248848
"dms[5,10]",88.59974328327903
"dms[6,10]",51.90298145725107
"dms[7,10]",189.63230700987367
"dms[8,10]",107.3468220636821
"dms[9,10]",301.3338496618593
"dms[10,10]",8228.594376483501
"dms[11,10]",669.4154730395568
"dms[12,10]",438.91805397314744
"dms[13,10]",311.39791949564705
"dms[14,10]",43083.70038048823
"dms[15,10]",1927.9691117229413
"dms[1,11]",9.313657856928714
"dms[2,11]",142.3483976960876
"dms[3,11]",58.732601492245976
"dms[4,11]",128.16086327130114
"dms[5,11]",26.450814171290286
"dms[6,11]",1.4733941278222837
"dms[7,11]",45.30513316693458
"dms[8,11]",29.22748439687001
"dms[9,11]",64.37405572689913
"dms[10,11]",2041.7836661457611
"dms[11,11]",222.41230622409452
"dms[12,11]",97.79119224908078
"dms[13,11]",71.82173641134204
"dms[14,11]",7279.0090280509585
"dms[15,11]",696.8925641731539
"dms[1,12]",5.382336755387755
"dms[2,12]",127.77177638820328
"dms[3,12]",39.86511151763126
"dms[4,12]",66.23134384327986
"dms[5,12]",12.735348800808882
"dms[6,12]",0.26529014566226744
"dms[7,12]",47.72650924983979
"dms[8,12]",16.248949632255012
"dms[9,12]",31.348033310979865
"dms[10,12]",1520.067309484766
"dms[11,12]",184.65217341399125
"dms[12,12]",61.41904222355065
"dms[13,12]",70.45065851828824
"dms[14,12]",3805.1081354434978
"dms[15,12]",329.3840010926295
"dms[1,13]",3.566119597278104
"dms[2,13]",256.9644997604013
"dms[3,13]",58.67768190997818
"dms[4,13]",254.19326749795073
"dms[5,13]",72.33152604314238
"dms[6,13]",11.286651426637961
"dms[7,13]",25.097649998384277
"dms[8,13]",17.50859464449611
"dms[9,13]",152.16465583073307
"dms[10,13]",7699.866460337811
"dms[11,13]",445.06735380993507
"dms[12,13]",274.3471926635001
"dms[13,13]",465.7156915750183
"dms[14,13]",34123.969112100574
"dms[15,13]",1915.4549255715315
"dms[1,14]",2.05093555239442
"dms[2,14]",35.78782431591194
"dms[3,14]",4.49655029328007
"dms[4,14]",20.87429494455008
"dms[5,14]",2.1499093354609577
"dms[6,14]",4.2901868844788975
"dms[7,14]",1.7371935837763373
"dms[8,14]",1.575740927950854
"dms[9,14]",10.356516482444459
"dms[10,14]",158.9714375288012
"dms[11,14]",51.80067327550939
"dms[12,14]",65.57760261285941
"dms[13,14]",8.729922586803012
"dms[14,14]",516.4956357004278
"dms[15,14]",43.05850432605782
"dms[1,15]",5.951692013468348
"dms[2,15]",47.805438668330886
"dms[3,15]",10.048210187673876
"dms[4,15]",55.35141634873759
"dms[5,15]",6.225489993382184
"dms[6,15]",17.02975598815187
"dms[7,15]",111.10200652204092
"dms[8,15]",91.6223193771493
"dms[9,15]",69.91721158008745
"dms[10,15]",717.8797225755646
"dms[11,15]",178.72102036922362
"dms[12,15]",207.19827450714106
"dms[13,15]",28.87884737795866
"dms[14,15]",2672.9282953459933
"dms[15,15]",154.99495125257582
"dms[1,16]",5.486903914959191
"dms[2,16]",55.26138588730353
"dms[3,16]",20.38110220504207
"dms[4,16]",31.170668336217958
"dms[5,16]",3.1291044434370088
"dms[6,16]",0.05468344804114994
"dms[7,16]",28.763987813581494
"dms[8,16]",46.16681767217323
"dms[9,16]",16.66301805469825
"dms[10,16]",895.0364375665455
"dms[11,16]",117.6076417712329
"dms[12,16]",71.69799844154352
"dms[13,16]",82.28737059171198
"dms[14,16]",1876.9845853237086
"dms[15,16]",166.32121311453278
"dms[1,17]",15.954940187349603
"dms[2,17]",281.32905047800534
"dms[3,17]",45.76991280381304
"dms[4,17]",97.16580692605638
"dms[5,17]",96.71140907605506
"dms[6,17]",1.2637292401273328
"dms[7,17]",10.793575608891906
"dms[8,17]",8.156744088674955
"dms[9,17]",29.660373043558366
"dms[10,17]",1505.295905804447
"dms[11,17]",49.39179308056563
"dms[12,17]",38.83873648171599
"dms[13,17]",47.59960264887065
"dms[14,17]",4262.394175480644
"dms[15,17]",385.11100018748783
"dms[1,18]",0.022743224673265325
"dms[2,18]",8.933388133821758
"dms[3,18]",6.223522142777428
"dms[4,18]",12.855205435855822
"dms[5,18]",1.9290003425313542
"dms[6,18]",14.617045819210375
"dms[7,18]",0.027028713812897086
"dms[8,18]",0.734433813019197
"dms[9,18]",54.72205992584549
"dms[10,18]",197.65458375854743
"dms[11,18]",40.29292281496591
"dms[12,18]",38.26447907601859
"dms[13,18]",7.688110122382596
"dms[14,18]",1066.450280991244
"dms[15,18]",74.7311274396241
"qs[1,1]",0.27774489938130054
"qs[2,1]",74.89396511113675
"qs[3,1]",20.71062431213935
"qs[4,1]",36.83005061510285
"qs[5,1]",11.038226640101046
"qs[6,1]",45.89311430403668
"qs[7,1]",6.620593380935996
"qs[8,1]",40.49867880486884
"qs[9,1]",225.29244485600103
"qs[10,1]",441.9942056476748
"qs[11,1]",35.623870084494314
"qs[12,1]",46.51112336159701
"qs[13,1]",53.40884602920683
"qs[14,1]",4268.779888944767
"qs[15,1]",235.85908535934007
"qs[1,2]",217.38527318409146
"qs[2,2]",1146.1254568980944
"qs[3,2]",176.2663408321228
"qs[4,2]",697.0463930368222
"qs[5,2]",181.76334397738248
"qs[6,2]",202.43533621975416
"qs[7,2]",78.97925283442817
"qs[8,2]",23.17713864167368
"qs[9,2]",630.5821532632415
"qs[10,2]",31370.384354169102
"qs[11,2]",1269.2521556356594
"qs[12,2]",670.8226111865235
"qs[13,2]",121.05183774808661
"qs[14,2]",38974.6010832247
"qs[15,2]",4465.172471659816
"qs[1,3]",23.402939385893404
"qs[2,3]",58.324877141226516
"qs[3,3]",10.232703199639596
"qs[4,3]",54.13186294547452
"qs[5,3]",9.313312968740911
"qs[6,3]",0.12467159085242237
"qs[7,3]",0.23582809809231553
"qs[8,3]",4.4952944310698175
"qs[9,3]",24.388613423259955
"qs[10,3]",3943.6933894915915
"qs[11,3]",373.12942667969685
"qs[12,3]",142.63627131275655
"qs[13,3]",115.77417103343863
"qs[14,3]",6900.525035229018
"qs[15,3]",474.1099164817157
"qs[1,4]",11.247341312457987
"qs[2,4]",12.066439583611391
"qs[3,4]",6.573500946721243
"qs[4,4]",27.59995221580697
"qs[5,4]",4.594103592098042
"qs[6,4]",0.10399625396395912
"qs[7,4]",0.26761442775826066
"qs[8,4]",1.4824411482486755
"qs[9,4]",12.170424496854737
"qs[10,4]",2556.5208095649264
"qs[11,4]",288.87818427766643
"qs[12,4]",63.619475147349775
"qs[13,4]",29.15234807418418
"qs[14,4]",2780.568665995756
"qs[15,4]",125.79468006608312
"qs[1,5]",0.005327935707058794
"qs[2,5]",1.4128212955377846
"qs[3,5]",1.4706576286307844
"qs[4,5]",2.1114667735670345
"qs[5,5]",0.26652357601955806
"qs[6,5]",4.282748840957468
"qs[7,5]",0.45042760764246653
"qs[8,5]",0.01049102694707679
"qs[9,5]",14.481039407002697
"qs[10,5]",39.60441223851857
"qs[11,5]",0.8655050851537117
"qs[12,5]",5.206274299968821
"qs[13,5]",4.150280836192668
"qs[14,5]",259.855503048651
"qs[15,5]",36.418017043666524
"qs[1,6]",185.96612953927809
"qs[2,6]",264.9232495172511
"qs[3,6]",9.691425073578248
"qs[4,6]",160.37239811165634
"qs[5,6]",78.27067801355014
"qs[6,6]",47.75544132845114
"qs[7,6]",52.58416958178139
"qs[8,6]",58.13307712350692
"qs[9,6]",166.11222892827817
"qs[10,6]",4254.972383032213
"qs[11,6]",277.62218323388106
"qs[12,6]",131.60809702767975
"qs[13,6]",120.43518541188182
"qs[14,6]",10180.20239322137
"qs[15,6]",1160.499377948247
"qs[1,7]",69.86311456110549
"qs[2,7]",385.0318944406626
"qs[3,7]",89.01966595211859
"qs[4,7]",209.88803379009133
"qs[5,7]",39.23094759415338
"qs[6,7]",14.101141537331097
"qs[7,7]",690.2314838892561
"qs[8,7]",296.90584320899006
"qs[9,7]",197.58838589727927
"qs[10,7]",5136.801230838192
"qs[11,7]",817.5933986871307
"qs[12,7]",390.46159472665187
"qs[13,7]",253.75112902701238
"qs[14,7]",12002.688689794497
"qs[15,7]",1384.284642490636
"qs[1,8]",170.0442164562489
"qs[2,8]",351.1157128024826
"qs[3,8]",21.115245410123222
"qs[4,8]",297.66739949466995
"qs[5,8]",138.05640726784458
"qs[6,8]",49.601257537903074
"qs[7,8]",16.840630216673905
"qs[8,8]",18.509736984770825
"qs[9,8]",100.12222359366689
"qs[10,8]",2935.8771768082993
"qs[11,8]",552.5748369685042
"qs[12,8]",321.595037476201
"qs[13,8]",92.60189686041639
"qs[14,8]",11220.062495319018
"qs[15,8]",1274.6784230127619
"qs[1,9]",1.6024283129327486
"qs[2,9]",175.34626414287928
"qs[3,9]",13.023501120717338
"qs[4,9]",26.148720634508066
"qs[5,9]",12.155656176910162
"qs[6,9]",6.831051699039286
"qs[7,9]",80.45750931471144
"qs[8,9]",39.01314949263751
"qs[9,9]",61.807200300794605
"qs[10,9]",811.793328998013
"qs[11,9]",155.88134185265244
"qs[12,9]",44.01585514961206
"qs[13,9]",14.181693168228561
"qs[14,9]",3585.2332603469245
"qs[15,9]",221.63862422229474
"qs[1,10]",4.825918036177036
"qs[2,10]",415.3553100301132
"qs[3,10]",107.28203742944001
"qs[4,10]",200.0415401881128
"qs[5,10]",91.07256615042795
"qs[6,10]",59.36180163180054
"qs[7,10]",200.42076886127538
"qs[8,10]",145.92822324755764
"qs[9,10]",336.6303631896827
"qs[10,10]",10405.14410057397
"qs[11,10]",910.1191079858996
"qs[12,10]",439.59558558432855
"qs[13,10]",311.63968148246073
"qs[14,10]",44227.02908247278
"qs[15,10]",2068.5982633951126
"qs[1,11]",9.513273113163287
"qs[2,11]",257.7037507927656
"qs[3,11]",61.288029356615866
"qs[4,11]",133.1922761592625
"qs[5,11]",28.312384512094916
"qs[6,11]",7.985201432269358
"qs[7,11]",104.98144317350815
"qs[8,11]",39.686534592809416
"qs[9,11]",171.42204312209117
"qs[10,11]",2945.720130303278
"qs[11,11]",259.2079055554488
"qs[12,11]",101.14212294822678
"qs[13,11]",71.89910352595398
"qs[14,11]",7644.4428791119835
"qs[15,11]",772.2424984496029
"qs[1,12]",5.44725518554552
"qs[2,12]",268.4608026511735
"qs[3,12]",40.778369115263935
"qs[4,12]",67.08362054258326
"qs[5,12]",12.824158017587832
"qs[6,12]",0.2652916934403271
"qs[7,12]",60.28958437168007
"qs[8,12]",16.2490829160547
"qs[9,12]",94.66190411608319
"qs[10,12]",1676.8865320774114
"qs[11,12]",195.51460837146007
"qs[12,12]",61.42753456978992
"qs[13,12]",70.46762992656905
"qs[14,12]",3841.761215623558
"qs[15,12]",336.3210645154635
"qs[1,13]",3.7539850942250004
"qs[2,13]",433.300380028586
"qs[3,13]",77.12958901907778
"qs[4,13]",312.08850358115217
"qs[5,13]",80.88104289766059
"qs[6,13]",12.131431776251253
"qs[7,13]",60.09963919434886
"qs[8,13]",39.14077014562743
"qs[9,13]",222.7193806973157
"qs[10,13]",16094.121063908286
"qs[11,13]",672.6467097754442
"qs[12,13]",293.3000778503067
"qs[13,13]",466.2712971492534
"qs[14,13]",36944.567129875344
"qs[15,13]",2202.8890991057256
"qs[1,14]",2.051909063500294
"qs[2,14]",78.21674875112544
"qs[3,14]",4.936089314932121
"qs[4,14]",22.573405074998607
"qs[5,14]",2.5524707033434018
"qs[6,14]",4.354466336514503
"qs[7,14]",1.960636119336961
"qs[8,14]",1.57764226897611
"qs[9,14]",20.525771342015638
"qs[10,14]",286.4384694303589
"qs[11,14]",69.60546271694446
"qs[12,14]",68.52127712473451
"qs[13,14]",8.735085597555807
"qs[14,14]",557.0900331607127
"qs[15,14]",52.3788463204709
"qs[1,15]",6.016720320188771
"qs[2,15]",82.8969557235782
"qs[3,15]",10.141255478615147
"qs[4,15]",56.2363156587804
"qs[5,15]",9.71483292097151
"qs[6,15]",33.25135813212973
"qs[7,15]",205.93933643782796
"qs[8,15]",126.20381604719114
"qs[9,15]",98.09548808109032
"qs[10,15]",928.3482432498499
"qs[11,15]",271.9362461260094
"qs[12,15]",208.82931662105122
"qs[13,15]",28.907002212131825
"qs[14,15]",2721.2955123092815
"qs[15,15]",172.62349868480354
"qs[1,16]",5.487383811944281
"qs[2,16]",61.482050265711784
"qs[3,16]",20.40514883267806
"qs[4,16]",31.76518847953806
"qs[5,16]",3.1639362819102756
"qs[6,16]",0.05520532191333817
"qs[7,16]",66.9767220726635
"qs[8,16]",87.79443153624321
"qs[9,16]",20.115515837499682
"qs[10,16]",1094.3743178948635
"qs[11,16]",158.67764813976729
"qs[12,16]",72.05953260839831
"qs[13,16]",82.36358698005557
"qs[14,16]",2083.7593600093464
"qs[15,16]",230.69928018309466
"qs[1,17]",15.980270082789021
"qs[2,17]",321.1474979283693
"qs[3,17]",47.80010683429025
"qs[4,17]",98.72204446792267
"qs[5,17]",106.66991980162162
"qs[6,17]",2.65581802250808
"qs[7,17]",113.0318681985846
"qs[8,17]",21.12666994550766
"qs[9,17]",69.42651057216648
"qs[10,17]",1755.5823717455191
"qs[11,17]",54.58047710431574
"qs[12,17]",41.224937203936555
"qs[13,17]",47.81160454433285
"qs[14,17]",4461.223530255287
"qs[15,17]",465.2557891912706
"qs[1,18]",0.03367323152083772
"qs[2,18]",20.62634897498284
"qs[3,18]",6.335034280207845
"qs[4,18]",14.104029611458163
"qs[5,18]",2.001887988412414
"qs[6,18]",19.54786458758976
"qs[7,18]",0.030999060613262755
"qs[8,18]",0.7346431598949841
"qs[9,18]",93.83020713959351
"qs[10,18]",312.2814422018923
"qs[11,18]",47.28944973871658
"qs[12,18]",39.81190588247824
"qs[13,18]",7.699071611670097
"qs[14,18]",1086.3120081075554
"qs[15,18]",78.1203653751415
qtrs[1],0.5643472938002071
qtrs[2],305.9128809148797
qtrs[3],4.50434029496819
qtrs[4],5.087754706652188
qtrs[5],0.3752596208399268
qtrs[6],445.3347325884449
qtrs[7],46.53504404637056
qtrs[8],661.6679960141212
qtrs[9],1.7585144539703887
qtrs[10],11.90915243847886
qtrs[11],4.234802170936045
qtrs[12],0.6550947776522933
qtrs[13],59.94165013196819
qtrs[14],4.153955539130564
qtrs[15],2.450067750946914
qtrs[16],54.95107497820496
qtrs[17],22.889372830886373
qtrs[18],0.9356179146291753
ptrst,0.927620254649516
trst,1073.4588718866148
savh[1],853.4593537568182
savh[2],7963.638540232268
savh[3],1581.6549135810299
savh[4],1386.7434514658669
savh[5],111.53255212249547
savh[6],2284.3067567110415
savh[7],4535.709828223847
savh[8],2548.8177372393006
savh[9],322.84100007158423
savh[10],-192.03820188399956
savh[11],2041.5561592340055
savh[12],460.48027708512586
savh[13],2605.438396509437
savh[14],54.303408561884396
savh[15],1432.6844187568493
savh[16],339.999892597065
savh[17],1059.6532065657877
savh[18],241.1429227301145
savg[1],713.096168715803
savg[2],595.5998784337577
savg[3],1591.232631616765
savg[4],635.8835284313215
savg[5],-15.753129782725924
savg[6],57.638134442928695
savg[7],-1040.0230574623843
savg[8],-106.71690598306591
