scenario,year,region,sector,CO2_Mt
A,2050,South Africa,"Bovine cattle, sheep and goats, horses",1.4547790229840376
A,2050,South Africa,Animal products nec,9.202701734411367
A,2050,South Africa,Forestry,0.8575512221714262
A,2050,South Africa,Coal,0.05918676384934279
A,2050,South Africa,Oil,0.0009468883278465009
A,2050,South Africa,Gas,0.14317821061554967
A,2050,South Africa,Mine,31.127955538584327
A,2050,South Africa,Manufac,69.07811483020518
A,2050,South Africa,Petro,76.54161618144303
A,2050,South Africa,WatWaste,0.7899142461955175
A,2050,South Africa,OthServ,53.611682188122366
A,2050,South Africa,Transport,97.53791904857721
A,2050,South Africa,Power,306.8478207809288
A,2050,South Africa,Households,101.50963946845732
B,2030,Australia_Oceania,Rice,0.024279686663855864
B,2030,Australia_Oceania,Crops nec,5.40954520546395
B,2030,Australia_Oceania,"Bovine cattle, sheep and goats, horses",1.5325902471183352
B,2030,Australia_Oceania,Animal products nec,3.366842609481909
B,2030,Australia_Oceania,Forestry,3.0636668034816466
B,2030,Australia_Oceania,Coal,8.662712047438939
B,2030,Australia_Oceania,Oil,0.14299520873316693
B,2030,Australia_Oceania,Gas,3.7294437729541547
B,2030,Australia_Oceania,Mine,16.054652298513734
B,2030,Australia_Oceania,Manufac,28.099710774884898
B,2030,Australia_Oceania,Petro,18.08542895186941
B,2030,Australia_Oceania,WatWaste,0.27492314671150897
B,2030,Australia_Oceania,OthServ,15.31674869826568
B,2030,Australia_Oceania,Transport,106.95933282597018
B,2030,Australia_Oceania,Power,196.3625423634005
B,2030,Australia_Oceania,Households,57.58028646823924
B,2030,China,Rice,12.572243313886721
B,2030,China,Crops nec,74.77746482592515
B,2030,China,"Bovine cattle, sheep and goats, horses",3.9228802775768954
B,2030,China,Animal products nec,50.298272482835834
B,2030,China,Forestry,9.777870282532659
B,2030,China,Coal,64.92462991778558
B,2030,China,Oil,10.17405459115439
B,2030,China,Gas,30.568646883062463
B,2030,China,Mine,54.82932201308273
B,2030,China,Manufac,3171.6542146984643
B,2030,China,Petro,362.36876412239053
B,2030,China,WatWaste,0.6787109291438942
B,2030,China,OthServ,354.3964570784985
B,2030,China,Transport,1319.1014738493445
B,2030,China,Power,5526.7966184324705
B,2030,China,Households,1166.0225461721743
B,2030,Japan,Rice,1.2411080489355784
B,2030,Japan,Crops nec,5.534404806617969
B,2030,Japan,"Bovine cattle, sheep and goats, horses",0.13190558705131442
B,2030,Japan,Animal products nec,9.048841079610835
B,2030,Japan,Forestry,1.0634040700381955
B,2030,Japan,Coal,0.0017735849003334661
B,2030,Japan,Oil,0.002466034956101655
B,2030,Japan,Gas,0.3804607799676915
B,2030,Japan,Mine,1.5379294962789443
B,2030,Japan,Manufac,249.12969410368004
B,2030,Japan,Petro,54.736766318698855
B,2030,Japan,WatWaste,4.704452416385201
B,2030,Japan,OthServ,90.30699803100968
B,2030,Japan,Transport,188.45148193311843
B,2030,Japan,Power,640.4143222726402
B,2030,Japan,Households,157.64047141873323
B,2030,South Korea,Rice,0.5292907557373959
B,2030,South Korea,Crops nec,1.4387128129145628
B,2030,South Korea,"Bovine cattle, sheep and goats, horses",0.07999881410317408
B,2030,South Korea,Animal products nec,3.910818933453625
B,2030,South Korea,Forestry,0.1708151031358279
B,2030,South Korea,Coal,0.025151354232246573
B,2030,South Korea,Oil,0.07392197313499446
B,2030,South Korea,Gas,1.5714877242132315
B,2030,South Korea,Mine,0.6993439259419576
B,2030,South Korea,Manufac,57.86729108591538
B,2030,South Korea,Petro,73.7569222237205
B,2030,South Korea,WatWaste,0.6524202606458022
B,2030,South Korea,OthServ,35.22832598339494
B,2030,South Korea,Transport,120.38500757983311
B,2030,South Korea,Power,295.9333528529044
B,2030,South Korea,Households,82.82364582185943
B,2030,Rest of World,Rice,3.4561366047842804e-5
B,2030,Rest of World,Crops nec,0.33604970766030207
B,2030,Rest of World,"Bovine cattle, sheep and goats, horses",0.022894969678879846
B,2030,Rest of World,Animal products nec,0.10312292933442448
B,2030,Rest of World,Forestry,0.01074977863650809
B,2030,Rest of World,Coal,0.0415208089455989
B,2030,Rest of World,Oil,0.035737217707203915
B,2030,Rest of World,Gas,0.006132158039124851
B,2030,Rest of World,Mine,1.8761121514827888
B,2030,Rest of World,Manufac,12.8434647212174
B,2030,Rest of World,Petro,0.11411717515163096
B,2030,Rest of World,WatWaste,0.2580512395709975
B,2030,Rest of World,OthServ,8.389111554868277
B,2030,Rest of World,Transport,8.029538728090317
B,2030,Rest of World,Power,26.863919808825997
B,2030,Rest of World,Households,4.220631653377196
B,2030,Southeast Asia,Rice,4.42714568547434
B,2030,Southeast Asia,Crops nec,9.309133465373563
B,2030,Southeast Asia,"Bovine cattle, sheep and goats, horses",0.09140629406755232
B,2030,Southeast Asia,Animal products nec,18.6772307720848
B,2030,Southeast Asia,Forestry,4.474087878820807
B,2030,Southeast Asia,Coal,0.10639498272692265
B,2030,Southeast Asia,Oil,0.23920382284267497
B,2030,Southeast Asia,Gas,37.68530346495329
B,2030,Southeast Asia,Mine,19.717119653107364
B,2030,Southeast Asia,Manufac,286.3417312143487
B,2030,Southeast Asia,Petro,42.14252780260303
B,2030,Southeast Asia,WatWaste,1.905720417642356
B,2030,Southeast Asia,OthServ,84.25154164612587
B,2030,Southeast Asia,Transport,544.3906068665401
B,2030,Southeast Asia,Power,846.6681976735005
B,2030,Southeast Asia,Households,245.2596541032969
B,2030,"Central, Western and South Asia",Rice,3.0752540512455986
B,2030,"Central, Western and South Asia",Crops nec,28.76066452948904
B,2030,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",2.0106994907741393
B,2030,"Central, Western and South Asia",Animal products nec,11.188592586386331
B,2030,"Central, Western and South Asia",Forestry,1.0524223532379267
B,2030,"Central, Western and South Asia",Coal,7.519925377745472
B,2030,"Central, Western and South Asia",Oil,20.676805270974555
B,2030,"Central, Western and South Asia",Gas,61.26740733353907
B,2030,"Central, Western and South Asia",Mine,38.723209163249535
B,2030,"Central, Western and South Asia",Manufac,602.7803302909126
B,2030,"Central, Western and South Asia",Petro,159.9280781134301
B,2030,"Central, Western and South Asia",WatWaste,29.76766766956713
B,2030,"Central, Western and South Asia",OthServ,197.3562145455886
B,2030,"Central, Western and South Asia",Transport,734.6680702749959
B,2030,"Central, Western and South Asia",Power,1662.6550316649239
B,2030,"Central, Western and South Asia",Households,697.3162829780736
B,2030,India,Rice,25.946388917136673
B,2030,India,Crops nec,27.791626884457603
B,2030,India,"Bovine cattle, sheep and goats, horses",0.014347204463788479
B,2030,India,Animal products nec,1.4841894483092481
B,2030,India,Forestry,5.243574765972864
B,2030,India,Coal,0.36739832218452156
B,2030,India,Oil,0.006081380120993287
B,2030,India,Gas,1.5482488120139637
B,2030,India,Mine,16.040189128552782
B,2030,India,Manufac,578.7813295828394
B,2030,India,Petro,120.04115184173978
B,2030,India,WatWaste,14.508900084593483
B,2030,India,OthServ,103.2258546664412
B,2030,India,Transport,404.06746398864743
B,2030,India,Power,1819.8684962045063
B,2030,India,Households,325.3388407134336
B,2030,Canada,Rice,0.29969042033818294
B,2030,Canada,Crops nec,17.155000981023882
B,2030,Canada,"Bovine cattle, sheep and goats, horses",1.1801580392017303
B,2030,Canada,Animal products nec,5.123753632669971
B,2030,Canada,Forestry,7.352453684694153
B,2030,Canada,Coal,0.36241548992438566
B,2030,Canada,Oil,23.435606050980628
B,2030,Canada,Gas,79.57551206941457
B,2030,Canada,Mine,13.423130327841351
B,2030,Canada,Manufac,66.99420418736925
B,2030,Canada,Petro,23.22977254329436
B,2030,Canada,WatWaste,0.3515760556881288
B,2030,Canada,OthServ,68.05847160540353
B,2030,Canada,Transport,173.39806204907248
B,2030,Canada,Power,176.90012620491186
B,2030,Canada,Households,128.30142982538337
B,2030,United States,Rice,0.5979578558919104
B,2030,United States,Crops nec,39.98527119166166
B,2030,United States,"Bovine cattle, sheep and goats, horses",9.93001974778217
B,2030,United States,Animal products nec,17.092061537106506
B,2030,United States,Forestry,5.511164405681169
B,2030,United States,Coal,5.36252472780358
B,2030,United States,Oil,7.719488978171982
B,2030,United States,Gas,78.89474671866095
B,2030,United States,Mine,21.525444354670373
B,2030,United States,Manufac,410.72757690637616
B,2030,United States,Petro,208.6715802012512
B,2030,United States,WatWaste,6.851258462555661
B,2030,United States,OthServ,366.67988080955524
B,2030,United States,Transport,1531.9229875402586
B,2030,United States,Power,2006.3960491787022
B,2030,United States,Households,1221.7662406725956
B,2030,Rest of America,Rice,1.356338714817583
B,2030,Rest of America,Crops nec,22.969714548491037
B,2030,Rest of America,"Bovine cattle, sheep and goats, horses",3.2015416500321563
B,2030,Rest of America,Animal products nec,8.743708827190046
B,2030,Rest of America,Forestry,2.33814042797782
B,2030,Rest of America,Coal,0.05775837698882082
B,2030,Rest of America,Oil,7.094235998213021
B,2030,Rest of America,Gas,47.13884920123727
B,2030,Rest of America,Mine,34.8419333011304
B,2030,Rest of America,Manufac,198.78736586664937
B,2030,Rest of America,Petro,84.34361586690977
B,2030,Rest of America,WatWaste,3.2577739594212476
B,2030,Rest of America,OthServ,73.77928932006517
B,2030,Rest of America,Transport,437.49383177554984
B,2030,Rest of America,Power,473.4562751831978
B,2030,Rest of America,Households,275.70161746406956
B,2030,Brazil,Rice,0.7921424773992769
B,2030,Brazil,Crops nec,30.342235692421013
B,2030,Brazil,"Bovine cattle, sheep and goats, horses",4.003258865424697
B,2030,Brazil,Animal products nec,8.993558084367749
B,2030,Brazil,Forestry,1.7331994744175385
B,2030,Brazil,Coal,0.024218649273105804
B,2030,Brazil,Oil,7.539119007884659
B,2030,Brazil,Gas,10.89895083076332
B,2030,Brazil,Mine,16.79717873382741
B,2030,Brazil,Manufac,168.7881185788781
B,2030,Brazil,Petro,35.08780197977836
B,2030,Brazil,WatWaste,0.7072927268546781
B,2030,Brazil,OthServ,10.419804251544786
B,2030,Brazil,Transport,198.37191915840583
B,2030,Brazil,Power,162.34882964387958
B,2030,Brazil,Households,105.14218078177234
B,2030,"EU, UK and EFTA",Rice,0.3262759370297067
B,2030,"EU, UK and EFTA",Crops nec,30.07956355430088
B,2030,"EU, UK and EFTA","Bovine cattle, sheep and goats, horses",2.6079108177950867
B,2030,"EU, UK and EFTA",Animal products nec,15.736307224255341
B,2030,"EU, UK and EFTA",Forestry,3.7050380037676014
B,2030,"EU, UK and EFTA",Coal,0.2076952921167001
B,2030,"EU, UK and EFTA",Oil,1.0771551207709626
B,2030,"EU, UK and EFTA",Gas,8.022858698192152
B,2030,"EU, UK and EFTA",Mine,7.310547615548587
B,2030,"EU, UK and EFTA",Manufac,330.94789550515833
B,2030,"EU, UK and EFTA",Petro,101.39311132321141
B,2030,"EU, UK and EFTA",WatWaste,3.3894556540108
B,2030,"EU, UK and EFTA",OthServ,192.04142922015905
B,2030,"EU, UK and EFTA",Transport,827.6655945901757
B,2030,"EU, UK and EFTA",Power,460.04342731621813
B,2030,"EU, UK and EFTA",Households,646.3453609070857
B,2030,Eastern Europe,Rice,0.25767314050062573
B,2030,Eastern Europe,Crops nec,11.406117503179185
B,2030,Eastern Europe,"Bovine cattle, sheep and goats, horses",0.4286872536873133
B,2030,Eastern Europe,Animal products nec,3.6727358223038484
B,2030,Eastern Europe,Forestry,0.4279280907338909
B,2030,Eastern Europe,Coal,0.2647288255592958
B,2030,Eastern Europe,Oil,0.12892978784142592
B,2030,Eastern Europe,Gas,2.531774500463121
B,2030,Eastern Europe,Mine,2.9487128992031284
B,2030,Eastern Europe,Manufac,62.2327803637146
B,2030,Eastern Europe,Petro,9.9633675221493
B,2030,Eastern Europe,WatWaste,0.4973806946533216
B,2030,Eastern Europe,OthServ,9.068994949359453
B,2030,Eastern Europe,Transport,67.40667379870781
B,2030,Eastern Europe,Power,242.88962900743928
B,2030,Eastern Europe,Households,59.08365713943378
B,2030,Russia,Rice,0.7254769800078225
B,2030,Russia,Crops nec,13.387797782302602
B,2030,Russia,"Bovine cattle, sheep and goats, horses",0.24260246937862306
B,2030,Russia,Animal products nec,5.320744258287173
B,2030,Russia,Forestry,4.238928734422893
B,2030,Russia,Coal,9.823851622495496
B,2030,Russia,Oil,2.4732508401932205
B,2030,Russia,Gas,30.858420264440163
B,2030,Russia,Mine,13.236094177780508
B,2030,Russia,Manufac,308.07373511237824
B,2030,Russia,Petro,36.81658233752912
B,2030,Russia,WatWaste,2.230084272059894
B,2030,Russia,OthServ,43.37590613289603
B,2030,Russia,Transport,262.2488584531475
B,2030,Russia,Power,1162.293084389041
B,2030,Russia,Households,290.8220228605849
B,2030,North Africa,Rice,0.42159270892884737
B,2030,North Africa,Crops nec,6.714527118630689
B,2030,North Africa,"Bovine cattle, sheep and goats, horses",0.3808274345223846
B,2030,North Africa,Animal products nec,3.1274754229154818
B,2030,North Africa,Forestry,0.4428847336431223
B,2030,North Africa,Coal,0.2808761841842067
B,2030,North Africa,Oil,1.2812575940280237
B,2030,North Africa,Gas,15.536792336572814
B,2030,North Africa,Mine,9.051540757031264
B,2030,North Africa,Manufac,89.35104549012902
B,2030,North Africa,Petro,19.652287927587768
B,2030,North Africa,WatWaste,0.6701720173918891
B,2030,North Africa,OthServ,29.32547118271884
B,2030,North Africa,Transport,209.77376574315127
B,2030,North Africa,Power,292.61972560194664
B,2030,North Africa,Households,148.01134562838843
B,2030,Sub Saharan,Rice,0.031418437641997386
B,2030,Sub Saharan,Crops nec,2.4126816218512346
B,2030,Sub Saharan,"Bovine cattle, sheep and goats, horses",0.2707521053680072
B,2030,Sub Saharan,Animal products nec,3.0033488077248918
B,2030,Sub Saharan,Forestry,1.1571256380659336
B,2030,Sub Saharan,Coal,0.11649873767627024
B,2030,Sub Saharan,Oil,0.7361835540993229
B,2030,Sub Saharan,Gas,5.836295407806367
B,2030,Sub Saharan,Mine,10.839482383805079
B,2030,Sub Saharan,Manufac,51.17151015818426
B,2030,Sub Saharan,Petro,9.168908019864533
B,2030,Sub Saharan,WatWaste,1.3342988807208018
B,2030,Sub Saharan,OthServ,29.897474383769456
B,2030,Sub Saharan,Transport,187.33554071750612
B,2030,Sub Saharan,Power,125.9979767678259
B,2030,Sub Saharan,Households,97.21661355096316
B,2030,South Africa,Rice,0.005082598450930271
B,2030,South Africa,Crops nec,3.6650962361792656
B,2030,South Africa,"Bovine cattle, sheep and goats, horses",0.46947405268711434
B,2030,South Africa,Animal products nec,4.209065999482471
B,2030,South Africa,Forestry,0.35771684622465544
B,2030,South Africa,Coal,0.027356943687529677
B,2030,South Africa,Oil,0.0005762395750536339
B,2030,South Africa,Gas,0.07484732322102629
B,2030,South Africa,Mine,9.403425861170927
B,2030,South Africa,Manufac,49.64761168980212
B,2030,South Africa,Petro,63.158348622790776
B,2030,South Africa,WatWaste,0.29164444617708424
B,2030,South Africa,OthServ,27.2718606415277
B,2030,South Africa,Transport,46.48512203661408
B,2030,South Africa,Power,210.77867097647712
B,2030,South Africa,Households,48.82347364894832
B,2050,Australia_Oceania,Rice,0.057934551381010356
B,2050,Australia_Oceania,Crops nec,15.036718427599787
B,2050,Australia_Oceania,"Bovine cattle, sheep and goats, horses",4.1163906834755135
B,2050,Australia_Oceania,Animal products nec,8.15873385900941
B,2050,Australia_Oceania,Forestry,4.457506161484322
B,2050,Australia_Oceania,Coal,7.581127152852526
B,2050,Australia_Oceania,Oil,0.14916539099373471
B,2050,Australia_Oceania,Gas,3.1656347527841624
B,2050,Australia_Oceania,Mine,36.843634795903284
B,2050,Australia_Oceania,Manufac,40.93718093526826
B,2050,Australia_Oceania,Petro,25.80219215015928
B,2050,Australia_Oceania,WatWaste,0.6560620399848188
B,2050,Australia_Oceania,OthServ,37.92206116952499
B,2050,Australia_Oceania,Transport,183.69231894360485
B,2050,Australia_Oceania,Power,271.50877996345577
B,2050,Australia_Oceania,Households,128.80740852330732
B,2050,China,Rice,18.238096939565583
B,2050,China,Crops nec,99.07432323521711
B,2050,China,"Bovine cattle, sheep and goats, horses",5.735931075267858
B,2050,China,Animal products nec,69.64793633608005
B,2050,China,Forestry,13.829553291169267
B,2050,China,Coal,28.62796938263255
B,2050,China,Oil,5.699913236858585
B,2050,China,Gas,36.50721268680062
B,2050,China,Mine,69.20992532694737
B,2050,China,Manufac,2430.375284395899
B,2050,China,Petro,526.9214804515987
B,2050,China,WatWaste,0.5591895679179775
B,2050,China,OthServ,315.467952206375
B,2050,China,Transport,1413.9494055497853
B,2050,China,Power,4424.015170819749
B,2050,China,Households,1944.9544485357255
B,2050,Japan,Rice,2.883345767519081
B,2050,Japan,Crops nec,14.718692308594386
B,2050,Japan,"Bovine cattle, sheep and goats, horses",0.3830051984682049
B,2050,Japan,Animal products nec,19.871424228350097
B,2050,Japan,Forestry,2.2129219739151513
B,2050,Japan,Coal,0.0021909950609391095
B,2050,Japan,Oil,0.004135551474743764
B,2050,Japan,Gas,0.2838623100707086
B,2050,Japan,Mine,4.6243916172886275
B,2050,Japan,Manufac,497.277213584217
B,2050,Japan,Petro,122.42069060326443
B,2050,Japan,WatWaste,11.938463325978692
B,2050,Japan,OthServ,215.17903758466366
B,2050,Japan,Transport,297.4344230434321
B,2050,Japan,Power,740.0694965286552
B,2050,Japan,Households,277.6928065369292
B,2050,South Korea,Rice,1.7265782075283087
B,2050,South Korea,Crops nec,2.959328876336219
B,2050,South Korea,"Bovine cattle, sheep and goats, horses",0.26813759406367554
B,2050,South Korea,Animal products nec,10.47336307003093
B,2050,South Korea,Forestry,0.3869394643652054
B,2050,South Korea,Coal,0.027693691909005357
B,2050,South Korea,Oil,0.07671770410451266
B,2050,South Korea,Gas,3.451925263005923
B,2050,South Korea,Mine,1.7229256329162794
B,2050,South Korea,Manufac,92.48514156291225
B,2050,South Korea,Petro,154.1267045497353
B,2050,South Korea,WatWaste,1.2192070936519048
B,2050,South Korea,OthServ,76.59069843161242
B,2050,South Korea,Transport,152.5950697915588
B,2050,South Korea,Power,358.1246786587885
B,2050,South Korea,Households,148.8334778337165
B,2050,Rest of World,Rice,9.366224439329048e-5
B,2050,Rest of World,Crops nec,0.7975976684206184
B,2050,Rest of World,"Bovine cattle, sheep and goats, horses",0.0387624118354653
B,2050,Rest of World,Animal products nec,0.22660559726974747
B,2050,Rest of World,Forestry,0.024152182739196205
B,2050,Rest of World,Coal,0.03506215076603552
B,2050,Rest of World,Oil,0.03490114125489188
B,2050,Rest of World,Gas,0.008275761093977999
B,2050,Rest of World,Mine,3.558162128009936
B,2050,Rest of World,Manufac,20.611835120486944
B,2050,Rest of World,Petro,0.25468591896299303
B,2050,Rest of World,WatWaste,0.4479522234999187
B,2050,Rest of World,OthServ,14.53259224445944
B,2050,Rest of World,Transport,13.030009778586384
B,2050,Rest of World,Power,38.558678172615856
B,2050,Rest of World,Households,7.068479993428721
B,2050,Southeast Asia,Rice,6.982424165626692
B,2050,Southeast Asia,Crops nec,12.731696482828013
B,2050,Southeast Asia,"Bovine cattle, sheep and goats, horses",0.09116637355028002
B,2050,Southeast Asia,Animal products nec,23.602963635930994
B,2050,Southeast Asia,Forestry,5.649830702514791
B,2050,Southeast Asia,Coal,0.05341055861354773
B,2050,Southeast Asia,Oil,0.14676615575796834
B,2050,Southeast Asia,Gas,20.92273519919428
B,2050,Southeast Asia,Mine,26.7192875421517
B,2050,Southeast Asia,Manufac,159.57080337906706
B,2050,Southeast Asia,Petro,73.92601659886842
B,2050,Southeast Asia,WatWaste,1.6487577082810319
B,2050,Southeast Asia,OthServ,88.46303889980172
B,2050,Southeast Asia,Transport,834.7905328621337
B,2050,Southeast Asia,Power,873.0060079282862
B,2050,Southeast Asia,Households,420.86128508173056
B,2050,"Central, Western and South Asia",Rice,9.511288048492025
B,2050,"Central, Western and South Asia",Crops nec,59.31123071306015
B,2050,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",3.4519292421146823
B,2050,"Central, Western and South Asia",Animal products nec,23.33839598913957
B,2050,"Central, Western and South Asia",Forestry,1.9199411964014603
B,2050,"Central, Western and South Asia",Coal,5.890357833080623
B,2050,"Central, Western and South Asia",Oil,18.971519742484915
B,2050,"Central, Western and South Asia",Gas,54.07174771905012
B,2050,"Central, Western and South Asia",Mine,75.13572651842355
B,2050,"Central, Western and South Asia",Manufac,743.4619944861029
B,2050,"Central, Western and South Asia",Petro,312.18072792227485
B,2050,"Central, Western and South Asia",WatWaste,36.62472169977156
B,2050,"Central, Western and South Asia",OthServ,311.9590393709789
B,2050,"Central, Western and South Asia",Transport,1245.7324142637979
B,2050,"Central, Western and South Asia",Power,2401.9864204678756
B,2050,"Central, Western and South Asia",Households,1190.5671462638973
B,2050,India,Rice,33.98242934011668
B,2050,India,Crops nec,23.892623871923252
B,2050,India,"Bovine cattle, sheep and goats, horses",0.01437839410871943
B,2050,India,Animal products nec,1.286575184153008
B,2050,India,Forestry,4.406606090626723
B,2050,India,Coal,0.08327247016965666
B,2050,India,Oil,0.0014512798815100206
B,2050,India,Gas,0.37133099333366987
B,2050,India,Mine,13.8512577366918
B,2050,India,Manufac,165.03836291050177
B,2050,India,Petro,167.24783682892618
B,2050,India,WatWaste,5.780866779156924
B,2050,India,OthServ,35.83242998733943
B,2050,India,Transport,394.2324965056657
B,2050,India,Power,1412.1947314111121
B,2050,India,Households,686.2920625123088
B,2050,Canada,Rice,0.5391662391507902
B,2050,Canada,Crops nec,61.18894388050674
B,2050,Canada,"Bovine cattle, sheep and goats, horses",2.598622453138517
B,2050,Canada,Animal products nec,11.173030747625463
B,2050,Canada,Forestry,13.736304738730208
B,2050,Canada,Coal,0.2933197477050258
B,2050,Canada,Oil,27.613104127679765
B,2050,Canada,Gas,77.19276524504187
B,2050,Canada,Mine,24.872636687668873
B,2050,Canada,Manufac,80.66972419606867
B,2050,Canada,Petro,40.48927912297508
B,2050,Canada,WatWaste,0.5204755834435573
B,2050,Canada,OthServ,105.30152834584901
B,2050,Canada,Transport,256.1683791098999
B,2050,Canada,Power,220.2491943057433
B,2050,Canada,Households,226.52164437466763
B,2050,United States,Rice,1.32244583527364
B,2050,United States,Crops nec,90.26420197587379
B,2050,United States,"Bovine cattle, sheep and goats, horses",21.08862877712399
B,2050,United States,Animal products nec,40.08756627668417
B,2050,United States,Forestry,11.61274922743833
B,2050,United States,Coal,8.330474178758868
B,2050,United States,Oil,11.535798556678046
B,2050,United States,Gas,79.44644649976972
B,2050,United States,Mine,36.27681304295142
B,2050,United States,Manufac,460.917218757336
B,2050,United States,Petro,382.65203984504643
B,2050,United States,WatWaste,9.020115883366516
B,2050,United States,OthServ,578.8368526014656
B,2050,United States,Transport,2264.680167092974
B,2050,United States,Power,2318.8298274852127
B,2050,United States,Households,1988.7294644870922
B,2050,Rest of America,Rice,2.9743968277404305
B,2050,Rest of America,Crops nec,45.46533774869512
B,2050,Rest of America,"Bovine cattle, sheep and goats, horses",6.81609418250279
B,2050,Rest of America,Animal products nec,18.966378792218777
B,2050,Rest of America,Forestry,4.453085820767822
B,2050,Rest of America,Coal,0.05488132515402909
B,2050,Rest of America,Oil,9.001373004434933
B,2050,Rest of America,Gas,45.37499479176496
B,2050,Rest of America,Mine,75.7999252014665
B,2050,Rest of America,Manufac,271.4593610557722
B,2050,Rest of America,Petro,165.68768647100754
B,2050,Rest of America,WatWaste,6.291226704679078
B,2050,Rest of America,OthServ,153.841778660273
B,2050,Rest of America,Transport,809.3885858954138
B,2050,Rest of America,Power,717.1568601943895
B,2050,Rest of America,Households,545.2367316259316
B,2050,Brazil,Rice,2.0310284646614876
B,2050,Brazil,Crops nec,85.00326410319369
B,2050,Brazil,"Bovine cattle, sheep and goats, horses",10.167866985826894
B,2050,Brazil,Animal products nec,23.183149202973123
B,2050,Brazil,Forestry,4.232312182355313
B,2050,Brazil,Coal,0.043499988401254214
B,2050,Brazil,Oil,12.795356906129594
B,2050,Brazil,Gas,11.436554820032313
B,2050,Brazil,Mine,38.45201434592886
B,2050,Brazil,Manufac,317.0802300577628
B,2050,Brazil,Petro,88.02838002220732
B,2050,Brazil,WatWaste,1.841164338336437
B,2050,Brazil,OthServ,32.04655209804548
B,2050,Brazil,Transport,389.24576080900977
B,2050,Brazil,Power,276.7519833494414
B,2050,Brazil,Households,246.7194492177167
B,2050,"EU, UK and EFTA",Rice,0.7132283218088068
B,2050,"EU, UK and EFTA",Crops nec,67.658824030091
B,2050,"EU, UK and EFTA","Bovine cattle, sheep and goats, horses",6.464266980846743
B,2050,"EU, UK and EFTA",Animal products nec,35.644108499419424
B,2050,"EU, UK and EFTA",Forestry,6.979638865034093
B,2050,"EU, UK and EFTA",Coal,0.2840840052679722
B,2050,"EU, UK and EFTA",Oil,1.3433527511422514
B,2050,"EU, UK and EFTA",Gas,9.690641128647327
B,2050,"EU, UK and EFTA",Mine,17.385423317128154
B,2050,"EU, UK and EFTA",Manufac,594.4051118909456
B,2050,"EU, UK and EFTA",Petro,175.63969134292554
B,2050,"EU, UK and EFTA",WatWaste,7.181774918268539
B,2050,"EU, UK and EFTA",OthServ,374.0235195879028
B,2050,"EU, UK and EFTA",Transport,1118.7826072450932
B,2050,"EU, UK and EFTA",Power,652.1685350722603
B,2050,"EU, UK and EFTA",Households,1032.2295473782583
B,2050,Eastern Europe,Rice,0.6401953723309605
B,2050,Eastern Europe,Crops nec,35.74259196206088
B,2050,Eastern Europe,"Bovine cattle, sheep and goats, horses",1.2697477797863337
B,2050,Eastern Europe,Animal products nec,9.91531831192697
B,2050,Eastern Europe,Forestry,0.945967697029876
B,2050,Eastern Europe,Coal,0.5395075543506386
B,2050,Eastern Europe,Oil,0.21174667155376609
B,2050,Eastern Europe,Gas,2.5698406738284887
B,2050,Eastern Europe,Mine,7.660396401780297
B,2050,Eastern Europe,Manufac,119.3073708584891
B,2050,Eastern Europe,Petro,25.685110197891795
B,2050,Eastern Europe,WatWaste,1.0130597364702898
B,2050,Eastern Europe,OthServ,21.20224839862283
B,2050,Eastern Europe,Transport,98.71384344934243
B,2050,Eastern Europe,Power,332.48966781364675
B,2050,Eastern Europe,Households,120.99978061647238
B,2050,Russia,Rice,1.7595502099705627
B,2050,Russia,Crops nec,34.82118361002849
B,2050,Russia,"Bovine cattle, sheep and goats, horses",0.477165927577858
B,2050,Russia,Animal products nec,12.634644890952723
B,2050,Russia,Forestry,8.044137351590102
B,2050,Russia,Coal,12.284957059805397
B,2050,Russia,Oil,3.2596437666038063
B,2050,Russia,Gas,30.342606287838485
B,2050,Russia,Mine,25.008916388636997
B,2050,Russia,Manufac,476.2629316256023
B,2050,Russia,Petro,74.4055353863193
B,2050,Russia,WatWaste,3.300420407946957
B,2050,Russia,OthServ,70.70959798085947
B,2050,Russia,Transport,336.15867026905255
B,2050,Russia,Power,1317.8528236263985
B,2050,Russia,Households,419.18212890105525
B,2050,North Africa,Rice,0.9846847489622815
B,2050,North Africa,Crops nec,9.917402387277376
B,2050,North Africa,"Bovine cattle, sheep and goats, horses",0.49720740624322307
B,2050,North Africa,Animal products nec,4.966074763677864
B,2050,North Africa,Forestry,0.4874183930230806
B,2050,North Africa,Coal,0.22652419007452781
B,2050,North Africa,Oil,1.1113428568708605
B,2050,North Africa,Gas,11.337789686122584
B,2050,North Africa,Mine,15.203222430630019
B,2050,North Africa,Manufac,90.17383189762398
B,2050,North Africa,Petro,34.57677886031381
B,2050,North Africa,WatWaste,1.0012082907112136
B,2050,North Africa,OthServ,37.277285100416506
B,2050,North Africa,Transport,351.2371507054849
B,2050,North Africa,Power,384.40498837740023
B,2050,North Africa,Households,247.19776530972948
B,2050,Sub Saharan,Rice,0.07515130930959549
B,2050,Sub Saharan,Crops nec,4.332714856251934
B,2050,Sub Saharan,"Bovine cattle, sheep and goats, horses",0.6549555332143726
B,2050,Sub Saharan,Animal products nec,5.7471330002560155
B,2050,Sub Saharan,Forestry,2.5841713154433057
B,2050,Sub Saharan,Coal,0.08028713586970565
