scenario,year,region,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe
A,2020,Rest of America,Oil,0.001012432893290818,1.2658202219905912,152.9266519720802,2.0633228098285934,1.266832654883882
A,2020,Rest of America,Gas,15.29807187789526,53.11011462379931,58.50429219515165,62.354245660532236,68.40818650169457
A,2020,Rest of America,Oil_pct,68.30332249810505,170.7702158811783,38.93043344664845,30.071643757269484,239.07353837928335
A,2020,Rest of America,Electricity,24.8854655982741,57.26016465271689,1.0004621033351904,2.668084856327801,82.14563025099099
A,2020,Brazil,Coal,0.015350585692665114,4.22348923269966,9.590339989490737,3.5098617428143815,4.238839818392325
A,2020,Brazil,Oil,0.0001851411111413935,0.008933127281376785,89.25959255946847,0.015189191806565703,0.009118268392518178
A,2020,Brazil,Gas,0.5942962500837855,12.638790816060279,11.113136762346866,12.726331902860167,13.233087066144064
A,2020,Brazil,Oil_pct,29.359371627878733,91.38931921268133,26.391555346422187,6.989814341066406,120.74869084056006
A,2020,Brazil,Electricity,14.18772867890164,36.104103184319875,1.540945394339779,1.5988249609688647,50.29183186322152
A,2020,"EU, UK and EFTA",Coal,9.812162900805244,7.039303650859106,60.300324073306435,109.65129091041952,16.851466551664352
A,2020,"EU, UK and EFTA",Oil,0.04423620710064731,0.08996885464171962,584.9290968599138,2.140145447008212,0.13420506174236693
A,2020,"EU, UK and EFTA",Gas,106.52938949543794,137.97383483963554,36.69937183303351,120.88911609949747,244.50322433507347
A,2020,"EU, UK and EFTA",Oil_pct,139.41626525601097,511.2868406373758,174.62438440910972,23.426752512345974,650.7031058933868
A,2020,"EU, UK and EFTA",Electricity,107.91635019493538,224.92994062986688,9.074323978629076,20.187302302763303,332.8462908248023
A,2020,Eastern Europe,Coal,0.9158454311887806,2.8888796282655425,11.45323045583712,27.822443057547034,3.804725059454323
A,2020,Eastern Europe,Oil,0.007689999980332023,0.03638678870910857,25.26966628408354,0.011800764158635938,0.044076788689440594
A,2020,Eastern Europe,Gas,11.48834312381227,12.246263202851598,2.632928903511705,23.179318012072553,23.734606326663865
A,2020,Eastern Europe,Oil_pct,6.726109191150307,30.082932230838576,10.95620319241106,3.8091240791020464,36.80904142198888
A,2020,Eastern Europe,Electricity,13.514700124711354,24.02369592130588,1.6913954982040988,2.5454996355966117,37.53839604601723
