scenario,year,region,sector,real_output,labor_demand,capital_demand
A,2017,Russia,WatWaste,18.782456511417568,3.8383941397374124,3.0032983157406132
A,2017,Russia,OthServ,1591.8006355080067,333.4810732078198,557.0765552577246
A,2017,Russia,Transport,104.19768001873871,13.694308006996161,23.779968622676254
A,2017,North Africa,Rice,1.9710824771018203,0.44813177050005826,0.2340796420807957
A,2017,North Africa,Crops nec,42.97356175452206,13.260705079131887,7.696605880785367
A,2017,North Africa,"Bovine cattle, sheep and goats, horses",14.666419632170143,2.8572888587692487,1.709195771547188
A,2017,North Africa,Animal products nec,18.958404700151444,3.485913025327892,2.0965429012450767
A,2017,North Africa,Forestry,1.9052071640603716,0.34582067794360105,0.7858976818466219
A,2017,North Africa,Coal,0.036902010881134366,0.00222096910556641,0.0034382375454062855
A,2017,North Africa,Oil,45.31402819502557,0.7474132104018674,24.293088488350527
A,2017,North Africa,Gas,56.531167168021945,2.8732325913369503,29.482860277895934
A,2017,North Africa,Mine,8.06236051881539,1.695659790260046,1.9717811641588787
A,2017,North Africa,Manufac,331.18798290799737,45.603022150897075,59.724319937792465
A,2017,North Africa,Petro,40.67119694961352,1.3153530370967639,7.3363573709369705
A,2017,North Africa,Power,40.5435912865118,2.9708029019495514,15.700789441471247
A,2017,North Africa,WatWaste,20.965541799792344,4.252078300095858,2.521448696249603
A,2017,North Africa,OthServ,477.57678463440914,140.3876325594764,153.06642376712873
A,2017,North Africa,Transport,48.77458359241185,12.1134913472123,13.281505673769242
A,2017,Sub Saharan,Rice,8.953915076971757,2.132738632273459,2.3699084489715876
A,2017,Sub Saharan,Crops nec,219.2826218079584,51.589939379104464,51.83079413030833
A,2017,Sub Saharan,"Bovine cattle, sheep and goats, horses",24.50514420510991,5.016592689276555,5.517246709224078
A,2017,Sub Saharan,Animal products nec,61.341070909903564,13.336849980253858,12.873453737794845
A,2017,Sub Saharan,Forestry,40.27419467114744,13.388146639154765,13.13388992238823
A,2017,Sub Saharan,Coal,2.027422655225618,0.5192205589715809,0.1677391592525777
A,2017,Sub Saharan,Oil,86.75786781619666,1.5708316657523829,40.591203910526346
