year,target,target_name,iso3,country_name,excluded_target_receiver,TIC,X,B,Q_global,Q_cf,Q_ratio,beta_B,p_beta_B,B_fitted,B_cf,B_deployment_gap,B_cf_fitted,B_fitted_gap,X_cf,equipment_gap_inclusive,equipment_gap_target_origin,equipment_gap_other_origins,TIC_cf,total_deployment_gap,deployment_gap_pct_of_TIC,balance_gap_pct_of_TIC,cf_Q_below_balance_fit_range,annual_cost_interpolated,tfp_start_year,technology,region,alpha,cost_actual,cost_cf,annual_cost_reduction_actual,tfp_growth_factor_actual,tfp_growth_rate_actual,tfp_raw_actual,annual_cost_reduction_cf,tfp_growth_factor_cf,tfp_growth_rate_cf,tfp_raw_cf,tfp_actual,tfp_cf,tfp_multiplier,capacity_weight_MW,B_cf_fixed,TIC_cf_equipment_only,scenario_scope
2012,CHN,中国,BRA,Brazil,False,3123.6355683535644,1524.7385634438033,1598.8970049097638,261.36127,217.82684,0.8334319771249964,,,,,,,,1576.8734125412511,52.13484909744773,16.273699740326308,35.86114935712143,,52.13484909744773,1.6690439059421844,,,False,2010,wind,Brazil,1.0,3123.6355683535644,3175.7704174510122,-0.015465679458602999,0.9847698649285237,-0.015230135071476303,0.9944314718733491,-0.01364565516858307,0.9865380420672609,-0.013461957932739077,0.9814977964061011,0.6614063589815253,0.6528040415358334,0.9869938996973988,1900.69,1598.8970049097638,3175.7704174510122,"Equipment-price channel only; balance, shares and tariffs fixed"
2013,CHN,中国,BRA,Brazil,False,3115.40619138378,1590.7092704466477,1524.696920937131,292.27612,233.77103,0.7998293873615128,,,,,,,,1681.8803841604397,91.1711137137918,0.1270375312527391,91.04407618253906,,91.1711137137918,2.9264599257054207,,,False,2010,wind,Brazil,1.0,3115.40619138378,3206.577305097568,0.002634550923020118,1.0026415101159343,0.0026415101159342758,0.997058272665906,-0.009700602876477005,0.9903925947465599,-0.00960740525344006,0.9720681493206693,0.6631534705695182,0.6465322885577152,0.9749361456292632,2251.26,1524.696920937131,3206.577305097568,"Equipment-price channel only; balance, shares and tariffs fixed"
2014,CHN,中国,BRA,Brazil,False,2646.2331709806367,1483.250889237711,1162.9822817429254,340.63979000000006,262.1077000000001,0.7694570854450093,,,,,,,,1577.1144688213008,93.86357958358992,0.1428497627160377,93.72072982087388,,93.86357958358992,3.5470638269115997,,,False,2010,wind,Brazil,1.0,2646.2331709806367,2740.0967505642266,0.15059770430601516,1.1772984427631816,0.17729844276318163,1.1738351517537189,0.14547616045051115,1.170242366236625,0.17024236623662503,1.137555331204277,0.7807295482144933,0.756599475210161,0.9690929169268448,5029.54,1162.9822817429254,2740.0967505642266,"Equipment-price channel only; balance, shares and tariffs fixed"
2015,CHN,中国,BRA,Brazil,False,2296.0447521059177,1272.7341614654622,1023.310590640456,404.24651,291.65342,0.7214741816818653,,,,,,,,1294.3987610647512,21.66459959928894,0.1553253773662866,21.509274221922656,,21.66459959928894,0.9435617306421532,,,False,2010,wind,Brazil,1.0,2296.0447521059177,2317.7093517052062,0.13233467961742262,1.1525181155783346,0.1525181155783346,1.3528662770988045,0.15415054186391208,1.1822434717917747,0.1822434717917747,1.3448673641181865,0.8998049476844923,0.8944847903282955,0.9940874326487231,7682.37,1023.310590640456,2317.7093517052062,"Equipment-price channel only; balance, shares and tariffs fixed"
2016,CHN,中国,BRA,Brazil,False,2406.8480453672005,1290.7025722228504,1116.1454731443496,452.48745,323.39116,0.7146964186520532,,,,,,,,1380.738364016575,90.03579179372427,1.6977888986534946,88.33800289507077,,90.03579179372427,3.740817454887892,,,False,2010,wind,Brazil,1.0,2406.8480453672005,2496.8838371609254,-0.04825833344914332,0.9539633200049494,-0.04603667999505057,1.2905848052239115,-0.0773067103189169,0.9282407604274259,-0.07175923957257413,1.2483607047430934,0.8583809152499782,0.8302972419651037,0.9672829710144523,10322.33,1116.1454731443496,2496.8838371609254,"Equipment-price channel only; balance, shares and tariffs fixed"
2017,CHN,中国,BRA,Brazil,False,2065.9924280499185,1250.1597626852506,815.832665364667,495.6822,352.06402,0.710261574855825,,,,,,,,1356.637771980521,106.47800929527044,5.199155104335643,101.27885419093478,,106.47800929527044,5.153843153034914,,,False,2010,wind,Brazil,1.0,2065.9924280499185,2172.4704373451877,0.14161908475002183,1.1649839625206246,0.16498396252062464,1.503510600358661,0.12992730978811207,1.1493292586352424,0.14932925863524238,1.4347774832917481,1.0,0.9542849135546391,0.9542849135546391,12451.02,815.832665364667,2172.4704373451877,"Equipment-price channel only; balance, shares and tariffs fixed"
2018,CHN,中国,BRA,Brazil,False,2097.030868371902,1236.9917198875578,860.0391484843453,539.4404499999999,377.3626299999999,0.6995445558448573,,,,,,,,1350.7388816724304,113.7471617848726,0.6561034838343617,113.09105830103825,,113.7471617848726,5.424200640078505,,,False,2010,wind,Brazil,1.0,2097.030868371902,2210.778030156775,-0.015023501490409874,0.9851988634072509,-0.014801136592749065,1.4812569345941062,-0.017633194060122648,0.9826723477938349,-0.017327652206165056,1.409916158068032,0.9851988634072509,0.937749396466974,0.9518376759224266,14514.01,860.0391484843453,2210.778030156775,"Equipment-price channel only; balance, shares and tariffs fixed"
2019,CHN,中国,BRA,Brazil,False,1855.5912291160714,1196.4462208837658,659.1450082323063,594.24654,408.62445,0.6876345464291639,,,,,,,,1325.534899821722,129.088678937956,3.582603123312321,125.50607581464368,,129.088678937956,6.956741167581859,,,False,2010,wind,Brazil,1.0,1855.5912291160714,1984.6799080540286,0.11513404160964036,1.1301146693665085,0.1301146693665085,1.6739901908856663,0.10227083814774152,1.113921706560951,0.11392170656095102,1.5705362129030016,1.1133876877797453,1.0445794080389934,0.9381991731218391,15456.63,659.1450082323063,1984.6799080540286,"Equipment-price channel only; balance, shares and tariffs fixed"
2020,CHN,中国,BRA,Brazil,False,1704.8931222006674,1057.7805470291376,647.1125751715304,698.33524,443.39315,0.6349287915070704,,,,,,,,1169.3757442344947,111.5951972053571,7.823819484184786,103.77137772117231,,111.5951972053571,6.545583166017501,,,False,2010,wind,Brazil,1.0,1704.8931222006674,1816.4883194060246,0.0812129872952625,1.08839152727702,0.08839152727701993,1.8219567405048005,0.0847449444948104,1.0925916158398425,0.09259161583984254,1.7159546985906775,1.211801725954027,1.14129870330235,0.9418196713689516,17216.55,647.1125751715304,1816.4883194060246,"Equipment-price channel only; balance, shares and tariffs fixed"
2021,CHN,中国,BRA,Brazil,False,1306.2151398148949,612.8619567508699,693.3531830640252,769.27527,484.78318,0.6301816773597831,,,,,,,,723.2210331297715,110.35907637890163,108.94812232103328,1.4109540578683806,,110.35907637890163,8.448767206491016,,,False,2010,wind,Brazil,1.0,1306.2151398148949,1416.574216193797,0.23384338712749397,1.3052161701649467,0.30521617016494673,2.3780473990478854,0.22015781711329474,1.2823107315102484,0.28231073151024844,2.2003871247882594,1.5816632077489874,1.4634995751033344,0.9252915335788694,21002.39,693.3531830640252,1416.574216193797,"Equipment-price channel only; balance, shares and tariffs fixed"
2022,CHN,中国,BRA,Brazil,False,1117.2097995602328,484.1591763186413,633.0506232415914,839.7858299999999,522.40374,0.622067819362944,,,,,,,,631.5038617870994,147.34468546845807,142.70828064325065,4.636404825207421,,147.34468546845807,13.188631672086778,,,False,2010,wind,Brazil,1.0,1117.2097995602328,1264.5544850286913,0.14469694500819075,1.169176228430023,0.1691762284300229,2.7803564890466324,0.1073150488179635,1.1202160389013658,0.12021603890136578,2.4649089489798692,1.8492430238824928,1.639435696956089,0.8865442106760459,24195.74,633.0506232415914,1264.5544850286913,"Equipment-price channel only; balance, shares and tariffs fixed"
2023,CHN,中国,BRA,Brazil,False,1099.1746940025255,463.41577840348015,635.7589155990456,943.12808,556.67599,0.5902443176116652,,,,,,,,617.3305796125737,153.91480120909353,145.1233113553246,8.791489853768923,,153.91480120909353,14.002760621119236,,,False,2010,wind,Brazil,1.0,1099.1746940025255,1253.0894952116191,0.01614298904718381,1.0164078609670628,0.016407860967062815,2.8259761917577806,0.009066426123040539,1.0091493782853362,0.00914937828533624,2.4874613333929965,1.8795851463126678,1.6544355143220242,0.8802131244586936,29112.88,635.7589155990456,1253.0894952116191,"Equipment-price channel only; balance, shares and tariffs fixed"
2024,CHN,中国,BRA,Brazil,False,1307.044736135391,398.9197531891877,908.1249829462032,1049.19276,587.3806699999999,0.5598405673329274,,,,,,,,555.5445141860083,156.62476099682064,154.70608070902315,1.9186802877974856,,156.62476099682064,11.983121668805415,,,False,2010,wind,Brazil,1.0,1307.044736135391,1463.669497132212,-0.18911465417378692,0.840961800016512,-0.159038199983488,2.376538025024431,-0.16804865312914496,0.8561287214544095,-0.14387127854559045,2.129587091025027,1.5806593079274003,1.416409761605283,0.8960879517183971,32920.19,908.1249829462032,1463.669497132212,"Equipment-price channel only; balance, shares and tariffs fixed"
2010,CHN,中国,CAN,Canada,False,3207.7690771496,1846.25426498737,1361.5148121622285,177.71164000000002,165.83407000000005,0.9331638040141884,,,,,,,,1885.462292449434,39.20802746206392,0.0653243311354536,39.14270313092847,,39.20802746206392,1.222283353915984,,,False,2010,wind,Canada,1.0,3207.7690771496,3246.9771046116603,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7704476947036536,0.7704476947036536,1.0,3967.0,1361.5148121622285,3246.9771046116603,"Equipment-price channel only; balance, shares and tariffs fixed"
2011,CHN,中国,CAN,Canada,False,2958.6248269986963,1692.3445846877787,1266.2802423109165,216.24613,187.82404,0.8685660178057291,,,,,,,,1765.0868783140645,72.74229362628556,0.4352680215157957,72.30702560476976,,72.74229362628556,2.458652173891112,,,False,2010,wind,Canada,1.0,2958.6248269986963,3031.3671206249787,0.07766901050504904,1.084209477280579,0.08420947728057904,1.084209477280579,0.06640329667876377,1.0711263187225668,0.0711263187225668,1.0711263187225668,0.8353266923466754,0.8252468029962126,0.9879329974214692,5265.0,1266.2802423109165,3031.3671206249787,"Equipment-price channel only; balance, shares and tariffs fixed"
2012,CHN,中国,CAN,Canada,False,3223.1608176554187,1488.257178373991,1734.9036392814248,261.36127,217.82684,0.8334319771249964,,,,,,,,1590.1140487792145,101.85687040522308,18.23762038449164,83.61925002073144,,101.85687040522308,3.1601547725228167,,,False,2010,wind,Canada,1.0,3223.1608176554187,3325.017688060639,-0.08941180654022785,0.9179265306255645,-0.08207346937443549,0.9952246439515188,-0.09687067113636783,0.9116845096824324,-0.08831549031756758,0.9765292726925322,0.7667685326447121,0.752364726956597,0.9812149233114275,6201.0,1734.9036392814248,3325.017688060639,"Equipment-price channel only; balance, shares and tariffs fixed"
2013,CHN,中国,CAN,Canada,False,3108.906080752495,1527.4401840208943,1581.4658967316018,292.27612,233.77103,0.7998293873615128,,,,,,,,1647.394858033828,119.95467401293364,0.148690878444289,119.80598313448937,,119.95467401293364,3.858420643697901,,,False,2010,wind,Canada,1.0,3108.906080752495,3228.8607547654315,0.035448041027637656,1.0367507843386727,0.03675078433867274,1.0317999302099135,0.028919224592544146,1.0297804521775338,0.02978045217753378,1.005610755997914,0.7949478776256186,0.7747704887277911,0.9746179724913612,7801.0,1581.4658967316018,3228.8607547654315,"Equipment-price channel only; balance, shares and tariffs fixed"
2014,CHN,中国,CAN,Canada,False,2909.7208138137707,1397.8075560211164,1511.9132577926557,340.63979000000006,262.1077000000001,0.7694570854450093,,,,,,,,1514.944869896062,117.1373138749457,0.2967720926014848,116.84054178234422,,117.1373138749457,4.025723475559629,,,False,2010,wind,Canada,1.0,2909.7208138137707,3026.85812768872,0.06406924550468007,1.0684551129417987,0.06845511294179873,1.1024319109657732,0.06256157896514392,1.0667367344471341,0.06673673444713413,1.0727219339781284,0.8493661243713235,0.826476141091494,0.9730505107008217,9694.0,1511.9132577926557,3026.85812768872,"Equipment-price channel only; balance, shares and tariffs fixed"
2015,CHN,中国,CAN,Canada,False,3005.7168964844423,1304.2247681576075,1701.4921283268368,404.24651,291.65342,0.7214741816818653,,,,,,,,1451.6958566612543,147.47108850364685,0.990369276610367,146.48071922703647,,147.47108850364685,4.906353245581193,,,False,2010,wind,Canada,1.0,3005.7168964844423,3153.187984988089,-0.032991509774729755,0.968062167537152,-0.03193783246284798,1.067222625291651,-0.04173629947956403,0.9599358306891917,-0.04006416931080825,1.029744220791811,0.8222392113915337,0.7933640610434609,0.9648822995205917,11214.0,1701.4921283268368,3153.187984988089,"Equipment-price channel only; balance, shares and tariffs fixed"
2016,CHN,中国,CAN,Canada,False,2815.124075690749,1241.227443197297,1573.8966324934518,452.48745,323.39116,0.7146964186520532,,,,,,,,1403.004075138187,161.77663194089016,3.2236966146846537,158.5529353262055,,161.77663194089016,5.746696329936894,,,False,2010,wind,Canada,1.0,2815.124075690749,2976.9007076316384,0.06341010393115032,1.0677031689080798,0.06770316890807981,1.139476978954296,0.05590763322571657,1.0592183934467538,0.059218393446753836,1.0907240192081815,0.877907411603221,0.8403458061568471,0.9572146163138325,11973.0,1573.8966324934518,2976.9007076316384,"Equipment-price channel only; balance, shares and tariffs fixed"
2017,CHN,中国,CAN,Canada,False,2471.4182906315755,1123.833362946148,1347.5849276854267,495.6822,352.06402,0.710261574855825,,,,,,,,1205.410668629556,81.57730568340766,1.0973066819516837,80.47999900145598,,81.57730568340766,3.3008295678899606,,,False,2010,wind,Canada,1.0,2471.4182906315755,2552.995596314983,0.12209258839677906,1.1390722834584748,0.13907228345847478,1.2979466443658343,0.14239813582963134,1.1660422414862464,0.16604224148624636,1.2718302802003956,1.0,0.9798787074346966,0.9798787074346966,12250.0,1347.5849276854267,2552.995596314983,"Equipment-price channel only; balance, shares and tariffs fixed"
2018,CHN,中国,CAN,Canada,False,2210.7149219336798,1040.8506791243767,1169.8642428093035,539.4404499999999,377.3626299999999,0.6995445558448573,,,,,,,,1163.5589304984867,122.70825137411003,21.27392046134859,101.43433091276144,,122.70825137411003,5.550613973636136,,,False,2010,wind,Canada,1.0,2210.7149219336798,2333.4231733077904,0.10548735100251783,1.1179271764583116,0.11792717645831163,1.4510098273294374,0.08600579778677453,1.0940988439297674,0.09409884392976742,1.3915080392421249,1.1179271764583116,1.0720841609956964,0.9589928428005035,12816.0,1169.8642428093035,2333.4231733077904,"Equipment-price channel only; balance, shares and tariffs fixed"
2019,CHN,中国,CAN,Canada,False,2894.33075683252,704.4428337885602,2189.8879230439584,594.24654,408.62445,0.6876345464291639,,,,,,,,821.8857801410857,117.44294635252548,84.91652531528703,32.52642103723845,,117.44294635252548,4.0576891937897255,,,False,2010,wind,Canada,1.0,2894.33075683252,3011.773703185041,-0.30922839852227146,0.7638086686239788,-0.23619133137602122,1.108293884372807,-0.2907104624814545,0.7747670984842339,-0.22523290151576614,1.0780946460811065,0.8538824682691868,0.8306155347455398,0.9727515971011692,13220.0,2189.8879230439584,3011.773703185041,"Equipment-price channel only; balance, shares and tariffs fixed"
2020,CHN,中国,CAN,Canada,False,1658.6507037110025,544.3774990809419,1114.2732046300612,698.33524,443.39315,0.6349287915070704,,,,,,,,685.7712025213334,141.3937034403915,121.42279620200276,19.970907238388747,,141.3937034403915,8.524622039109412,,,False,2010,wind,Canada,1.0,1658.6507037110025,1800.0444071513941,0.42693118269378905,1.744991124627297,0.7449911246272971,1.93396299170926,0.4023307909064372,1.6731663347968357,0.6731663347968357,1.8038316675476167,1.4900173286045806,1.3897579498955086,0.9327126089177996,13532.0,1114.2732046300612,1800.0444071513941,"Equipment-price channel only; balance, shares and tariffs fixed"
2021,CHN,中国,CAN,Canada,False,1553.970585554039,498.9322579384007,1055.038327615639,769.27527,484.78318,0.6301816773597831,,,,,,,,635.1379651659668,136.20570722756602,119.76523659720418,16.440470630361844,,136.20570722756602,8.765011930969361,,,False,2010,wind,Canada,1.0,1553.970585554039,1690.1762927816053,0.06311161109614949,1.0673629984570407,0.06736299845704075,2.0642405377357447,0.06103633551110954,1.065003937659647,0.06500393765964696,1.921087828813379,1.5903893636123347,1.480097689032515,0.9306511492699445,13878.0,1055.038327615639,1690.1762927816053,"Equipment-price channel only; balance, shares and tariffs fixed"
2022,CHN,中国,CAN,Canada,False,1819.9977599750691,478.9199094432676,1341.077850531802,839.7858299999999,522.40374,0.622067819362944,,,,,,,,610.8965695384413,131.97666009517374,113.99230092614796,17.984359169025794,,131.97666009517374,7.25147376538428,,,False,2010,wind,Canada,1.0,1819.9977599750691,1951.974420070244,-0.17119189828563153,0.8538310429433307,-0.14616895705666932,1.7625126512208127,-0.1548939766855828,0.8658803493545691,-0.13411965064543085,1.6634322003537394,1.3579238090191,1.2815875040583646,0.9437845448664185,15237.0,1341.077850531802,1951.974420070244,"Equipment-price channel only; balance, shares and tariffs fixed"
2023,CHN,中国,CAN,Canada,False,1454.1580407027552,424.536824762404,1029.6212159403517,943.12808,556.67599,0.5902443176116652,,,,,,,,558.5323323064008,133.99550754399678,124.37191800082482,9.62358954317196,,133.99550754399678,9.214645436973298,,,False,2010,wind,Canada,1.0,1454.1580407027552,1588.153548246753,0.20101108216601615,1.2515818150656537,0.2515818150656537,2.2059287830911223,0.1863860858434807,1.2290841916545991,0.22908419165459915,2.044498221344007,1.699552745612991,1.5751789414602104,0.9268196856650531,16137.0,1029.6212159403517,1588.153548246753,"Equipment-price channel only; balance, shares and tariffs fixed"
2024,CHN,中国,CAN,Canada,False,1237.5279556276118,560.342131184351,677.1858244432608,1049.19276,587.3806699999999,0.5598405673329274,,,,,,,,694.642813888664,134.30068270431292,78.09554410034242,56.2051386039705,,134.30068270431292,10.852335261889284,,,False,2010,wind,Canada,1.0,1237.5279556276118,1371.8286383319246,0.14897286196653836,1.1750506597366357,0.1750506597366357,2.592078071903257,0.13621158366811625,1.157690912603974,0.15769091260397405,2.3668970116849453,1.9970605749897556,1.8235703462536328,0.9131272076025972,17397.0,677.1858244432608,1371.8286383319246,"Equipment-price channel only; balance, shares and tariffs fixed"
2010,CHN,中国,CHN,China,True,1765.1775585802088,1119.112956086978,646.0646024932305,177.71164000000002,165.83407000000005,0.9331638040141884,,,,,,,,1176.337348904788,57.22439281780999,57.22439281780999,0.0,,57.22439281780999,3.2418491012222868,,,False,2010,wind,China,1.0,1765.1775585802088,1822.4019513980184,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.841348712978074,0.841348712978074,1.0,29475.48,646.0646024932305,1822.4019513980184,"Equipment-price channel only; balance, shares and tariffs fixed"
2011,CHN,中国,CHN,China,True,1717.255852479072,971.467172218602,745.7886802604698,216.24613,187.82404,0.8685660178057291,,,,,,,,1075.341464639527,103.87429242092504,103.87429242092504,0.0,,103.87429242092504,6.048853598080311,,,False,2010,wind,China,1.0,1717.255852479072,1821.1301448999973,0.027148377152314218,1.0279059792004528,0.02790597920045279,1.0279059792004528,0.0006978737577872929,1.0006983611256903,0.0006983611256903277,1.0006983611256903,0.8648273726627679,0.8648273726627679,1.0,46020.0,745.7886802604698,1821.1301448999973,"Equipment-price channel only; balance, shares and tariffs fixed"
2012,CHN,中国,CHN,China,True,1679.9303926585108,847.4255199196986,832.5048727388124,261.36127,217.82684,0.8334319771249964,,,,,,,,966.3797598587156,118.95423993901704,118.95423993901704,0.0,,118.95423993901704,7.080902902814352,,,False,2010,wind,China,1.0,1679.9303926585108,1798.8846325975276,0.021735526343775402,1.022218456183469,0.02221845618346907,1.050744463160044,0.012215223807462317,1.012366280693803,0.012366280693802967,1.0130732779491993,0.8840425017485403,0.8840425017485403,1.0,61132.34,832.5048727388124,1798.8846325975276,"Equipment-price channel only; balance, shares and tariffs fixed"
2013,CHN,中国,CHN,China,True,1595.8260625779214,781.8066424666732,814.0194201112487,292.27612,233.77103,0.7998293873615128,,,,,,,,918.3971010486528,136.59045858197953,136.59045858197953,0.0,,136.59045858197953,8.55923222367538,,,False,2010,wind,China,1.0,1595.8260625779214,1732.4165211599018,0.050064175544495715,1.0527026923878695,0.05270269238786951,1.1061215253802248,0.03694962435787119,1.0383672809776274,0.03836728097762743,1.0519421450552022,0.9306339217759961,0.9306339217759961,1.0,76103.0,814.0194201112487,1732.4165211599018,"Equipment-price channel only; balance, shares and tariffs fixed"
2014,CHN,中国,CHN,China,True,1620.231001590525,700.0945572256124,920.1364443649126,340.63979000000006,262.1077000000001,0.7694570854450093,,,,,,,,845.6850332862979,145.59047606068543,145.59047606068543,0.0,,145.59047606068543,8.985785108281737,,,False,2010,wind,China,1.0,1620.231001590525,1765.8214776512107,-0.015292981851154464,0.9849373706658828,-0.015062629334117172,1.0894604268449342,-0.019282289266638664,0.9810824837538265,-0.01891751624617355,1.0320420124360858,0.9166161279665285,0.9166161279665285,1.0,96130.0,920.1364443649126,1765.8214776512107,"Equipment-price channel only; balance, shares and tariffs fixed"
2015,CHN,中国,CHN,China,True,1573.0075398913564,618.8076105539675,954.1999293373892,404.24651,291.65342,0.7214741816818653,,,,,,,,783.0096516694292,164.20204111546172,164.20204111546172,0.0,,164.20204111546172,10.4387319800643,,,False,2010,wind,China,1.0,1573.0075398913564,1737.2095810068192,0.029146128948780103,1.0300211286351686,0.030021128635168592,1.1221672584621716,0.01620316493287266,1.016470031570865,0.016470031570865018,1.0490397769633673,0.9441339786532817,0.9441339786532817,1.0,130191.0,954.1999293373892,1737.2095810068192,"Equipment-price channel only; balance, shares and tariffs fixed"
2016,CHN,中国,CHN,China,True,1567.421572464355,570.5046846470333,996.916887817321,452.48745,323.39116,0.7146964186520532,,,,,,,,726.818329205349,156.31364455831567,156.31364455831567,0.0,,156.31364455831567,9.972661299573284,,,False,2010,wind,China,1.0,1567.421572464355,1723.7352170226693,0.003551138367326012,1.0035637938925512,0.003563793892551237,1.1261664312843,0.007756326082625442,1.007816956949701,0.007816956949701082,1.057240075738414,0.9474986775601564,0.9474986775601564,1.0,146694.2,996.916887817321,1723.7352170226693,"Equipment-price channel only; balance, shares and tariffs fixed"
2017,CHN,中国,CHN,China,True,1485.1298670892372,534.2113357494059,950.918531339832,495.6822,352.06402,0.710261574855825,,,,,,,,683.6417989534572,149.4304632040513,149.4304632040513,0.0,,149.4304632040513,10.06177752636042,,,False,2010,wind,China,1.0,1485.1298670892372,1634.560330293289,0.05250132243984362,1.0554104440283087,0.05541044402830875,1.188567813291539,0.05173351791431635,1.0545558858102102,0.0545558858102102,1.114918744584377,1.0,1.0,1.0,161216.09,950.918531339832,1634.560330293289,"Equipment-price channel only; balance, shares and tariffs fixed"
2018,CHN,中国,CHN,China,True,1538.8013700592192,502.6044898319903,1036.1968802272297,539.4404499999999,377.3626299999999,0.6995445558448573,,,,,,,,650.2824956120118,147.67800578002146,147.67800578002146,0.0,,147.67800578002146,9.596950500137533,,,False,2010,wind,China,1.0,1538.8013700592192,1686.4793758392414,-0.036139265770188,0.96512122746036,-0.03487877253964,1.147112026883806,-0.03176330942562178,0.969214538707231,-0.030785461292769045,1.080595456728392,0.96512122746036,0.96512122746036,1.0,179675.73,1036.1968802272297,1686.4793758392414,"Equipment-price channel only; balance, shares and tariffs fixed"
2019,CHN,中国,CHN,China,True,1455.7868655011935,468.73893763776726,987.0479278634256,594.24654,408.62445,0.6876345464291639,,,,,,,,614.0208691825268,145.28193154475952,145.28193154475952,0.0,,145.28193154475952,9.979615490949108,,,False,2010,wind,China,1.0,1455.7868655011935,1601.0687970459526,0.053947511467858256,1.0570238037760051,0.05702380377600513,1.2125247180139236,0.05064430672375464,1.0533459767318403,0.05334597673184027,1.138240876819557,1.0201561109551167,1.0201561109551167,1.0,203220.0,987.0479278634256,1601.0687970459526,"Equipment-price channel only; balance, shares and tariffs fixed"
2020,CHN,中国,CHN,China,True,1487.715152377057,417.2501354431693,1070.4650169338877,698.33524,443.39315,0.6349287915070704,,,,,,,,578.9165559309661,161.66642048779676,161.66642048779676,0.0,,161.66642048779676,10.866759018316626,,,False,2010,wind,China,1.0,1487.715152377057,1649.3815728648542,-0.021931978940386454,0.9785387096280839,-0.02146129037191613,1.186502372957501,-0.03017532782353949,0.970708551245067,-0.029291448754932947,1.1049001525054272,0.9982622444332242,0.9982622444332242,1.0,272540.0,1070.4650169338877,1649.3815728648542,"Equipment-price channel only; balance, shares and tariffs fixed"
2021,CHN,中国,CHN,China,True,1314.7834349389223,389.1392194036976,925.6442155352248,769.27527,484.78318,0.6301816773597831,,,,,,,,542.8428786490052,153.70365924530762,153.70365924530762,0.0,,153.70365924530762,11.690416471701884,,,False,2010,wind,China,1.0,1314.7834349389223,1468.4870941842296,0.11623980381044452,1.1315286706864909,0.13152867068649088,1.3425614528389682,0.10967412371803342,1.123184248194646,0.1231842481946459,1.2410064471219577,1.1295623504400392,1.1295623504400392,1.0,302090.0,925.6442155352248,1468.4870941842296,"Equipment-price channel only; balance, shares and tariffs fixed"
2022,CHN,中国,CHN,China,True,1170.7756516936993,365.2981622319275,805.4774894617719,839.7858299999999,522.40374,0.622067819362944,,,,,,,,514.3680602611711,149.06989802924355,149.06989802924355,0.0,,149.06989802924355,12.732575862300516,,,False,2010,wind,China,1.0,1170.7756516936993,1319.8455497229431,0.10952966048884916,1.1230020312063156,0.12300203120631559,1.5076992385574635,0.10122087218196452,1.1126204081170625,0.11262040811706253,1.3807690996727384,1.268500813918344,1.268500813918344,1.0,334980.0,805.4774894617719,1319.8455497229431,"Equipment-price channel only; balance, shares and tariffs fixed"
2023,CHN,中国,CHN,China,True,1009.8615152494493,335.97857219698005,673.8829430524697,943.12808,556.67599,0.5902443176116652,,,,,,,,491.3368427188975,155.35827052191746,155.35827052191746,0.0,,155.35827052191746,15.38411635416583,,,False,2010,wind,China,1.0,1009.8615152494493,1165.2197857713677,0.13744233253524185,1.159342775236367,0.15934277523636697,1.747940219450967,0.11715443824774341,1.1327009426373704,0.13270094263737042,1.5639984607638642,1.4706272539976832,1.4706272539976832,1.0,404050.0,673.8829430524697,1165.2197857713677,"Equipment-price channel only; balance, shares and tariffs fixed"
2024,CHN,中国,CHN,China,True,855.9662826565386,311.13156825430923,544.8347144022296,1049.19276,587.3806699999999,0.5598405673329274,,,,,,,,472.6824991078426,161.55093085353337,161.55093085353337,0.0,,161.55093085353337,18.87351571280952,,,False,2010,wind,China,1.0,855.9662826565386,1017.5172135100718,0.15239241249320856,1.179791232097704,0.17979123209770398,2.0622045451391875,0.1267594097396122,1.1451597774466877,0.14515977744668773,1.791028129255309,1.7350331399503898,1.7350331399503898,1.0,479410.0,544.8347144022296,1017.5172135100718,"Equipment-price channel only; balance, shares and tariffs fixed"
2010,CHN,中国,DEU,Germany,False,2704.8191286101414,2111.750189365818,593.0689392443232,177.71164000000002,165.83407000000005,0.9331638040141884,,,,,,,,2183.1098635848675,71.35967421904911,0.0804627553730927,71.27921146367602,,71.35967421904911,2.638241997930447,,,False,2010,wind,"EU, UK and EFTA",1.0,2704.8191286101414,2776.1788028291917,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8522267062538994,0.8522267062538994,1.0,26823.0,593.0689392443232,2776.1788028291917,"Equipment-price channel only; balance, shares and tariffs fixed"
2011,CHN,中国,DEU,Germany,False,2704.8191286101414,1922.195846895392,782.62328171475,216.24613,187.82404,0.8685660178057291,,,,,,,,2056.8667862963644,134.6709394009725,0.1261650150589832,134.5447743859135,,134.6709394009725,4.978925872584038,,,False,2010,wind,"EU, UK and EFTA",1.0,2704.8191286101414,2839.490068011113,0.0,1.0,0.0,1.0,-0.02280518283527022,0.9777032975409323,-0.022296702459067674,0.9777032975409323,0.8522267062538994,0.833224860956885,0.9777032975409323,28524.0,782.62328171475,2839.490068011113,"Equipment-price channel only; balance, shares and tariffs fixed"
